0 0 nan nan
1 8.87784e-05 nan nan
2 0.000331634 nan nan
3 0.000618138 nan nan
4 0.000935352 nan nan
5 0.001 nan nan
6 0.00138316 nan nan
7 0.00180755 nan nan
8 0.002 nan nan
