Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
5.50408,-0.468822,0,5.52401,0.5,0,0
5.50415,-0.468819,0,5.52408,0.5,0,1
5.50213,-0.46875,0,5.52207,0.5,0,2
5.50459,-0.46875,0,5.52451,0.5,0,3
5.27201,-0.250449,0,5.27796,0.5,0,4
5.27344,-0.250583,0,5.27939,0.5,0,5
5.272,-0.249023,0,5.27788,0.5,0,6
5.2653,-0.238847,0,5.27072,0.5,0,7
5.26611,-0.241624,0,5.27165,0.5,0,8
5.26454,-0.238037,0,5.26992,0.5,0,9
5.26305,-0.237434,0,5.26841,0.5,0,10
5.263,-0.234375,0,5.26821,0.5,0,11
5.26928,-0.245859,0,5.27501,0.5,0,12
5.26954,-0.249023,0,5.27542,0.5,0,13
5.268,-0.245361,0,5.27371,0.5,0,14
5.26703,-0.244443,0,5.2727,0.5,0,15
5.26614,-0.241699,0,5.27168,0.5,0,16
5.26613,-0.241678,0,5.27168,0.5,0,17
5.26613,-0.241699,0,5.27168,0.5,0,18
5.26611,-0.241676,0,5.27166,0.5,0,19
5.37849,-0.352711,0,5.39004,0.5,0,20
5.37964,-0.354321,0,5.39129,0.5,0,21
5.37677,-0.351562,0,5.38825,0.5,0,22
5.38223,-0.356291,0,5.39401,0.5,0,23
5.3833,-0.357886,0,5.39518,0.5,0,24
5.38059,-0.355225,0,5.39231,0.5,0,25
5.37987,-0.35499,0,5.39157,0.5,0,26
5.38597,-0.359881,0,5.39798,0.5,0,27
5.38696,-0.361422,0,5.39907,0.5,0,28
5.38435,-0.358887,0,5.3963,0.5,0,29
5.38964,-0.363531,0,5.40189,0.5,0,30
5.39062,-0.365128,0,5.40298,0.5,0,31
5.3881,-0.362549,0,5.40028,0.5,0,32
5.38724,-0.362276,0,5.3994,0.5,0,33
5.3838,-0.358391,0,5.39571,0.5,0,34
5.3838,-0.358887,0,5.39575,0.5,0,35
5.3833,-0.358389,0,5.39522,0.5,0,36
5.31574,-0.294609,0,5.3239,0.5,0,37
5.31738,-0.294778,0,5.32555,0.5,0,38
5.31451,-0.292969,0,5.32258,0.5,0,39
5.33092,-0.308732,0,5.33985,0.5,0,40
5.33203,-0.309392,0,5.341,0.5,0,41
5.33084,-0.307617,0,5.3397,0.5,0,42
5.32306,-0.301944,0,5.33161,0.5,0,43
5.32471,-0.302039,0,5.33327,0.5,0,44
5.32287,-0.300293,0,5.33133,0.5,0,45
5.31987,-0.297809,0,5.3282,0.5,0,46
5.32002,-0.300293,0,5.32849,0.5,0,47
5.31738,-0.297737,0,5.32571,0.5,0,48
5.32743,-0.304891,0,5.33615,0.5,0,49
5.32774,-0.307617,0,5.33661,0.5,0,50
5.32471,-0.304725,0,5.33342,0.5,0,51
5.28597,-0.26579,0,5.29265,0.5,0,52
5.28809,-0.266222,0,5.29478,0.5,0,53
5.28565,-0.263672,0,5.29223,0.5,0,54
5.30061,-0.280444,0,5.30802,0.5,0,55
5.30273,-0.280847,0,5.31017,0.5,0,56
5.30018,-0.27832,0,5.30748,0.5,0,57
5.29379,-0.272617,0,5.3008,0.5,0,58
5.29541,-0.274212,0,5.30251,0.5,0,59
5.29219,-0.270996,0,5.29913,0.5,0,60
5.29011,-0.268975,0,5.29694,0.5,0,61
5.29175,-0.270547,0,5.29866,0.5,0,62
5.28809,-0.268965,0,5.29492,0.5,0,63
5.29203,-0.270718,0,5.29895,0.5,0,64
5.29743,-0.276297,0,5.30463,0.5,0,65
5.29744,-0.27832,0,5.30475,0.5,0,66
5.29586,-0.274658,0,5.30298,0.5,0,67
5.29569,-0.274379,0,5.30279,0.5,0,68
5.27947,-0.257643,0,5.28575,0.5,0,69
5.28076,-0.258997,0,5.28711,0.5,0,70
5.27836,-0.256348,0,5.28458,0.5,0,71
5.27598,-0.253801,0,5.28208,0.5,0,72
5.2771,-0.254941,0,5.28325,0.5,0,73
5.27344,-0.253592,0,5.27953,0.5,0,74
5.27786,-0.255585,0,5.28405,0.5,0,75
5.28295,-0.261481,0,5.28942,0.5,0,76
5.28296,-0.263672,0,5.28954,0.5,0,77
5.28169,-0.26001,0,5.28809,0.5,0,78
5.28133,-0.259439,0,5.2877,0.5,0,79
5.30828,-0.287418,0,5.31606,0.5,0,80
5.31006,-0.28868,0,5.3179,0.5,0,81
5.3079,-0.285645,0,5.31558,0.5,0,82
5.30484,-0.283535,0,5.31242,0.5,0,83
5.30487,-0.285645,0,5.31256,0.5,0,84
5.30273,-0.283524,0,5.31031,0.5,0,85
5.3125,-0.29053,0,5.32044,0.5,0,86
5.34611,-0.322838,0,5.35585,0.5,0,87
5.34668,-0.32314,0,5.35644,0.5,0,88
5.3461,-0.322266,0,5.3558,0.5,0,89
5.3613,-0.336945,0,5.37187,0.5,0,90
5.36133,-0.33696,0,5.37191,0.5,0,91
5.3613,-0.336914,0,5.37187,0.5,0,92
5.3537,-0.329898,0,5.36385,0.5,0,93
5.354,-0.329898,0,5.36416,0.5,0,94
5.35352,-0.32959,0,5.36366,0.5,0,95
5.35011,-0.326162,0,5.36004,0.5,0,96
5.35756,-0.333362,0,5.36792,0.5,0,97
5.35767,-0.333593,0,5.36804,0.5,0,98
5.35725,-0.333252,0,5.36761,0.5,0,99
5.35534,-0.331914,0,5.36562,0.5,0,100
5.354,-0.33015,0,5.36417,0.5,0,101
5.35932,-0.335257,0,5.3698,0.5,0,102
5.36128,-0.336914,0,5.37185,0.5,0,103
5.33849,-0.315808,0,5.34782,0.5,0,104
5.33936,-0.31582,0,5.34869,0.5,0,105
5.33794,-0.314941,0,5.34722,0.5,0,106
5.3351,-0.311876,0,5.34421,0.5,0,107
5.34252,-0.3191,0,5.35204,0.5,0,108
5.34302,-0.321082,0,5.35266,0.5,0,109
5.3397,-0.318604,0,5.3492,0.5,0,110
5.33944,-0.318514,0,5.34894,0.5,0,111
5.33936,-0.318214,0,5.34883,0.5,0,112
5.34343,-0.321853,0,5.35312,0.5,0,113
5.34472,-0.322266,0,5.35442,0.5,0,114
5.36503,-0.340537,0,5.37583,0.5,0,115
5.36865,-0.343988,0,5.37966,0.5,0,116
5.37092,-0.345634,0,5.38203,0.5,0,117
5.37231,-0.347323,0,5.38353,0.5,0,118
5.36896,-0.344238,0,5.37999,0.5,0,119
5.37473,-0.34915,0,5.38606,0.5,0,120
5.37598,-0.350823,0,5.38741,0.5,0,121
5.37295,-0.3479,0,5.3842,0.5,0,122
5.37248,-0.347734,0,5.38372,0.5,0,123
5.36882,-0.344071,0,5.37983,0.5,0,124
5.36882,-0.344238,0,5.37984,0.5,0,125
5.37637,-0.351164,0,5.38783,0.5,0,126
