Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.104931,0.994478,0.0018262,1,3.96196,-0.463783,0,3.98901,0.5,0,13,-2542.83,-104.652,0,-0.248936,0.0629063,0.00131091,0.256765,0,0,1
0.139085,0.990279,0.00157809,1,3.95909,-0.463235,0,3.9861,0.5,0,13,-2636.26,-106.977,0,-0.217221,0.176312,0.00170832,0.279774,0,1,1
-0.0193929,0.99981,0.00200803,1,3.96563,-0.463953,0,3.99267,0.5,0,13,-2246.03,-99.3943,0,-0.253088,-0.0680465,0.000838497,0.262077,0,2,1
-0.145749,0.989319,0.00216128,1,3.96929,-0.463626,0,3.99628,0.5,0,13,-1877.72,-93.1626,0,-0.225898,-0.185752,0.000898379,0.292463,0,3,1
-0.153202,0.988192,0.00224445,1,3.97087,-0.463235,0,3.9978,0.5,0,13,-1650.74,-89.7614,0,-0.204264,-0.229418,0.000933824,0.307176,0,4,1
0.330507,0.943803,0.000533379,1,3.9473,-0.460604,0,3.97408,0.5,0,12.7156,-270.944,-51.161,0,0.103439,0.53545,-0.000176366,0.54535,0,5,1
0.529788,0.848012,0.0141556,1,3.94371,-0.459559,0,3.97039,0.5,0,13,-25.6498,-41.4109,0,0.258538,0.585055,-0.000249558,0.639634,0,6,1
0.415089,0.909781,0.000285453,1,3.95097,-0.461937,0,3.97788,0.5,0,13,-1214.67,-79.997,0,0.00168696,0.473467,0.00110825,0.473471,0,7,1
0.219301,0.975657,0.000831072,1,3.95463,-0.462583,0,3.98159,0.5,0,13,-2168.71,-98.3551,0,-0.0915904,0.358801,0.00189199,0.370311,0,8,1
0.150299,0.98864,0.00145581,1,3.9583,-0.463126,0,3.9853,0.5,0,12.9703,-2597.61,-105.988,0,-0.198606,0.205203,0.00180836,0.285581,0,9,1
-0.146674,0.989183,0.00211665,1,3.97296,-0.4629,0,3.99983,0.5,0,12.9088,-1221.25,-80.8865,0,-0.147209,-0.278858,0.000970733,0.31533,0,10,1
-0.144328,0.989528,0.001687,1,3.97662,-0.462645,0,4.00344,0.5,0,12.8394,-502.633,-62.0997,0,-0.0522285,-0.338221,0.000853754,0.342231,0,11,1
-0.191817,0.981429,0.00194418,1,3.98029,-0.461951,0,4.007,0.5,0,13,-88.6255,-50.566,0,0.00195942,-0.376937,0.00106532,0.376944,0,12,1
-0.319361,0.947629,0.00290614,1,3.98395,-0.461736,0,4.01062,0.5,0,13,-34.6964,-46.5228,0,0.0420699,-0.379982,0.000907205,0.382305,0,13,1
-0.327652,0.944794,0.00310611,1,3.98762,-0.460621,0,4.01413,0.5,0,12.7111,-54.3124,-39.3546,0,0.103973,-0.395671,0.000604326,0.409104,0,14,1
-0.437707,0.899109,0.00392,1,3.99102,-0.459559,0,4.01739,0.5,0,13,82.6057,-33.5859,0,0.172082,-0.422204,0.000511715,0.455927,0,15,1
0.19183,0.981427,-0.00169843,1,3.7787,-0.456228,0,3.80615,0.5,0,13,-3260.72,-122.522,0,0.0400698,0.405494,0.00168487,0.407473,0,16,1
0.370648,0.928772,-0.00176982,1,3.7773,-0.455882,0,3.80471,0.5,0,13,-2534.28,-109.708,0,0.0941799,0.472382,0.00163234,0.481682,0,17,1
0.0638972,0.997956,-0.000389467,1,3.78237,-0.456677,0,3.80984,0.5,0,13,-4041.03,-133.42,0,-0.080685,0.1517,0.00174722,0.171832,0,18,1
-0.104805,0.994492,0.00115139,1,3.78603,-0.456695,0,3.81348,0.5,0,13,-5159.76,-147.357,0,-0.148201,-0.0548141,0.0014521,0.15802,0,19,1
