Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.213342,0.976976,0.00184497,1,6.32773,-0.46389,0,6.34471,0.5,0,13,-590.856,-61.5049,0,-0.109608,0.129398,0.00294495,0.169606,0,0,1
0.209874,0.977726,0.00208988,1,6.32548,-0.463235,0,6.34242,0.5,0,13,-573.238,-60.0089,0,-0.079027,0.160566,0.0041278,0.179008,0,1,1
0.130253,0.991479,0.00166774,1,6.33139,-0.464486,0,6.34841,0.5,0,13,-698.09,-64.613,0,-0.14365,0.07581,-0.000720459,0.162429,0,2,1
0.0506319,0.998656,0.0111069,1,6.33506,-0.464733,0,6.35208,0.5,0,13,-749.549,-65.7809,0,-0.157653,0.0281254,-0.00262166,0.160164,0,3,1
-0.0394523,0.998359,-0.0414997,1,6.33872,-0.46477,0,6.35574,0.5,0,13,-701.053,-65.2411,0,-0.161602,-0.0324119,0.00438468,0.164879,0,4,1
-0.121634,0.989806,-0.0740949,1,6.34239,-0.46451,0,6.35938,0.5,0,13,-593.369,-63.2676,0,-0.14304,-0.0864589,0.00719622,0.167294,0,5,1
-0.194652,0.980857,0.00556568,1,6.34605,-0.464057,0,6.363,0.5,0,13,-536.745,-61.8022,0,-0.122708,-0.125145,0.00365455,0.175305,0,6,1
-0.266933,0.963713,0.00223208,1,6.34917,-0.463235,0,6.36605,0.5,0,13,-500.967,-61.6625,0,-0.0910387,-0.159952,0.00259567,0.184064,0,7,1
0.426151,0.904652,-0.00088649,1,6.30941,-0.45982,0,6.32614,0.5,0,12.9289,-54.2377,-28.3276,0,0.168009,0.292684,-0.00105814,0.337478,0,8,1
0.455311,0.890332,-0.000891282,1,6.30885,-0.459559,0,6.32557,0.5,0,13,-51.7413,-27.9815,0,0.187689,0.29609,-0.0016984,0.35057,0,9,1
0.28519,0.95847,-0.0010407,1,6.31307,-0.460606,0,6.32985,0.5,0,12.7152,-36.8736,-30.3614,0,0.0903373,0.278799,0.00169998,0.293074,0,10,1
0.365814,0.930686,-0.00162808,1,6.31674,-0.461765,0,6.33359,0.5,0,13,-174.451,-41.9153,0,0.063946,0.270546,0.00255656,0.278012,0,11,1
0.232322,0.972639,-0.000193309,1,6.3204,-0.462285,0,6.33729,0.5,0,13,-417.609,-52.2692,0,0.0194649,0.24076,0.00406741,0.24158,0,12,1
0.207077,0.978286,0.00868488,1,6.32407,-0.462949,0,6.34099,0.5,0,12.9222,-540.577,-57.614,0,-0.0435035,0.177199,0.00454994,0.182518,0,13,1
-0.274309,0.96164,0.00166593,1,6.34972,-0.463125,0,6.36659,0.5,0,12.97,-484.751,-60.8149,0,-0.0774259,-0.165203,0.00254568,0.182464,0,14,1
