Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.443607,0.896209,-0.00462216,1,2.51187,-0.485954,0,2.55844,0.5,0,13,-11868.4,-229.605,0,-0.901191,0.408407,0.00603665,0.989433,0,0,1
0.436976,0.899459,-0.00506742,1,2.51097,-0.485294,0,2.55744,0.5,0,13,-10980.4,-226.826,0,-0.801242,0.498406,0.00521312,0.943623,0,1,1
0.112414,0.993657,-0.00302856,1,2.51553,-0.486912,0,2.56223,0.5,0,13,-12248.5,-223.512,0,-1.07548,0.0453388,0.00674198,1.07646,0,2,1
-0.188658,0.982038,-0.00308098,1,2.5192,-0.486779,0,2.5658,0.5,0,13,-9130.67,-198.709,0,-1.03572,-0.295409,0.00417703,1.07703,0,3,1
-0.470508,0.882382,-0.00502219,1,2.52286,-0.485474,0,2.56915,0.5,0,13,-4299.17,-158.328,0,-0.836098,-0.556078,0.000442068,1.00413,0,4,1
-0.475657,0.879617,-0.00497779,1,2.5231,-0.485294,0,2.56934,0.5,0,13,-4167.96,-156.427,0,-0.816155,-0.563526,0.000417818,0.991802,0,5,1
0.497779,0.867298,-0.00319157,1,2.50821,-0.483731,0,2.55443,0.5,0,12.5749,-4009.4,-158.6,0,-0.372934,0.703713,0.00264904,0.796429,0,6,1
0.778853,0.627206,0.00131955,1,2.50566,-0.481618,0,2.55153,0.5,0,12.6937,99.4507,-98.5764,0,0.0478388,0.803981,0.00134008,0.805404,0,7,1
-0.411323,0.911486,-0.00262524,1,2.52653,-0.483987,0,2.57247,0.5,0,12.6443,-395.21,-97.0207,0,-0.43408,-0.616067,-0.0018629,0.753636,0,8,1
-0.353621,0.935389,-0.00053315,1,2.53019,-0.483039,0,2.57589,0.5,0,12.3866,320.815,-62.9518,0,-0.235431,-0.565137,-0.000574651,0.612216,0,9,1
-0.492825,0.870128,-0.000360531,1,2.53386,-0.482218,0,2.57934,0.5,0,12.1634,965.379,-37.4311,0,-0.149917,-0.517542,0.000463159,0.538819,0,10,1
-0.603834,0.797109,-0.000700945,1,2.5348,-0.481618,0,2.58015,0.5,0,12.2568,812.871,-35.9375,0,-0.0969536,-0.511856,0.000461267,0.520958,0,11,1
0.751729,0.659467,0.00248848,1,2.50454,-0.480385,0,2.55019,0.5,0,13,1679.64,-67.5375,0,0.126045,0.87362,0.00191391,0.882668,0,12,1
0.785748,0.618546,0.000880427,1,2.50101,-0.477941,0,2.54627,0.5,0,13,1757.94,-17.8995,0,0.362698,0.787663,-0.00098374,0.867158,0,13,1
-0.593192,0.805056,-0.00286635,1,2.53752,-0.478941,0,2.58233,0.5,0,13,760.273,-32.2908,0,-0.0456667,-0.497556,-0.000746179,0.499648,0,14,1
-0.476485,0.879178,-0.00280955,1,2.53905,-0.477941,0,2.58364,0.5,0,13,680.947,-28.6678,0,-0.00633429,-0.467178,-0.000443927,0.467221,0,15,1
0.790663,0.612251,0.000793214,1,2.50088,-0.477823,0,2.54611,0.5,0,13,1736.59,-16.3987,0,0.368022,0.785643,-0.00113585,0.867569,0,16,1
0.777961,0.628312,-0.000537375,1,2.49822,-0.474265,0,2.54283,0.5,0,13,1105.29,25.5916,0,0.532246,0.706918,-0.00400465,0.884893,0,17,1
-0.409382,0.912361,-0.00217661,1,2.54119,-0.477137,0,2.58559,0.5,0,12.7812,565.748,-23.1294,0,0.072436,-0.421133,6.4465e-05,0.427317,0,18,1
-0.559243,0.829001,-0.00224005,1,2.54485,-0.475443,0,2.58888,0.5,0,13,449.891,-17.942,0,0.118638,-0.368393,0.000815172,0.387026,0,19,1
-0.540109,0.841592,-0.00223811,1,2.5473,-0.474265,0,2.59108,0.5,0,13,389.481,-15.2901,0,0.161861,-0.342129,0.000609383,0.378486,0,20,1
0.821852,0.5697,-0.000707766,1,2.49721,-0.472421,0,2.5415,0.5,0,13,1091.71,36.8052,0,0.571096,0.671314,-0.00481565,0.881383,0,21,1
0.8639,0.503662,-0.000739765,1,2.49625,-0.470588,0,2.54022,0.5,0,13,947.269,39.6347,0,0.60354,0.640849,-0.00393885,0.88032,0,22,1
-0.499778,0.866151,-0.00220301,1,2.54852,-0.473622,0,2.59215,0.5,0,13,364.292,-13.3448,0,0.176831,-0.326521,0.000651762,0.37133,0,23,1
-0.567417,0.823427,-0.00237491,1,2.55218,-0.471542,0,2.59538,0.5,0,13,242.686,-10.1963,0,0.217236,-0.276995,-0.000538321,0.35202,0,24,1
-0.56609,0.824339,-0.00268426,1,2.55327,-0.470588,0,2.59628,0.5,0,13,211.566,-9.87113,0,0.229479,-0.265914,-0.00096206,0.351244,0,25,1
0.860213,0.509933,-0.00113166,1,2.49422,-0.466912,0,2.53754,0.5,0,13,636.504,44.4185,0,0.682978,0.576502,-0.0025004,0.893767,0,26,1
-0.462505,0.886613,-0.00260207,1,2.55585,-0.469395,0,2.59859,0.5,0,12.6756,162.121,-8.1919,0,0.269768,-0.232796,-0.0013524,0.356329,0,27,1
-0.345212,0.938524,-0.000633219,1,2.55951,-0.468374,0,2.60201,0.5,0,12.3977,131.68,-6.07412,0,0.2925,-0.195553,-0.000857139,0.351849,0,28,1
-0.408147,0.912916,0.000848441,1,2.56318,-0.467618,0,2.60548,0.5,0,12.1921,106.176,-5.19236,0,0.296104,-0.164629,3.22504e-05,0.338792,0,29,1
-0.525386,0.850863,-0.0012004,1,2.56466,-0.466912,0,2.60681,0.5,0,12.4039,87.6188,-4.02756,0,0.307019,-0.149689,-8.33436e-05,0.341566,0,30,1
0.873817,0.486253,-0.00132749,1,2.49355,-0.465861,0,2.53669,0.5,0,13,545.43,45.7117,0,0.698874,0.56067,-0.00193366,0.89598,0,31,1
0.921154,0.388956,0.0137313,1,2.49256,-0.463235,0,2.53524,0.5,0,12.7311,365.446,42.4743,0,0.732483,0.466646,-0.000168152,0.868499,0,32,1
-0.523741,0.851859,-0.00562231,1,2.56684,-0.465532,0,2.60871,0.5,0,13,67.6958,-1.50551,0,0.311867,-0.129754,-0.000675704,0.337783,0,33,1
-0.483528,0.875319,-0.00416529,1,2.5705,-0.463814,0,2.61201,0.5,0,13,43.4589,-4.32332,0,0.319932,-0.10603,-0.000307739,0.337045,0,34,1
-0.484646,0.874701,-0.0041384,1,2.57132,-0.463235,0,2.61271,0.5,0,13,39.8495,-4.57497,0,0.322824,-0.103493,-0.000150356,0.339008,0,35,1
0.928555,0.370572,0.0214766,1,2.49166,-0.459559,0,2.53369,0.5,0,12.4854,249.967,40.3952,0,0.764048,0.392747,0.00122407,0.859081,0,36,1
-0.439797,0.897843,0.0213571,1,2.57417,-0.461942,0,2.61529,0.5,0,12.6482,32.3616,-5.44986,0,0.34638,-0.0928266,-0.000372247,0.358603,0,37,1
-0.176906,0.98401,0.0206938,1,2.57783,-0.461015,0,2.61873,0.5,0,12.3962,27.9544,-4.68831,0,0.352414,-0.0791402,-0.000544151,0.361191,0,38,1
-0.138392,0.99004,0.0258708,1,2.5815,-0.461283,0,2.62239,0.5,0,12,22.7956,-4.09082,0,0.351272,-0.0647737,-0.000185672,0.357194,0,39,1
-0.358699,0.933452,0.00168902,1,2.58508,-0.459559,0,2.62561,0.5,0,12,16.2441,-3.90321,0,0.35912,-0.0565187,0.000194519,0.36354,0,40,1
0.882286,0.470573,0.0115233,1,2.49061,-0.455882,0,2.53199,0.5,0,12.1979,224.526,36.1214,0,0.786647,0.36583,0.00203173,0.867553,0,41,1
-0.355328,0.934741,0.00111114,1,2.58516,-0.459521,0,2.62569,0.5,0,12,16.0871,-3.90961,0,0.359211,-0.0563247,0.000203023,0.3636,0,42,1
-0.21559,0.976484,-0.000645593,1,2.58883,-0.458682,0,2.62915,0.5,0,12,15.1547,-3.98243,0,0.363076,-0.0489593,0.000298359,0.366362,0,43,1
-0.408715,0.912662,-0.000450567,1,2.59249,-0.458096,0,2.63265,0.5,0,12,15.0706,-3.79386,0,0.365926,-0.0422033,0.000384448,0.368352,0,44,1
-0.421218,0.906955,-0.00269301,1,2.59616,-0.455962,0,2.63589,0.5,0,13,7.97066,0.576249,0,0.38246,-0.0251997,0.000757688,0.38329,0,45,1
-0.416543,0.909112,-0.00268226,1,2.59632,-0.455882,0,2.63604,0.5,0,13,7.87043,0.630543,0,0.382701,-0.0246856,0.000748898,0.383497,0,46,1
0.838204,0.545313,0.00689325,1,2.48988,-0.454335,0,2.53099,0.5,0,12.4209,232.811,38.3223,0,0.788759,0.309221,0.00181963,0.847208,0,47,1
0.906052,0.423139,-0.00477668,1,2.48842,-0.452206,0,2.52918,0.5,0,13,246.717,40.3532,0,0.786661,0.260436,0.00191689,0.828653,0,48,1
-0.315733,0.948846,-0.00183878,1,2.59982,-0.454997,0,2.63934,0.5,0,12.7593,9.35102,-0.0824684,0,0.388534,-0.0150786,0.000399974,0.388826,0,49,1
-0.252824,0.967512,-0.00104038,1,2.60349,-0.454077,0,2.64279,0.5,0,12.5089,9.55516,-1.54435,0,0.394224,-0.00556732,-7.99104e-05,0.394264,0,50,1
0.0595936,0.998222,-0.00121817,1,2.60715,-0.453705,0,2.64633,0.5,0,12.4078,7.83625,-2.16355,0,0.396046,0.00291065,-0.00012328,0.396057,0,51,1
-0.127453,0.991844,-0.00111841,1,2.61082,-0.454258,0,2.65004,0.5,0,12.4419,4.30384,-2.2667,0,0.388317,0.0102423,0.000318624,0.388452,0,52,1
-0.221443,0.975172,-0.00122123,1,2.61448,-0.453508,0,2.65352,0.5,0,12.6458,1.74545,-2.50655,0,0.393646,0.0151953,0.000285131,0.39394,0,53,1
-0.132392,0.991197,-0.000928086,1,2.61814,-0.453142,0,2.65707,0.5,0,12.7453,0.862079,-2.74675,0,0.398318,0.015976,0.000290467,0.398639,0,54,1
-0.267964,0.963429,-0.000592464,1,2.62181,-0.452914,0,2.66064,0.5,0,12.8073,0.562307,-2.78069,0,0.401234,0.0155589,0.000265502,0.401536,0,55,1
-0.342124,0.939655,-0.000310132,1,2.62337,-0.452206,0,2.66206,0.5,0,12.5739,0.639926,-3.27218,0,0.40512,0.0165137,0.000273242,0.405457,0,56,1
0.100333,0.99151,-0.082709,1,4.0446,-0.452206,0,4.06981,0.5,0,12,2.64406,-6.54498,0,0.298238,-0.0114916,-0.000826932,0.298461,0,57,1
0.0834944,0.989961,-0.11404,1,4.04736,-0.452387,0,4.07256,0.5,0,11.9506,2.96157,-6.45459,0,0.297029,-0.0116277,-0.000648462,0.297257,0,58,1
0.0377507,0.987082,-0.155707,1,4.05102,-0.452599,0,4.07623,0.5,0,11.8932,3.29697,-6.37277,0,0.296084,-0.0118175,-0.000535621,0.296321,0,59,1
-0.247842,0.95128,-0.183412,1,4.05469,-0.452562,0,4.07987,0.5,0,11.9032,3.42341,-6.40375,0,0.297323,-0.0121544,-0.00161135,0.297576,0,60,1
-0.300281,0.943766,-0.138337,1,4.05546,-0.452206,0,4.0806,0.5,0,11.7893,3.50389,-6.40102,0,0.299666,-0.0111875,-0.000466506,0.299875,0,61,1
