Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
2.68951,-0.318303,0,2.70828,0.5,0,0
2.69531,-0.318614,0,2.71408,0.5,0,1
2.68665,-0.3125,0,2.70476,0.5,0,2
2.71419,-0.332686,0,2.7345,0.5,0,3
2.71484,-0.332907,0,2.73518,0.5,0,4
2.71347,-0.332031,0,2.73371,0.5,0,5
2.70229,-0.325051,0,2.72177,0.5,0,6
2.70508,-0.326576,0,2.72472,0.5,0,7
2.69531,-0.325281,0,2.71487,0.5,0,8
2.70888,-0.328224,0,2.7287,0.5,0,9
2.72278,-0.333858,0,2.74317,0.5,0,10
2.72461,-0.336244,0,2.74528,0.5,0,11
2.73245,-0.343727,0,2.75398,0.5,0,12
2.73438,-0.344433,0,2.75598,0.5,0,13
2.72948,-0.341797,0,2.7508,0.5,0,14
2.72643,-0.339975,0,2.74755,0.5,0,15
2.75171,-0.353762,0,2.77435,0.5,0,16
2.75391,-0.354663,0,2.77665,0.5,0,17
2.74721,-0.351562,0,2.76962,0.5,0,18
2.75957,-0.355669,0,2.78239,0.5,0,19
2.76367,-0.358894,0,2.78688,0.5,0,20
2.76495,-0.360052,0,2.78829,0.5,0,21
2.77344,-0.359284,0,2.79661,0.5,0,22
2.73886,-0.347079,0,2.76076,0.5,0,23
2.74414,-0.350112,0,2.76638,0.5,0,24
2.74525,-0.350454,0,2.76753,0.5,0,25
2.79283,-0.37123,0,2.8174,0.5,0,26
2.79297,-0.37123,0,2.81753,0.5,0,27
2.79283,-0.371094,0,2.81738,0.5,0,28
2.77973,-0.364803,0,2.80356,0.5,0,29
2.79234,-0.371094,0,2.81689,0.5,0,30
2.77344,-0.364947,0,2.79735,0.5,0,31
2.80618,-0.377417,0,2.83144,0.5,0,32
2.8125,-0.377123,0,2.83767,0.5,0,33
2.79297,-0.371403,0,2.81755,0.5,0,34
2.57247,-0.181439,0,2.57886,0.5,0,35
2.57812,-0.182078,0,2.58455,0.5,0,36
2.56942,-0.175781,0,2.57543,0.5,0,37
2.56607,-0.168308,0,2.57158,0.5,0,38
2.56836,-0.173393,0,2.57421,0.5,0,39
2.56166,-0.166016,0,2.56704,0.5,0,40
2.56009,-0.164518,0,2.56537,0.5,0,41
2.56026,-0.15625,0,2.56503,0.5,0,42
2.56919,-0.174955,0,2.57514,0.5,0,43
2.60589,-0.235906,0,2.61655,0.5,0,44
2.60742,-0.237461,0,2.61821,0.5,0,45
2.60513,-0.234375,0,2.61565,0.5,0,46
2.61038,-0.241185,0,2.6215,0.5,0,47
2.61719,-0.24217,0,2.62837,0.5,0,48
2.64181,-0.278107,0,2.65641,0.5,0,49
2.64648,-0.280871,0,2.66135,0.5,0,50
2.63875,-0.273438,0,2.65288,0.5,0,51
2.65224,-0.28721,0,2.66775,0.5,0,52
2.65625,-0.289565,0,2.67199,0.5,0,53
2.64905,-0.283203,0,2.66415,0.5,0,54
2.6479,-0.281792,0,2.66285,0.5,0,55
2.63207,-0.268319,0,2.64571,0.5,0,56
2.63672,-0.271402,0,2.65065,0.5,0,57
2.62934,-0.263672,0,2.64253,0.5,0,58
2.62841,-0.262217,0,2.64146,0.5,0,59
2.62721,-0.253906,0,2.63945,0.5,0,60
2.62057,-0.250528,0,2.63251,0.5,0,61
2.62062,-0.253906,0,2.63289,0.5,0,62
2.61719,-0.25018,0,2.62912,0.5,0,63
2.63792,-0.272236,0,2.65193,0.5,0,64
2.59384,-0.218657,0,2.60304,0.5,0,65
2.59766,-0.2242,0,2.60731,0.5,0,66
2.59136,-0.214844,0,2.60025,0.5,0,67
2.58624,-0.206733,0,2.59449,0.5,0,68
2.58789,-0.209087,0,2.59632,0.5,0,69
2.58325,-0.205078,0,2.59137,0.5,0,70
2.5815,-0.2017,0,2.58937,0.5,0,71
2.58026,-0.195312,0,2.58764,0.5,0,72
2.5903,-0.212433,0,2.599,0.5,0,73
2.6019,-0.230132,0,2.61206,0.5,0,74
2.59794,-0.224609,0,2.60763,0.5,0,75
2.59787,-0.224398,0,2.60754,0.5,0,76
2.58013,-0.193308,0,2.58736,0.5,0,77
2.58012,-0.195312,0,2.5875,0.5,0,78
2.57812,-0.192723,0,2.58532,0.5,0,79
2.53486,-0.0823227,0,2.5362,0.5,0,80
2.53906,-0.096061,0,2.54088,0.5,0,81
2.53499,-0.078125,0,2.53619,0.5,0,82
2.55698,-0.148098,0,2.56127,0.5,0,83
2.55859,-0.151851,0,2.5631,0.5,0,84
2.55658,-0.146484,0,2.56077,0.5,0,85
2.55418,-0.141129,0,2.55808,0.5,0,86
2.55227,-0.136719,0,2.55593,0.5,0,87
