Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
1.48026,-0.160361,0,1.48892,0.5,0,0
1.48438,-0.160519,0,1.49303,0.5,0,1
1.47837,-0.15625,0,1.4866,0.5,0,2
1.52232,-0.235496,0,1.54042,0.5,0,3
1.52344,-0.23556,0,1.54154,0.5,0,4
1.52232,-0.234375,0,1.54026,0.5,0,5
1.55676,-0.279173,0,1.5816,0.5,0,6
1.5625,-0.280323,0,1.58745,0.5,0,7
1.55591,-0.273438,0,1.57976,0.5,0,8
1.53984,-0.25704,0,1.56114,0.5,0,9
1.54297,-0.260513,0,1.56481,0.5,0,10
1.53743,-0.253906,0,1.55825,0.5,0,11
1.53108,-0.24626,0,1.55076,0.5,0,12
1.5332,-0.248569,0,1.55322,0.5,0,13
1.52344,-0.24426,0,1.54289,0.5,0,14
1.53583,-0.251276,0,1.55625,0.5,0,15
1.5488,-0.267608,0,1.57175,0.5,0,16
1.54879,-0.273438,0,1.57274,0.5,0,17
1.54566,-0.263672,0,1.56799,0.5,0,18
1.54466,-0.261984,0,1.56672,0.5,0,19
1.49987,-0.199348,0,1.51306,0.5,0,20
1.50391,-0.199387,0,1.51707,0.5,0,21
1.49739,-0.195312,0,1.51008,0.5,0,22
1.51965,-0.228394,0,1.53672,0.5,0,23
1.52214,-0.234375,0,1.54008,0.5,0,24
1.51735,-0.224609,0,1.53389,0.5,0,25
1.515,-0.223277,0,1.53137,0.5,0,26
1.51501,-0.214844,0,1.53016,0.5,0,27
1.50879,-0.209955,0,1.52333,0.5,0,28
1.50879,-0.214844,0,1.52401,0.5,0,29
1.50391,-0.207456,0,1.51815,0.5,0,30
1.49277,-0.186918,0,1.50443,0.5,0,31
1.49414,-0.18921,0,1.50607,0.5,0,32
1.49099,-0.185547,0,1.50249,0.5,0,33
1.48949,-0.180434,0,1.50038,0.5,0,34
1.48795,-0.175781,0,1.4983,0.5,0,35
1.49643,-0.193024,0,1.50883,0.5,0,36
1.48731,-0.17285,0,1.49732,0.5,0,37
1.48729,-0.175781,0,1.49764,0.5,0,38
1.48438,-0.170921,0,1.49418,0.5,0,39
1.4746,-0.146492,0,1.48186,0.5,0,40
1.47461,-0.146508,0,1.48187,0.5,0,41
1.4746,-0.146484,0,1.48186,0.5,0,42
1.47177,-0.139563,0,1.47837,0.5,0,43
1.47123,-0.136719,0,1.47757,0.5,0,44
1.47759,-0.153271,0,1.48552,0.5,0,45
1.46949,-0.132074,0,1.47541,0.5,0,46
1.46484,-0.131394,0,1.47072,0.5,0,47
1.46496,-0.117188,0,1.46964,0.5,0,48
