Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
14.6329,-0.293853,0,14.6359,0.5,0,0
14.6338,-0.294675,0,14.6368,0.5,0,1
14.6324,-0.292969,0,14.6353,0.5,0,2
14.6476,-0.31574,0,14.651,0.5,0,3
14.6484,-0.316876,0,14.6519,0.5,0,4
14.6473,-0.314941,0,14.6507,0.5,0,5
14.6449,-0.311125,0,14.6482,0.5,0,6
14.6427,-0.307617,0,14.6459,0.5,0,7
14.6392,-0.302182,0,14.6423,0.5,0,8
14.6411,-0.305062,0,14.6443,0.5,0,9
14.6381,-0.300293,0,14.6411,0.5,0,10
14.6363,-0.297751,0,14.6394,0.5,0,11
14.6422,-0.306516,0,14.6454,0.5,0,12
14.6093,-0.266144,0,14.6118,0.5,0,13
14.6118,-0.26937,0,14.6143,0.5,0,14
14.6077,-0.263672,0,14.6101,0.5,0,15
14.6157,-0.274391,0,14.6183,0.5,0,16
14.6191,-0.278216,0,14.6218,0.5,0,17
14.613,-0.270996,0,14.6156,0.5,0,18
14.6126,-0.270185,0,14.6151,0.5,0,19
14.6036,-0.257223,0,14.6059,0.5,0,20
14.6045,-0.258385,0,14.6068,0.5,0,21
14.6033,-0.256348,0,14.6055,0.5,0,22
14.6009,-0.252588,0,14.6031,0.5,0,23
14.5988,-0.249023,0,14.6009,0.5,0,24
14.5958,-0.243022,0,14.5979,0.5,0,25
14.5972,-0.245602,0,14.5992,0.5,0,26
14.5938,-0.241699,0,14.5958,0.5,0,27
14.5928,-0.238727,0,14.5948,0.5,0,28
14.592,-0.234375,0,14.5939,0.5,0,29
14.5984,-0.247817,0,14.6005,0.5,0,30
14.6065,-0.261647,0,14.6089,0.5,0,31
14.6261,-0.286013,0,14.6289,0.5,0,32
14.6265,-0.286251,0,14.6293,0.5,0,33
14.6259,-0.285645,0,14.6287,0.5,0,34
14.6226,-0.28214,0,14.6254,0.5,0,35
14.6192,-0.27832,0,14.6219,0.5,0,36
14.6297,-0.289732,0,14.6326,0.5,0,37
14.6192,-0.278256,0,14.6219,0.5,0,38
14.6753,-0.354033,0,14.6795,0.5,0,39
14.6777,-0.356491,0,14.6821,0.5,0,40
14.6732,-0.351562,0,14.6774,0.5,0,41
14.7052,-0.382678,0,14.7102,0.5,0,42
14.707,-0.384046,0,14.712,0.5,0,43
14.7035,-0.380859,0,14.7084,0.5,0,44
14.6899,-0.368675,0,14.6945,0.5,0,45
14.6924,-0.370814,0,14.6971,0.5,0,46
14.6875,-0.366211,0,14.692,0.5,0,47
14.6824,-0.361497,0,14.6869,0.5,0,48
14.6851,-0.363907,0,14.6896,0.5,0,49
14.68,-0.358887,0,14.6844,0.5,0,50
14.679,-0.357572,0,14.6834,0.5,0,51
14.6864,-0.364854,0,14.6909,0.5,0,52
14.6975,-0.375714,0,14.7023,0.5,0,53
14.6997,-0.377495,0,14.7046,0.5,0,54
14.6953,-0.373535,0,14.7001,0.5,0,55
14.694,-0.37191,0,14.6987,0.5,0,56
14.7017,-0.378841,0,14.7066,0.5,0,57
14.7412,-0.412559,0,14.747,0.5,0,58
14.7437,-0.414229,0,14.7495,0.5,0,59
14.7382,-0.410156,0,14.7439,0.5,0,60
14.7497,-0.418779,0,14.7556,0.5,0,61
14.751,-0.419471,0,14.7569,0.5,0,62
14.7482,-0.41748,0,14.7541,0.5,0,63
14.7456,-0.415507,0,14.7515,0.5,0,64
14.7626,-0.427832,0,14.7688,0.5,0,65
14.7656,-0.429882,0,14.7719,0.5,0,66
14.7584,-0.424805,0,14.7645,0.5,0,67
14.7541,-0.421715,0,14.7601,0.5,0,68
14.7583,-0.424768,0,14.7644,0.5,0,69
14.7583,-0.424777,0,14.7644,0.5,0,70
14.7208,-0.396345,0,14.7262,0.5,0,71
14.7217,-0.396799,0,14.727,0.5,0,72
14.7202,-0.395508,0,14.7255,0.5,0,73
14.713,-0.389571,0,14.7181,0.5,0,74
14.7144,-0.390506,0,14.7195,0.5,0,75
14.7117,-0.388184,0,14.7168,0.5,0,76
14.7096,-0.385664,0,14.7146,0.5,0,77
14.7171,-0.392797,0,14.7223,0.5,0,78
14.729,-0.402882,0,14.7345,0.5,0,79
14.729,-0.402901,0,14.7345,0.5,0,80
14.7289,-0.402832,0,14.7344,0.5,0,81
14.725,-0.399555,0,14.7304,0.5,0,82
14.733,-0.406171,0,14.7386,0.5,0,83
