Points_0,Points_1
0.0992495400406701, 0.20455706332444484
0.09994432071269488, 0.2057487515084917
0.10175268713082214, 0.20717791862484425
0.10416384235499176, 0.20884501471485933
0.10657499757916145, 0.21051211080487442
0.10898615280333107, 0.21229843692745035
0.11139730802750075, 0.21384630298490465
0.1144112520577128, 0.21543338129508677
0.11682240728188248, 0.217020990696728
0.11923356250605216, 0.21848937006580843
0.12164471773022173, 0.2200372361232627
0.12465866176043378, 0.22170380112181873
0.1272707465866177, 0.2232117468045997
0.1300837610148155, 0.22464002876852046
0.13249491623898518, 0.2262276381701617
0.13550886026919723, 0.2276557431035961
0.13852280429940927, 0.22892487466028275
0.14093395952357896, 0.23051248406192398
0.14414883315580523, 0.23178143858812428
0.14696184758400316, 0.2333090789125124
0.14937300280817273, 0.23473771493740586
0.15202527355475942, 0.23564214886856188
0.1541953132565121, 0.23642591018198306
0.15564200639101383, 0.2369856392016309
0.15841483489880898, 0.23800857446094215
0.16142877892902102, 0.23931744936181576
0.16504551176527554, 0.2407450232037911
0.16866224460152995, 0.24201362366901868
0.17288176624382684, 0.24312271966603943
0.17710128788612373, 0.24447027572818186
0.1813208095284206, 0.24549988503682874
0.1855403311707175, 0.2466884677222234
0.18915706400697202, 0.24740066136883385
0.19217100803718407, 0.24811338610690337
0.19639052967948095, 0.24890453535042864
0.20044543429844103, 0.2499553584568743
0.20489977728285086, 0.25039196255997176
0.2096518834124141, 0.25064155848255437
0.2132686162486685, 0.2511152920640432
0.21688534908492302, 0.25143005226878434
0.22050208192117754, 0.25166532578515155
0.22411881475743195, 0.25166213923639713
0.22773554759368647, 0.25181792606439046
0.231352280429941, 0.2518942262040099
0.2349690132661954, 0.2518910396552555
0.23858574610244992, 0.2518878531065011
0.24220247893870434, 0.2518846665577467
0.24581921177495886, 0.2518814800089923
0.24943594461121338, 0.2518782934602379
0.2530526774474678, 0.25187510691148346
0.2566694102837223, 0.25187192036272904
0.2602861431199767, 0.2514282051796134
0.26390287595623124, 0.25091170700473375
0.26390287595623124, 0.252024520641968
0.26751960879248576, 0.25090852045597933
0.2711363416287402, 0.2509053339072249
0.2747530744649947, 0.2509021473584705
0.2783698073012492, 0.2508989608097161
0.2819865401375036, 0.2508957742609617
0.28560327297375815, 0.2508925877122073
0.28922000581001256, 0.2508894011634529
0.2928367386462671, 0.25088621461469846
0.2964534714825216, 0.25120097481943954
0.2964534714825216, 0.25052868981656656
0.300070204318776, 0.25056189476369417
0.300070204318776, 0.25040962508355624
0.30392805267744755, 0.24998159480153176
0.30730366999128494, 0.24988323666331233
0.31092040282753947, 0.2498800501145579
0.314537135663794, 0.2498768635658035
0.3181538685000484, 0.24943314838268787
0.3217706013363029, 0.24942996183393346
0.32538733417255744, 0.24942677528517904
0.32900406700881185, 0.24942358873642462
0.3326207998450664, 0.24942040218767023
0.3362375326813208, 0.2494172156389158
0.3398542655175753, 0.24941402909016142
0.3434709983538298, 0.249410842541407
0.34708773119008424, 0.24940765599265258
0.35070446402633876, 0.24940446944389819
0.35432119686259317, 0.24940128289514377
0.3579379296988477, 0.24939809634638935
0.3615546625351022, 0.24939490979763496
0.3651713953713566, 0.24939172324888054
0.36878812820761114, 0.24938853670012612
0.37240486104386555, 0.24938535015137173
0.3760215938801201, 0.2493821636026173
0.3796383267163746, 0.24937897705386292
0.383255059552629, 0.2493757905051085
0.38687179238888353, 0.24937260395635408
0.39048852522513805, 0.24936941740759966
0.39410525806139246, 0.24936623085884527
0.397721990897647, 0.24936304431009085
0.4013387237339014, 0.24935985776133646
0.4049554565701559, 0.24935667121258204
0.40857218940641044, 0.24935348466382762
0.41218892224266485, 0.24935029811507323
0.41580565507891937, 0.2493471115663188
0.4194223879151738, 0.24982084514780767
0.4230391207514283, 0.24981765859905325
0.4266558535876828, 0.24981447205029883
0.43027258642393723, 0.2498112855015444
0.43388931926019175, 0.24980809895279002
0.4375060520964463, 0.2498049124040356
0.4411227849327007, 0.2498017258552812
0.4447395177689552, 0.2497985393065268
0.4483562506052096, 0.24979535275777237
0.45197298344146414, 0.24979216620901795
0.45558971627771866, 0.24978897966026356
0.45920644911397307, 0.24978579311150914
0.4628231819502276, 0.24978260656275475
0.466439914786482, 0.24977942001400033
0.4700566476227365, 0.2497762334652459
0.47367338045899104, 0.24977304691649152
0.47729011329524546, 0.2497698603677371
0.4809068461315, 0.2497666738189827
0.4845235789677544, 0.2497634872702283
0.4881403118040089, 0.24976030072147387
0.49175704464026343, 0.24975711417271945
0.49537377747651784, 0.24975392762396506
0.49899051031277236, 0.24975074107521064
0.5026072431490269, 0.24974755452645625
0.5062239759852813, 0.24974436797770183
0.5098407088215358, 0.2497411814289474
0.5134574416577902, 0.249737994880193
0.5170741744940448, 0.2497348083314386
0.5206909073302992, 0.24973162178268418
0.5243076401665536, 0.2497284352339298
0.5279243730028083, 0.24972524868517537
0.5315411058390627, 0.24972206213642095
0.5351578386753171, 0.24971887558766656
0.5387745715115717, 0.24971568903891214
0.5423913043478261, 0.24971250249015775
0.5460080371840805, 0.24970931594140333
0.5496247700203352, 0.2497061293926489
0.5532415028565896, 0.2497029428438945
0.556858235692844, 0.2496997562951401
0.5604749685290984, 0.24969656974638568
0.564091701365353, 0.2496933831976313
0.5677084342016074, 0.24969019664887687
0.5713251670378618, 0.24968701010012245
0.5749418998741165, 0.24968382355136806
0.5785586327103709, 0.24968063700261364
0.5821753655466253, 0.24967745045385922
0.5857920983828799, 0.24967426390510483
0.5894088312191343, 0.2496710773563504
0.5930255640553888, 0.249667890807596
0.5966422968916434, 0.2496647042588416
0.6005001452503147, 0.2497202978036702
0.6038757625641522, 0.24962193966545076
0.6074924954004066, 0.24961875311669635
0.6124721603563474, 0.24959233931497304
0.6169265033407572, 0.24958841478370924
0.6213808463251671, 0.24958449025244545
0.6258351893095768, 0.24958056572118165
0.6325167037861914, 0.24957467892428598
0.6328096252541879, 0.24915591864105424
0.6391982182628062, 0.24956879212739028
0.6436525612472159, 0.24956486759612648
0.6503340757238307, 0.24955898079923078
0.6525612472160356, 0.24955701853359888
0.6570155902004455, 0.24955309400233508
0.6636971046770601, 0.24954720720543938
0.6703786191536749, 0.24954132040854368
0.6770601336302895, 0.24953543361164798
0.6815144766146994, 0.24953150908038418
0.6859688195991092, 0.24952758454912038
0.6904231625835189, 0.24952366001785659
0.6948775055679286, 0.24951973548659281
0.7015590200445434, 0.24951384868969712
0.7082405345211582, 0.24950796189280142
0.7126948775055679, 0.24950403736153762
0.7193763919821825, 0.24949815056464192
0.7260579064587973, 0.24949226376774622
0.730512249443207, 0.24948833923648242
0.7371937639198218, 0.2490419238052255
0.7416481069042316, 0.2490379992739617
0.7483296213808464, 0.24859158384270477
0.7521618088505857, 0.24853745090603346
0.7557785416868403, 0.24809373572291782
0.7593952745230947, 0.24809054917416343
0.7630120073593492, 0.248087362625409
0.7666287401956038, 0.2476436474422934
0.7702454730318582, 0.24760406939765695
0.7735608114650914, 0.2476011483946321
0.7774789387043672, 0.2473592362350265
0.7810956715406216, 0.24727656299789824
0.7847124043768761, 0.24711440307239607
0.7883291372131307, 0.24667068788928043
0.7919458700493851, 0.24650852796377826
0.7955626028856395, 0.24646894991914184
0.7991793357218939, 0.24590935655177032
0.8027960685581486, 0.24582668331464202
0.806412801394403, 0.24514450806640475
0.8100295342306574, 0.24518441671014218
0.8130434782608695, 0.24470484112260363
0.8178657887092089, 0.2442236722606878
0.822688099157548, 0.24374250339877201
0.8262806236080178, 0.24323656093325352
0.8285077951002227, 0.24279407003326037
0.8329621380846324, 0.24190908823327412
0.8351893095768375, 0.24146659733328096
0.8388714050547108, 0.24071445451788198
0.8424881378909654, 0.2397143325161492
0.8461048707272198, 0.2391547391487777
0.8497216035634743, 0.2384361724046584
0.8533383363997287, 0.237797092348913
0.8569550692359833, 0.23691955222804595
0.8605718020722377, 0.23620098548392668
0.8641885349084921, 0.23540293205143353
0.8666916819986443, 0.2344037911825167
0.8703084148348987, 0.233327534340715
0.8736237532681321, 0.23260923314232523
0.8755325844872663, 0.2317729411247792
0.8784460637164713, 0.23141268408504456
0.8802544301345985, 0.23051686556646128
0.8835697685678319, 0.23049407289134294
0.8835697685678319, 0.22922228587736093
0.8871865014040863, 0.22937807270535426
0.8871865014040863, 0.22810628569137228
0.8908032342403409, 0.2281030991426179
0.8908032342403409, 0.2268313121286359
0.8944199670765953, 0.22698709895662922
0.8944199670765953, 0.22563582525427334
0.8980366999128497, 0.22571212539389282
0.8980366999128497, 0.22444033837991081
0.9016534327491041, 0.22459612520790417
0.9016534327491041, 0.22316536481717442
0.9052701655853588, 0.22316217826842
0.9052701655853588, 0.22173141787769027
0.9082841096155707, 0.22029800202966518
0.9088868984216132, 0.2212513111986926
0.9115391691681998, 0.21934129387529971
0.9149147864820373, 0.2188613996328857
0.9149147864820373, 0.21743063924215594
0.9185315193182919, 0.21742745269340152
0.9185315193182919, 0.21599669230267177
0.9215454633485038, 0.21623249691049806
0.9211837900648785, 0.21437282705742483
0.924559407378716, 0.21456062099735135
0.924559407378716, 0.2131298606066216
0.926066379393822, 0.21217469261748745
0.9293817178270551, 0.21217177161446257
0.9293817178270551, 0.21074101122373282
0.9308886898421613, 0.20978584323459865
0.9342040282753945, 0.20978292223157377
0.9339026338723733, 0.20823319735401274
0.9357110002905007, 0.20739699385170987
0.9384235499176914, 0.20763306400526568
0.9387249443207126, 0.20608280803624557
0.9404730318582357, 0.20491281355191834
0.9432458603660308, 0.20476729449213366
0.9426430715599883, 0.20315822014402174
0.945054226784158, 0.20172533538745574
0.9456570155902004, 0.20333440973556763
0.9480681708143701, 0.2019015249790016
0.9474653820083276, 0.2002924506308897
0.9498765372324973, 0.1987999508580433
0.9504793260385398, 0.2004686402224356
0.952287692456667, 0.19927474662245026
0.9525288079790839, 0.1974622376909423
0.9553016364868789, 0.1971259505790603
0.9546988476808367, 0.19551687623094843
0.9571100029050061, 0.195932056979075
0.9573511184274233, 0.194119548047567
0.9601239469352183, 0.19402172100080667
0.9595211581291758, 0.19235303163641435
0.9619323133533455, 0.19074130183100713
0.962535102159388, 0.19235037617911901
0.9646448629805364, 0.1898446866752352
0.9655490461896001, 0.1906785002659723
0.9669957393241018, 0.18838800902130293
0.9691657790258545, 0.1868599526752719
0.969768567831897, 0.18852864203966418
0.9715769342500242, 0.18733474843967887
0.9718180497724411, 0.1855222395081709
0.9739880894741939, 0.18590186368311284
0.9742292049966108, 0.1837078186474103
0.9751936670862786, 0.18200595376987486
0.9770020335044058, 0.18303768744435803
0.9778459378328652, 0.18074772729114774
0.980015977534618, 0.18065043133584643
0.9802570930570349, 0.17883792240433846
0.9824271327587877, 0.17874062644903718
0.9826682482812046, 0.17683273349148057
0.9848382879829571, 0.17635390143198468
0.9851396823859784, 0.17480364546296456
0.9863452599980633, 0.1734910529218775
0.9884550208192118, 0.17301227397152752
0.9884550208192118, 0.1718199736459194
0.9899619928343177, 0.1705071155591028
0.9908661760433815, 0.1695524786614277
0.9923731480584874, 0.16812039054205027
0.9932773312675511, 0.1671657536443752
0.9944829088796359, 0.1658531611032881
0.9956884864917206, 0.16450082521801412
0.9968940641038055, 0.16330746270948784
0.9980996417158903, 0.1617961534474661
0.9997070785320032, 0.1602844901244716
1.0014149801491237, 0.1586932515978601
1.0029219521642296, 0.15710219010173493
1.0041275297763144, 0.1555113941513393
1.0057349665924276, 0.15360229738647543
1.0071414738065265, 0.1524882445358367
1.0081461218165972, 0.15073865223917968
1.009351699428682, 0.14930682966553183
1.0105572770407667, 0.14787500709188392
1.0117628546528517, 0.14644318451823604
1.0131693618669506, 0.1453291316675973
1.0143749394790356, 0.1436588490288278
1.0155805170911203, 0.14175010632493668
1.0167860947032052, 0.13996059365360636
1.01799167231529, 0.13829031101483685
1.0191972499273747, 0.13685848844118897
1.0204028275394597, 0.13518820580241944
1.0216084051515444, 0.13351792316364997
1.0228139827636293, 0.13184764052488043
1.0234167715696716, 0.13029711901013083
1.0246223491817565, 0.12910375650160458
1.0258279267938413, 0.12719501379771345
1.0270335044059262, 0.12480935096357906
1.028239082018011, 0.12337752838993118
1.029444659630096, 0.12123032562091843
1.0306502372421806, 0.1193215829170273
1.0318558148542654, 0.11741284021313617
1.0330613924663503, 0.11526563744412344
1.034521158129176, 0.11353767059446837
1.0367483296213809, 0.11089253652266906
1.0378619153674833, 0.1091294408524082
1.0389755011135857, 0.1073663451821473
1.0400890868596881, 0.1056032495118864
1.0412026726057904, 0.10384015384162554
1.0423162583518932, 0.10207705817136464
1.0434298440979957, 0.10119501976982626
1.0445434298440979, 0.09943192409956533
1.0456570155902003, 0.09766882842930447
1.0456570155902003, 0.09590671389185954
1.0467706013363027, 0.09414361822159864
1.0467706013363027, 0.09326256095287619
1.0478841870824054, 0.0914994652826153
1.0489977728285078, 0.09061742688107688
1.0500314709015204, 0.08854315853954542
1.0512249443207127, 0.08709123554055512
1.0523506342597075, 0.08567959444235185
1.0523506342597075, 0.08448729411674372
1.0535562118717923, 0.08329393160821744
1.0535562118717923, 0.08138625108724445
1.0547617894838772, 0.08043134864383983
1.0547617894838772, 0.0790005882531101
1.0553645782899195, 0.07745006673836047
1.0556792873051226, 0.0765146237846217
1.055967367095962, 0.07518416502824596
1.057172944708047, 0.07375234245459808
1.057172944708047, 0.07232158206386835
1.0582865304541493, 0.07041292041007938
1.0583785223201316, 0.06945899909949071
1.0583785223201316, 0.06802823870876096
1.0587803815241599, 0.06612020412681527
1.0595840999322166, 0.0646887356141401
1.0599859591362446, 0.0626217276554466
1.0607896775443013, 0.06087231238927596
1.0607896775443013, 0.05944155199854623
1.0613924663503438, 0.05801026051635744
1.0611915367483296, 0.056261730402618504
1.0625980439624285, 0.05467075742173655
1.0625980439624285, 0.05323999703100679
1.0625980439624285, 0.05180923664027709
1.0631088409024885, 0.05109340640355531
1.063200832768471, 0.04990102502784499
1.0638036215745135, 0.04823127348053452
1.0638036215745135, 0.04680051308980476
1.0636026919724992, 0.045131469664439816
1.0650091991865982, 0.043699470060305556
1.0650091991865982, 0.0422687096695758
1.0650091991865982, 0.04083794927884604
1.0650091991865982, 0.039407188888116285
1.0650091991865982, 0.03797642849738658
1.066214776798683, 0.03630614585861708
1.066214776798683, 0.03487538546788732
1.066214776798683, 0.033444625077157564
1.066214776798683, 0.03201386468642786
1.066214776798683, 0.030583104295698105
1.0673283625447854, 0.029270592804713225
1.0676212840127821, 0.02732291085896471
1.0674203544107679, 0.02557438074522589
1.0674203544107679, 0.02414362035449613
1.0674203544107679, 0.022712859963766374
1.0680231432168104, 0.02128156848157753
1.0680231432168104, 0.01985080809084777
1.0680231432168104, 0.01842004770011807
1.0680231432168104, 0.016989287309388312
1.0680231432168104, 0.015558526918658555
1.069228720828895, 0.013411324149645798
1.069228720828895, 0.01174210369379447
1.069228720828895, 0.010311343303064713
1.069228720828895, 0.008880582912334956
1.069228720828895, 0.007449822521605198
1.069228720828895, 0.006019062130875497
1.069228720828895, 0.004588301740145739
1.069228720828895, 0.003157541349415982
1.069228720828895, 0.0017267809586862248
1.069228720828895, 0.0006537106656389069
