Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.0438202,0.999019,-0.00023968,0.999979,19.0199,-0.465422,0,19.0255,0.5,0,12,42.6419,-3.57538,0.0924626,0.140047,-0.000122415,0.167817,0,360,1
0.0419469,0.999098,-0.000304049,0.999978,19.0174,-0.465323,0,19.0231,0.5,0,12,43.617,-3.45716,0.109218,0.140285,-0.000142992,0.177788,0,361,1
0.0446284,0.998982,-0.000268516,0.999979,19.0209,-0.46547,0,19.0266,0.5,0,12,42.1133,-3.62497,0.0852921,0.139834,-0.000115235,0.163793,0,362,1
-0.280074,0.959889,0.000444758,0.999914,19.4434,-0.465056,0,19.449,0.5,0,12,67.8405,-12.7945,0.0479792,0.204325,0.000378838,0.209883,0,363,1
-0.268893,0.963153,0.000116823,0.999984,19.4451,-0.464594,0,19.4507,0.5,0,12,72.6128,-12.4728,0.03398,0.20393,0.000383016,0.206742,0,364,1
-0.267098,0.963654,0.000121116,0.999985,19.45,-0.46351,0,19.4555,0.5,0,12,92.3945,-11.5515,-0.015114,0.19665,0.000447043,0.19723,0,365,1
-0.267989,0.963405,0.000248122,0.999984,19.4476,-0.464052,0,19.4531,0.5,0,12,82.5038,-12.0123,0.00943163,0.200298,0.000340026,0.20052,0,366,1
-0.308382,0.951242,0.000151113,0.99998,19.4549,-0.462368,0,19.4604,0.5,0,12,77.7108,-10.6399,-0.0626898,0.187936,0.000505039,0.198117,0,367,1
-0.287738,0.957449,-0.000266888,0.999751,19.4525,-0.462939,0,19.458,0.5,0,12,85.0597,-11.096,-0.0389062,0.1923,0.0003329,0.196196,0,368,1
-0.326746,0.945091,0.000166421,0.99998,19.4598,-0.460912,0,19.4653,0.5,0,12,56.7873,-9.69017,-0.0980306,0.182648,0.000561927,0.207294,0,369,1
-0.317571,0.948164,0.000122872,0.999933,19.4573,-0.46164,0,19.4628,0.5,0,12,67.2363,-10.1659,-0.0803641,0.185298,0.000420391,0.201975,0,370,1
-0.324608,0.945825,0.000107445,0.999978,19.4603,-0.460752,0,19.4657,0.5,0,12,57.3544,-9.56395,-0.101211,0.182126,0.000592413,0.20836,0,371,1
-0.322464,0.946561,0.000166101,0.999981,19.4608,-0.460591,0,19.4662,0.5,0,12,57.9175,-9.43781,-0.1044,0.181603,0.000571982,0.209474,0,372,1
0.502888,0.864332,0.000307936,0.999983,18.6288,-0.456568,0,18.6344,0.5,0,12,188.882,16.4734,0.380921,0.43557,0.000744641,0.578638,0,373,1
0.50438,0.863461,0.000359303,0.999982,18.628,-0.456116,0,18.6336,0.5,0,12,179.041,16.5597,0.390109,0.433361,0.000692148,0.583084,0,374,1
0.505866,0.862594,0.000303511,0.999984,18.6272,-0.455665,0,18.6328,0.5,0,12,169.254,16.644,0.399279,0.431156,0.000784774,0.587639,0,375,1
0.474887,0.88003,0.000287415,0.999985,18.6337,-0.458887,0,18.6393,0.5,0,12,233.968,16.513,0.311967,0.456179,0.000604741,0.552651,0,376,1
0.488888,0.872181,0.00046752,0.999856,18.6312,-0.457727,0,18.6369,0.5,0,12,211.436,16.4923,0.346436,0.445865,0.000545501,0.564637,0,377,1
0.478111,0.878274,0.000117489,0.999978,18.6354,-0.459739,0,18.6411,0.5,0,12,246.967,16.9188,0.282336,0.463831,7.23416e-05,0.543003,0,378,1
-0.307858,0.95129,0.000517492,0.999865,19.4627,-0.460008,0,19.4682,0.5,0,12,63.0094,-9.10501,-0.119885,0.180347,0.000575643,0.216559,0,379,1
-0.293247,0.956021,0.000158339,0.999985,19.4647,-0.459425,0,19.4701,0.5,0,12,68.1171,-8.77034,-0.13538,0.179088,0.000595324,0.224501,0,380,1
-0.307447,0.951548,0.000179432,0.999984,19.4696,-0.458226,0,19.475,0.5,0,12,62.7783,-7.77872,-0.18015,0.168004,0.000614789,0.246333,0,381,1
-0.300338,0.953787,7.98155e-05,0.999957,19.4671,-0.458825,0,19.4725,0.5,0,12,65.4519,-8.27497,-0.157766,0.173545,0.000504978,0.234538,0,382,1
-0.347841,0.937531,0.000220829,0.999979,19.4745,-0.456845,0,19.4798,0.5,0,12,43.5591,-6.47556,-0.218266,0.158973,0.000626755,0.270024,0,383,1
-0.327647,0.944539,-0.000202995,0.999753,19.472,-0.457535,0,19.4774,0.5,0,12,53.1661,-7.12769,-0.19921,0.163487,0.000500156,0.257707,0,384,1
-0.345729,0.93831,0.000111728,0.999977,19.4762,-0.456255,0,19.4815,0.5,0,12,41.5529,-6.09944,-0.228722,0.157062,0.000713832,0.277458,0,385,1
-0.343625,0.939086,0.000223035,0.99998,19.4779,-0.455665,0,19.4832,0.5,0,12,39.5359,-5.72386,-0.239188,0.155146,0.000624433,0.285099,0,386,1
0.525117,0.851013,0.000298548,0.999986,18.619,-0.451395,0,18.6245,0.5,0,12,105.64,15.8318,0.495347,0.385759,0.00103445,0.627837,0,387,1
0.525973,0.850484,0.000297479,0.999985,18.6185,-0.451067,0,18.6239,0.5,0,12,104.792,15.6066,0.500088,0.384228,0.000971924,0.63065,0,388,1
0.526826,0.849956,0.000301551,0.999986,18.6179,-0.450739,0,18.6234,0.5,0,12,103.952,15.3824,0.504822,0.382701,0.0010662,0.633487,0,389,1
0.502009,0.864847,0.000283163,0.999986,18.6239,-0.453915,0,18.6294,0.5,0,12,137.367,16.7103,0.444368,0.414889,0.000887476,0.607945,0,390,1
0.513568,0.857927,0.000360529,0.999895,18.6215,-0.452655,0,18.627,0.5,0,12,121.536,16.2705,0.469864,0.400337,0.00127722,0.617287,0,391,1
0.503937,0.86372,7.55079e-05,0.999983,18.6255,-0.45479,0,18.6311,0.5,0,12,153.341,16.6749,0.421835,0.42302,0.000771603,0.597404,0,392,1
-0.337969,0.941118,0.000379937,0.999963,19.4786,-0.455402,0,19.4839,0.5,0,12,39.5942,-5.75037,-0.243438,0.155003,0.000616717,0.288597,0,393,1
-0.3323,0.943155,0.000215745,0.999982,19.4793,-0.455139,0,19.4847,0.5,0,12,39.6555,-5.77668,-0.247699,0.154861,0.000617206,0.292125,0,394,1
-0.319675,0.947511,0.000212718,0.999985,19.4842,-0.453752,0,19.4895,0.5,0,12,37.7192,-5.321,-0.280818,0.143702,0.000579568,0.315451,0,395,1
-0.325976,0.945337,0.000428088,0.999961,19.4818,-0.454446,0,19.4871,0.5,0,12,38.6922,-5.54917,-0.264257,0.14928,0.00053398,0.303507,0,396,1
-0.359489,0.933128,0.000254724,0.99998,19.4891,-0.452361,0,19.4944,0.5,0,12,27.7491,-3.44899,-0.313275,0.133268,0.00053121,0.340443,0,397,1
-0.339581,0.940321,-0.000168576,0.999759,19.4867,-0.453056,0,19.4919,0.5,0,12,32.7351,-4.38559,-0.297046,0.13848,0.000447896,0.32774,0,398,1
-0.362512,0.931952,0.00019835,0.999975,19.4914,-0.45155,0,19.4966,0.5,0,12,25.2054,-2.75053,-0.325339,0.13164,0.000660188,0.350963,0,399,1
-0.365555,0.930769,0.000256779,0.999981,19.4936,-0.450739,0,19.4988,0.5,0,12,22.6601,-2.05134,-0.33741,0.130001,0.000472933,0.361588,0,400,1
0.550514,0.834809,0.000330321,0.999985,18.6092,-0.445823,0,18.6146,0.5,0,12,88.0064,12.8384,0.593274,0.347416,0.00137543,0.687513,0,401,1
0.550527,0.8348,0.000329876,0.999985,18.6092,-0.445818,0,18.6146,0.5,0,12,88.0024,12.836,0.593346,0.347394,0.00137512,0.687563,0,402,1
0.550539,0.834792,0.000330334,0.999985,18.6092,-0.445813,0,18.6146,0.5,0,12,87.9988,12.834,0.593405,0.347375,0.00137596,0.687605,0,403,1
0.524777,0.851224,0.000304867,0.999986,18.6141,-0.448622,0,18.6195,0.5,0,12,101.128,13.5903,0.549116,0.366976,0.00120369,0.660456,0,404,1
0.537647,0.843014,0.000422115,0.999869,18.6117,-0.447223,0,18.6171,0.5,0,12,94.5312,13.2167,0.571199,0.357187,0.00154814,0.673687,0,405,1
0.525803,0.850589,0.000230935,0.999985,18.616,-0.44968,0,18.6215,0.5,0,12,102.535,14.4884,0.526986,0.374834,0.00120315,0.646697,0,406,1
-0.364309,0.931257,0.000293985,0.99998,19.4938,-0.450662,0,19.499,0.5,0,12,22.5239,-2.08393,-0.338151,0.130132,0.000468288,0.362326,0,407,1
-0.363051,0.931749,0.000253835,0.999981,19.494,-0.450584,0,19.4992,0.5,0,12,22.3864,-2.11687,-0.338898,0.130265,0.000467014,0.363072,0,408,1
-0.33893,0.940795,0.000234648,0.999985,19.4989,-0.449014,0,19.5041,0.5,0,12,20.6675,-2.77585,-0.36075,0.123354,0.000378621,0.381257,0,409,1
-0.350979,0.936276,0.000536034,0.9999,19.4965,-0.449799,0,19.5016,0.5,0,12,21.5293,-2.44653,-0.349822,0.12681,0.000426222,0.372098,0,410,1
-0.375133,0.926949,0.000268048,0.99998,19.5038,-0.447544,0,19.5089,0.5,0,12,17.792,-1.39046,-0.385049,0.114003,0.000276556,0.401572,0,411,1
-0.357029,0.933874,-0.000120494,0.999795,19.5013,-0.448279,0,19.5065,0.5,0,12,19.2287,-2.084,-0.372899,0.118673,0.000316123,0.391327,0,412,1
-0.378969,0.925379,0.000240329,0.999972,19.5061,-0.446679,0,19.5112,0.5,0,12,17.1683,-0.705692,-0.395006,0.112578,0.000293528,0.410735,0,413,1
-0.382826,0.923799,0.000264269,0.999981,19.5084,-0.445813,0,19.5135,0.5,0,12,16.5409,-0.0199484,-0.404969,0.111139,0.000165444,0.419942,0,414,1
0.548433,0.836176,0.000352925,0.999985,18.6044,-0.442979,0,18.6096,0.5,0,12,81.9329,12.2227,0.645354,0.325881,0.001602,0.722968,0,415,1
0.555811,0.831243,0.000408348,0.999946,18.6027,-0.441932,0,18.6079,0.5,0,12,73.2329,12.3212,0.658966,0.318261,0.00170295,0.731799,0,416,1
0.563177,0.826318,0.000354613,0.999985,18.601,-0.440887,0,18.6062,0.5,0,12,64.6264,12.4174,0.672564,0.310639,0.00177774,0.740839,0,417,1
0.549484,0.835485,0.000406905,0.999984,18.6068,-0.444395,0,18.6121,0.5,0,12,84.9737,12.5277,0.619378,0.336613,0.00126359,0.704939,0,418,1
-0.381875,0.924193,0.000291451,0.99998,19.5085,-0.445748,0,19.5136,0.5,0,12,16.5085,-0.0697853,-0.405299,0.111294,0.000169698,0.420302,0,419,1
-0.380912,0.924591,0.00026141,0.999981,19.5087,-0.445682,0,19.5138,0.5,0,12,16.4758,-0.1202,-0.405634,0.11145,0.00015813,0.420666,0,420,1
-0.359651,0.93307,0.000233305,0.999984,19.5136,-0.444016,0,19.5186,0.5,0,12,13.3677,-1.27339,-0.419573,0.105387,5.31925e-05,0.432606,0,421,1
-0.37027,0.928835,0.000523769,0.999917,19.5111,-0.444848,0,19.5162,0.5,0,12,14.9211,-0.69691,-0.412602,0.108418,0.000304527,0.426608,0,422,1
-0.395119,0.918608,0.000255929,0.99998,19.5185,-0.442427,0,19.5235,0.5,0,12,10.4628,0.0702083,-0.437772,0.0989488,-4.30417e-05,0.448815,0,423,1
-0.377383,0.92584,-0.000130083,0.999799,19.516,-0.443221,0,19.521,0.5,0,12,11.9161,-0.60246,-0.428669,0.102163,0.000176078,0.440675,0,424,1
-0.395177,0.918583,0.000176867,0.99998,19.5204,-0.441657,0,19.5254,0.5,0,12,10.868,0.29788,-0.444644,0.098323,-0.000207927,0.455386,0,425,1
-0.395249,0.918553,0.000243091,0.999981,19.5223,-0.440887,0,19.5273,0.5,0,12,11.2831,0.524027,-0.451509,0.0976912,-0.000128259,0.461957,0,426,1
0.574819,0.818263,0.000367997,0.999985,18.5946,-0.436943,0,18.5997,0.5,0,12,59.6038,10.069,0.7256,0.270958,0.00213314,0.774544,0,427,1
0.576504,0.817074,0.000321097,0.999983,18.5939,-0.436451,0,18.599,0.5,0,12,60.5174,9.70303,0.730882,0.269516,0.00212217,0.778995,0,428,1
0.578183,0.815889,0.000377215,0.999985,18.5932,-0.435961,0,18.5983,0.5,0,12,61.43,9.33655,0.736158,0.268078,0.00220563,0.783453,0,429,1
0.564138,0.825664,0.000348502,0.999986,18.5995,-0.439866,0,18.6047,0.5,0,12,59.3559,12.6992,0.686952,0.302125,0.00186451,0.750457,0,430,1
0.569486,0.821958,0.000415531,0.999965,18.597,-0.438404,0,18.6022,0.5,0,12,59.4923,11.3824,0.706279,0.286539,0.00190022,0.762194,0,431,1
0.563658,0.82599,0.000274581,0.999986,18.6002,-0.440376,0,18.6054,0.5,0,12,62.0084,12.5578,0.679765,0.306376,0.00174258,0.745621,0,432,1
-0.391699,0.920065,0.000339275,0.999974,19.5228,-0.440662,0,19.5278,0.5,0,12,11.2907,0.235984,-0.451998,0.0982534,-7.5382e-05,0.462554,0,433,1
-0.388138,0.921582,0.000232971,0.999982,19.5233,-0.440437,0,19.5283,0.5,0,12,11.293,-0.0531117,-0.452492,0.0988183,-0.000149827,0.463157,0,434,1
-0.381999,0.924145,0.00021385,0.999983,19.5282,-0.43876,0,19.5332,0.5,0,12,10.5864,-1.54976,-0.460254,0.0878972,-0.000264325,0.468572,0,435,1
-0.385057,0.922868,0.00035232,0.999977,19.5258,-0.439599,0,19.5307,0.5,0,12,10.9407,-0.800291,-0.456369,0.0933576,0.000129736,0.46582,0,436,1
-0.414481,0.910036,0.000225996,0.99998,19.5331,-0.437007,0,19.538,0.5,0,12,8.6449,0.970172,-0.472669,0.0798132,-0.000380147,0.47936,0,437,1
-0.398242,0.91709,-7.83652e-05,0.999825,19.5307,-0.437884,0,19.5356,0.5,0,12,9.60078,-0.287727,-0.466467,0.0838565,-0.00018547,0.473944,0,438,1
-0.41203,0.911145,0.000110381,0.999977,19.5343,-0.436484,0,19.5392,0.5,0,12,8.33893,1.58028,-0.476058,0.079941,-0.000381735,0.482724,0,439,1
-0.40958,0.912253,0.000214112,0.999981,19.5356,-0.435961,0,19.5404,0.5,0,12,8.02907,2.19243,-0.479459,0.0800765,-0.000426293,0.4861,0,440,1
0.579199,0.815168,0.00037668,0.999985,18.5897,-0.43367,0,18.5947,0.5,0,12,57.6127,9.27838,0.766513,0.258069,0.00239679,0.808794,0,441,1
0.587265,0.809315,0.000407264,0.999936,18.5877,-0.432352,0,18.5928,0.5,0,12,50.6471,9.87559,0.778371,0.248142,0.00240322,0.816971,0,442,1
0.595324,0.803468,0.000375431,0.999986,18.5858,-0.431034,0,18.5908,0.5,0,12,43.6813,10.4701,0.790249,0.238232,0.00260834,0.825381,0,443,1
0.578688,0.815531,0.000331218,0.999985,18.5914,-0.434815,0,18.5965,0.5,0,12,59.5079,9.30608,0.751351,0.263072,0.0022505,0.796078,0,444,1
-0.401419,0.915832,0.000428007,0.999943,19.5368,-0.43545,0,19.5416,0.5,0,12,7.97236,1.83086,-0.480548,0.0821432,-0.000370504,0.487518,0,445,1
-0.39325,0.919414,0.000193813,0.999984,19.538,-0.434939,0,19.5428,0.5,0,12,7.91925,1.46844,-0.481628,0.084204,-0.000462921,0.488934,0,446,1
-0.40952,0.912281,0.00020068,0.999982,19.5429,-0.433235,0,19.5477,0.5,0,12,8.4459,0.261531,-0.491388,0.0811714,-0.000519503,0.498047,0,447,1
-0.401377,0.915851,1.61149e-05,0.999943,19.5404,-0.434087,0,19.5453,0.5,0,12,8.18818,0.864279,-0.486512,0.0826949,-0.000452289,0.49349,0,448,1
-0.425601,0.904889,0.000206903,0.99998,19.5478,-0.431232,0,19.5525,0.5,0,12,9.71033,0.85027,-0.50332,0.0775957,-0.000580326,0.509266,0,449,1
-0.417565,0.908583,7.88171e-05,0.999942,19.5453,-0.432233,0,19.5501,0.5,0,12,9.09267,0.554382,-0.497355,0.0793895,-0.00063815,0.503652,0,450,1
-0.425141,0.905105,0.000188648,0.99998,19.548,-0.431133,0,19.5528,0.5,0,12,9.67128,0.889325,-0.503679,0.0772976,-0.000577066,0.509576,0,451,1
-0.424678,0.905323,0.00020595,0.99998,19.5482,-0.431034,0,19.553,0.5,0,12,9.63324,0.928308,-0.504041,0.0769978,-0.000585147,0.509888,0,452,1
0.603666,0.79722,0.000383718,0.999986,18.5799,-0.427121,0,18.5848,0.5,0,12,37.3038,8.28007,0.81947,0.204662,0.0029514,0.844645,0,453,1
0.605271,0.795999,0.000352234,0.999984,18.5792,-0.426614,0,18.5841,0.5,0,12,37.6204,7.94287,0.822646,0.203566,0.00296206,0.847464,0,454,1
0.606872,0.794781,0.000392488,0.999985,18.5786,-0.426108,0,18.5835,0.5,0,12,37.9239,7.60582,0.825824,0.202464,0.00303554,0.850286,0,455,1
0.59606,0.802922,0.000371933,0.999986,18.5848,-0.430338,0,18.5898,0.5,0,12,41.6933,10.7828,0.795633,0.232738,0.00266459,0.828979,0,456,1
0.599872,0.800064,0.000400526,0.999975,18.5824,-0.428729,0,18.5873,0.5,0,12,39.4917,9.53338,0.807564,0.218693,0.00270601,0.836656,0,457,1
0.595693,0.803194,0.000345619,0.999986,18.5853,-0.430686,0,18.5903,0.5,0,12,42.6795,10.627,0.792948,0.235481,0.00261266,0.827179,0,458,1
-0.415717,0.90942,0.000388314,0.999933,19.5504,-0.430141,0,19.5552,0.5,0,12,9.46925,-0.0773463,-0.503232,0.0758446,-0.000529599,0.508915,0,459,1
-0.40676,0.913516,0.000195827,0.999983,19.5527,-0.429247,0,19.5574,0.5,0,12,9.2913,-1.08307,-0.502416,0.0746726,-0.000623256,0.507935,0,460,1
-0.435404,0.900212,0.000219927,0.999979,19.5576,-0.4274,0,19.5622,0.5,0,12,8.29282,0.096108,-0.507567,0.0685295,-0.000697356,0.512173,0,461,1
-0.421083,0.906864,-8.45753e-05,0.999856,19.5551,-0.428324,0,19.5598,0.5,0,12,8.78556,-0.494237,-0.505,0.0716031,-0.000673161,0.510052,0,462,1
-0.434398,0.900698,0.000110235,0.999979,19.559,-0.426755,0,19.5636,0.5,0,12,7.96647,0.776918,-0.50935,0.0685707,-0.000672888,0.513945,0,463,1
-0.433395,0.901182,0.000215604,0.99998,19.5604,-0.426108,0,19.5651,0.5,0,12,7.61952,1.45837,-0.511147,0.068611,-0.000771398,0.515732,0,464,1
0.607901,0.793995,0.000394261,0.999986,18.575,-0.423555,0,18.5799,0.5,0,12,37.3606,7.08945,0.845467,0.195139,0.00327232,0.867701,0,465,1
0.612706,0.790269,0.000352287,0.999967,18.5734,-0.422368,0,18.5782,0.5,0,12,35.9758,7.47795,0.852109,0.190527,0.00340489,0.873157,0,466,1
0.617503,0.78655,0.000406368,0.999986,18.5718,-0.421182,0,18.5766,0.5,0,12,34.5475,7.8641,0.858779,0.185875,0.0034916,0.878671,0,467,1
0.607384,0.79439,0.000325947,0.999986,18.5768,-0.424831,0,18.5816,0.5,0,12,37.5979,7.34902,0.835661,0.19878,0.00303403,0.858983,0,468,1
-0.427552,0.903947,0.000384281,0.99996,19.5614,-0.425643,0,19.5661,0.5,0,12,7.4911,1.13288,-0.510219,0.0704103,-0.000781325,0.515055,0,469,1
-0.421703,0.906714,0.00020563,0.999982,19.5624,-0.425177,0,19.5671,0.5,0,12,7.381,0.808715,-0.509284,0.0722177,-0.000833673,0.514379,0,470,1
-0.434901,0.900456,0.000224024,0.99998,19.5673,-0.423313,0,19.5719,0.5,0,12,7.41695,-0.275355,-0.511469,0.0731186,-0.000949536,0.51667,0,471,1
-0.428296,0.903589,4.15805e-05,0.999955,19.5649,-0.424245,0,19.5695,0.5,0,12,7.3964,0.266884,-0.510374,0.072663,-0.000873728,0.515522,0,472,1
-0.439806,0.898054,0.000280493,0.999965,19.5697,-0.422248,0,19.5743,0.5,0,12,8.02296,0.084497,-0.514589,0.0724276,-0.000905553,0.519662,0,473,1
-0.444725,0.895644,0.0002316,0.99998,19.5721,-0.421182,0,19.5767,0.5,0,12,8.65266,0.444052,-0.51771,0.0717329,-0.00105978,0.522657,0,474,1
0.634466,0.772932,0.000407849,0.999985,18.5652,-0.416337,0,18.5699,0.5,0,12,30.2898,8.16572,0.87595,0.158227,0.00380754,0.890134,0,475,1
0.634543,0.772869,0.000408315,0.999985,18.5652,-0.416296,0,18.5699,0.5,0,12,30.2759,8.15038,0.876059,0.158109,0.00381002,0.89022,0,476,1
0.634618,0.772807,0.000407699,0.999985,18.5652,-0.416256,0,18.5698,0.5,0,12,30.2617,8.13551,0.876164,0.157994,0.00381045,0.890303,0,477,1
0.619782,0.784756,0.000403874,0.999986,18.5701,-0.419906,0,18.5749,0.5,0,12,33.2126,8.42099,0.864329,0.180291,0.003576,0.88294,0,478,1
0.627127,0.778842,0.000451352,0.999941,18.5677,-0.418121,0,18.5724,0.5,0,12,31.7369,8.29084,0.870142,0.169232,0.0035654,0.886453,0,479,1
0.618643,0.785652,0.000382806,0.999985,18.571,-0.420543,0,18.5757,0.5,0,12,33.87,8.1439,0.861559,0.183066,0.00344426,0.8808,0,480,1
-0.4445,0.895756,0.000237375,0.99998,19.5722,-0.421159,0,19.5767,0.5,0,12,8.63838,0.414097,-0.517606,0.0718148,-0.00106026,0.522565,0,481,1
-0.444269,0.895871,0.000231072,0.99998,19.5722,-0.421134,0,19.5768,0.5,0,12,8.62368,0.38332,-0.517499,0.071899,-0.00106168,0.522471,0,482,1
-0.433821,0.900978,0.000224603,0.999981,19.5771,-0.41908,0,19.5816,0.5,0,12,7.83921,-2.03772,-0.511361,0.0713657,-0.00116764,0.516318,0,483,1
-0.439037,0.898429,0.000369841,0.999964,19.5747,-0.420107,0,19.5792,0.5,0,12,8.23024,-0.828586,-0.514424,0.0716226,-0.000976347,0.519387,0,484,1
-0.455885,0.890015,0.000242236,0.999979,19.582,-0.417034,0,19.5864,0.5,0,12,7.98673,-0.744634,-0.513335,0.0666013,-0.00128075,0.517639,0,485,1
-0.444856,0.895495,8.59099e-06,0.999904,19.5796,-0.418057,0,19.584,0.5,0,12,7.91302,-1.39001,-0.512345,0.068976,-0.00121604,0.516969,0,486,1
-0.455147,0.890392,0.000175303,0.999979,19.5828,-0.416645,0,19.5872,0.5,0,12,7.77208,-0.426307,-0.513583,0.0665661,-0.00126472,0.517881,0,487,1
-0.454409,0.89077,0.00023749,0.999979,19.5836,-0.416256,0,19.588,0.5,0,12,7.55498,-0.106989,-0.513832,0.066531,-0.00131731,0.518123,0,488,1
0.637227,0.770658,0.00039082,0.999986,18.5604,-0.412621,0,18.5649,0.5,0,12,26.2243,6.16085,0.890654,0.145671,0.00380773,0.902496,0,489,1
0.638912,0.769259,0.000369597,0.999984,18.5596,-0.411975,0,18.5641,0.5,0,12,26.0094,6.07905,0.893148,0.144661,0.00390206,0.904796,0,490,1
0.640594,0.767862,0.000395923,0.999986,18.5588,-0.41133,0,18.5634,0.5,0,12,25.8025,5.98664,0.895639,0.14365,0.00382786,0.907094,0,491,1
0.635925,0.771731,0.000316099,0.999984,18.5628,-0.414438,0,18.5674,0.5,0,12,28.2418,7.14257,0.883394,0.15184,0.00336233,0.896354,0,492,1
-0.447459,0.894249,0.000442368,0.999951,19.5852,-0.4155,0,19.5897,0.5,0,12,7.21884,-0.713488,-0.511311,0.0688635,-0.00130343,0.51593,0,493,1
-0.440509,0.897728,0.000221461,0.999982,19.5869,-0.414744,0,19.5913,0.5,0,12,6.88669,-1.32108,-0.508792,0.0711955,-0.00137155,0.513751,0,494,1
-0.460835,0.887463,0.00023487,0.99998,19.5918,-0.412737,0,19.5961,0.5,0,12,7.58024,-1.51232,-0.50958,0.069808,-0.00146842,0.514341,0,495,1
-0.45067,0.892597,3.03087e-05,0.999916,19.5893,-0.413741,0,19.5937,0.5,0,12,7.23633,-1.41742,-0.509183,0.0705002,-0.00147138,0.514043,0,496,1
-0.460772,0.887496,0.00017087,0.99998,19.5932,-0.412034,0,19.5976,0.5,0,12,7.74359,-1.00297,-0.510047,0.0696947,-0.00142558,0.514788,0,497,1
-0.460712,0.887528,0.000228909,0.99998,19.5947,-0.41133,0,19.599,0.5,0,12,7.90988,-0.493231,-0.510511,0.069577,-0.00153658,0.515233,0,498,1
0.643856,0.765129,0.000391038,0.999987,18.5555,-0.408656,0,18.56,0.5,0,12,23.3951,5.94179,0.908167,0.137891,0.00385233,0.918584,0,499,1
0.646853,0.762587,0.000339939,0.999979,18.5541,-0.407529,0,18.5586,0.5,0,12,23.0384,6.02846,0.913104,0.134224,0.00402577,0.922925,0,500,1
0.649847,0.760046,0.000409432,0.999986,18.5527,-0.406404,0,18.5572,0.5,0,12,22.6461,6.16002,0.918101,0.130709,0.00379926,0.927366,0,501,1
0.642226,0.766495,0.000320777,0.999984,18.5571,-0.409993,0,18.5617,0.5,0,12,24.5638,5.97278,0.901961,0.140808,0.00349955,0.912893,0,502,1
-0.455955,0.889965,0.000341524,0.999967,19.5957,-0.410838,0,19.6,0.5,0,12,7.98991,-0.906521,-0.50837,0.0712014,-0.0015412,0.513335,0,503,1
-0.451194,0.892406,0.000219062,0.999982,19.5967,-0.410346,0,19.601,0.5,0,12,8.06959,-1.32054,-0.50623,0.0728296,-0.00156989,0.511445,0,504,1
-0.463682,0.885979,0.000228271,0.99998,19.6016,-0.408303,0,19.6058,0.5,0,12,7.62056,-2.0385,-0.503884,0.07427,-0.00165542,0.509331,0,505,1
-0.457433,0.889195,5.62381e-05,0.999956,19.5991,-0.409325,0,19.6034,0.5,0,12,7.84293,-1.67866,-0.505053,0.0735493,-0.00157731,0.510383,0,506,1
-0.465619,0.88496,0.000209802,0.999978,19.6035,-0.407354,0,19.6077,0.5,0,12,7.46816,-1.30351,-0.504365,0.0744936,-0.00160517,0.509839,0,507,1
-0.467562,0.883938,0.000225672,0.99998,19.6055,-0.406404,0,19.6097,0.5,0,12,7.30885,-0.564753,-0.504845,0.0747248,-0.0017396,0.510348,0,508,1
0.652363,0.757888,0.000411379,0.999986,18.5506,-0.404584,0,18.555,0.5,0,12,20.4585,6.53379,0.92747,0.124799,0.00409415,0.935838,0,509,1
0.656414,0.754363,0.00035878,0.999972,18.5487,-0.40303,0,18.5531,0.5,0,12,20.0083,6.77522,0.934904,0.115667,0.00516815,0.942047,0,510,1
0.660454,0.750848,0.000417351,0.999986,18.5468,-0.401478,0,18.5512,0.5,0,12,19.5045,7.04545,0.941883,0.106703,0.0046767,0.947919,0,511,1
0.651105,0.758967,0.000384938,0.999985,18.5517,-0.405493,0,18.5561,0.5,0,12,21.4912,6.36268,0.92262,0.127747,0.0036039,0.931429,0,512,1
-0.465381,0.885085,0.000277916,0.999977,19.606,-0.406154,0,19.6102,0.5,0,12,7.26533,-0.77632,-0.503584,0.0758381,-0.00173521,0.509265,0,513,1
-0.463195,0.886234,0.000221404,0.999981,19.6064,-0.405904,0,19.6106,0.5,0,12,7.22449,-0.988981,-0.502319,0.0769507,-0.00175546,0.508182,0,514,1
-0.466218,0.884648,0.000225442,0.99998,19.6113,-0.403768,0,19.6155,0.5,0,12,7.89282,-2.8751,-0.497894,0.0821908,-0.00183355,0.504635,0,515,1
-0.4647,0.885444,0.000172381,0.999979,19.6089,-0.404836,0,19.6131,0.5,0,12,7.55627,-1.93277,-0.50011,0.0795832,-0.00174577,0.506405,0,516,1
-0.470504,0.882361,0.000340217,0.999967,19.6137,-0.402623,0,19.6178,0.5,0,12,8.30558,-2.37188,-0.498764,0.0816381,-0.0018154,0.505404,0,517,1
-0.474797,0.880071,0.000234944,0.999979,19.6161,-0.401478,0,19.6202,0.5,0,12,8.72442,-1.87201,-0.499644,0.0810909,-0.00193672,0.506185,0,518,1
0.662076,0.749418,0.000412032,0.999986,18.5457,-0.400475,0,18.55,0.5,0,12,20.9536,7.21368,0.947206,0.0998825,0.00479549,0.95247,0,519,1
0.666667,0.745311,0.000363338,0.999967,18.5434,-0.398513,0,18.5477,0.5,0,12,25.999,5.62042,0.958113,0.0845383,0.00603572,0.961854,0,520,1
