Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
-0.0470909,0.998875,-0.000108054,0.999985,18.7809,-0.483724,0,18.7872,0.5,0,12,-213.037,-46.3423,-0.655452,-0.118768,-0.000686698,0.666126,0,21,1
-0.032712,0.999345,1.15181e-06,0.999881,18.7785,-0.483791,0,18.7847,0.5,0,12,-293.018,-48.2069,-0.683742,-0.0944237,-0.000305648,0.690231,0,22,1
-0.0696997,0.997554,-0.000131987,0.999986,18.7858,-0.483495,0,18.792,0.5,0,12,-56.7453,-42.0983,-0.58715,-0.148484,-0.00063616,0.605634,0,23,1
-0.0583957,0.998215,1.77741e-05,0.999921,18.7834,-0.48361,0,18.7896,0.5,0,12,-134.952,-44.2217,-0.6213,-0.133618,-0.000317434,0.635506,0,24,1
-0.0925125,0.995697,-0.000164507,0.999986,18.7907,-0.48319,0,18.7969,0.5,0,12,24.4857,-40.2529,-0.509797,-0.163281,-0.000577752,0.535307,0,25,1
-0.0811091,0.996625,-0.000182901,0.99992,18.7883,-0.483343,0,18.7945,0.5,0,12,-16.1879,-41.1774,-0.548473,-0.155884,-0.000267964,0.570195,0,26,1
-0.11992,0.992767,-0.000208682,0.999983,18.7956,-0.482792,0,18.8018,0.5,0,12,40.6378,-40.0679,-0.425828,-0.17811,-0.000516521,0.461576,0,27,1
-0.106218,0.994231,-0.000416558,0.999889,18.7931,-0.482991,0,18.7994,0.5,0,12,32.5632,-40.1607,-0.467812,-0.170701,-0.000184241,0.497983,0,28,1
-0.147957,0.988974,-0.000253364,0.999981,18.8005,-0.482281,0,18.8067,0.5,0,12,61.5169,-38.7934,-0.340456,-0.194626,-0.000462246,0.39216,0,29,1
-0.133938,0.99087,-0.000464306,0.999882,18.798,-0.482536,0,18.8042,0.5,0,12,51.0865,-39.4305,-0.383143,-0.186371,-0.000190731,0.426066,0,30,1
-0.172408,0.985003,-0.00029305,0.999978,18.8054,-0.481644,0,18.8115,0.5,0,12,87.4217,-36.3245,-0.258066,-0.207452,-0.000421346,0.331111,0,31,1
-0.16018,0.986989,-0.000469882,0.999902,18.8029,-0.481962,0,18.8091,0.5,0,12,74.4746,-37.559,-0.299262,-0.201043,-0.000248995,0.360522,0,32,1
-0.189717,0.981815,-0.000320381,0.999977,18.8102,-0.480861,0,18.8164,0.5,0,12,103.101,-33.4483,-0.180872,-0.216813,-0.000401962,0.282352,0,33,1
-0.181059,0.98341,-0.000404708,0.999939,18.8078,-0.481252,0,18.814,0.5,0,12,95.277,-34.8861,-0.219471,-0.212137,-0.000331768,0.305237,0,34,1
-0.191688,0.98143,-0.000332234,0.999975,18.8117,-0.480578,0,18.8179,0.5,0,12,110.458,-32.4156,-0.158717,-0.218429,-0.000399657,0.270005,0,35,1
-0.193647,0.981048,-0.000328106,0.999977,18.8132,-0.480296,0,18.8194,0.5,0,12,117.801,-31.3853,-0.136624,-0.220044,-0.000406232,0.259009,0,36,1
0.0564213,0.998384,-7.6096e-05,0.999977,19.255,-0.480471,0,19.261,0.5,0,12,36.3694,1.23205,0.20016,-0.0889395,-0.000122313,0.21903,0,37,1
0.0584167,0.998268,-1.38769e-05,0.999976,19.2535,-0.480383,0,19.2595,0.5,0,12,35.4907,1.07054,0.190591,-0.0880026,-0.000214425,0.209927,0,38,1
0.0604349,0.99815,-4.00993e-05,0.999978,19.252,-0.480296,0,19.258,0.5,0,12,34.5295,0.929885,0.181021,-0.0869718,-0.000125333,0.20083,0,39,1
0.0493702,0.998757,-7.58108e-05,0.999977,19.2599,-0.480717,0,19.2659,0.5,0,12,37.2798,2.57677,0.232487,-0.0898757,-0.000121494,0.249254,0,40,1
0.0529067,0.99857,-0.000105039,0.999971,19.2574,-0.480594,0,19.2634,0.5,0,12,36.8041,1.89796,0.216324,-0.0893573,-2.61528e-05,0.234053,0,41,1
0.0420851,0.999091,-5.83448e-05,0.999977,19.2647,-0.480923,0,19.2707,0.5,0,12,35.6158,3.92299,0.265011,-0.0871842,-0.000128711,0.278984,0,42,1
0.04573,0.998924,-6.3787e-05,0.99997,19.2623,-0.48082,0,19.2683,0.5,0,12,36.4565,3.24339,0.248747,-0.0885202,-6.18783e-05,0.264029,0,43,1
0.0343808,0.999386,-4.23405e-05,0.999977,19.2696,-0.481091,0,19.2756,0.5,0,12,32.8313,4.85944,0.297316,-0.0820668,-0.000142947,0.308434,0,44,1
0.0382324,0.999238,-3.44981e-05,0.99997,19.2672,-0.481007,0,19.2732,0.5,0,12,34.2315,4.38926,0.281162,-0.0846282,-0.000100242,0.293622,0,45,1
0.0260726,0.999637,-2.96587e-05,0.999977,19.2745,-0.481221,0,19.2805,0.5,0,12,29.6514,5.45764,0.328955,-0.0758124,-0.000160799,0.337578,0,46,1
0.0302261,0.999512,-1.92795e-05,0.999969,19.2721,-0.481156,0,19.2781,0.5,0,12,31.2439,5.15846,0.313135,-0.0789419,-0.000133398,0.322932,0,47,1
0.017096,0.999831,-1.85256e-05,0.999977,19.2794,-0.481312,0,19.2854,0.5,0,12,25.8567,5.90592,0.35965,-0.0687786,-0.000179811,0.366167,0,48,1
0.0215841,0.999734,-1.14897e-05,0.999967,19.277,-0.481266,0,19.283,0.5,0,12,27.7544,5.68192,0.344302,-0.0722961,-0.000163046,0.351811,0,49,1
0.00743507,0.99995,-7.47805e-06,0.999978,19.2843,-0.481364,0,19.2903,0.5,0,12,21.1505,6.26786,0.389146,-0.0607,-0.000198251,0.393852,0,50,1
0.0122657,0.999891,-4.48758e-06,0.999966,19.2818,-0.481338,0,19.2879,0.5,0,12,23.5029,6.08689,0.374398,-0.0647393,-0.000189702,0.379954,0,51,1
-0.00293065,0.999973,4.59654e-06,0.999978,19.2892,-0.481374,0,19.2952,0.5,0,12,16.2248,6.51912,0.417216,-0.0515085,-0.000215299,0.420384,0,52,1
0.00225252,0.999962,1.35414e-06,0.999964,19.2867,-0.481369,0,19.2927,0.5,0,12,18.6871,6.3934,0.403182,-0.0561045,-0.000210325,0.407066,0,53,1
-0.0140475,0.999879,1.80546e-05,0.999978,19.2941,-0.48134,0,19.3001,0.5,0,12,12.0424,6.68426,0.443694,-0.0411975,-0.000230689,0.445602,0,54,1
-0.00848877,0.999926,6.29015e-06,0.999962,19.2916,-0.481357,0,19.2976,0.5,0,12,14.1345,6.60166,0.430455,-0.0463536,-0.000224374,0.432944,0,55,1
-0.0259714,0.99964,3.25115e-05,0.999977,19.299,-0.481257,0,19.305,0.5,0,12,8.6106,6.77953,0.46849,-0.0295291,-0.000244391,0.46942,0,56,1
-0.0200093,0.99976,1.40753e-05,0.99996,19.2965,-0.481298,0,19.3025,0.5,0,12,10.329,6.73195,0.456092,-0.0353638,-0.000234107,0.457461,0,57,1
-0.0387157,0.999228,4.732e-05,0.999977,19.3038,-0.48112,0,19.3098,0.5,0,12,5.01286,6.779,0.491603,-0.0163672,-0.000256313,0.491875,0,58,1
-0.0323435,0.999434,2.73443e-05,0.999957,19.3014,-0.481188,0,19.3074,0.5,0,12,6.81395,6.77934,0.480047,-0.0229484,-0.000240016,0.480595,0,59,1
-0.0521735,0.998615,6.1766e-05,0.999977,19.3087,-0.480922,0,19.3147,0.5,0,12,1.1824,6.63955,0.513152,-0.00164443,-0.000266527,0.513154,0,60,1
-0.0454447,0.998921,4.6056e-05,0.999955,19.3063,-0.481021,0,19.3123,0.5,0,12,3.09791,6.7093,0.502378,-0.00900582,-0.00024274,0.502459,0,61,1
-0.0660851,0.997791,7.53161e-05,0.999977,19.3136,-0.480656,0,19.3196,0.5,0,12,-2.10702,6.30008,0.53334,0.0145694,-0.000275139,0.533539,0,62,1
-0.0591296,0.998203,6.78301e-05,0.999953,19.3112,-0.480789,0,19.3172,0.5,0,12,-0.46299,6.46973,0.523247,0.00646237,-0.00024475,0.523287,0,63,1
-0.0799949,0.996773,8.76067e-05,0.999977,19.3185,-0.480309,0,19.3245,0.5,0,12,-4.97193,5.73921,0.552382,0.0319183,-0.000281998,0.553303,0,64,1
-0.0730404,0.997282,9.92403e-05,0.999953,19.3161,-0.480482,0,19.322,0.5,0,12,-3.53976,6.01948,0.542861,0.0232431,-0.000252948,0.543359,0,65,1
-0.0802017,0.996756,8.66943e-05,0.999977,19.3186,-0.480302,0,19.3245,0.5,0,12,-5.03352,5.72693,0.552623,0.0321816,-0.000282188,0.553559,0,66,1
-0.0804155,0.996739,8.79893e-05,0.999977,19.3186,-0.480296,0,19.3246,0.5,0,12,-5.09711,5.71422,0.552873,0.0324538,-0.000282119,0.553825,0,67,1
0.365204,0.930907,0.00017991,0.999981,18.7272,-0.476736,0,18.7332,0.5,0,12,212.129,-8.07528,-0.39846,0.429921,-0.000433555,0.586177,0,68,1
0.373432,0.927596,0.000250113,0.999943,18.7254,-0.476053,0,18.7314,0.5,0,12,202.816,-6.14263,-0.37678,0.443272,-0.000435903,0.581768,0,69,1
0.381649,0.924288,0.000197296,0.999982,18.7236,-0.475369,0,18.7296,0.5,0,12,193.514,-4.21353,-0.355115,0.456617,-0.000393355,0.578451,0,70,1
0.299967,0.953934,0.000132175,0.999986,18.7321,-0.478112,0,18.7382,0.5,0,12,147.97,-13.634,-0.467323,0.402747,-0.000511869,0.616925,0,71,1
0.332586,0.94242,0.000509982,0.999384,18.7296,-0.477424,0,18.7357,0.5,0,12,180.029,-10.8562,-0.432895,0.416335,-0.000663302,0.600611,0,72,1
0.275963,0.961152,0.000110076,0.999984,18.7369,-0.479273,0,18.7431,0.5,0,12,8.01587,-23.4628,-0.539607,0.382266,-0.000610089,0.661289,0,73,1
0.287971,0.957541,1.53224e-05,0.999906,18.7345,-0.478693,0,18.7406,0.5,0,12,77.9831,-18.5502,-0.503467,0.392501,-0.00106875,0.638386,0,74,1
0.277556,0.960689,-0.000252878,0.999981,18.7388,-0.479784,0,18.745,0.5,0,12,-44.0719,-28.8692,-0.565624,0.365701,-0.00132045,0.67355,0,75,1
-0.192111,0.981349,-0.000219111,0.999977,18.8142,-0.480115,0,18.8203,0.5,0,12,124.068,-29.9727,-0.122535,-0.219654,-0.000407689,0.251521,0,76,1
-0.190585,0.981649,-0.000322621,0.999978,18.8151,-0.479935,0,18.8213,0.5,0,12,130.3,-28.5665,-0.108506,-0.219265,-0.000406949,0.244644,0,77,1
-0.175065,0.98454,-0.000294524,0.999983,18.82,-0.479126,0,18.8261,0.5,0,12,165.82,-22.054,-0.0440903,-0.208142,-0.00042588,0.212761,0,78,1
-0.182824,0.983094,6.54163e-05,0.99995,18.8176,-0.47953,0,18.8237,0.5,0,12,148.073,-25.31,-0.0763015,-0.213703,-0.000420467,0.226916,0,79,1
-0.168466,0.985693,-0.000281061,0.999985,18.8249,-0.478449,0,18.831,0.5,0,12,167.336,-18.4523,0.0133487,-0.187245,-0.00045482,0.18772,0,80,1
-0.171775,0.985115,-8.64363e-05,0.999979,18.8225,-0.478787,0,18.8286,0.5,0,12,166.577,-20.2537,-0.0153716,-0.19769,-0.000414551,0.198287,0,81,1
-0.184388,0.982836,-0.000312458,0.999983,18.8298,-0.477782,0,18.8359,0.5,0,12,130.318,-17.8961,0.0695542,-0.169056,-0.000487288,0.182806,0,82,1
-0.176435,0.984262,-0.000542746,0.999951,18.8274,-0.478115,0,18.8334,0.5,0,12,148.807,-18.1751,0.041453,-0.178153,-0.000392634,0.182913,0,83,1
-0.206547,0.978415,-0.00034801,0.999979,18.8347,-0.477013,0,18.8407,0.5,0,12,94.5255,-17.3081,0.125047,-0.159087,-0.000519853,0.20235,0,84,1
-0.195466,0.980625,-0.000624707,0.999917,18.8322,-0.477397,0,18.8383,0.5,0,12,112.428,-17.6015,0.0973022,-0.164077,-0.000419981,0.19076,0,85,1
-0.215627,0.976452,-0.000366549,0.999977,18.8396,-0.476123,0,18.8456,0.5,0,12,74.1137,-15.6414,0.176033,-0.15071,-0.00055349,0.231736,0,86,1
-0.211082,0.977435,-0.000490436,0.999967,18.8371,-0.476568,0,18.8432,0.5,0,12,84.3364,-16.4739,0.150542,-0.154899,-0.000517148,0.216002,0,87,1
-0.214119,0.976783,-0.000384565,0.999976,18.8414,-0.475746,0,18.8474,0.5,0,12,70.3518,-14.8831,0.1931,-0.147527,-0.000528012,0.243006,0,88,1
-0.212607,0.977114,-0.000367896,0.999977,18.8432,-0.475369,0,18.8492,0.5,0,12,66.6111,-14.1257,0.210131,-0.144352,-0.000572108,0.254937,0,89,1
0.118926,0.992881,-8.21652e-05,0.999978,19.1865,-0.475821,0,19.1924,0.5,0,12,-6.4259,-5.9769,-0.169421,-0.0288115,0.000140819,0.171853,0,90,1
0.119933,0.992759,-5.41185e-05,0.999977,19.1846,-0.475595,0,19.1905,0.5,0,12,-8.85994,-6.23596,-0.17523,-0.0253854,6.21433e-05,0.17706,0,91,1
0.120942,0.992638,-8.2223e-05,0.999978,19.1827,-0.475369,0,19.1886,0.5,0,12,-11.2995,-6.49921,-0.181041,-0.0219601,0.00017362,0.182368,0,92,1
0.114452,0.993407,-8.32651e-05,0.999978,19.1914,-0.476335,0,19.1973,0.5,0,12,1.52905,-5.11277,-0.150789,-0.0376688,9.09285e-05,0.155422,0,93,1
0.11669,0.993143,-7.06033e-05,0.999975,19.189,-0.476078,0,19.1949,0.5,0,12,-2.44434,-5.55055,-0.160102,-0.0332548,0.000148181,0.163519,0,94,1
0.107974,0.994132,-7.3191e-05,0.999979,19.1963,-0.476794,0,19.2022,0.5,0,12,10.257,-4.04825,-0.128916,-0.0446183,5.37538e-05,0.136419,0,95,1
0.111222,0.993769,-9.71649e-06,0.999973,19.1939,-0.476564,0,19.1998,0.5,0,12,5.91098,-4.58613,-0.139852,-0.0411886,6.44307e-05,0.145791,0,96,1
0.0998701,0.994981,-1.18879e-05,0.999981,19.2012,-0.477204,0,19.2071,0.5,0,12,16.3772,-3.52862,-0.104347,-0.0481844,5.33354e-05,0.114935,0,97,1
0.103936,0.994556,9.43919e-05,0.999972,19.1988,-0.476999,0,19.2047,0.5,0,12,13.384,-3.77523,-0.116626,-0.0464617,4.38121e-06,0.12554,0,98,1
0.0914084,0.995796,0.000100365,0.999983,19.2061,-0.477568,0,19.212,0.5,0,12,16.986,-4.41585,-0.0780254,-0.0521592,0.000112187,0.093854,0,99,1
0.0956334,0.99539,0.000236308,0.999973,19.2037,-0.477386,0,19.2096,0.5,0,12,16.7708,-3.93449,-0.0911656,-0.0501154,-2.86646e-06,0.104032,0,100,1
0.0838421,0.996464,0.000143552,0.999985,19.211,-0.477896,0,19.2169,0.5,0,12,15.3832,-5.59501,-0.0507343,-0.0625014,0.000214427,0.0805012,0,101,1
0.0875915,0.996133,0.000292891,0.999977,19.2085,-0.477732,0,19.2145,0.5,0,12,16.1137,-4.99751,-0.0643447,-0.0570897,7.97515e-05,0.0860202,0,102,1
0.0766261,0.997046,3.64799e-05,0.999986,19.2159,-0.478196,0,19.2218,0.5,0,12,16.4662,-5.11483,-0.0229518,-0.0747365,0.000371015,0.0781823,0,103,1
0.0802143,0.996756,0.000195142,0.999978,19.2134,-0.478046,0,19.2194,0.5,0,12,15.6939,-5.40968,-0.0368222,-0.0684972,0.000241597,0.0777676,0,104,1
0.0708067,0.997476,-8.33985e-05,0.999986,19.2208,-0.478472,0,19.2267,0.5,0,12,16.6487,-3.81252,0.00393484,-0.0803868,0.000538459,0.0804848,0,105,1
0.0737305,0.99726,2.5728e-05,0.999981,19.2183,-0.478334,0,19.2243,0.5,0,12,16.553,-4.50196,-0.00945197,-0.0777514,0.0004449,0.0783251,0,106,1
0.0689586,0.997605,-0.000115693,0.999985,19.2256,-0.478737,0,19.2316,0.5,0,12,15.444,-3.3307,0.0275783,-0.0831532,0.000397498,0.087608,0,107,1
0.0699009,0.997539,-0.000195467,0.999985,19.2232,-0.478604,0,19.2292,0.5,0,12,16.171,-3.53957,0.0159038,-0.0819178,0.000395584,0.0834483,0,108,1
0.0691088,0.997592,-9.39411e-05,0.999983,19.2305,-0.479008,0,19.2365,0.5,0,12,18.9997,-2.62687,0.0502367,-0.0885297,3.52489e-06,0.10179,0,109,1
0.0690555,0.997597,-0.000288847,0.999985,19.2281,-0.478873,0,19.2341,0.5,0,12,17.0943,-2.9404,0.0389376,-0.0856894,-1.10872e-05,0.0941212,0,110,1
0.0686702,0.997622,2.96314e-05,0.999983,19.2354,-0.479288,0,19.2414,0.5,0,12,23.6382,-0.609598,0.076003,-0.0920195,-0.000158447,0.119348,0,111,1
0.0689099,0.997606,-0.000107271,0.999983,19.233,-0.479149,0,19.2389,0.5,0,12,21.1703,-1.64944,0.0629813,-0.0900562,-0.000194698,0.109894,0,112,1
0.0680673,0.997663,0.000153871,0.999982,19.2403,-0.479578,0,19.2463,0.5,0,12,25.3925,1.15962,0.104494,-0.0883662,-0.000117497,0.136849,0,113,1
0.0683464,0.997644,4.8253e-05,0.999983,19.2379,-0.479434,0,19.2438,0.5,0,12,24.6796,0.218104,0.0901297,-0.0903134,-5.7707e-05,0.127593,0,114,1
0.0663723,0.997775,0.000104944,0.999981,19.2452,-0.479879,0,19.2512,0.5,0,12,28.5107,1.0869,0.135781,-0.0838549,-0.000110779,0.159587,0,115,1
0.0671807,0.997722,1.28357e-05,0.999981,19.2427,-0.479729,0,19.2487,0.5,0,12,27.166,1.13627,0.120084,-0.086402,1.32994e-05,0.147938,0,116,1
0.0625314,0.998021,-1.66113e-05,0.999979,19.2501,-0.480182,0,19.2561,0.5,0,12,33.1022,0.603095,0.168245,-0.0853789,-0.000123848,0.188669,0,117,1
0.0644472,0.997898,-0.00011562,0.999977,19.2476,-0.48003,0,19.2536,0.5,0,12,30.8003,0.894863,0.152002,-0.0846798,5.03504e-05,0.173998,0,118,1
0.0614888,0.998085,-8.31783e-05,0.999978,19.251,-0.480239,0,19.257,0.5,0,12,33.7902,0.773577,0.174638,-0.0861465,-5.70907e-05,0.19473,0,119,1
-0.0856812,0.996287,0.000220534,0.999964,19.321,-0.480099,0,19.327,0.5,0,12,-7.44753,4.92803,0.555364,0.0406143,-0.000398945,0.556847,0,120,1
-0.0909517,0.995834,9.58834e-05,0.999979,19.3234,-0.479903,0,19.3293,0.5,0,12,-9.80375,4.14121,0.557854,0.0487857,-0.000277689,0.559983,0,121,1
-0.0996329,0.995005,0.000101953,0.999981,19.3283,-0.47948,0,19.3342,0.5,0,12,-21.8297,2.50251,0.557397,0.0654717,-0.000270071,0.561229,0,122,1
-0.0952931,0.99542,0.000265853,0.999971,19.3258,-0.479691,0,19.3318,0.5,0,12,-15.8139,3.32186,0.557627,0.057127,-0.000467823,0.560546,0,123,1
-0.104474,0.994511,0.000104542,0.999984,19.3332,-0.479053,0,19.3391,0.5,0,12,-31.3178,0.818306,0.549343,0.081286,-0.000257106,0.555325,0,124,1
-0.102054,0.994758,0.000333526,0.99998,19.3307,-0.479266,0,19.3367,0.5,0,12,-26.5774,1.66058,0.553373,0.073378,-0.000579948,0.558217,0,125,1
-0.109368,0.993987,0.000107701,0.999986,19.338,-0.478633,0,19.344,0.5,0,12,-13.6553,-0.749058,0.531024,0.0934051,-0.000236321,0.539177,0,126,1
-0.106919,0.994249,0.000300944,0.999982,19.3356,-0.478843,0,19.3415,0.5,0,12,-22.4963,0.0347152,0.540186,0.087346,-0.000777447,0.547203,0,127,1
-0.123969,0.992271,0.000121841,0.999985,19.3429,-0.478195,0,19.3488,0.5,0,12,24.7703,-1.44899,0.504483,0.100918,-0.000210681,0.514478,0,128,1
-0.116665,0.99313,4.51214e-05,0.999959,19.3405,-0.478414,0,19.3464,0.5,0,12,5.55605,-1.09901,0.517755,0.0971622,-0.000928758,0.526794,0,129,1
-0.148377,0.988913,0.000144846,0.999982,19.3478,-0.477682,0,19.3537,0.5,0,12,53.859,-1.27842,0.477096,0.109557,-0.000187218,0.489514,0,130,1
-0.136172,0.990593,-0.000123054,0.999908,19.3454,-0.477938,0,19.3513,0.5,0,12,39.321,-1.36358,0.490789,0.105238,-0.000865548,0.501946,0,131,1
-0.173679,0.984782,0.000166002,0.99998,19.3527,-0.477058,0,19.3586,0.5,0,12,62.6605,-1.3486,0.455149,0.122436,-0.000170329,0.471329,0,132,1
-0.161029,0.986848,-5.21254e-05,0.999899,19.3503,-0.47737,0,19.3562,0.5,0,12,58.2635,-1.31342,0.466121,0.115997,-0.000654591,0.480338,0,133,1
-0.194741,0.980832,0.00018169,0.999978,19.3576,-0.476298,0,19.3635,0.5,0,12,53.6248,-2.16334,0.441248,0.138119,-0.000160421,0.46236,0,134,1
-0.184212,0.982807,4.69149e-05,0.999922,19.3552,-0.476678,0,19.361,0.5,0,12,58.1453,-1.75604,0.448197,0.130278,-0.000438873,0.466748,0,135,1
-0.200666,0.979619,0.000175507,0.99996,19.36,-0.475834,0,19.3659,0.5,0,12,43.7091,-2.93465,0.43826,0.146553,-5.30358e-05,0.462115,0,136,1
-0.206603,0.978403,0.000187861,0.999978,19.3624,-0.475369,0,19.3683,0.5,0,12,33.7858,-3.70693,0.435272,0.154995,-0.000156705,0.462044,0,137,1
0.432387,0.901668,0.000293734,0.999982,18.7125,-0.471368,0,18.7184,0.5,0,12,235.828,9.84925,-0.186716,0.479789,-0.000205431,0.51484,0,138,1
0.43438,0.900707,0.000366,0.99998,18.7115,-0.470905,0,18.7174,0.5,0,12,232.648,10.5777,-0.174674,0.48243,-0.000272859,0.513079,0,139,1
0.436368,0.899749,0.000303948,0.999983,18.7105,-0.470443,0,18.7164,0.5,0,12,229.469,11.3053,-0.162641,0.485072,-0.000182113,0.511612,0,140,1
0.38377,0.923413,0.000224522,0.999985,18.7174,-0.473195,0,18.7234,0.5,0,12,239.694,4.57199,-0.253982,0.471505,-0.000269082,0.53556,0,141,1
0.408076,0.912541,0.000567405,0.999628,18.715,-0.472281,0,18.7209,0.5,0,12,237.775,7.21041,-0.220343,0.475658,-0.000185235,0.524215,0,142,1
0.377212,0.926109,0.000197735,0.999983,18.7223,-0.474841,0,18.7283,0.5,0,12,196.244,-2.43441,-0.334758,0.463706,-0.000367095,0.571915,0,143,1
0.380502,0.924756,4.93824e-05,0.999978,18.7198,-0.474018,0,18.7258,0.5,0,12,217.992,1.0676,-0.294365,0.467613,-0.000570113,0.552552,0,144,1
0.379428,0.9252,8.18616e-05,0.99998,18.7229,-0.475105,0,18.729,0.5,0,12,194.88,-3.32358,-0.344926,0.460166,-0.000492584,0.575088,0,145,1
-0.209823,0.977713,-0.00028228,0.999974,18.8438,-0.475236,0,18.8498,0.5,0,12,65.2882,-13.7071,0.215082,-0.142834,-0.000578525,0.25819,0,146,1
-0.207058,0.978307,-0.00035955,0.999978,18.8445,-0.475103,0,18.8504,0.5,0,12,63.9689,-13.2915,0.219998,-0.141327,-0.000573135,0.261482,0,147,1
-0.181625,0.983351,-0.000320114,0.999983,18.8493,-0.474236,0,18.8553,0.5,0,12,61.9316,-10.5286,0.252852,-0.127265,-0.000552256,0.283074,0,148,1
-0.194342,0.980829,5.8329e-05,0.999897,18.8469,-0.47467,0,18.8529,0.5,0,12,62.961,-11.9095,0.236426,-0.134293,-0.000603223,0.271905,0,149,1
-0.169466,0.985521,-0.000305434,0.999985,18.8542,-0.473544,0,18.8602,0.5,0,12,60.0908,-9.069,0.282758,-0.110973,-0.000511383,0.303755,0,150,1
-0.175557,0.984434,-0.000128385,0.999965,18.8518,-0.47389,0,18.8577,0.5,0,12,61.0111,-9.79877,0.267807,-0.119112,-0.00053787,0.293102,0,151,1
-0.18076,0.983509,-0.000341712,0.999983,18.8591,-0.472881,0,18.865,0.5,0,12,52.6347,-8.69573,0.313608,-0.0957798,-0.000457683,0.327909,0,152,1
