Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
8.19605,-0.18286,0,8.19809,0.5,0
8.20312,-0.186746,0,8.20525,0.5,1
8.19243,-0.175781,0,8.19432,0.5,2
8.18669,-0.162917,0,8.18831,0.5,3
8.18848,-0.167042,0,8.19018,0.5,4
8.18639,-0.161133,0,8.18798,0.5,5
8.18465,-0.150307,0,8.18603,0.5,6
8.18454,-0.146484,0,8.18586,0.5,7
8.19108,-0.173174,0,8.19291,0.5,8
8.18801,-0.132302,0,8.18908,0.5,9
8.18688,-0.146484,0,8.18819,0.5,10
8.18865,-0.117188,0,8.18949,0.5,11
8.17059,-0.0764755,0,8.17095,0.5,12
8.17383,-0.0808281,0,8.17423,0.5,13
8.16972,-0.0732422,0,8.17005,0.5,14
8.16655,-0.0658709,0,8.16682,0.5,15
8.16526,-0.0585938,0,8.16547,0.5,16
8.18751,-0.103503,0,8.18817,0.5,17
8.17769,-0.0878906,0,8.17816,0.5,18
8.17769,-0.0840277,0,8.17812,0.5,19
8.17383,-0.0800147,0,8.17422,0.5,20
8.16394,-0.0538335,0,8.16412,0.5,21
8.16273,-0.0439453,0,8.16285,0.5,22
8.16218,-0.0409444,0,8.16228,0.5,23
8.1612,-0.0292969,0,8.16125,0.5,24
8.161,-0.027472,0,8.16105,0.5,25
8.16036,-0.0146484,0,8.16037,0.5,26
8.16032,-0.0135124,0,8.16033,0.5,27
8.16008,0,0,8.16008,0.5,28
8.31343,-0.358444,0,8.32115,0.5,29
8.32031,-0.363929,0,8.32827,0.5,30
8.30711,-0.351562,0,8.31454,0.5,31
8.25703,-0.297662,0,8.26239,0.5,32
8.26172,-0.301612,0,8.26722,0.5,33
8.25507,-0.292969,0,8.26027,0.5,34
8.22788,-0.253569,0,8.23178,0.5,35
8.23242,-0.258852,0,8.23649,0.5,36
8.22626,-0.249023,0,8.23002,0.5,37
8.22434,-0.242458,0,8.22791,0.5,38
8.22213,-0.234375,0,8.22547,0.5,39
8.24533,-0.280057,0,8.25009,0.5,40
8.24707,-0.281301,0,8.25187,0.5,41
8.24486,-0.27832,0,8.24956,0.5,42
8.23994,-0.2708,0,8.24439,0.5,43
8.23565,-0.263672,0,8.23987,0.5,44
8.25251,-0.287533,0,8.25751,0.5,45
8.23493,-0.261166,0,8.23907,0.5,46
8.28479,-0.328489,0,8.2913,0.5,47
8.29102,-0.335082,0,8.29778,0.5,48
8.2794,-0.322266,0,8.28567,0.5,49
8.27077,-0.313217,0,8.2767,0.5,50
8.27637,-0.319342,0,8.28253,0.5,51
8.26654,-0.307617,0,8.27227,0.5,52
8.26521,-0.30413,0,8.2708,0.5,53
8.27834,-0.32029,0,8.28454,0.5,54
8.29956,-0.343019,0,8.30664,0.5,55
8.30566,-0.35014,0,8.31304,0.5,56
8.29256,-0.336914,0,8.29941,0.5,57
8.29216,-0.33577,0,8.29896,0.5,58
8.30671,-0.350516,0,8.3141,0.5,59
8.3782,-0.410859,0,8.38827,0.5,60
8.37891,-0.411029,0,8.38898,0.5,61
8.37779,-0.410156,0,8.38783,0.5,62
8.34415,-0.386316,0,8.35309,0.5,63
8.34961,-0.389102,0,8.35867,0.5,64
8.33955,-0.380859,0,8.34824,0.5,65
8.32856,-0.372607,0,8.3369,0.5,66
8.33496,-0.376875,0,8.34348,0.5,67
8.32276,-0.366211,0,8.33081,0.5,68
8.322,-0.364525,0,8.32998,0.5,69
8.33785,-0.377971,0,8.34641,0.5,70
8.36056,-0.399201,0,8.37009,0.5,71
8.36426,-0.400575,0,8.37384,0.5,72
8.35781,-0.395508,0,8.36717,0.5,73
8.35407,-0.391042,0,8.36322,0.5,74
8.37041,-0.404005,0,8.38015,0.5,75
8.38685,-0.416864,0,8.3972,0.5,76
8.39355,-0.420503,0,8.40408,0.5,77
8.40433,-0.428673,0,8.41526,0.5,78
8.4082,-0.429962,0,8.41919,0.5,79
8.40015,-0.424805,0,8.41088,0.5,80
8.39683,-0.421529,0,8.4074,0.5,81
8.43477,-0.442181,0,8.44635,0.5,82
8.4375,-0.442468,0,8.44909,0.5,83
8.42681,-0.439453,0,8.43826,0.5,84
8.41455,-0.433109,0,8.42569,0.5,85
8.42285,-0.438214,0,8.43424,0.5,86
8.42389,-0.438417,0,8.43529,0.5,87
8.21306,-0.22444,0,8.21613,0.5,88
8.21777,-0.228731,0,8.22096,0.5,89
8.21306,-0.219727,0,8.216,0.5,90
8.21103,-0.211823,0,8.21376,0.5,91
8.21018,-0.205078,0,8.21274,0.5,92
8.22113,-0.231017,0,8.22438,0.5,93
8.20961,-0.198596,0,8.21201,0.5,94
8.20543,-0.19043,0,8.20764,0.5,95
8.20543,-0.188128,0,8.20758,0.5,96
8.49411,-0.470731,0,8.50715,0.5,97
8.49609,-0.471053,0,8.50914,0.5,98
8.48963,-0.46875,0,8.50256,0.5,99
8.50564,-0.47385,0,8.51883,0.5,100
8.51074,-0.475161,0,8.524,0.5,101
8.51767,-0.47647,0,8.53099,0.5,102
8.52539,-0.477927,0,8.53878,0.5,103
8.53048,-0.478312,0,8.54388,0.5,104
8.54004,-0.479035,0,8.55346,0.5,105
8.54454,-0.478898,0,8.55795,0.5,106
8.55469,-0.478589,0,8.56806,0.5,107
8.56012,-0.477967,0,8.57345,0.5,108
8.56934,-0.476912,0,8.5826,0.5,109
8.57713,-0.475602,0,8.59031,0.5,110
8.58398,-0.47445,0,8.59709,0.5,111
8.59505,-0.472332,0,8.60802,0.5,112
8.59863,-0.471647,0,8.61156,0.5,113
8.60892,-0.473113,0,8.62191,0.5,114
8.61328,-0.472768,0,8.62625,0.5,115
8.61328,-0.476189,0,8.62643,0.5,116
8.62072,-0.46875,0,8.63345,0.5,117
8.44452,-0.447079,0,8.45635,0.5,118
8.45215,-0.453415,0,8.4643,0.5,119
8.46222,-0.458683,0,8.47464,0.5,120
8.4668,-0.46011,0,8.47929,0.5,121
8.45352,-0.454102,0,8.4657,0.5,122
8.45274,-0.453508,0,8.4649,0.5,123
8.47309,-0.462461,0,8.4857,0.5,124
8.48145,-0.465849,0,8.49423,0.5,125
8.48388,-0.466318,0,8.49668,0.5,126
8.63365,-0.46875,0,8.64637,0.5,127
8.64258,-0.459859,0,8.6548,0.5,128
8.65241,-0.458923,0,8.66457,0.5,129
8.65723,-0.468209,0,8.66988,0.5,130
8.65797,-0.468007,0,8.67061,0.5,131
8.67188,-0.457917,0,8.68396,0.5,132
8.68374,-0.456881,0,8.69576,0.5,133
8.68652,-0.457531,0,8.69856,0.5,134
8.69894,-0.45633,0,8.7109,0.5,135
8.70117,-0.456115,0,8.71312,0.5,136
8.71484,-0.455086,0,8.72671,0.5,137
8.71582,-0.455012,0,8.72769,0.5,138
8.73034,-0.454226,0,8.74215,0.5,139
8.73047,-0.45422,0,8.74228,0.5,140
8.73405,-0.454102,0,8.74585,0.5,141
8.74512,-0.453728,0,8.75688,0.5,142
8.7455,-0.453718,0,8.75726,0.5,143
8.75977,-0.453545,0,8.7715,0.5,144
8.76031,-0.453555,0,8.77205,0.5,145
8.77441,-0.453684,0,8.78614,0.5,146
8.78906,-0.454106,0,8.80078,0.5,147
8.78906,-0.454106,0,8.80079,0.5,148
8.78891,-0.454102,0,8.80063,0.5,149
8.77482,-0.453699,0,8.78654,0.5,150
8.80307,-0.454739,0,8.81481,0.5,151
8.80371,-0.454761,0,8.81545,0.5,152
8.81691,-0.455548,0,8.82867,0.5,153
8.81836,-0.455634,0,8.83012,0.5,154
8.83058,-0.456533,0,8.84237,0.5,155
8.83301,-0.456711,0,8.84481,0.5,156
8.84408,-0.457676,0,8.85592,0.5,157
8.84766,-0.458365,0,8.85952,0.5,158
8.85703,-0.459372,0,8.86894,0.5,159
8.8623,-0.462457,0,8.87436,0.5,160
8.86771,-0.463346,0,8.87981,0.5,161
8.87695,-0.458772,0,8.8888,0.5,162
8.88624,-0.459464,0,8.89811,0.5,163
8.88964,-0.46875,0,8.90199,0.5,164
8.89357,-0.46875,0,8.90591,0.5,165
8.90625,-0.46007,0,8.91813,0.5,166
8.96416,-0.469438,0,8.97644,0.5,167
8.96484,-0.469467,0,8.97713,0.5,168
8.95504,-0.46875,0,8.9673,0.5,169
8.97801,-0.470229,0,8.99032,0.5,170
8.97949,-0.470312,0,8.9918,0.5,171
8.99208,-0.470814,0,9.00439,0.5,172
8.99414,-0.470897,0,9.00646,0.5,173
9.0064,-0.47114,0,9.01871,0.5,174
9.00879,-0.471187,0,9.0211,0.5,175
9.021,-0.47119,0,9.03329,0.5,176
9.02344,-0.47119,0,9.03573,0.5,177
9.03586,-0.470974,0,9.04813,0.5,178
9.03809,-0.470936,0,9.05035,0.5,179
9.04478,-0.46875,0,9.05692,0.5,180
9.08117,-0.469608,0,9.09331,0.5,181
9.08203,-0.469591,0,9.09416,0.5,182
9.0811,-0.46875,0,9.09319,0.5,183
9.08203,-0.470342,0,9.0942,0.5,184
9.08362,-0.46875,0,9.09571,0.5,185
8.91442,-0.460578,0,8.92631,0.5,186
8.91549,-0.46875,0,8.92781,0.5,187
8.92631,-0.46875,0,8.93861,0.5,188
8.93555,-0.460996,0,8.94743,0.5,189
8.943,-0.4613,0,8.95489,0.5,190
