Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
9.36322,-0.128971,0,9.3641,0.5,0
9.375,-0.136259,0,9.37599,0.5,1
9.35795,-0.117188,0,9.35868,0.5,2
9.34287,-0.0907189,0,9.34332,0.5,3
9.33575,-0.0585938,0,9.33594,0.5,4
9.33318,-0.0418223,0,9.33327,0.5,5
9.33019,0,0,9.33019,0.5,6
9.45052,-0.363935,0,9.45752,0.5,7
9.46289,-0.37726,0,9.47041,0.5,8
9.44392,-0.351562,0,9.45046,0.5,9
9.47652,-0.396522,0,9.48482,0.5,10
9.49219,-0.393666,0,9.50035,0.5,11
9.46589,-0.380859,0,9.47355,0.5,12
9.46522,-0.378532,0,9.47278,0.5,13
9.42612,-0.329742,0,9.43188,0.5,14
9.43359,-0.336713,0,9.4396,0.5,15
9.42363,-0.322266,0,9.42914,0.5,16
9.41887,-0.307688,0,9.4239,0.5,17
9.41489,-0.292969,0,9.41945,0.5,18
9.40925,-0.258722,0,9.4128,0.5,19
9.41076,-0.292969,0,9.41532,0.5,20
9.39648,-0.234375,0,9.39941,0.5,21
9.44118,-0.343973,0,9.44745,0.5,22
9.50889,-0.422749,0,9.51828,0.5,23
9.52148,-0.42854,0,9.53112,0.5,24
9.50869,-0.410156,0,9.51754,0.5,25
9.52989,-0.445698,0,9.5403,0.5,26
9.53613,-0.45329,0,9.5469,0.5,27
9.52814,-0.439453,0,9.53827,0.5,28
9.54293,-0.461953,0,9.5541,0.5,29
9.55078,-0.460817,0,9.56189,0.5,30
9.53677,-0.454102,0,9.54757,0.5,31
9.53658,-0.453654,0,9.54736,0.5,32
9.53054,-0.430395,0,9.54026,0.5,33
9.53054,-0.439453,0,9.54067,0.5,34
9.50664,-0.395709,0,9.51487,0.5,35
9.5574,-0.462131,0,9.56857,0.5,36
9.55742,-0.46875,0,9.56891,0.5,37
9.57581,-0.46875,0,9.58727,0.5,38
9.58008,-0.464513,0,9.59133,0.5,39
9.58432,-0.464513,0,9.59556,0.5,40
9.58432,-0.46875,0,9.59577,0.5,41
9.60691,-0.46875,0,9.61834,0.5,42
9.60938,-0.466281,0,9.62068,0.5,43
9.39209,-0.217281,0,9.39461,0.5,44
9.39029,-0.175781,0,9.39194,0.5,45
9.39028,-0.160498,0,9.39166,0.5,46
9.61184,-0.466281,0,9.62315,0.5,47
9.61184,-0.46875,0,9.62327,0.5,48
9.63496,-0.46875,0,9.64635,0.5,49
9.63867,-0.465034,0,9.64988,0.5,50
9.64239,-0.465034,0,9.6536,0.5,51
9.64239,-0.46875,0,9.65377,0.5,52
9.66256,-0.46875,0,9.67393,0.5,53
9.66797,-0.463344,0,9.67907,0.5,54
9.67338,-0.463344,0,9.68447,0.5,55
9.67338,-0.46875,0,9.68473,0.5,56
9.69059,-0.46875,0,9.70192,0.5,57
9.69727,-0.462074,0,9.70827,0.5,58
9.70397,-0.462046,0,9.71496,0.5,59
9.704,-0.46875,0,9.71531,0.5,60
9.71936,-0.46875,0,9.73065,0.5,61
9.72656,-0.461385,0,9.7375,0.5,62
9.73426,-0.461051,0,9.74517,0.5,63
9.74121,-0.460875,0,9.75211,0.5,64
9.74942,-0.460543,0,9.76029,0.5,65
9.75586,-0.460543,0,9.76672,0.5,66
9.76438,-0.460233,0,9.77522,0.5,67
9.76603,-0.46875,0,9.77728,0.5,68
9.77498,-0.46875,0,9.78622,0.5,69
9.78516,-0.459947,0,9.79596,0.5,70
9.79422,-0.459691,0,9.805,0.5,71
9.7998,-0.459691,0,9.81058,0.5,72
9.80908,-0.459477,0,9.81983,0.5,73
9.81445,-0.459477,0,9.8252,0.5,74
9.82389,-0.459314,0,9.83462,0.5,75
9.8291,-0.459314,0,9.83983,0.5,76
9.83865,-0.459206,0,9.84936,0.5,77
9.84375,-0.459206,0,9.85446,0.5,78
10.0482,-0.469372,0,10.0592,0.5,79
10.0488,-0.469372,0,10.0598,0.5,80
10.0412,-0.46875,0,10.0521,0.5,81
10.0751,-0.471775,0,10.0861,0.5,82
10.0781,-0.471775,0,10.0892,0.5,83
10.1026,-0.473566,0,10.1137,0.5,84
10.1074,-0.473566,0,10.1185,0.5,85
10.1308,-0.474629,0,10.142,0.5,86
10.1367,-0.474629,0,10.1478,0.5,87
10.1598,-0.474973,0,10.1709,0.5,88
10.166,-0.474973,0,10.1771,0.5,89
10.1893,-0.474802,0,10.2003,0.5,90
10.1953,-0.476378,0,10.2064,0.5,91
10.2175,-0.475876,0,10.2286,0.5,92
10.2246,-0.475715,0,10.2357,0.5,93
10.2476,-0.475105,0,10.2586,0.5,94
10.2539,-0.474937,0,10.2649,0.5,95
10.2776,-0.474367,0,10.2885,0.5,96
10.2832,-0.474232,0,10.2941,0.5,97
10.3075,-0.473773,0,10.3184,0.5,98
10.3125,-0.473679,0,10.3234,0.5,99
9.85334,-0.459155,0,9.86404,0.5,100
9.8584,-0.461817,0,9.86921,0.5,101
9.86533,-0.461822,0,9.87613,0.5,102
9.87305,-0.461827,0,9.88384,0.5,103
9.87991,-0.461888,0,9.8907,0.5,104
9.8877,-0.461958,0,9.89848,0.5,105
9.89438,-0.462067,0,9.90516,0.5,106
9.90234,-0.462197,0,9.91312,0.5,107
9.90875,-0.462344,0,9.91953,0.5,108
9.91699,-0.462532,0,9.92777,0.5,109
9.92303,-0.462712,0,9.93381,0.5,110
9.93164,-0.465207,0,9.94253,0.5,111
9.93504,-0.465354,0,9.94593,0.5,112
9.93762,-0.46875,0,9.94867,0.5,113
9.94949,-0.46875,0,9.96053,0.5,114
9.96094,-0.460017,0,9.97155,0.5,115
9.96946,-0.460229,0,9.98008,0.5,116
9.97112,-0.46875,0,9.98213,0.5,117
9.98326,-0.46875,0,9.99426,0.5,118
9.99023,-0.46363,0,10.001,0.5,119
9.99941,-0.459574,0,10.01,0.5,120
10.0195,-0.46682,0,10.0304,0.5,121
9.99023,-0.460405,0,10.0008,0.5,122
10.0213,-0.467002,0,10.0322,0.5,123
10.3372,-0.473344,0,10.348,0.5,124
10.3418,-0.473282,0,10.3526,0.5,125
10.3668,-0.473053,0,10.3776,0.5,126
10.3711,-0.473014,0,10.3819,0.5,127
10.3963,-0.47287,0,10.407,0.5,128
10.4004,-0.472847,0,10.4111,0.5,129
10.4257,-0.472773,0,10.4364,0.5,130
10.4297,-0.472761,0,10.4404,0.5,131
10.455,-0.472742,0,10.4657,0.5,132
10.459,-0.472739,0,10.4697,0.5,133
10.4843,-0.472759,0,10.4949,0.5,134
10.4883,-0.472762,0,10.4989,0.5,135
10.5135,-0.472795,0,10.5242,0.5,136
10.5176,-0.4728,0,10.5282,0.5,137
10.5428,-0.472808,0,10.5534,0.5,138
10.5469,-0.472809,0,10.5575,0.5,139
10.5722,-0.472749,0,10.5827,0.5,140
10.5762,-0.472739,0,10.5867,0.5,141
10.6016,-0.472574,0,10.6122,0.5,142
10.6055,-0.472549,0,10.616,0.5,143
10.6313,-0.47224,0,10.6418,0.5,144
10.6348,-0.472198,0,10.6452,0.5,145
10.6611,-0.471698,0,10.6715,0.5,146
10.6641,-0.471642,0,10.6745,0.5,147
10.6912,-0.470929,0,10.7015,0.5,148
10.6934,-0.470871,0,10.7037,0.5,149
10.7214,-0.469961,0,10.7317,0.5,150
10.7227,-0.469922,0,10.7329,0.5,151
10.7519,-0.468795,0,10.7621,0.5,152
10.752,-0.468793,0,10.7622,0.5,153
10.7529,-0.46875,0,10.7631,0.5,154
10.7812,-0.467424,0,10.7914,0.5,155
10.7827,-0.467346,0,10.7928,0.5,156
10.8105,-0.465797,0,10.8206,0.5,157
10.8137,-0.465589,0,10.8237,0.5,158
10.8398,-0.463875,0,10.8498,0.5,159
10.8451,-0.463454,0,10.855,0.5,160
10.8691,-0.461545,0,10.8789,0.5,161
10.8771,-0.460767,0,10.8869,0.5,162
10.8984,-0.45869,0,10.9081,0.5,163
10.9099,-0.457331,0,10.9194,0.5,164
10.9277,-0.455204,0,10.9372,0.5,165
10.9436,-0.452922,0,10.9529,0.5,166
10.957,-0.450979,0,10.9663,0.5,167
10.9785,-0.447274,0,10.9876,0.5,168
10.9863,-0.445924,0,10.9954,0.5,169
11.0148,-0.440262,0,11.0236,0.5,170
11.0156,-0.44013,0,11.0244,0.5,171
11.0185,-0.439453,0,11.0272,0.5,172
11.0449,-0.431847,0,11.0534,0.5,173
11.0672,-0.417193,0,11.075,0.5,174
11.0742,-0.413736,0,11.0819,0.5,175
11.0775,-0.410156,0,11.0851,0.5,176
11.0781,-0.410156,0,11.0857,0.5,177
11.1328,-0.3804,0,11.1393,0.5,178
11.1693,-0.373713,0,11.1755,0.5,179
11.1914,-0.372354,0,11.1976,0.5,180
11.2468,-0.354798,0,11.2524,0.5,181
11.25,-0.354798,0,11.2556,0.5,182
11.2556,-0.351562,0,11.2611,0.5,183
11.3086,-0.316638,0,11.313,0.5,184
11.3347,-0.292969,0,11.3385,0.5,185
11.3672,-0.257563,0,11.3701,0.5,186
11.3864,-0.234375,0,11.3888,0.5,187
11.4098,-0.191757,0,11.4114,0.5,188
11.4187,-0.175781,0,11.42,0.5,189
11.4258,-0.157708,0,11.4269,0.5,190
11.4408,-0.117188,0,11.4414,0.5,191
11.4447,-0.0982882,0,11.4451,0.5,192
11.4529,-0.0585938,0,11.453,0.5,193
11.4548,-0.0295941,0,11.4548,0.5,194
11.4567,0,0,11.4567,0.5,195
9.32784,0.0114321,0,9.32785,0.5,196
9.32896,0.0585938,0,9.32914,0.5,197
9.33109,0.0732734,0,9.33137,0.5,198
9.33746,0.117188,0,9.33819,0.5,199
9.34488,0.145657,0,9.34601,0.5,200
9.35272,0.175781,0,9.35437,0.5,201
