Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
11.4826,-0.00180135,0,11.4826,0.5,0
11.4844,-0.0317937,0,11.4844,0.5,1
11.4825,0,0,11.4825,0.5,2
11.5418,-0.235509,0,11.5442,0.5,3
11.543,-0.236318,0,11.5454,0.5,4
11.5416,-0.234375,0,11.544,0.5,5
11.5853,-0.309265,0,11.5894,0.5,6
11.6016,-0.318963,0,11.6059,0.5,7
11.5788,-0.292969,0,11.5825,0.5,8
11.5662,-0.269707,0,11.5694,0.5,9
11.6441,-0.367574,0,11.6499,0.5,10
11.6602,-0.367574,0,11.6659,0.5,11
11.6337,-0.351562,0,11.6391,0.5,12
11.6912,-0.379088,0,11.6974,0.5,13
11.7188,-0.393882,0,11.7254,0.5,14
11.6207,-0.332393,0,11.6255,0.5,15
11.5218,-0.196918,0,11.5235,0.5,16
11.5148,-0.175781,0,11.5162,0.5,17
11.5076,-0.152594,0,11.5086,0.5,18
11.4965,-0.117188,0,11.4971,0.5,19
11.4948,-0.106796,0,11.4953,0.5,20
11.4859,-0.0585938,0,11.4861,0.5,21
11.4859,-0.0570912,0,11.486,0.5,22
11.8291,-0.475583,0,11.8387,0.5,23
11.8359,-0.47716,0,11.8456,0.5,24
11.8149,-0.46875,0,11.8242,0.5,25
11.8526,-0.481391,0,11.8624,0.5,26
11.8652,-0.484529,0,11.8751,0.5,27
11.8778,-0.485527,0,11.8877,0.5,28
11.8945,-0.486865,0,11.9045,0.5,29
11.9059,-0.486659,0,11.9159,0.5,30
11.9238,-0.486335,0,11.9337,0.5,31
11.938,-0.483834,0,11.9478,0.5,32
11.9531,-0.483269,0,11.9629,0.5,33
11.9768,-0.474382,0,11.9862,0.5,34
11.9824,-0.47421,0,11.9918,0.5,35
12.0063,-0.474153,0,12.0157,0.5,36
12.0117,-0.474146,0,12.0211,0.5,37
12.0351,-0.474674,0,12.0444,0.5,38
12.041,-0.47474,0,12.0504,0.5,39
12.0641,-0.474924,0,12.0735,0.5,40
12.0703,-0.474948,0,12.0797,0.5,41
12.0939,-0.474417,0,12.1032,0.5,42
12.0996,-0.474353,0,12.1089,0.5,43
12.1245,-0.473158,0,12.1337,0.5,44
12.1289,-0.473049,0,12.1381,0.5,45
12.1555,-0.471405,0,12.1647,0.5,46
12.1582,-0.47132,0,12.1673,0.5,47
12.1858,-0.470426,0,12.1949,0.5,48
12.1875,-0.470398,0,12.1966,0.5,49
11.7342,-0.424033,0,11.7418,0.5,50
11.748,-0.434571,0,11.7561,0.5,51
11.7293,-0.410156,0,11.7365,0.5,52
11.7684,-0.448426,0,11.7769,0.5,53
11.7773,-0.451412,0,11.786,0.5,54
11.7547,-0.439453,0,11.763,0.5,55
11.7512,-0.436285,0,11.7593,0.5,56
11.7336,-0.395266,0,11.7403,0.5,57
11.7337,-0.410156,0,11.7409,0.5,58
11.7895,-0.456552,0,11.7984,0.5,59
11.8066,-0.465256,0,11.8158,0.5,60
11.8096,-0.465786,0,11.8188,0.5,61
12.2021,-0.483398,0,12.2117,0.5,62
12.2168,-0.482974,0,12.2263,0.5,63
12.2322,-0.482674,0,12.2417,0.5,64
12.2461,-0.482402,0,12.2556,0.5,65
12.262,-0.482108,0,12.2715,0.5,66
12.2754,-0.481862,0,12.2848,0.5,67
12.2918,-0.481598,0,12.3013,0.5,68
12.3047,-0.481391,0,12.3141,0.5,69
12.3216,-0.481175,0,12.331,0.5,70
12.334,-0.481017,0,12.3434,0.5,71
12.3512,-0.480875,0,12.3605,0.5,72
12.3633,-0.480774,0,12.3726,0.5,73
12.3806,-0.480694,0,12.39,0.5,74
12.3926,-0.480638,0,12.4019,0.5,75
12.41,-0.480613,0,12.4193,0.5,76
