Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
13.9983,-0.474394,0,14.0063,0.5,0
14.0039,-0.475556,0,14.012,0.5,1
13.9877,-0.46875,0,13.9956,0.5,2
14.0213,-0.480695,0,14.0295,0.5,3
14.0332,-0.48405,0,14.0415,0.5,4
14.0455,-0.485751,0,14.0539,0.5,5
14.0625,-0.488102,0,14.071,0.5,6
13.7522,-0.251729,0,13.7545,0.5,7
13.7695,-0.272694,0,13.7722,0.5,8
13.7467,-0.234375,0,13.7487,0.5,9
13.8001,-0.320988,0,13.8038,0.5,10
13.8281,-0.348526,0,13.8325,0.5,11
13.7826,-0.292969,0,13.7857,0.5,12
13.7795,-0.282954,0,13.7825,0.5,13
13.7066,-0.121559,0,13.7071,0.5,14
13.7109,-0.133998,0,13.7116,0.5,15
13.7062,-0.117188,0,13.7067,0.5,16
13.6994,-0.0701446,0,13.6996,0.5,17
13.698,-0.0585938,0,13.6982,0.5,18
13.6962,-0.0147221,0,13.6962,0.5,19
13.6956,0,0,13.6956,0.5,20
13.7363,-0.208963,0,13.7379,0.5,21
13.7227,-0.175781,0,13.7238,0.5,22
13.7208,-0.165916,0,13.7218,0.5,23
13.8619,-0.376408,0,13.867,0.5,24
13.8867,-0.380773,0,13.8919,0.5,25
13.8311,-0.351562,0,13.8355,0.5,26
13.9107,-0.415497,0,13.9169,0.5,27
13.916,-0.420178,0,13.9224,0.5,28
13.9099,-0.410156,0,13.916,0.5,29
13.9387,-0.446103,0,13.9458,0.5,30
13.9453,-0.448082,0,13.9525,0.5,31
13.9326,-0.439453,0,13.9396,0.5,32
13.9244,-0.431093,0,13.931,0.5,33
13.9117,-0.385197,0,13.917,0.5,34
13.9126,-0.410156,0,13.9187,0.5,35
13.8303,-0.349367,0,13.8347,0.5,36
13.959,-0.455042,0,13.9664,0.5,37
13.9746,-0.463082,0,13.9823,0.5,38
13.9793,-0.464106,0,13.987,0.5,39
14.0724,-0.488118,0,14.0809,0.5,40
14.0918,-0.488148,0,14.1002,0.5,41
14.1021,-0.487715,0,14.1106,0.5,42
14.1211,-0.486921,0,14.1295,0.5,43
14.1326,-0.486564,0,14.1409,0.5,44
14.1504,-0.48601,0,14.1587,0.5,45
14.1626,-0.485845,0,14.1709,0.5,46
14.1797,-0.485613,0,14.188,0.5,47
14.1922,-0.485583,0,14.2005,0.5,48
14.209,-0.485541,0,14.2173,0.5,49
14.2215,-0.485529,0,14.2298,0.5,50
14.2383,-0.485513,0,14.2466,0.5,51
14.2509,-0.485465,0,14.2591,0.5,52
14.2676,-0.485403,0,14.2758,0.5,53
14.2803,-0.485301,0,14.2886,0.5,54
14.2969,-0.485169,0,14.3051,0.5,55
14.3099,-0.485017,0,14.3181,0.5,56
