Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
0.180269,-0.317778,0,0.365349,0.5,0
0.185547,-0.320981,0,0.370751,0.5,1
0.181532,-0.3125,0,0.3614,0.5,2
0.190161,-0.327417,0,0.378633,0.5,3
0.195312,-0.326236,0,0.380233,0.5,4
0.186853,-0.322266,0,0.372517,0.5,5
0.186484,-0.321329,0,0.371522,0.5,6
0.221713,-0.354459,0,0.418088,0.5,7
0.224609,-0.355501,0,0.420512,0.5,8
0.221922,-0.351562,0,0.415747,0.5,9
0.233134,-0.362569,0,0.431054,0.5,10
0.234375,-0.362552,0,0.431713,0.5,11
0.23239,-0.361328,0,0.429608,0.5,12
0.228521,-0.357417,0,0.424227,0.5,13
0.200376,-0.336734,0,0.391842,0.5,14
0.205078,-0.339014,0,0.396216,0.5,15
0.201286,-0.332031,0,0.388279,0.5,16
0.210879,-0.345761,0,0.404995,0.5,17
0.214844,-0.345214,0,0.406608,0.5,18
0.208201,-0.341797,0,0.400216,0.5,19
0.207087,-0.339788,0,0.397921,0.5,20
0.20021,-0.327134,0,0.383537,0.5,21
0.219853,-0.346553,0,0.410408,0.5,22
0.288296,-0.395298,0,0.48926,0.5,23
0.292969,-0.398632,0,0.49471,0.5,24
0.286436,-0.390625,0,0.48439,0.5,25
0.300073,-0.403052,0,0.502488,0.5,26
0.302734,-0.406368,0,0.506738,0.5,27
0.29549,-0.400391,0,0.497621,0.5,28
0.294109,-0.399251,0,0.495884,0.5,29
0.305447,-0.407444,0,0.509223,0.5,30
0.3125,-0.404117,0,0.510849,0.5,31
0.251115,-0.373885,0,0.450387,0.5,32
0.253906,-0.375345,0,0.453158,0.5,33
0.246947,-0.371094,0,0.445751,0.5,34
0.239961,-0.365508,0,0.437238,0.5,35
0.244141,-0.369517,0,0.442885,0.5,36
0.245385,-0.36985,0,0.44385,0.5,37
0.262291,-0.38224,0,0.463578,0.5,38
0.263672,-0.383265,0,0.465204,0.5,39
0.26111,-0.380859,0,0.461771,0.5,40
0.257395,-0.37737,0,0.456794,0.5,41
0.268718,-0.385579,0,0.469979,0.5,42
0.273438,-0.390361,0,0.476603,0.5,43
0.273691,-0.390371,0,0.476756,0.5,44
0.273859,-0.390625,0,0.47706,0.5,45
0.273438,-0.390373,0,0.476612,0.5,46
0.117171,-0.234392,0,0.262047,0.5,47
0.117188,-0.234392,0,0.262054,0.5,48
0.117171,-0.234375,0,0.262032,0.5,49
0.143923,-0.275999,0,0.31127,0.5,50
0.146484,-0.277653,0,0.313925,0.5,51
0.144066,-0.273438,0,0.309068,0.5,52
0.152514,-0.286939,0,0.324953,0.5,53
0.15625,-0.286483,0,0.326323,0.5,54
0.150991,-0.283203,0,0.32094,0.5,55
0.149619,-0.280069,0,0.317528,0.5,56
0.136029,-0.264362,0,0.297306,0.5,57
0.136719,-0.264359,0,0.29762,0.5,58
0.135854,-0.263672,0,0.296613,0.5,59
0.132457,-0.258168,0,0.290165,0.5,60
0.129576,-0.253906,0,0.285059,0.5,61
0.123978,-0.247116,0,0.276472,0.5,62
0.126953,-0.250626,0,0.280946,0.5,63
0.118871,-0.244141,0,0.271542,0.5,64
0.118239,-0.243089,0,0.27032,0.5,65
0.117188,-0.234465,0,0.26212,0.5,66
0.128773,-0.252087,0,0.283073,0.5,67
0.141985,-0.268171,0,0.303439,0.5,68
0.105548,-0.216718,0,0.241054,0.5,69
0.107422,-0.218759,0,0.243711,0.5,70
0.105624,-0.214844,0,0.239404,0.5,71
0.114205,-0.227592,0,0.254639,0.5,72
0.117174,-0.234375,0,0.262033,0.5,73
0.11279,-0.224609,0,0.251338,0.5,74
0.110074,-0.221957,0,0.247753,0.5,75
0.103333,-0.209167,0,0.233299,0.5,76
0.100147,-0.205078,0,0.228225,0.5,77
