Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
15.0538,-0.307882,0,15.0569,11.171,0.5,0,12,10.7982,11.171,1.27681,-0.226043,0.00038431,1.29666,0,0,1
15.0571,-0.312509,0,15.0604,13.2358,0.5,0,12,-8.60027,13.2358,1.26979,-0.214817,-0.000341064,1.28783,0,1,1
15.0522,-0.305911,0,15.0554,11.4405,0.5,0,12,10.7568,11.4405,1.2825,-0.229733,0.000212293,1.30292,0,2,1
15.0574,-0.312808,0,15.0606,13.3247,0.5,0,12,-9.71714,13.3247,1.26961,-0.213525,-0.000399472,1.28744,0,3,1
15.0501,-0.302956,0,15.0531,12.4032,0.5,0,12,2.98527,12.4032,1.29101,-0.235466,-0.00027799,1.31231,0,4,1
15.0611,-0.317734,0,15.0644,12.4285,0.5,0,12,-5.4627,12.4285,1.26907,-0.188516,-0.00153007,1.283,0,5,1
15.062,-0.318916,0,15.0654,11.9291,0.5,0,12,0.151885,11.9291,1.26613,-0.181849,-0.00161931,1.27912,0,6,1
15.0474,-0.299179,0,15.0503,15.2162,0.5,0,12,-17.5085,15.2162,1.29141,-0.244833,-0.000215855,1.31441,0,7,1
15.0465,-0.29803,0,15.0495,15.5901,0.5,0,12,-20.9135,15.5901,1.29136,-0.249236,-0.00023775,1.31519,0,8,1
15.065,-0.32266,0,15.0684,8.67752,0.5,0,12,23.8457,8.67752,1.25418,-0.164223,-0.00180239,1.26489,0,9,1
15.0669,-0.325027,0,15.0704,8.12721,0.5,0,12,28.8246,8.12721,1.24029,-0.154717,-0.00119207,1.2499,0,10,1
15.0433,-0.293103,0,15.0461,14.6851,0.5,0,12,-1.47176,14.6851,1.28816,-0.262631,-0.0001675,1.31466,0,11,1
15.0425,-0.29203,0,15.0453,14.5734,0.5,0,12,2.11417,14.5734,1.29039,-0.264911,-0.000135842,1.3173,0,12,1
15.0399,-0.288177,0,15.0426,14.4128,0.5,0,12,2.34356,14.4128,1.30065,-0.270702,-9.57423e-05,1.32852,0,13,1
15.069,-0.327586,0,15.0726,7.88528,0.5,0,12,28.8912,7.88528,1.22429,-0.145821,-0.000135842,1.23295,0,14,1
