Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
15.4299,-0.307882,0,15.433,10.558,0.5,0,12,18.4532,10.558,1.27578,-0.223025,-0.000136184,1.29513,0,0,1
15.4334,-0.312601,0,15.4366,13.379,0.5,0,12,-9.1906,13.379,1.26536,-0.214743,7.09456e-05,1.28345,0,1,1
15.4285,-0.306019,0,15.4315,11.1599,0.5,0,12,14.5082,11.1599,1.28284,-0.225492,-0.00041734,1.30251,0,2,1
15.4336,-0.312808,0,15.4367,13.5119,0.5,0,12,-10.5864,13.5119,1.26514,-0.213884,8.51294e-05,1.28309,0,3,1
15.4263,-0.302956,0,15.4292,12.6984,0.5,0,12,-0.182825,12.6984,1.29209,-0.232559,-0.000638723,1.31285,0,4,1
15.4373,-0.317734,0,15.4405,13.5815,0.5,0,12,-15.3081,13.5815,1.2685,-0.189648,0.000499318,1.2826,0,5,1
15.4383,-0.318986,0,15.4416,13.0451,0.5,0,12,-8.98469,13.0451,1.26661,-0.182429,0.00056835,1.27968,0,6,1
15.4236,-0.299313,0,15.4265,15.4062,0.5,0,12,-20.8882,15.4062,1.29058,-0.245338,-0.000386149,1.31369,0,7,1
15.4227,-0.29803,0,15.4255,15.5956,0.5,0,12,-22.9557,15.5956,1.29023,-0.250443,-0.000368994,1.31431,0,8,1
15.4412,-0.32266,0,15.4446,9.51401,0.5,0,12,18.177,9.51401,1.25919,-0.163998,0.00059192,1.26982,0,9,1
15.4432,-0.325071,0,15.4466,8.30266,0.5,0,12,27.7298,8.30266,1.24555,-0.153055,0.000652083,1.25492,0,10,1
15.4194,-0.293103,0,15.4222,13.9067,0.5,0,12,5.34941,13.9067,1.28838,-0.262509,-0.00015546,1.31486,0,11,1
15.4187,-0.292193,0,15.4215,13.8846,0.5,0,12,7.83449,13.8846,1.29062,-0.263628,-4.85887e-05,1.31727,0,12,1
15.416,-0.288177,0,15.4187,14.3739,0.5,0,12,1.3583,14.3739,1.30217,-0.268836,-9.58116e-05,1.32963,0,13,1
15.4453,-0.327586,0,15.4487,7.14513,0.5,0,12,34.0611,7.14513,1.22947,-0.144298,0.000700366,1.23791,0,14,1
15.4481,-0.330984,0,15.4516,9.3824,0.5,0,12,19.1175,9.3824,1.20971,-0.130981,0.000638302,1.21678,0,15,1
15.4138,-0.284967,0,15.4165,17.1714,0.5,0,12,-22.9195,17.1714,1.30135,-0.276325,-6.78139e-05,1.33036,0,16,1
15.4127,-0.283251,0,15.4153,17.6267,0.5,0,12,-29.2511,17.6267,1.30031,-0.282207,-2.7652e-05,1.33058,0,17,1
15.4494,-0.332512,0,15.453,10.4637,0.5,0,12,10.3671,10.4637,1.20237,-0.121742,0.00065125,1.20851,0,18,1
15.4529,-0.336807,0,15.4566,13.239,0.5,0,12,-6.40277,13.239,1.19595,-0.0902037,0.000988643,1.19934,0,19,1
15.4097,-0.278325,0,15.4122,16.229,0.5,0,12,2.43646,16.229,1.2966,-0.292742,9.47848e-05,1.32924,0,20,1
15.409,-0.277286,0,15.4114,16.4082,0.5,0,12,2.89353,16.4082,1.29877,-0.293945,0.000100183,1.33162,0,21,1
15.4065,-0.273399,0,15.4089,17.0876,0.5,0,12,-10.7477,17.0876,1.30707,-0.299295,0.000162951,1.3409,0,22,1
15.4535,-0.337438,0,15.4572,13.0784,0.5,0,12,-7.07508,13.0784,1.19536,-0.0850349,0.00106292,1.19838,0,23,1
15.4577,-0.342365,0,15.4615,9.4446,0.5,0,12,13.6709,9.4446,1.18351,-0.0519372,0.00156986,1.18465,0,24,1
15.4041,-0.269399,0,15.4064,19.1987,0.5,0,12,-24.6068,19.1987,1.29972,-0.307628,0.000173944,1.33563,0,25,1
15.4035,-0.268473,0,15.4058,19.0265,0.5,0,12,-24.0682,19.0265,1.29854,-0.310409,0.000174561,1.33512,0,26,1
15.4578,-0.342535,0,15.4616,9.34777,0.5,0,12,14.265,9.34777,1.18279,-0.0510753,0.001581,1.1839,0,27,1
15.4007,-0.263547,0,15.4029,17.6797,0.5,0,12,-4.76561,17.6797,1.30293,-0.31672,0.000162145,1.34087,0,28,1
15.3992,-0.261101,0,15.4014,19.0981,0.5,0,12,-15.3475,19.0981,1.30283,-0.319589,0.000145527,1.34146,0,29,1
15.3977,-0.258621,0,15.3999,19.3685,0.5,0,12,-23.389,19.3685,1.30219,-0.324616,0.000114473,1.34204,0,30,1
15.462,-0.347291,0,15.4659,5.6115,0.5,0,12,22.3758,5.6115,1.15791,-0.0482426,0.0018685,1.15892,0,31,1
15.4627,-0.348019,0,15.4666,5.39268,0.5,0,12,21.3196,5.39268,1.15571,-0.0485953,0.00190979,1.15674,0,32,1
15.3951,-0.253695,0,15.3972,19.2281,0.5,0,12,-8.70536,19.2281,1.29816,-0.330813,2.98895e-05,1.33965,0,33,1
15.3943,-0.252351,0,15.3964,19.6369,0.5,0,12,-9.6766,19.6369,1.29898,-0.332216,2.20955e-05,1.34079,0,34,1
15.3923,-0.248768,0,15.3943,19.5719,0.5,0,12,-15.9183,19.5719,1.30056,-0.337209,-6.33022e-05,1.34356,0,35,1
15.4666,-0.352217,0,15.4706,7.6445,0.5,0,12,9.00896,7.6445,1.14676,-0.0661177,0.0021639,1.14867,0,36,1
15.4676,-0.353308,0,15.4716,7.55969,0.5,0,12,5.45717,7.54194,1.14868,-0.068911,0.00211874,1.15074,0,37,1
15.3898,-0.243842,0,15.3917,20.2791,0.5,0,12,-13.7172,20.2791,1.29392,-0.342453,-9.91257e-05,1.33847,0,38,1
15.3894,-0.243147,0,15.3913,20.392,0.5,0,12,-13.6673,20.392,1.29374,-0.343233,-6.88767e-05,1.3385,0,39,1
15.3871,-0.238916,0,15.389,19.5672,0.5,0,12,-14.998,19.5672,1.29401,-0.349011,-7.92317e-05,1.34025,0,40,1
