Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.231093,0.972909,1.44476e-05,0.999978,6.26536,-0.480703,0,6.28377,49.3378,0.5,0,12,-397.015,-46.2014,-0.818846,0.325986,1.81883e-05,0.881349,0,0,1
0.235607,0.971814,6.7356e-05,0.999967,6.26456,-0.480499,0,6.28296,47.9039,0.5,0,12,-371.293,-45.0437,-0.812189,0.339194,-6.15757e-05,0.880173,0,1,1
0.240121,0.970721,1.2842e-05,0.999978,6.26376,-0.480296,0,6.28215,46.4706,0.5,0,12,-345.58,-43.8864,-0.805533,0.3524,1.99314e-05,0.879244,0,2,1
0.177535,0.984093,1.73545e-05,0.999979,6.27025,-0.4816,0,6.28872,57.9513,0.5,0,12,-487.785,-49.2382,-0.845527,0.238411,1.30424e-05,0.878496,0,3,1
0.204313,0.978501,9.37688e-05,0.999604,6.2678,-0.481151,0,6.28625,53.6448,0.5,0,12,-442.408,-47.7202,-0.832186,0.282197,0.000230752,0.878732,0,4,1
0.122287,0.992475,1.79047e-05,0.999981,6.27514,-0.482193,0,6.29363,61.2784,0.5,0,12,-520.489,-50.4639,-0.86791,0.160992,4.58708e-06,0.882715,0,5,1
0.149911,0.988284,0.000180699,0.999589,6.27269,-0.481896,0,6.29118,59.6149,0.5,0,12,-504.139,-49.8512,-0.856718,0.1997,0.000267227,0.879685,0,6,1
0.0729668,0.997317,1.6829e-05,0.999982,6.28002,-0.48256,0,6.29854,62.3033,0.5,0,12,-530.143,-51.2366,-0.87845,0.0940751,-7.74479e-06,0.883473,0,7,1
0.0976268,0.994896,0.000161307,0.999674,6.27758,-0.482376,0,6.29609,61.7909,0.5,0,12,-525.315,-50.8503,-0.873179,0.127533,0.000349403,0.882444,0,8,1
0.0301419,0.999529,1.49275e-05,0.999983,6.28491,-0.48275,0,6.30342,62.3112,0.5,0,12,-528.437,-52.0196,-0.872833,0.034542,-2.29961e-05,0.873516,0,9,1
0.0515542,0.998423,9.57947e-05,0.999753,6.28247,-0.482655,0,6.30098,62.3073,0.5,0,12,-529.295,-51.6282,-0.875641,0.064308,0.000441036,0.877999,0,10,1
-0.00811051,0.999951,1.29275e-05,0.999983,6.2898,-0.482788,0,6.3083,61.4761,0.5,0,12,-496.777,-52.5906,-0.848547,-0.0199355,-3.79654e-05,0.848782,0,11,1
0.0110158,0.99974,2.162e-05,0.9998,6.28736,-0.482769,0,6.30586,61.8939,0.5,0,12,-512.618,-52.3053,-0.86069,0.0073027,0.000499271,0.860721,0,12,1
