Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
15.1612,-0.307882,0,15.1643,11.2365,0.5,0,12,12.5329,11.2365,1.27559,-0.223232,-0.000557679,1.29498,0,0,1
15.1646,-0.312573,0,15.1679,13.4237,0.5,0,12,-8.50043,13.4237,1.26763,-0.212279,-0.000260681,1.28528,0,1,1
15.1598,-0.30598,0,15.1628,11.5821,0.5,0,12,11.705,11.5821,1.28201,-0.22775,-0.000294517,1.30209,0,2,1
15.1575,-0.302956,0,15.1606,12.456,0.5,0,12,3.09209,12.456,1.29105,-0.23472,-2.737e-05,1.31221,0,3,1
15.1648,-0.312808,0,15.1681,13.5231,0.5,0,12,-9.5984,13.5231,1.26745,-0.211404,-0.000228193,1.28496,0,4,1
15.1685,-0.317734,0,15.1719,13.0465,0.5,0,12,-10.3551,13.0465,1.26879,-0.187552,0.000721913,1.28258,0,5,1
15.1695,-0.318963,0,15.1729,12.4899,0.5,0,12,-4.35954,12.4899,1.26626,-0.180817,0.000805925,1.2791,0,6,1
15.1549,-0.299262,0,15.1578,15.0968,0.5,0,12,-17.1394,15.0968,1.29113,-0.245097,0.000154051,1.31418,0,7,1
15.1539,-0.29803,0,15.1569,15.4439,0.5,0,12,-20.6102,15.4439,1.29117,-0.249916,0.000146869,1.31513,0,8,1
15.1725,-0.32266,0,15.1759,8.9929,0.5,0,12,21.222,8.9929,1.2566,-0.16368,0.00173631,1.26721,0,9,1
15.1744,-0.325059,0,15.1779,8.16561,0.5,0,12,28.288,8.16561,1.2428,-0.154581,0.0016973,1.25238,0,10,1
15.1507,-0.293103,0,15.1535,14.5197,0.5,0,12,-0.480432,14.5197,1.28785,-0.26308,-0.00018161,1.31445,0,11,1
15.15,-0.292126,0,15.1528,14.4297,0.5,0,12,2.88842,14.4297,1.28996,-0.264986,-0.000224365,1.31689,0,12,1
15.1473,-0.288177,0,15.15,14.2621,0.5,0,12,3.09218,14.2621,1.30089,-0.270576,-0.000197495,1.32873,0,13,1
15.1765,-0.327586,0,15.18,7.75437,0.5,0,12,30.3834,7.75437,1.22664,-0.146934,0.00124825,1.23541,0,14,1
15.1793,-0.330981,0,15.1829,10.4012,0.5,0,12,12.3293,10.4012,1.21131,-0.133335,0.00111503,1.21862,0,15,1
15.1451,-0.284891,0,15.1478,17.0621,0.5,0,12,-20.9789,17.0621,1.30135,-0.277247,-0.000114879,1.33056,0,16,1
15.144,-0.283251,0,15.1466,17.6375,0.5,0,12,-28.1686,17.6375,1.30087,-0.282793,-0.000106715,1.33126,0,17,1
15.1806,-0.332512,0,15.1843,11.4496,0.5,0,12,3.35488,11.4496,1.2064,-0.123487,0.000940571,1.2127,0,18,1
15.1842,-0.336813,0,15.1879,12.6204,0.5,0,12,-2.42012,12.6204,1.20067,-0.0915185,0.000837645,1.20415,0,19,1
15.141,-0.278325,0,15.1435,16.5773,0.5,0,12,-0.283909,16.5773,1.29548,-0.294131,-6.13343e-05,1.32845,0,20,1
15.1402,-0.277188,0,15.1427,16.6871,0.5,0,12,1.55381,16.6871,1.29777,-0.295818,-4.14327e-05,1.33106,0,21,1
15.1378,-0.273399,0,15.1403,16.9231,0.5,0,12,-7.94926,16.9231,1.30632,-0.300991,-2.1696e-06,1.34054,0,22,1
15.1847,-0.337438,0,15.1885,12.2925,0.5,0,12,-1.66915,12.2925,1.19986,-0.0869508,0.000799188,1.20301,0,23,1
15.1889,-0.342365,0,15.1928,9.11217,0.5,0,12,18.2044,9.11217,1.18379,-0.0560761,0.00109246,1.18511,0,24,1
15.1353,-0.269289,0,15.1377,19.2235,0.5,0,12,-25.546,19.2235,1.29978,-0.309284,-7.43471e-08,1.33607,0,25,1
15.1348,-0.268473,0,15.1372,19.1339,0.5,0,12,-25.9249,19.1339,1.2988,-0.311778,4.94051e-06,1.33569,0,26,1
15.1891,-0.342541,0,15.1929,9.04606,0.5,0,12,18.6209,9.04606,1.183,-0.0552226,0.00110707,1.18429,0,27,1
15.132,-0.263547,0,15.1343,17.6396,0.5,0,12,-5.33798,17.6396,1.30169,-0.31889,1.58831e-05,1.34018,0,28,1
15.1304,-0.260972,0,15.1327,19.0978,0.5,0,12,-15.9061,19.0978,1.30202,-0.321758,3.62891e-06,1.34119,0,29,1
15.129,-0.258621,0,15.1312,19.4053,0.5,0,12,-23.5168,19.4053,1.30181,-0.326514,-5.40704e-06,1.34213,0,30,1
15.1933,-0.347291,0,15.1973,6.0896,0.5,0,12,24.2962,6.0896,1.15693,-0.0493354,0.00153787,1.15799,0,31,1
15.194,-0.348025,0,15.198,5.97782,0.5,0,12,22.8329,5.97782,1.15488,-0.0495102,0.00156391,1.15595,0,32,1
15.1264,-0.253695,0,15.1286,19.2195,0.5,0,12,-9.53077,19.2195,1.29624,-0.333265,-3.60878e-05,1.3384,0,33,1
15.1255,-0.252197,0,15.1276,19.6509,0.5,0,12,-10.5738,19.6509,1.29713,-0.334848,-4.30842e-05,1.33965,0,34,1
15.1236,-0.248768,0,15.1256,19.4936,0.5,0,12,-17.0816,19.4936,1.29898,-0.339643,-6.80905e-05,1.34265,0,35,1
15.1978,-0.352217,0,15.2019,8.58993,0.5,0,12,6.58002,8.58993,1.14673,-0.0640692,0.00168836,1.14852,0,36,1
15.1989,-0.353317,0,15.203,8.40937,0.5,0,12,3.13421,8.39664,1.14915,-0.0656966,0.00162904,1.15103,0,37,1
15.1212,-0.243842,0,15.1231,20.4017,0.5,0,12,-15.3602,20.4017,1.29128,-0.344225,-7.79148e-05,1.33638,0,38,1
15.1206,-0.242974,0,15.1226,20.524,0.5,0,12,-14.6561,20.524,1.2913,-0.345342,-8.03255e-05,1.33668,0,39,1
15.1185,-0.238916,0,15.1204,19.5253,0.5,0,12,-13.1187,19.5253,1.2921,-0.350463,-8.80652e-05,1.33879,0,40,1
15.2024,-0.357143,0,15.2066,10.8121,0.5,0,12,-20.5225,10.797,1.16706,-0.0702074,0.00135868,1.16917,0,41,1
15.2037,-0.358502,0,15.208,10.4072,0.5,0,12,-20.1223,10.3774,1.16825,-0.0669858,0.00138103,1.17017,0,42,1
15.1212,0.243842,0,15.1231,20.2116,0.5,0,12,-13.9355,-20.2116,1.29259,0.343576,-1.03521e-06,1.33747,0,43,1
15.1206,0.242979,0,15.1226,20.3717,0.5,0,12,-13.4621,-20.3717,1.29266,0.344651,-1.29625e-05,1.33782,0,44,1
15.1236,0.248768,0,15.1256,19.262,0.5,0,12,-14.7786,-19.262,1.29956,0.33914,9.85501e-05,1.34308,0,45,1
15.1255,0.252203,0,15.1276,19.4634,0.5,0,12,-8.90818,-19.4634,1.29727,0.334566,0.000102781,1.33972,0,46,1
15.1185,0.238916,0,15.1204,19.552,0.5,0,12,-13.4247,-19.552,1.29378,0.34997,1.35874e-05,1.34028,0,47,1
15.1162,-0.23399,0,15.118,20.4376,0.5,0,12,-11.3857,20.4376,1.28616,-0.352545,-7.84801e-05,1.3336,0,48,1
15.1158,-0.233234,0,15.1176,20.5821,0.5,0,12,-10.8858,20.5821,1.28587,-0.353349,-7.67458e-05,1.33353,0,49,1
15.1136,-0.229064,0,15.1154,19.4839,0.5,0,12,-9.33567,19.4839,1.2853,-0.358534,-4.4456e-05,1.33437,0,50,1
15.1162,0.23399,0,15.118,20.6934,0.5,0,12,-12.6161,-20.6934,1.28752,0.352347,8.66359e-05,1.33487,0,51,1
15.1158,0.233237,0,15.1176,20.8405,0.5,0,12,-12.1805,-20.8405,1.28712,0.353243,9.02803e-05,1.33471,0,52,1
15.1136,0.229064,0,15.1154,19.7282,0.5,0,12,-10.6752,-19.7282,1.28578,0.358835,8.01124e-05,1.33492,0,53,1
15.2072,-0.362069,0,15.2115,8.83058,0.5,0,12,-9.19207,8.79801,1.17925,-0.0427809,0.00158014,1.18003,0,54,1
15.2086,-0.363589,0,15.213,7.66552,0.5,0,12,2.02825,7.6635,1.17347,-0.02868,0.00181332,1.17383,0,55,1
15.1264,0.253695,0,15.1286,19.0734,0.5,0,12,-8.33362,-19.0734,1.29621,0.33307,9.67794e-05,1.33832,0,56,1
15.129,0.258621,0,15.1312,19.3609,0.5,0,12,-23.7378,-19.3609,1.3018,0.326408,9.34583e-05,1.3421,0,57,1
15.1115,-0.224138,0,15.1132,20.4139,0.5,0,12,-11.5478,20.4139,1.28116,-0.35904,-1.93824e-05,1.33052,0,58,1
15.1109,-0.222887,0,15.1125,20.6688,0.5,0,12,-11.5465,20.6688,1.27986,-0.360072,-1.69182e-05,1.32954,0,59,1
15.1091,-0.219212,0,15.1107,19.618,0.5,0,12,-11.6715,19.618,1.27708,-0.364465,4.77899e-07,1.32807,0,60,1
15.1115,0.224138,0,15.1132,20.5298,0.5,0,12,-12.1527,-20.5298,1.28111,0.359648,6.46584e-05,1.33063,0,61,1
15.1109,0.222892,0,15.1125,20.7557,0.5,0,12,-11.8704,-20.7557,1.27979,0.360743,6.77553e-05,1.32966,0,62,1
15.1091,0.219212,0,15.1107,19.6339,0.5,0,12,-11.4625,-19.6339,1.277,0.365075,4.81427e-05,1.32816,0,63,1
15.212,-0.366995,0,15.2164,1.53132,0.5,0,12,32.5207,0.806582,1.15162,-0.0012663,0.00223633,1.15162,0,64,1
15.2135,-0.36852,0,15.218,1.08875,0.5,0,12,29.9943,0.0380352,1.13661,0.007259,0.00228235,1.13664,0,65,1
15.1304,0.260975,0,15.1327,19.0519,0.5,0,12,-16.1538,-19.0519,1.30207,0.32164,0.000103522,1.34121,0,66,1
15.1071,-0.214286,0,15.1086,19.8998,0.5,0,12,-12.9188,19.8998,1.27428,-0.363852,1.35367e-05,1.32521,0,67,1
15.106,-0.211814,0,15.1075,20.5124,0.5,0,12,-13.6946,20.5124,1.2706,-0.36436,3.44414e-05,1.32181,0,68,1
15.1048,-0.20936,0,15.1063,19.9045,0.5,0,12,-12.3991,19.9045,1.26816,-0.366559,4.8645e-05,1.32007,0,69,1
15.1071,0.214286,0,15.1086,19.8862,0.5,0,12,-12.5599,-19.8862,1.27424,0.364416,3.84446e-05,1.32533,0,70,1
15.106,0.211824,0,15.1075,20.4851,0.5,0,12,-13.3431,-20.4851,1.27059,0.364876,3.35635e-05,1.32194,0,71,1
15.1048,0.20936,0,15.1063,19.8759,0.5,0,12,-12.0995,-19.8759,1.26816,0.367,3.00907e-05,1.3202,0,72,1
15.217,-0.371921,0,15.2215,0.765628,0.5,0,12,15.6768,-0.141784,1.10622,0.0142711,0.00221329,1.10631,0,73,1
15.2184,-0.373292,0,15.223,0.783634,0.5,0,12,10.6269,-0.0577378,1.10003,0.0179897,0.00229707,1.10018,0,74,1
15.132,0.263547,0,15.1343,17.5861,0.5,0,12,-5.51109,-17.5861,1.30181,0.318809,0.000135835,1.34028,0,75,1
15.1348,0.268473,0,15.1372,19.0099,0.5,0,12,-25.671,-19.0099,1.29892,0.31179,0.000141977,1.33581,0,76,1
15.1029,-0.204434,0,15.1043,18.7862,0.5,0,12,-1.46975,18.7862,1.26443,-0.366774,9.48269e-05,1.31655,0,77,1
15.1011,-0.199826,0,15.1024,20.4113,0.5,0,12,-9.58372,20.4113,1.26174,-0.364555,7.30173e-05,1.31335,0,78,1
15.101,-0.199507,0,15.1023,20.3658,0.5,0,12,-10.0908,20.3658,1.26173,-0.364735,6.96909e-05,1.31339,0,79,1
15.1029,0.204434,0,15.1043,18.7662,0.5,0,12,-1.22228,-18.7662,1.26449,0.36685,3.43855e-05,1.31663,0,80,1
15.1011,0.199839,0,15.1024,20.3778,0.5,0,12,-8.66518,-20.3778,1.26203,0.36439,3.80968e-05,1.31358,0,81,1
15.1009,0.199507,0,15.1023,20.3299,0.5,0,12,-9.15287,-20.3299,1.26203,0.36457,3.8348e-05,1.31364,0,82,1
15.2221,-0.376847,0,15.2268,1.11302,0.5,0,12,7.68626,0.427751,1.08876,0.0194396,0.00254032,1.08894,0,83,1
15.2233,-0.377975,0,15.228,1.22199,0.5,0,12,7.66898,0.0788225,1.0852,0.0188457,0.00236796,1.08537,0,84,1
15.1353,0.26929,0,15.1377,19.0971,0.5,0,12,-25.3624,-19.0971,1.29986,0.309293,0.000137769,1.33615,0,85,1
15.0973,-0.189655,0,15.0985,18.608,0.5,0,12,-5.50733,18.608,1.2518,-0.364459,5.57312e-05,1.30377,0,86,1
15.0989,-0.194581,0,15.1002,18.7145,0.5,0,12,-6.31847,18.7145,1.25323,-0.368072,3.11119e-05,1.30616,0,87,1
15.0962,-0.18685,0,15.0974,19.3721,0.5,0,12,-7.89769,19.3721,1.24686,-0.363707,6.50671e-05,1.29883,0,88,1
15.0953,-0.184729,0,15.0965,18.9842,0.5,0,12,-7.97795,18.9842,1.24445,-0.364794,7.99927e-05,1.29682,0,89,1
15.0973,0.189655,0,15.0985,18.754,0.5,0,12,-6.87907,-18.754,1.25274,0.364587,7.50355e-06,1.30472,0,90,1
15.0962,0.186854,0,15.0974,19.6322,0.5,0,12,-10.5858,-19.6322,1.24741,0.364074,4.4555e-06,1.29945,0,91,1
15.0989,0.194581,0,15.1002,18.6944,0.5,0,12,-5.77236,-18.6944,1.254,0.367971,1.88828e-05,1.30687,0,92,1
15.0953,0.184729,0,15.0965,19.3008,0.5,0,12,-11.2819,-19.3008,1.24466,0.365369,-7.83671e-06,1.29718,0,93,1
15.2273,-0.381773,0,15.2321,2.9794,0.5,0,12,8.40435,1.72915,1.07914,0.0195838,0.0021672,1.07932,0,94,1
15.2282,-0.382593,0,15.233,2.95725,0.5,0,12,9.16217,1.79793,1.07733,0.021382,0.00210376,1.07755,0,95,1
15.1378,0.273399,0,15.1403,16.7928,0.5,0,12,-8.19982,-16.7928,1.30643,0.300997,0.000182221,1.34066,0,96,1
15.1402,0.277186,0,15.1427,16.5583,0.5,0,12,1.74721,-16.5583,1.29771,0.29572,0.000185508,1.33097,0,97,1
15.0922,-0.174877,0,15.0932,17.4563,0.5,0,12,-3.31522,17.4563,1.23923,-0.35947,9.75887e-05,1.29031,0,98,1
15.0936,-0.179803,0,15.0947,16.8194,0.5,0,12,3.08133,16.8194,1.23824,-0.364194,9.95866e-05,1.29069,0,99,1
15.0913,-0.172511,0,15.0923,18.3625,0.5,0,12,-7.61762,18.3625,1.23413,-0.358542,9.30022e-05,1.28516,0,100,1
15.0904,-0.169951,0,15.0913,18.2229,0.5,0,12,-9.97863,18.2229,1.23007,-0.359322,7.13449e-05,1.28147,0,101,1
15.0922,0.174877,0,15.0932,17.5608,0.5,0,12,-3.93378,-17.5608,1.23729,0.360452,-8.39208e-05,1.28873,0,102,1
15.0913,0.172517,0,15.0923,18.3207,0.5,0,12,-6.77526,-18.3207,1.23216,0.359443,-8.02533e-05,1.28352,0,103,1
15.0936,0.179803,0,15.0947,17.1137,0.5,0,12,0.47392,-17.1137,1.23726,0.365124,-4.72879e-05,1.29001,0,104,1
15.0904,0.169951,0,15.0913,18.0481,0.5,0,12,-7.83151,-18.0481,1.22814,0.359971,-7.26586e-05,1.27981,0,105,1
15.2325,-0.386699,0,15.2374,2.7107,0.5,0,12,18.1042,1.89704,1.06927,0.0402476,0.00210103,1.07003,0,106,1
