Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
2.72762,-0.397381,0,2.75641,0.5,0
2.73438,-0.407375,0,2.76455,0.5,1
2.7252,-0.390625,0,2.75306,0.5,2
2.70898,-0.35743,0,2.73245,0.5,3
2.71484,-0.368766,0,2.73977,0.5,4
2.70721,-0.351562,0,2.72995,0.5,5
2.72231,-0.38316,0,2.74914,0.5,6
2.71598,-0.371094,0,2.74121,0.5,7
2.71582,-0.370113,0,2.74093,0.5,8
2.70392,-0.342951,0,2.72559,0.5,9
2.69964,-0.332031,0,2.71998,0.5,10
2.699,-0.328343,0,2.7189,0.5,11
2.69609,-0.3125,0,2.71414,0.5,12
2.7528,-0.450329,0,2.78939,0.5,13
2.75391,-0.451164,0,2.79062,0.5,14
2.75272,-0.449219,0,2.78913,0.5,15
2.74801,-0.435585,0,2.78232,0.5,16
2.74658,-0.429688,0,2.77999,0.5,17
2.76088,-0.461781,0,2.79923,0.5,18
2.77344,-0.467239,0,2.81252,0.5,19
2.74289,-0.421176,0,2.77503,0.5,20
2.73609,-0.410156,0,2.76666,0.5,21
2.73579,-0.408743,0,2.76615,0.5,22
2.77507,-0.467121,0,2.81411,0.5,23
2.79297,-0.465805,0,2.83155,0.5,24
2.7964,-0.465314,0,2.83485,0.5,25
2.8125,-0.462911,0,2.85034,0.5,26
2.69422,-0.294066,0,2.71022,0.5,27
2.69531,-0.304675,0,2.71248,0.5,28
2.69415,-0.292969,0,2.71003,0.5,29
2.69531,-0.28854,0,2.71071,0.5,30
2.69606,-0.311752,0,2.71402,0.5,31
2.69926,-0.273438,0,2.71308,0.5,32
2.70312,-0.265635,0,2.71614,0.5,33
2.70876,-0.253906,0,2.72063,0.5,34
2.71484,-0.244807,0,2.72586,0.5,35
2.72179,-0.234375,0,2.73187,0.5,36
2.73438,-0.215286,0,2.74284,0.5,37
2.73471,-0.214844,0,2.74314,0.5,38
2.73517,-0.21405,0,2.74353,0.5,39
2.74609,-0.195312,0,2.75303,0.5,40
2.75391,-0.183716,0,2.76003,0.5,41
2.76057,-0.175781,0,2.76616,0.5,42
2.77091,-0.158774,0,2.77546,0.5,43
2.77253,-0.15625,0,2.77693,0.5,44
2.77344,-0.152331,0,2.77762,0.5,45
2.77623,-0.136719,0,2.7796,0.5,46
2.77748,-0.132677,0,2.78065,0.5,47
2.78047,-0.117188,0,2.78294,0.5,48
2.7838,-0.106828,0,2.78585,0.5,49
2.78601,-0.0976562,0,2.78772,0.5,50
2.79066,-0.0804357,0,2.79182,0.5,51
2.7918,-0.078125,0,2.79289,0.5,52
2.79297,-0.0694882,0,2.79383,0.5,53
2.79469,-0.0585938,0,2.79531,0.5,54
2.79515,-0.0564175,0,2.79571,0.5,55
2.79725,-0.0390625,0,2.79752,0.5,56
2.79796,-0.0340692,0,2.79817,0.5,57
2.79908,-0.0195312,0,2.79915,0.5,58
2.79942,-0.0130842,0,2.79945,0.5,59
2.79976,0,0,2.79976,0.5,60
2.82723,-0.454023,0,2.86345,0.5,61
2.83203,-0.451209,0,2.86775,0.5,62
2.83814,-0.449219,0,2.87347,0.5,63
2.85156,-0.44469,0,2.88603,0.5,64
2.86291,-0.437867,0,2.89621,0.5,65
2.87109,-0.434909,0,2.90385,0.5,66
2.88913,-0.429688,0,2.92091,0.5,67
2.88993,-0.429688,0,2.9217,0.5,68
2.89062,-0.429195,0,2.92231,0.5,69
2.90902,-0.430819,0,2.94075,0.5,70
2.91016,-0.430867,0,2.94188,0.5,71
2.8963,-0.429688,0,2.928,0.5,72
2.92377,-0.435604,0,2.95604,0.5,73
2.92969,-0.43648,0,2.96202,0.5,74
2.89112,-0.429195,0,2.9228,0.5,75
2.89286,-0.429688,0,2.9246,0.5,76
2.9388,-0.440106,0,2.97157,0.5,77
2.94922,-0.441835,0,2.98213,0.5,78
2.95476,-0.44368,0,2.98788,0.5,79
2.96875,-0.445679,0,3.00202,0.5,80
2.97162,-0.446353,0,3.00495,0.5,81
2.98828,-0.448204,0,3.02171,0.5,82
