Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
5.1534,-0.315347,0,5.16304,0.5,0
5.15625,-0.32383,0,5.16641,0.5,1
5.15232,-0.3125,0,5.16178,0.5,2
5.22732,-0.436744,0,5.24553,0.5,3
5.23438,-0.440711,0,5.2529,0.5,4
5.2253,-0.429688,0,5.24293,0.5,5
5.20698,-0.41802,0,5.22373,0.5,6
5.21484,-0.420113,0,5.23174,0.5,7
5.20621,-0.410156,0,5.22235,0.5,8
5.20343,-0.402041,0,5.21894,0.5,9
5.19961,-0.390625,0,5.21427,0.5,10
5.22064,-0.423892,0,5.23782,0.5,11
5.17051,-0.356831,0,5.18281,0.5,12
5.17578,-0.362786,0,5.18848,0.5,13
5.1688,-0.351562,0,5.18075,0.5,14
5.18904,-0.377361,0,5.20275,0.5,15
5.19531,-0.383512,0,5.20945,0.5,16
5.18378,-0.371094,0,5.19705,0.5,17
5.17995,-0.366929,0,5.19293,0.5,18
5.16477,-0.343042,0,5.17615,0.5,19
5.15866,-0.332031,0,5.16934,0.5,20
5.15827,-0.330008,0,5.16882,0.5,21
5.20217,-0.383765,0,5.21631,0.5,22
5.20217,-0.390625,0,5.21682,0.5,23
5.19531,-0.383486,0,5.20945,0.5,24
5.24693,-0.456191,0,5.26673,0.5,25
5.25391,-0.457518,0,5.27379,0.5,26
5.24272,-0.449219,0,5.26193,0.5,27
5.23908,-0.444518,0,5.2579,0.5,28
5.26275,-0.459902,0,5.28281,0.5,29
5.27344,-0.460927,0,5.29354,0.5,30
5.28304,-0.45915,0,5.30295,0.5,31
5.29297,-0.457312,0,5.31269,0.5,32
5.30639,-0.455332,0,5.32589,0.5,33
5.3125,-0.454431,0,5.3319,0.5,34
5.13201,-0.278142,0,5.13955,0.5,35
5.13672,-0.285682,0,5.14466,0.5,36
5.13235,-0.273438,0,5.13963,0.5,37
5.14698,-0.302237,0,5.15585,0.5,38
5.14127,-0.292969,0,5.14961,0.5,39
5.13966,-0.290025,0,5.14784,0.5,40
5.12857,-0.262058,0,5.13526,0.5,41
5.12256,-0.253906,0,5.12885,0.5,42
5.12166,-0.249431,0,5.12773,0.5,43
5.12034,-0.234375,0,5.1257,0.5,44
5.10808,-0.204421,0,5.11217,0.5,45
5.11719,-0.211494,0,5.12156,0.5,46
5.10451,-0.195312,0,5.10824,0.5,47
5.09757,-0.175867,0,5.1006,0.5,48
5.09766,-0.176107,0,5.1007,0.5,49
5.09756,-0.175781,0,5.10059,0.5,50
5.09331,-0.160593,0,5.09584,0.5,51
5.09377,-0.15625,0,5.09616,0.5,52
5.10211,-0.190855,0,5.10568,0.5,53
5.12303,-0.228533,0,5.12812,0.5,54
5.12303,-0.234375,0,5.12839,0.5,55
5.11719,-0.223909,0,5.12208,0.5,56
5.09133,-0.143042,0,5.09334,0.5,57
5.07972,-0.136719,0,5.08156,0.5,58
5.07926,-0.135586,0,5.08107,0.5,59
5.08967,-0.117188,0,5.09102,0.5,60
5.08854,-0.106771,0,5.08966,0.5,61
5.08052,-0.0976562,0,5.08145,0.5,62
5.08033,-0.0954491,0,5.08123,0.5,63
5.08262,-0.078125,0,5.08322,0.5,64
5.08682,-0.069431,0,5.08729,0.5,65
5.08682,-0.078125,0,5.08742,0.5,66
5.0909,-0.0390625,0,5.09105,0.5,67
5.0909,-0.0262847,0,5.09097,0.5,68
5.08746,0,0,5.08746,0.5,69
5.32471,-0.449219,0,5.34363,0.5,70
5.33203,-0.44606,0,5.35066,0.5,71
5.33618,-0.44507,0,5.35471,0.5,72
5.35156,-0.441273,0,5.36972,0.5,73
5.36124,-0.439538,0,5.37923,0.5,74
5.37109,-0.437773,0,5.3889,0.5,75
5.38372,-0.436589,0,5.4014,0.5,76
5.39062,-0.435942,0,5.40822,0.5,77
5.40396,-0.435881,0,5.42151,0.5,78
5.41016,-0.435853,0,5.42768,0.5,79
5.42245,-0.436924,0,5.44003,0.5,80
5.42969,-0.437554,0,5.44729,0.5,81
5.43978,-0.439125,0,5.45748,0.5,82
5.44922,-0.440593,0,5.467,0.5,83
5.45649,-0.441947,0,5.47436,0.5,84
5.46875,-0.444231,0,5.48676,0.5,85
5.47299,-0.444974,0,5.49105,0.5,86
5.48828,-0.448372,0,5.50657,0.5,87
5.50545,-0.45158,0,5.52394,0.5,88
5.50781,-0.451805,0,5.52631,0.5,89
5.49296,-0.449219,0,5.5113,0.5,90
5.48906,-0.448436,0,5.50735,0.5,91
5.52423,-0.452337,0,5.54271,0.5,92
5.52734,-0.452435,0,5.54583,0.5,93
5.54522,-0.450876,0,5.56352,0.5,94
5.54688,-0.450738,0,5.56516,0.5,95
5.55798,-0.449219,0,5.5761,0.5,96
5.56641,-0.447965,0,5.5844,0.5,97
5.56816,-0.447461,0,5.58611,0.5,98
5.58594,-0.444254,0,5.60358,0.5,99
5.59289,-0.442266,0,5.61035,0.5,100
5.60547,-0.440167,0,5.62272,0.5,101
5.61629,-0.438398,0,5.63337,0.5,102
