Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
3.43682,-0.0202088,0,3.43688,0.5,0
3.4375,-0.0202002,0,3.43756,0.5,1
3.4368,-0.0195312,0,3.43686,0.5,2
3.43602,-0.00147993,0,3.43602,0.5,3
3.43597,0,0,3.43597,0.5,4
3.58796,-0.318286,0,3.60205,0.5,5
3.59375,-0.321167,0,3.60807,0.5,6
3.58463,-0.3125,0,3.59822,0.5,7
3.66728,-0.39522,0,3.68851,0.5,8
3.67188,-0.398166,0,3.6934,0.5,9
3.66542,-0.390625,0,3.68618,0.5,10
3.63244,-0.351937,0,3.64945,0.5,11
3.63281,-0.352158,0,3.64984,0.5,12
3.63217,-0.351562,0,3.64914,0.5,13
3.6084,-0.336917,0,3.62409,0.5,14
3.61328,-0.339317,0,3.62918,0.5,15
3.60547,-0.332031,0,3.62073,0.5,16
3.60066,-0.325118,0,3.61531,0.5,17
3.6215,-0.343339,0,3.63774,0.5,18
3.64871,-0.374723,0,3.66791,0.5,19
3.65234,-0.376389,0,3.67169,0.5,20
3.64707,-0.371094,0,3.6659,0.5,21
3.64178,-0.362124,0,3.65974,0.5,22
3.66045,-0.38252,0,3.68038,0.5,23
3.70609,-0.454067,0,3.7338,0.5,24
3.71094,-0.455823,0,3.73883,0.5,25
3.70468,-0.449219,0,3.73181,0.5,26
3.69979,-0.440833,0,3.72596,0.5,27
3.69636,-0.429688,0,3.72125,0.5,28
3.68485,-0.416711,0,3.70834,0.5,29
3.69141,-0.423158,0,3.71558,0.5,30
3.68177,-0.410156,0,3.70455,0.5,31
3.67855,-0.403481,0,3.70061,0.5,32
3.6952,-0.425895,0,3.71966,0.5,33
3.71956,-0.46013,0,3.74791,0.5,34
3.73047,-0.460978,0,3.75884,0.5,35
3.74048,-0.45874,0,3.7685,0.5,36
3.75,-0.456612,0,3.7777,0.5,37
3.49364,-0.19777,0,3.49923,0.5,38
3.49609,-0.199967,0,3.50181,0.5,39
3.49369,-0.195312,0,3.49914,0.5,40
3.51381,-0.216661,0,3.52048,0.5,41
3.51562,-0.233331,0,3.52336,0.5,42
3.51273,-0.214844,0,3.51929,0.5,43
3.5029,-0.208037,0,3.50907,0.5,44
3.48838,-0.183499,0,3.4932,0.5,45
3.48319,-0.175781,0,3.48762,0.5,46
3.48191,-0.170431,0,3.48608,0.5,47
3.47958,-0.15625,0,3.48309,0.5,48
3.55274,-0.27538,0,3.5634,0.5,49
3.55469,-0.276967,0,3.56546,0.5,50
3.55168,-0.273438,0,3.56219,0.5,51
3.53273,-0.256333,0,3.54202,0.5,52
3.53516,-0.257731,0,3.54454,0.5,53
3.53052,-0.253906,0,3.53963,0.5,54
3.52469,-0.244845,0,3.53318,0.5,55
3.51579,-0.234375,0,3.52359,0.5,56
3.54377,-0.264828,0,3.55365,0.5,57
3.5685,-0.298691,0,3.58097,0.5,58
3.57422,-0.30227,0,3.58698,0.5,59
3.56518,-0.292969,0,3.5772,0.5,60
3.56179,-0.28587,0,3.57324,0.5,61
3.58062,-0.306097,0,3.59368,0.5,62
3.5158,-0.234203,0,3.52359,0.5,63
3.5158,-0.234375,0,3.5236,0.5,64
3.51562,-0.234171,0,3.52342,0.5,65
3.47477,-0.138509,0,3.47753,0.5,66
3.47656,-0.143289,0,3.47951,0.5,67
3.47359,-0.136719,0,3.47628,0.5,68
3.46458,-0.129168,0,3.46699,0.5,69
3.45914,-0.117188,0,3.46113,0.5,70
3.45329,-0.101401,0,3.45477,0.5,71
3.45703,-0.111888,0,3.45884,0.5,72
3.45088,-0.0976562,0,3.45226,0.5,73
3.44727,-0.0878866,0,3.44839,0.5,74
3.45039,-0.078125,0,3.45127,0.5,75
3.45863,-0.115588,0,3.46056,0.5,76
3.48202,-0.150792,0,3.48528,0.5,77
3.48202,-0.15625,0,3.48552,0.5,78
3.47656,-0.149124,0,3.47976,0.5,79
3.4487,-0.0669206,0,3.44935,0.5,80
3.4375,-0.0649845,0,3.43811,0.5,81
3.44772,-0.0390625,0,3.44794,0.5,82
3.4375,-0.052203,0,3.4379,0.5,83
3.44732,-0.0292464,0,3.44744,0.5,84
3.76771,-0.451042,0,3.79461,0.5,85
3.76953,-0.450531,0,3.79636,0.5,86
3.77369,-0.449219,0,3.80034,0.5,87
3.78906,-0.444191,0,3.81501,0.5,88
3.79523,-0.443053,0,3.821,0.5,89
3.80859,-0.439692,0,3.83389,0.5,90
3.81991,-0.437904,0,3.84493,0.5,91
3.82812,-0.436605,0,3.85294,0.5,92
3.84126,-0.436082,0,3.86594,0.5,93
3.84766,-0.435828,0,3.87226,0.5,94
3.86007,-0.436801,0,3.88471,0.5,95
3.86719,-0.437359,0,3.89184,0.5,96
3.87719,-0.439219,0,3.90199,0.5,97
3.88672,-0.440993,0,3.91166,0.5,98
3.89322,-0.442717,0,3.91831,0.5,99
3.90625,-0.447076,0,3.93175,0.5,100
3.92231,-0.452694,0,3.94834,0.5,101
3.92578,-0.45325,0,3.95186,0.5,102
3.91282,-0.449219,0,3.93852,0.5,103
3.9081,-0.447369,0,3.93362,0.5,104
3.93991,-0.454621,0,3.96605,0.5,105
3.94531,-0.455111,0,3.97148,0.5,106
3.96025,-0.45381,0,3.98617,0.5,107
3.96484,-0.45341,0,3.99068,0.5,108
3.98261,-0.450988,0,4.00806,0.5,109
3.98438,-0.450751,0,4.00979,0.5,110
3.99957,-0.449219,0,4.02472,0.5,111
4.00391,-0.448765,0,4.02898,0.5,112
4.00438,-0.448744,0,4.02945,0.5,113
4.02344,-0.448146,0,4.04832,0.5,114
4.02445,-0.448203,0,4.04933,0.5,115
4.04297,-0.449094,0,4.06784,0.5,116
4.06053,-0.451185,0,4.08552,0.5,117
4.0625,-0.451367,0,4.0875,0.5,118
4.044,-0.449219,0,4.06887,0.5,119
4.04309,-0.4491,0,4.06795,0.5,120
4.07771,-0.453541,0,4.10285,0.5,121
4.08203,-0.45415,0,4.10722,0.5,122
4.09549,-0.455293,0,4.12072,0.5,123
4.10156,-0.455808,0,4.12681,0.5,124
4.11463,-0.45568,0,4.13979,0.5,125
4.12109,-0.455616,0,4.1462,0.5,126
4.13523,-0.454611,0,4.16015,0.5,127
4.14062,-0.454228,0,4.16546,0.5,128
4.15651,-0.452868,0,4.1811,0.5,129
4.16016,-0.452556,0,4.1847,0.5,130
4.17757,-0.451333,0,4.20188,0.5,131
4.17969,-0.451184,0,4.20397,0.5,132
4.19801,-0.450427,0,4.22211,0.5,133
4.19922,-0.450377,0,4.2233,0.5,134
4.21778,-0.450185,0,4.24174,0.5,135
4.21875,-0.450175,0,4.2427,0.5,136
4.23703,-0.450475,0,4.2609,0.5,137
4.23828,-0.450495,0,4.26216,0.5,138
4.256,-0.451033,0,4.27983,0.5,139
4.25781,-0.451088,0,4.28164,0.5,140
4.27499,-0.451569,0,4.29878,0.5,141
4.27734,-0.451634,0,4.30112,0.5,142
4.29419,-0.451908,0,4.3179,0.5,143
4.29688,-0.451952,0,4.32058,0.5,144
4.31363,-0.451993,0,4.33725,0.5,145
4.31641,-0.451999,0,4.34001,0.5,146
4.33331,-0.451851,0,4.3568,0.5,147
4.33594,-0.451828,0,4.35942,0.5,148
4.35311,-0.451576,0,4.37647,0.5,149
4.35547,-0.451542,0,4.37881,0.5,150
4.37295,-0.451269,0,4.39617,0.5,151
4.375,-0.451237,0,4.39821,0.5,152
4.39274,-0.451013,0,4.41583,0.5,153
4.39453,-0.450991,0,4.41761,0.5,154
4.41244,-0.450846,0,4.43541,0.5,155
4.41406,-0.450833,0,4.43703,0.5,156
4.43202,-0.450795,0,4.45488,0.5,157
4.43359,-0.450791,0,4.45645,0.5,158
4.45151,-0.450835,0,4.47428,0.5,159
4.45312,-0.450885,0,4.47589,0.5,160
4.47087,-0.451,0,4.49356,0.5,161
4.47266,-0.451133,0,4.49535,0.5,162
4.49005,-0.451353,0,4.51268,0.5,163
4.49219,-0.451007,0,4.51477,0.5,164
4.50975,-0.451184,0,4.53227,0.5,165
4.51172,-0.451679,0,4.53427,0.5,166
4.5287,-0.45177,0,4.55118,0.5,167
4.53125,-0.451259,0,4.55366,0.5,168
4.54871,-0.451289,0,4.57104,0.5,169
4.55078,-0.451535,0,4.57313,0.5,170
4.568,-0.451531,0,4.59026,0.5,171
4.57031,-0.451531,0,4.59256,0.5,172
4.58762,-0.451441,0,4.60978,0.5,173
4.58984,-0.451429,0,4.61199,0.5,174
4.60733,-0.451263,0,4.62938,0.5,175
4.60938,-0.451243,0,4.63141,0.5,176
4.62713,-0.450998,0,4.64905,0.5,177
4.62891,-0.450973,0,4.65082,0.5,178
4.64699,-0.450668,0,4.66879,0.5,179
4.64844,-0.450644,0,4.67023,0.5,180
4.66689,-0.450295,0,4.68857,0.5,181
