Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
4.4522,-0.372014,0,4.46772,0.5,0
4.45312,-0.372873,0,4.46871,0.5,1
4.45205,-0.371094,0,4.46749,0.5,2
4.44556,-0.359124,0,4.46005,0.5,3
4.4427,-0.351562,0,4.45659,0.5,4
4.42761,-0.318479,0,4.43905,0.5,5
4.43359,-0.330792,0,4.44592,0.5,6
4.42844,-0.3125,0,4.43945,0.5,7
4.44034,-0.344813,0,4.45371,0.5,8
4.43412,-0.332031,0,4.44653,0.5,9
4.43406,-0.331567,0,4.44644,0.5,10
4.48653,-0.435345,0,4.5076,0.5,11
4.49219,-0.444424,0,4.51412,0.5,12
4.48508,-0.429688,0,4.50561,0.5,13
4.46565,-0.397627,0,4.48332,0.5,14
4.47266,-0.406623,0,4.4911,0.5,15
4.46283,-0.390625,0,4.47989,0.5,16
4.48141,-0.420936,0,4.50113,0.5,17
4.47507,-0.410156,0,4.49382,0.5,18
4.4746,-0.408211,0,4.49318,0.5,19
4.50229,-0.458652,0,4.52559,0.5,20
4.51172,-0.461927,0,4.5353,0.5,21
4.4952,-0.449219,0,4.51759,0.5,22
4.49426,-0.44715,0,4.51645,0.5,23
4.51887,-0.461604,0,4.54238,0.5,24
4.53125,-0.460988,0,4.55464,0.5,25
4.46005,-0.383701,0,4.47652,0.5,26
4.54275,-0.457246,0,4.56571,0.5,27
4.55078,-0.45464,0,4.57343,0.5,28
4.56706,-0.449219,0,4.5891,0.5,29
4.57031,-0.448077,0,4.59222,0.5,30
4.57185,-0.447683,0,4.59371,0.5,31
4.58984,-0.442369,0,4.61111,0.5,32
4.59874,-0.440323,0,4.61977,0.5,33
4.60938,-0.437877,0,4.63013,0.5,34
4.62251,-0.436084,0,4.64303,0.5,35
4.62891,-0.435211,0,4.64932,0.5,36
4.6435,-0.434627,0,4.66379,0.5,37
4.64844,-0.43443,0,4.66869,0.5,38
4.66253,-0.435127,0,4.68279,0.5,39
4.66797,-0.435397,0,4.68823,0.5,40
4.68007,-0.437117,0,4.70044,0.5,41
