Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
2.60962,-0.43726,0,2.64599,0.5,0
2.61719,-0.448922,0,2.65541,0.5,1
2.6063,-0.429688,0,2.64149,0.5,2
2.59567,-0.412138,0,2.62819,0.5,3
2.59766,-0.414127,0,2.63046,0.5,4
2.59529,-0.410156,0,2.6275,0.5,5
2.59001,-0.398276,0,2.62045,0.5,6
2.58749,-0.390625,0,2.61681,0.5,7
2.60394,-0.423404,0,2.63814,0.5,8
2.62531,-0.460626,0,2.66542,0.5,9
2.63672,-0.467606,0,2.67786,0.5,10
2.61738,-0.449219,0,2.65565,0.5,11
2.61735,-0.449055,0,2.65559,0.5,12
2.63771,-0.467759,0,2.67886,0.5,13
2.65625,-0.464932,0,2.69663,0.5,14
2.58559,-0.383157,0,2.61383,0.5,15
2.58253,-0.371094,0,2.60905,0.5,16
2.5822,-0.367017,0,2.60815,0.5,17
2.58096,-0.351562,0,2.6048,0.5,18
2.58132,-0.348371,0,2.60472,0.5,19
2.58313,-0.332031,0,2.60438,0.5,20
2.58371,-0.326449,0,2.60425,0.5,21
2.58515,-0.3125,0,2.60397,0.5,22
2.66081,-0.464189,0,2.701,0.5,23
2.67578,-0.45794,0,2.71468,0.5,24
2.68901,-0.455526,0,2.72732,0.5,25
2.69531,-0.455476,0,2.73353,0.5,26
2.71191,-0.452149,0,2.74935,0.5,27
2.71484,-0.452149,0,2.75224,0.5,28
2.73108,-0.449219,0,2.76778,0.5,29
2.73438,-0.448486,0,2.77091,0.5,30
2.73518,-0.448414,0,2.77169,0.5,31
2.75391,-0.445964,0,2.78978,0.5,32
2.7577,-0.445427,0,2.79344,0.5,33
2.77344,-0.444328,0,2.8088,0.5,34
2.77952,-0.443137,0,2.81462,0.5,35
2.79297,-0.442901,0,2.82787,0.5,36
2.79893,-0.443253,0,2.83382,0.5,37
2.8125,-0.443641,0,2.84727,0.5,38
2.59766,-0.293161,0,2.61415,0.5,39
2.5978,-0.292969,0,2.61426,0.5,40
2.59792,-0.29271,0,2.61435,0.5,41
2.60794,-0.273438,0,2.62224,0.5,42
2.61719,-0.256675,0,2.62974,0.5,43
2.61888,-0.253906,0,2.63116,0.5,44
2.62044,-0.250658,0,2.6324,0.5,45
2.62904,-0.234375,0,2.63947,0.5,46
2.63672,-0.218381,0,2.64575,0.5,47
2.63891,-0.214844,0,2.64765,0.5,48
2.65432,-0.197239,0,2.66164,0.5,49
2.65588,-0.195312,0,2.66306,0.5,50
2.65625,-0.19503,0,2.6634,0.5,51
2.66239,-0.15625,0,2.66697,0.5,52
2.65625,-0.193422,0,2.66328,0.5,53
2.66043,-0.152072,0,2.66477,0.5,54
2.66003,-0.15625,0,2.66462,0.5,55
2.65625,-0.149679,0,2.66046,0.5,56
2.66903,-0.117188,0,2.6716,0.5,57
2.65625,-0.131477,0,2.6595,0.5,58
2.67005,-0.103391,0,2.67205,0.5,59
2.66189,-0.0976562,0,2.66368,0.5,60
2.66269,-0.0912166,0,2.66425,0.5,61
2.6708,-0.078125,0,2.67194,0.5,62
2.67127,-0.0631003,0,2.67202,0.5,63
2.66741,-0.0585938,0,2.66806,0.5,64
2.66785,-0.0469958,0,2.66826,0.5,65
2.67158,-0.0390625,0,2.67187,0.5,66
2.67174,-0.023569,0,2.67185,0.5,67
2.6689,-0.0195312,0,2.66897,0.5,68
2.66898,-0.00680053,0,2.66899,0.5,69
2.6718,0,0,2.6718,0.5,70
2.81752,-0.444202,0,2.85232,0.5,71
2.83203,-0.444971,0,2.86678,0.5,72
2.83581,-0.445445,0,2.87058,0.5,73
2.85156,-0.446375,0,2.88629,0.5,74
2.85412,-0.446662,0,2.88886,0.5,75
2.87109,-0.447563,0,2.90577,0.5,76
2.87262,-0.447693,0,2.9073,0.5,77
2.89062,-0.448425,0,2.9252,0.5,78
2.89138,-0.448466,0,2.92595,0.5,79
2.91016,-0.448988,0,2.94459,0.5,80
2.92956,-0.449343,0,2.96382,0.5,81
2.92969,-0.449344,0,2.96395,0.5,82
2.92276,-0.449219,0,2.95708,0.5,83
2.91038,-0.448994,0,2.94481,0.5,84
2.94888,-0.44956,0,2.98295,0.5,85
2.94922,-0.449563,0,2.98329,0.5,86
2.96827,-0.4497,0,3.00214,0.5,87
2.96875,-0.449703,0,3.00262,0.5,88
2.98769,-0.449809,0,3.02136,0.5,89
2.98828,-0.449813,0,3.02195,0.5,90
3.0071,-0.449926,0,3.04058,0.5,91
3.00781,-0.449931,0,3.04128,0.5,92
3.02648,-0.450079,0,3.05977,0.5,93
3.02734,-0.450086,0,3.06062,0.5,94
3.04582,-0.450276,0,3.07892,0.5,95
3.04688,-0.450287,0,3.07997,0.5,96
3.06512,-0.450502,0,3.09805,0.5,97
3.06641,-0.450517,0,3.09932,0.5,98
3.08443,-0.450731,0,3.11718,0.5,99
3.08594,-0.450749,0,3.11868,0.5,100
3.10375,-0.450939,0,3.13634,0.5,101
3.10547,-0.450958,0,3.13804,0.5,102
3.12312,-0.451094,0,3.15553,0.5,103
3.125,-0.451109,0,3.15739,0.5,104
3.1426,-0.451155,0,3.17481,0.5,105
3.14453,-0.45116,0,3.17673,0.5,106
3.16217,-0.451107,0,3.19419,0.5,107
3.16406,-0.451101,0,3.19606,0.5,108
3.18184,-0.450973,0,3.21364,0.5,109
3.18359,-0.450961,0,3.21537,0.5,110
3.20154,-0.450804,0,3.23312,0.5,111
3.20312,-0.45079,0,3.23469,0.5,112
3.22123,-0.450649,0,3.2526,0.5,113
3.22266,-0.450637,0,3.25401,0.5,114
3.24087,-0.450533,0,3.27204,0.5,115
3.24219,-0.450526,0,3.27334,0.5,116
3.26047,-0.450463,0,3.29144,0.5,117
3.26172,-0.450459,0,3.29268,0.5,118
3.28004,-0.450429,0,3.31082,0.5,119
3.28125,-0.450427,0,3.31202,0.5,120
3.29959,-0.450413,0,3.33019,0.5,121
3.30078,-0.450412,0,3.33137,0.5,122
3.31912,-0.450411,0,3.34954,0.5,123
3.32031,-0.450411,0,3.35072,0.5,124
3.33863,-0.450432,0,3.36888,0.5,125
3.33984,-0.450433,0,3.37008,0.5,126
3.35812,-0.450471,0,3.3882,0.5,127
3.35938,-0.450473,0,3.38944,0.5,128
3.37762,-0.450509,0,3.40753,0.5,129
3.37891,-0.450511,0,3.40881,0.5,130
3.39714,-0.450519,0,3.42688,0.5,131
3.39844,-0.45052,0,3.42817,0.5,132
3.4167,-0.450487,0,3.44627,0.5,133
3.41797,-0.450485,0,3.44753,0.5,134
3.43628,-0.450436,0,3.46568,0.5,135
3.4375,-0.450433,0,3.46689,0.5,136
3.45585,-0.450402,0,3.48507,0.5,137
3.45703,-0.450401,0,3.48625,0.5,138
3.47537,-0.450408,0,3.50444,0.5,139
3.47656,-0.450408,0,3.50562,0.5,140
3.49487,-0.450444,0,3.52378,0.5,141
3.49609,-0.450446,0,3.52499,0.5,142
3.51436,-0.450483,0,3.54312,0.5,143
3.51562,-0.450486,0,3.54437,0.5,144
3.53387,-0.450506,0,3.56247,0.5,145
3.53516,-0.450508,0,3.56375,0.5,146
3.55339,-0.450518,0,3.58183,0.5,147
3.55469,-0.450518,0,3.58312,0.5,148
3.5729,-0.45054,0,3.60119,0.5,149
3.57422,-0.450541,0,3.6025,0.5,150
3.59238,-0.45059,0,3.62053,0.5,151
3.59375,-0.450594,0,3.62189,0.5,152
3.61184,-0.450664,0,3.63984,0.5,153
3.61328,-0.45067,0,3.64128,0.5,154
3.63128,-0.450751,0,3.65915,0.5,155
3.63281,-0.450757,0,3.66067,0.5,156
3.65073,-0.450831,0,3.67846,0.5,157
3.65234,-0.450838,0,3.68006,0.5,158
3.67022,-0.450869,0,3.69781,0.5,159
3.67188,-0.450827,0,3.69945,0.5,160
3.69448,-0.446144,0,3.72132,0.5,161
3.71094,-0.446089,0,3.73765,0.5,162
3.67188,-0.449786,0,3.69932,0.5,163
3.72907,-0.450614,0,3.7562,0.5,164
3.73047,-0.450644,0,3.75759,0.5,165
3.71094,-0.450675,0,3.7382,0.5,166
3.74871,-0.450509,0,3.77568,0.5,167
3.75,-0.4505,0,3.77696,0.5,168
3.7684,-0.450352,0,3.79521,0.5,169
3.76953,-0.450343,0,3.79634,0.5,170
3.7881,-0.450184,0,3.81475,0.5,171
3.78906,-0.450176,0,3.81571,0.5,172
3.80779,-0.450021,0,3.83429,0.5,173
3.80859,-0.450014,0,3.83509,0.5,174
3.82745,-0.449899,0,3.8538,0.5,175
3.82812,-0.449894,0,3.85447,0.5,176
3.84702,-0.449857,0,3.87323,0.5,177
3.84766,-0.449855,0,3.87386,0.5,178
3.86649,-0.449919,0,3.89258,0.5,179
3.86719,-0.449922,0,3.89327,0.5,180
3.88586,-0.450079,0,3.91184,0.5,181
3.88672,-0.450086,0,3.91269,0.5,182
3.90516,-0.45031,0,3.93104,0.5,183
3.90625,-0.450324,0,3.93212,0.5,184
3.9244,-0.450599,0,3.95019,0.5,185
3.92578,-0.45062,0,3.95156,0.5,186
3.94359,-0.450941,0,3.96929,0.5,187
3.94531,-0.450973,0,3.971,0.5,188
3.96273,-0.451329,0,3.98835,0.5,189
3.96484,-0.451372,0,3.99045,0.5,190
3.98188,-0.451718,0,4.00742,0.5,191
3.98438,-0.451768,0,4.00991,0.5,192
4.00102,-0.452104,0,4.02648,0.5,193
4.00391,-0.452162,0,4.02936,0.5,194
4.02015,-0.45251,0,4.04553,0.5,195
4.02344,-0.45258,0,4.04881,0.5,196
4.03928,-0.452905,0,4.06459,0.5,197
4.04297,-0.452981,0,4.06827,0.5,198
4.05846,-0.453254,0,4.0837,0.5,199
4.0625,-0.453325,0,4.08771,0.5,200
4.0777,-0.453546,0,4.10285,0.5,201
4.08203,-0.453609,0,4.10716,0.5,202
4.097,-0.453783,0,4.12205,0.5,203
4.10156,-0.453836,0,4.12659,0.5,204
4.11635,-0.453963,0,4.14131,0.5,205
4.12109,-0.454004,0,4.14603,0.5,206
4.13579,-0.454058,0,4.16064,0.5,207
4.14062,-0.454076,0,4.16545,0.5,208
4.15534,-0.454035,0,4.18007,0.5,209
4.16016,-0.454021,0,4.18486,0.5,210
4.17493,-0.453977,0,4.19954,0.5,211
4.17969,-0.453607,0,4.20423,0.5,212
4.20049,-0.447946,0,4.22431,0.5,213
4.21875,-0.447638,0,4.24243,0.5,214
4.17969,-0.450939,0,4.20394,0.5,215
4.23475,-0.452747,0,4.25889,0.5,216
4.23828,-0.452944,0,4.26242,0.5,217
4.21875,-0.452922,0,4.24299,0.5,218
4.25427,-0.452758,0,4.2783,0.5,219
4.25781,-0.45252,0,4.28179,0.5,220
4.27949,-0.447074,0,4.30278,0.5,221
4.29688,-0.446467,0,4.32001,0.5,222
4.25781,-0.450459,0,4.28157,0.5,223
4.31496,-0.450663,0,4.33843,0.5,224
4.31641,-0.450682,0,4.33987,0.5,225
4.29688,-0.450981,0,4.32048,0.5,226
4.33514,-0.450017,0,4.35843,0.5,227
