Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
6.17149,-0.391011,0,6.18386,0.5,0
6.17188,-0.391286,0,6.18427,0.5,1
6.17142,-0.390625,0,6.18377,0.5,2
6.14992,-0.353982,0,6.1601,0.5,3
6.15234,-0.356591,0,6.16267,0.5,4
6.1494,-0.351562,0,6.15944,0.5,5
6.16385,-0.379115,0,6.1755,0.5,6
6.16031,-0.371094,0,6.17148,0.5,7
6.15826,-0.365176,0,6.16908,0.5,8
6.14358,-0.340798,0,6.15302,0.5,9
6.13964,-0.332031,0,6.14861,0.5,10
6.1383,-0.32654,0,6.14698,0.5,11
6.13523,-0.3125,0,6.14318,0.5,12
6.20211,-0.438514,0,6.21759,0.5,13
6.21094,-0.446882,0,6.22699,0.5,14
6.19768,-0.429688,0,6.21256,0.5,15
6.18566,-0.415906,0,6.19962,0.5,16
6.19141,-0.421194,0,6.20572,0.5,17
6.1835,-0.410156,0,6.19709,0.5,18
6.17969,-0.402343,0,6.19277,0.5,19
6.19604,-0.425054,0,6.2106,0.5,20
6.2242,-0.455492,0,6.24084,0.5,21
6.23047,-0.456199,0,6.24715,0.5,22
6.21474,-0.449219,0,6.23095,0.5,23
6.21249,-0.447668,0,6.2286,0.5,24
6.24521,-0.454009,0,6.26169,0.5,25
6.25,-0.453299,0,6.26642,0.5,26
6.0923,-0.216294,0,6.09614,0.5,27
6.09375,-0.219451,0,6.0977,0.5,28
6.0913,-0.214844,0,6.09509,0.5,29
6.08174,-0.207322,0,6.08527,0.5,30
6.07567,-0.195312,0,6.07881,0.5,31
6.06971,-0.180288,0,6.07239,0.5,32
6.07422,-0.192063,0,6.07725,0.5,33
6.06581,-0.175781,0,6.06836,0.5,34
6.06237,-0.168099,0,6.0647,0.5,35
6.0668,-0.15625,0,6.06881,0.5,36
6.07533,-0.194206,0,6.07843,0.5,37
6.06516,-0.145777,0,6.06691,0.5,38
6.05707,-0.136719,0,6.05861,0.5,39
6.05684,-0.134571,0,6.05833,0.5,40
6.05794,-0.117188,0,6.05908,0.5,41
6.06106,-0.110819,0,6.06207,0.5,42
6.06106,-0.117188,0,6.06219,0.5,43
6.05944,-0.078125,0,6.05995,0.5,44
6.05218,-0.0611035,0,6.05249,0.5,45
6.05469,-0.06596,0,6.05505,0.5,46
6.05166,-0.0585938,0,6.05195,0.5,47
6.04784,-0.0459125,0,6.04801,0.5,48
6.04694,-0.0390625,0,6.04707,0.5,49
6.04514,-0.0290825,0,6.04521,0.5,50
6.04434,-0.0195312,0,6.04438,0.5,51
6.04378,-0.0109053,0,6.04379,0.5,52
6.04344,0,0,6.04344,0.5,53
6.05944,-0.0733691,0,6.05989,0.5,54
6.05469,-0.0640975,0,6.05503,0.5,55
6.11095,-0.275773,0,6.11716,0.5,56
6.11328,-0.278809,0,6.11964,0.5,57
6.11099,-0.273438,0,6.1171,0.5,58
6.1277,-0.298082,0,6.13494,0.5,59
6.13281,-0.306465,0,6.14046,0.5,60
6.12418,-0.292969,0,6.13118,0.5,61
6.11888,-0.28737,0,6.12562,0.5,62
6.10589,-0.261299,0,6.11148,0.5,63
6.10133,-0.253906,0,6.10661,0.5,64
6.09987,-0.247785,0,6.1049,0.5,65
6.09774,-0.234375,0,6.10224,0.5,66
6.13713,-0.308182,0,6.14486,0.5,67
6.13713,-0.3125,0,6.14508,0.5,68
6.13281,-0.307631,0,6.14052,0.5,69
6.10072,-0.227409,0,6.10495,0.5,70
6.10072,-0.234375,0,6.10522,0.5,71
6.09375,-0.225561,0,6.09792,0.5,72
6.26342,-0.449219,0,6.27951,0.5,73
6.26953,-0.447287,0,6.28547,0.5,74
6.27243,-0.446319,0,6.28829,0.5,75
6.28906,-0.440331,0,6.30446,0.5,76
6.30259,-0.435688,0,6.31763,0.5,77
6.30859,-0.433649,0,6.32348,0.5,78
6.32374,-0.429688,0,6.33832,0.5,79
6.32812,-0.428513,0,6.34262,0.5,80
6.32949,-0.428326,0,6.34396,0.5,81
6.34766,-0.425372,0,6.36189,0.5,82
6.35222,-0.425124,0,6.36643,0.5,83
6.36719,-0.424311,0,6.38131,0.5,84
6.37227,-0.424605,0,6.3864,0.5,85
6.38672,-0.425442,0,6.40087,0.5,86
6.39048,-0.42593,0,6.40465,0.5,87
6.40625,-0.428573,0,6.42057,0.5,88
6.42243,-0.433042,0,6.43701,0.5,89
6.42578,-0.433634,0,6.4404,0.5,90
6.41047,-0.429688,0,6.42485,0.5,91
6.43761,-0.437395,0,6.45245,0.5,92
6.44531,-0.439776,0,6.4603,0.5,93
6.40728,-0.428658,0,6.4216,0.5,94
6.45251,-0.442023,0,6.46763,0.5,95
6.46484,-0.446178,0,6.48022,0.5,96
6.48336,-0.450231,0,6.49898,0.5,97
6.48438,-0.45028,0,6.49999,0.5,98
6.4793,-0.449219,0,6.49485,0.5,99
6.46746,-0.446601,0,6.48286,0.5,100
6.503,-0.450122,0,6.51856,0.5,101
6.50391,-0.450113,0,6.51946,0.5,102
6.50966,-0.449219,0,6.52514,0.5,103
6.52344,-0.446996,0,6.53873,0.5,104
6.52826,-0.444398,0,6.54337,0.5,105
6.54297,-0.4394,0,6.55771,0.5,106
6.5571,-0.429688,0,6.57116,0.5,107
6.55741,-0.429688,0,6.57148,0.5,108
6.5625,-0.425303,0,6.57627,0.5,109
6.56688,-0.425303,0,6.58064,0.5,110
6.60156,-0.424367,0,6.61519,0.5,111
6.61973,-0.431049,0,6.63375,0.5,112
6.62109,-0.430959,0,6.6351,0.5,113
6.61539,-0.429688,0,6.62933,0.5,114
6.62489,-0.429688,0,6.63881,0.5,115
6.60422,-0.427027,0,6.61801,0.5,116
6.60156,-0.427027,0,6.61536,0.5,117
6.64062,-0.425534,0,6.65425,0.5,118
6.64894,-0.421375,0,6.66228,0.5,119
6.67969,-0.413121,0,6.69245,0.5,120
6.64062,-0.42138,0,6.65398,0.5,121
6.69625,-0.413129,0,6.70898,0.5,122
6.71875,-0.420206,0,6.73188,0.5,123
6.75464,-0.43286,0,6.7685,0.5,124
6.75781,-0.433412,0,6.7717,0.5,125
6.74712,-0.429688,0,6.76078,0.5,126
6.72823,-0.420206,0,6.74134,0.5,127
