Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
-0.225823,0.974167,-0.00134976,1,9.66967,-0.336455,0,9.67552,0.5,0,10,1.19253,0.038047,1.33897,0.018442,0.0039278,1.33911,0,155,1
-0.237216,0.971456,-0.00127027,1,9.68928,-0.332325,0,9.69498,0.5,0,10,1.1432,0.0977985,1.35027,0.0265138,0.00362575,1.35053,0,156,1
-0.238077,0.971246,-0.00112044,1,9.70889,-0.328143,0,9.71443,0.5,0,10,1.28506,0.161434,1.36515,0.0312009,0.0035943,1.36551,0,157,1
-0.239623,0.970866,-0.000990004,1,9.7285,-0.323792,0,9.73389,0.5,0,10,1.53633,0.248721,1.3857,0.0332024,0.0037324,1.3861,0,158,1
-0.261667,0.965158,-0.000955659,1,9.74315,-0.32,0,9.7484,0.5,0,10,1.66619,0.658868,1.40746,0.0317838,0.00387703,1.40782,0,159,1
0.944066,0.317827,0.0878932,1,6.86896,-0.3,0,6.87551,0.5,0,10,-9.32262,7.93842,1.27833,-0.027511,-0.0545584,1.27979,0,160,1
-0.269144,0.9631,-0.000941996,1,9.74811,-0.318739,0,9.75332,0.5,0,10,1.63339,0.6581,1.41027,0.0310176,0.00374964,1.41062,0,161,1
-0.304312,0.952572,-0.000919349,1,9.76772,-0.31357,0,9.77275,0.5,0,10,1.50918,0.862562,1.42033,0.0359768,0.00323513,1.42079,0,162,1
-0.338071,0.94112,-0.000849509,1,9.78733,-0.308112,0,9.79218,0.5,0,10,1.33352,1.35997,1.43185,0.0462741,0.00285765,1.4326,0,163,1
-0.335975,0.941871,-0.000740272,1,9.80694,-0.302035,0,9.81159,0.5,0,10,1.17518,1.64333,1.4472,0.0613885,0.00267766,1.44851,0,164,1
-0.3349,0.942253,-0.000715843,1,9.81325,-0.3,0,9.81784,0.5,0,10,1.19895,1.75278,1.45436,0.0655749,0.00265575,1.45584,0,165,1
0.952772,0.291666,0.0845993,1,6.86554,-0.287921,0,6.87157,0.5,0,10,-8.75856,7.67952,1.25528,-0.0418935,-0.0512766,1.25703,0,166,1
0.957795,0.275262,0.0828274,1,6.86296,-0.28,0,6.86867,0.5,0,10,-8.2222,7.45225,1.24084,-0.0520419,-0.0471504,1.24282,0,167,1
-0.334558,0.942375,-0.000674314,1,9.82654,-0.295121,0,9.83098,0.5,0,10,1.26266,1.7066,1.46477,0.0728317,0.00235238,1.46658,0,168,1
-0.364403,0.931241,-0.000678834,1,9.84615,-0.288244,0,9.85037,0.5,0,10,1.48243,1.87627,1.48518,0.0821513,0.00207871,1.48745,0,169,1
-0.416223,0.909262,-0.000744515,1,9.86502,-0.28,0,9.86899,0.5,0,10,1.57019,2.54643,1.50939,0.0989055,0.0019577,1.51263,0,170,1
0.971146,0.225404,0.0778942,1,6.85757,-0.26,0,6.8625,0.5,0,10,-6.75152,6.97568,1.2123,-0.0796404,-0.0328466,1.21536,0,171,1
-0.418776,0.908089,-0.00074748,1,9.86576,-0.279671,0,9.86973,0.5,0,10,1.57015,2.5668,1.50997,0.0994913,0.0019469,1.51325,0,172,1
-0.459447,0.888205,-0.000789061,1,9.88537,-0.27086,0,9.88908,0.5,0,10,1.58187,2.9742,1.52641,0.120232,0.00175278,1.53114,0,173,1
-0.506903,0.862003,-0.000822864,1,9.90498,-0.260734,0,9.90841,0.5,0,10,1.60202,3.81872,1.55571,0.148155,0.00184778,1.56275,0,174,1
-0.510339,0.859973,-0.000824087,1,9.90608,-0.26,0,9.90949,0.5,0,10,1.58699,3.86546,1.55747,0.149835,0.00185633,1.56466,0,175,1
0.979067,0.188628,0.0764677,1,6.85333,-0.24,0,6.85753,0.5,0,10,-4.17035,6.37709,1.19075,-0.107635,-0.0182766,1.19575,0,176,1
-0.558803,0.8293,-0.000828047,1,9.92459,-0.249246,0,9.92772,0.5,0,10,1.22583,3.80719,1.56694,0.173732,0.00160159,1.57654,0,177,1
-0.601407,0.798942,-0.000845647,1,9.93937,-0.24,0,9.94227,0.5,0,10,0.776016,4.17469,1.57705,0.195943,0.00157863,1.58917,0,178,1
0.982672,0.167043,0.0803273,1,6.8497,-0.22,0,6.85323,0.5,0,10,-1.41087,5.31673,1.17535,-0.134302,-0.0109805,1.18305,0,179,1
-0.60981,0.792547,-0.000846682,1,9.9442,-0.236226,0,9.94701,0.5,0,10,0.370738,4.24996,1.57744,0.203273,0.00150703,1.59048,0,180,1
-0.625332,0.780359,-0.000871276,1,9.96381,-0.221237,0,9.96627,0.5,0,10,-0.917925,4.70636,1.58092,0.239465,0.00135501,1.59895,0,181,1
-0.629885,0.776688,-0.000873167,1,9.96524,-0.22,0,9.96767,0.5,0,10,-0.922114,4.7231,1.58042,0.241569,0.0013464,1.59877,0,182,1
0.985799,0.143789,0.086748,1,6.84625,-0.2,0,6.84917,0.5,0,10,1.03535,3.87907,1.16856,-0.155526,-0.00789211,1.17889,0,183,1
-0.730477,0.682936,-0.000958364,1,9.98342,-0.201619,0,9.98546,0.5,0,10,-0.559044,4.92703,1.5608,0.271476,0.00117179,1.58424,0,184,1
-0.735628,0.677385,-0.000964003,1,9.98496,-0.2,0,9.98696,0.5,0,10,-0.471065,4.95407,1.5592,0.273175,0.00116675,1.58295,0,185,1
0.986146,0.140919,0.0875056,1,6.84593,-0.197693,0,6.84878,0.5,0,10,1.23136,3.6539,1.16983,-0.156707,-0.00797165,1.1803,0,186,1
0.988533,0.11835,0.0937897,1,6.84389,-0.18,0,6.84626,0.5,0,10,2.76,1.90606,1.18197,-0.160795,-0.00848486,1.19288,0,187,1
-0.808297,0.588773,-0.00111397,1,10.003,-0.180184,0,10.0047,0.5,0,10,1.37961,4.53291,1.52606,0.293231,0.000904397,1.55398,0,188,1
-0.808663,0.588272,-0.00111541,1,10.0032,-0.18,0,10.0048,0.5,0,10,1.39776,4.53132,1.52573,0.293302,0.000902904,1.55366,0,189,1
0.989067,0.107389,0.101069,1,6.84199,-0.16,0,6.84386,0.5,0,10,3.45699,0.369906,1.22131,-0.156789,-0.00777488,1.23136,0,190,1
-0.837092,0.547061,-0.00129817,1,10.0157,-0.16,0,10.017,0.5,0,10,3.24605,3.96789,1.48279,0.299165,0.00055452,1.51267,0,191,1
0.988726,0.10637,0.105383,1,6.84019,-0.14,0,6.84163,0.5,0,10,3.57374,-0.518379,1.26929,-0.148574,-0.00608161,1.27797,0,192,1
-0.850713,0.525628,-0.00148129,1,10.0226,-0.148981,0,10.0237,0.5,0,10,4.83856,3.48908,1.46141,0.30229,0.000357778,1.49234,0,193,1
-0.871532,0.490337,-0.00158263,1,10.0276,-0.14,0,10.0286,0.5,0,10,5.21602,3.197,1.44393,0.296734,0.000183451,1.47411,0,194,1
0.989053,0.105081,0.103592,1,6.8384,-0.12,0,6.83945,0.5,0,10,3.15657,-0.351934,1.32114,-0.139015,-0.0033717,1.32844,0,195,1
-0.913108,0.407713,-0.00190018,1,10.0364,-0.12,0,10.0371,0.5,0,10,6.18952,2.43619,1.40647,0.281989,-0.000304825,1.43446,0,196,1
0.990992,0.0977524,0.0915366,1,6.83667,-0.1,0,6.83741,0.5,0,10,2.67146,0.825415,1.34644,-0.130136,-0.00281797,1.35272,0,197,1
-0.948353,0.317212,-0.00189627,1,10.0422,-0.102205,0,10.0428,0.5,0,10,7.1966,1.84527,1.37665,0.261486,-0.000828373,1.40126,0,198,1
-0.95193,0.30631,-0.00189043,1,10.0431,-0.1,0,10.0436,0.5,0,10,7.26691,1.78145,1.3738,0.258353,-0.000891385,1.39788,0,199,1
0.993506,0.0849861,0.0756562,1,6.83512,-0.08,0,6.83559,0.5,0,10,2.09469,2.14107,1.35083,-0.121055,-0.00383872,1.35625,0,200,1
-0.972227,0.234032,-0.00181864,1,10.0488,-0.08,0,10.0491,0.5,0,10,8.11544,1.3159,1.34591,0.224726,-0.00152856,1.36454,0,201,1
0.99597,0.0691424,0.0571304,1,6.83381,-0.06,0,6.83408,0.5,0,10,1.35013,3.42073,1.32987,-0.1108,-0.0061853,1.3345,0,202,1
-0.979893,0.199515,-0.00190954,1,10.053,-0.06,0,10.0532,0.5,0,10,9.17737,0.951727,1.31809,0.185973,-0.00222477,1.33115,0,203,1
0.997256,0.0617567,0.0408256,1,6.83277,-0.04,0,6.83289,0.5,0,10,1.3301,3.73381,1.28501,-0.0950439,-0.00804455,1.28855,0,204,1
-0.987818,0.155601,-0.00192202,1,10.0571,-0.04,0,10.0572,0.5,0,10,10.6943,0.491936,1.29799,0.127526,-0.002912,1.30424,0,205,1
0.9976,0.0640547,0.0262935,1,6.83168,-0.02,0,6.83171,0.5,0,10,1.92193,3.40682,1.23993,-0.0748564,-0.00910255,1.24222,0,206,1
-0.996065,0.0886068,-0.00202797,1,10.0605,-0.02,0,10.0605,0.5,0,10,11.8357,0.170398,1.28957,0.0645948,-0.00317914,1.29119,0,207,1
0.997153,0.0741509,0.013701,1,6.83052,0,0,6.83052,0.5,0,10,3.1169,2.43081,1.19664,-0.0490599,-0.00920556,1.19768,0,208,1
-0.999969,0.00767548,-0.00197546,1,10.0619,-0.00192196,0,10.0619,0.5,0,10,12.5474,0.0417869,1.28909,0.00355143,-0.00294392,1.2891,0,209,1
-0.999998,-0.000974495,-0.00196254,1,10.0619,0,0,10.0619,0.5,0,9.9965,12.6044,0.0327407,1.28926,-0.00289362,-0.00291214,1.28926,0,210,1
0.996727,0.0807812,0.00316403,1,6.82902,0.02,0,6.82905,0.5,0,10,3.83071,0.796687,1.176,-0.0161725,-0.00830474,1.17614,0,211,1
-0.996283,-0.0861165,-0.00200551,1,10.0604,0.02,0,10.0605,0.5,0,10,11.9987,-0.136407,1.28945,-0.0684812,-0.00217661,1.29126,0,212,1
-0.999959,-0.00887018,-0.0019731,1,10.0619,0.00184818,0,10.0619,0.5,0,10,12.5654,0.0215793,1.28908,-0.00892539,-0.00284978,1.28911,0,213,1
0.99694,0.0779548,-0.0058381,1,6.82751,0.04,0,6.82763,0.5,0,10,3.84125,-0.853135,1.16827,0.0186708,-0.0073323,1.16844,0,214,1
-0.988971,-0.147951,-0.00688765,1,10.0572,0.04,0,10.0573,0.5,0,10,10.9256,-0.469943,1.29678,-0.129813,-0.00233111,1.30327,0,215,1
0.997701,0.066691,-0.0120656,1,6.82632,0.055735,0,6.82655,0.5,0,10,3.32204,-2.14661,1.17204,0.0470895,-0.00670187,1.173,0,216,1
0.997878,0.0636423,-0.0137267,1,6.826,0.06,0,6.82626,0.5,0,10,3.1818,-2.47847,1.17375,0.054877,-0.00651217,1.17505,0,217,1
-0.978677,-0.204998,-0.0129014,1,10.0532,0.06,0,10.0534,0.5,0,10,9.38108,-0.929151,1.31577,-0.186779,-0.00261621,1.32896,0,218,1
0.999082,0.0388541,-0.0180283,1,6.82498,0.08,0,6.82545,0.5,0,10,1.80816,-3.68723,1.19811,0.0839094,-0.00666111,1.20106,0,219,1
-0.970356,-0.241633,-0.00477024,1,10.0488,0.08,0,10.0491,0.5,0,10,8.24782,-1.30052,1.34443,-0.225719,-0.00181822,1.36324,0,220,1
0.999741,0.0151901,-0.0169391,1,6.82449,0.1,0,6.82522,0.5,0,10,0.868428,-4.38976,1.22401,0.107996,-0.00752893,1.22878,0,221,1
-0.950673,-0.310189,-0.001688,1,10.0429,0.1,0,10.0434,0.5,0,10,7.32636,-1.76607,1.37424,-0.258323,2.16201e-06,1.39831,0,222,1
0.999896,-0.00969122,-0.0106854,1,6.8244,0.12,0,6.82546,0.5,0,10,0.363623,-4.69639,1.24881,0.127113,-0.008677,1.25529,0,223,1
-0.912078,-0.410014,-0.00150878,1,10.0362,0.12,0,10.0369,0.5,0,10,6.23343,-2.41645,1.40694,-0.281546,0.000661738,1.43483,0,224,1
-0.948063,-0.31808,-0.00157596,1,10.0422,0.101659,0,10.0428,0.5,0,10,7.26935,-1.81376,1.37651,-0.260564,0.000163986,1.40095,0,225,1
0.999695,-0.0243026,0.00446206,1,6.82485,0.14,0,6.82629,0.5,0,10,0.845212,-4.50438,1.25868,0.138434,-0.00907022,1.2663,0,226,1
-0.870768,-0.491692,-0.00119247,1,10.0274,0.14,0,10.0283,0.5,0,10,5.30017,-3.17913,1.44413,-0.296421,0.00116827,1.47424,0,227,1
0.999463,-0.0245286,0.0217277,1,6.82534,0.16,0,6.82721,0.5,0,10,1.41378,-4.61362,1.25559,0.141433,-0.00764637,1.26355,0,228,1
-0.836556,-0.54788,-0.000944352,1,10.0154,0.16,0,10.0167,0.5,0,10,3.30937,-3.96231,1.48299,-0.298698,0.0015023,1.51278,0,229,1
-0.851072,-0.525047,-0.00110537,1,10.0226,0.148469,0,10.0237,0.5,0,10,4.95748,-3.45663,1.46057,-0.301752,0.00132919,1.49142,0,230,1
0.999028,-0.0213123,0.0385857,1,6.82581,0.18,0,6.82819,0.5,0,10,1.76522,-5.05432,1.24765,0.136268,-0.00454358,1.25507,0,231,1
-0.807331,-0.590099,-0.000813787,1,10.0028,0.18,0,10.0044,0.5,0,10,1.47164,-4.53543,1.52605,-0.292903,0.00184884,1.5539,0,232,1
-0.808464,-0.588544,-0.000814505,1,10.003,0.179638,0,10.0046,0.5,0,10,1.5045,-4.52695,1.52528,-0.293199,0.00184218,1.5532,0,233,1
0.998363,-0.0273888,0.0502201,1,6.82618,0.2,0,6.82911,0.5,0,10,1.16795,-6.1777,1.24478,0.116036,0.0016614,1.25018,0,234,1
-0.734191,-0.678942,-0.000754499,1,9.98445,0.2,0,9.98645,0.5,0,10,-0.402388,-4.96803,1.55973,-0.273012,0.00215505,1.58344,0,235,1
0.998208,-0.0315041,0.050885,1,6.82632,0.203818,0,6.82936,0.5,0,10,0.956351,-6.36245,1.24744,0.108638,0.00326463,1.25216,0,236,1
0.997357,-0.0490693,0.0535801,1,6.8269,0.22,0,6.83045,0.5,0,10,0.0627245,-7.06268,1.25991,0.0763626,0.0100579,1.26226,0,237,1
-0.62765,-0.778495,-0.000742857,1,9.96469,0.22,0,9.96711,0.5,0,10,-0.859009,-4.73412,1.58107,-0.241311,0.00237277,1.59938,0,238,1
-0.730809,-0.682582,-0.000754164,1,9.98342,0.201081,0,9.98544,0.5,0,10,-0.462363,-4.94963,1.56079,-0.27189,0.00215911,1.5843,0,239,1
0.994776,-0.0879559,0.0518096,1,6.82811,0.24,0,6.83233,0.5,0,10,-0.772651,-7.40833,1.28226,0.0263805,0.0192659,1.28268,0,240,1
-0.599888,-0.800084,-0.000735197,1,9.93868,0.24,0,9.94158,0.5,0,10,0.848392,-4.17369,1.57707,-0.195568,0.00263112,1.58915,0,241,1
-0.60929,-0.792947,-0.000734599,1,9.9442,0.235705,0,9.94699,0.5,0,10,0.396375,-4.2556,1.57753,-0.203905,0.00253107,1.59066,0,242,1
-0.624894,-0.780709,-0.000743321,1,9.96381,0.220754,0,9.96626,0.5,0,10,-0.857468,-4.72366,1.58137,-0.240036,0.00237982,1.59948,0,243,1
0.986511,-0.157923,0.0430895,1,6.83026,0.26,0,6.83521,0.5,0,10,-0.446294,-6.64063,1.30646,-0.0315093,0.028094,1.30714,0,244,1
-0.508918,-0.860815,-0.000722254,1,9.90533,0.26,0,9.90874,0.5,0,10,1.59149,-3.8918,1.55777,-0.149923,0.00298798,1.56497,0,245,1
-0.559724,-0.828679,-0.0007225,1,9.92459,0.248831,0,9.92771,0.5,0,10,1.24848,-3.82423,1.56744,-0.174612,0.00265563,1.57713,0,246,1
0.971353,-0.236352,0.0247152,1,6.83388,0.28,0,6.83961,0.5,0,10,1.39938,-5.00218,1.31102,-0.0821963,0.0276299,1.31388,0,247,1
-0.414663,-0.909975,-0.000665818,1,9.86405,0.28,0,9.86802,0.5,0,10,1.59326,-2.54718,1.50904,-0.0991495,0.00305839,1.5123,0,248,1
-0.420463,-0.907309,-0.000670547,1,9.86576,0.279242,0,9.86971,0.5,0,10,1.59175,-2.59464,1.51039,-0.100502,0.00302998,1.51374,0,249,1
-0.45987,-0.887986,-0.000697617,1,9.88537,0.270441,0,9.88907,0.5,0,10,1.59092,-3.01728,1.5273,-0.121306,0.0028213,1.53211,0,250,1
-0.507828,-0.861458,-0.000721957,1,9.90498,0.260234,0,9.9084,0.5,0,10,1.59633,-3.87696,1.55721,-0.149392,0.00298483,1.56436,0,251,1
0.953453,-0.301539,0.00139179,1,6.8385,0.3,0,6.84508,0.5,0,10,3.91866,-3.21346,1.30079,-0.118972,0.0176853,1.30634,0,252,1
-0.333955,-0.942589,-0.000631086,1,9.81216,0.3,0,9.81675,0.5,0,10,1.2076,-1.80008,1.45401,-0.066645,0.0038079,1.45554,0,253,1
-0.334299,-0.942467,-0.000609331,1,9.82654,0.294747,0,9.83096,0.5,0,10,1.2897,-1.73382,1.46515,-0.0743078,0.00345754,1.46704,0,254,1
-0.366128,-0.930564,-0.00062341,1,9.84615,0.287873,0,9.85036,0.5,0,10,1.51616,-1.90782,1.48591,-0.083216,0.00318057,1.48825,0,255,1
0.940481,-0.339073,-0.0229129,1,6.84437,0.32,0,6.85184,0.5,0,10,6.93639,-1.68766,1.2701,-0.136452,-0.000104794,1.27741,0,256,1
-0.261428,-0.965223,-0.000638746,1,9.74187,0.32,0,9.74713,0.5,0,10,1.68083,-0.674191,1.40818,-0.0326035,0.00507966,1.40857,0,257,1
-0.271068,-0.96256,-0.000645076,1,9.74811,0.318411,0,9.75331,0.5,0,10,1.63491,-0.685147,1.41166,-0.0317346,0.00490029,1.41202,0,258,1
-0.306046,-0.952016,-0.000688069,1,9.76772,0.313238,0,9.77274,0.5,0,10,1.49884,-0.918536,1.42141,-0.0372113,0.00433797,1.42191,0,259,1
-0.338036,-0.941133,-0.000694174,1,9.78733,0.307769,0,9.79216,0.5,0,10,1.32036,-1.4338,1.43265,-0.0482139,0.00395939,1.43346,0,260,1
-0.334706,-0.942322,-0.000642361,1,9.80694,0.301685,0,9.81157,0.5,0,10,1.18337,-1.7119,1.44808,-0.0632328,0.00381663,1.44946,0,261,1
0.938063,-0.34554,-0.0252994,1,6.84593,0.324443,0,6.85361,0.5,0,10,7.76653,-1.54277,1.26218,-0.135505,-0.00693186,1.26945,0,262,1
0.924395,-0.379813,-0.0351647,1,6.85233,0.34,0,6.86076,0.5,0,10,9.72679,-1.20248,1.22516,-0.128911,-0.0290235,1.23227,0,263,1
-0.207943,-0.978141,-0.000644034,1,9.651,0.34,0,9.65699,0.5,0,10,1.60537,0.120622,1.3299,-0.0144981,0.00500618,1.32999,0,264,1
-0.227412,-0.973798,-0.000688952,1,9.66967,0.336225,0,9.67552,0.5,0,10,1.19981,-0.0476011,1.34,-0.0193104,0.00466492,1.34015,0,265,1
-0.238044,-0.971254,-0.000684843,1,9.68928,0.332075,0,9.69497,0.5,0,10,1.16904,-0.0980395,1.35155,-0.027471,0.00456845,1.35184,0,266,1
-0.238513,-0.971139,-0.000645217,1,9.70889,0.327878,0,9.71442,0.5,0,10,1.31822,-0.165738,1.36691,-0.0320119,0.0046832,1.36729,0,267,1
-0.240731,-0.970592,-0.000620896,1,9.7285,0.323494,0,9.73388,0.5,0,10,1.56535,-0.27276,1.38804,-0.0337029,0.00493005,1.38846,0,268,1
0.89444,-0.445563,-0.03808,1,6.86131,0.36,0,6.87075,0.5,0,10,5.78981,-1.22461,1.17914,-0.113267,-0.0432055,1.18536,0,269,1
-0.149644,-0.98874,-0.000587597,1,9.52784,0.36,0,9.53464,0.5,0,10,1.76225,1.63963,1.27309,-0.00516557,0.00446396,1.27311,0,270,1
-0.148694,-0.988883,-0.000577483,1,9.53241,0.359257,0,9.53917,0.5,0,10,1.80209,1.60514,1.27489,-0.00642467,0.00456699,1.27491,0,271,1
-0.143817,-0.989604,-0.000570635,1,9.55201,0.356208,0,9.55865,0.5,0,10,1.99311,1.47567,1.28077,-0.0115713,0.00504654,1.28083,0,272,1
-0.141188,-0.989983,-0.000532301,1,9.57162,0.353346,0,9.57814,0.5,0,10,1.95559,1.34729,1.28452,-0.0119372,0.00542511,1.28459,0,273,1
-0.145327,-0.989384,-0.0005099,1,9.59123,0.350575,0,9.59764,0.5,0,10,1.97961,1.14754,1.28998,-0.0108221,0.00559129,1.29004,0,274,1
-0.160559,-0.987026,-0.000507011,1,9.61084,0.347668,0,9.61713,0.5,0,10,2.02382,0.857715,1.29755,-0.00813755,0.00557125,1.29758,0,275,1
-0.18655,-0.982445,-0.000577803,1,9.63045,0.344246,0,9.6366,0.5,0,10,1.97611,0.503612,1.31099,-0.010566,0.00526846,1.31104,0,276,1
-0.206908,-0.97836,-0.000641594,1,9.65006,0.340215,0,9.65606,0.5,0,10,1.63,0.137288,1.32889,-0.0142254,0.00501633,1.32897,0,277,1
0.884055,-0.466181,-0.0334995,1,6.86554,0.367176,0,6.87535,0.5,0,10,0.450799,-1.42009,1.16696,-0.106986,-0.0410179,1.17258,0,278,1
0.849134,-0.527743,-0.0214263,1,6.87204,0.38,0,6.88254,0.5,0,10,-14.6116,-2.32955,1.143,-0.0994297,-0.0230258,1.14755,0,279,1
-0.0880764,-0.996113,-0.0014432,1,9.34953,0.38,0,9.35725,0.5,0,10,3.34843,2.58101,1.22342,0.00654845,0.00109676,1.22344,0,280,1
-0.0898652,-0.995953,-0.00152061,1,9.35592,0.379452,0,9.36361,0.5,0,10,3.45596,2.53443,1.22216,0.00655551,0.00140688,1.22218,0,281,1
-0.10041,-0.994944,-0.00185856,1,9.37553,0.377708,0,9.38314,0.5,0,10,3.84208,2.38804,1.21667,0.00638749,0.00266247,1.21669,0,282,1
-0.113276,-0.993562,-0.00199194,1,9.39514,0.375776,0,9.40265,0.5,0,10,3.56142,2.39434,1.21279,0.00443113,0.00353004,1.2128,0,283,1
-0.122513,-0.992465,-0.00191876,1,9.41475,0.373755,0,9.42217,0.5,0,10,2.80171,2.42679,1.21293,0.00329766,0.00381952,1.21294,0,284,1
-0.132302,-0.991208,-0.00163685,1,9.43436,0.371652,0,9.44168,0.5,0,10,1.75351,2.43893,1.21722,0.00325916,0.00370227,1.21723,0,285,1
-0.140818,-0.990035,-0.00125614,1,9.45397,0.369412,0,9.46118,0.5,0,10,1.37621,2.3839,1.22631,0.0025624,0.00339264,1.22631,0,286,1
-0.14555,-0.98935,-0.000948334,1,9.47358,0.367084,0,9.48069,0.5,0,10,1.29722,2.2655,1.23723,0.00158789,0.00329452,1.23724,0,287,1
-0.150568,-0.988599,-0.000717447,1,9.49319,0.364673,0,9.50019,0.5,0,10,1.42995,2.08513,1.25007,-0.000254708,0.00347089,1.25008,0,288,1
-0.152622,-0.988284,-0.00062406,1,9.5128,0.362072,0,9.51968,0.5,0,10,1.59071,1.85078,1.26307,-0.00294639,0.00394829,1.26308,0,289,1
0.779313,-0.621972,0.0763,1,6.88515,0.398674,0,6.89668,0.5,0,10,-38.1096,0.761302,1.09755,-0.145724,0.090259,1.11085,0,290,1
0.776751,-0.623977,0.0855015,1,6.88632,0.4,0,6.89793,0.5,0,10,-39.4321,1.15586,1.09563,-0.151544,0.0994538,1.11052,0,291,1
-0.0576863,-0.998335,-0.000209468,1,9.05564,0.4,0,9.06447,0.5,0,10,1.02891,5.40385,1.05879,0.00612972,0.00197514,1.05881,0,292,1
-0.0586656,-0.998278,-0.000220905,1,9.06178,0.399674,0,9.07059,0.5,0,10,1.0181,5.3691,1.06126,0.00608405,0.00190418,1.06128,0,293,1
-0.0626746,-0.998034,-0.000239814,1,9.08139,0.398597,0,9.09013,0.5,0,10,1.0024,5.25581,1.0692,0.00593175,0.00181983,1.06922,0,294,1
-0.0665956,-0.99778,-0.000239683,1,9.101,0.397459,0,9.10968,0.5,0,10,1.01571,5.13597,1.07737,0.0058828,0.00196741,1.07739,0,295,1
-0.0695172,-0.997581,-0.000248118,1,9.12061,0.396292,0,9.12922,0.5,0,10,1.04122,5.00938,1.08588,0.00580661,0.00213577,1.0859,0,296,1
-0.0729446,-0.997336,-0.000267096,1,9.14022,0.395096,0,9.14876,0.5,0,10,1.08005,4.87592,1.09481,0.0056968,0.00231881,1.09482,0,297,1
-0.0759444,-0.997112,-0.000359748,1,9.15983,0.393847,0,9.16829,0.5,0,10,1.13694,4.73442,1.10457,0.00526724,0.00234858,1.10458,0,298,1
-0.0777721,-0.996971,-0.000492218,1,9.17944,0.392576,0,9.18783,0.5,0,10,1.20384,4.58542,1.115,0.00482375,0.00222813,1.11501,0,299,1
-0.0802258,-0.996777,-0.000663386,1,9.19905,0.391281,0,9.20737,0.5,0,10,1.28491,4.42749,1.12616,0.00437994,0.00197359,1.12617,0,300,1
-0.0822743,-0.996609,-0.000891887,1,9.21866,0.389931,0,9.2269,0.5,0,10,1.37707,4.24347,1.13838,0.00350388,0.00151128,1.13838,0,301,1
-0.0828822,-0.996559,-0.00110728,1,9.23827,0.388556,0,9.24643,0.5,0,10,1.50102,4.05009,1.15115,0.00277682,0.00108614,1.15115,0,302,1
-0.0841929,-0.996449,-0.00130463,1,9.25788,0.387157,0,9.26597,0.5,0,10,1.66814,3.84485,1.16461,0.0022309,0.000677206,1.16461,0,303,1
-0.0841706,-0.99645,-0.00132491,1,9.27748,0.385693,0,9.2855,0.5,0,10,1.977,3.56051,1.17894,0.00100722,0.00039015,1.17894,0,304,1
-0.0824079,-0.996597,-0.00164488,1,9.29709,0.384223,0,9.30503,0.5,0,10,2.31219,3.28788,1.19427,0.000484949,8.5622e-05,1.19427,0,305,1
-0.0820516,-0.996626,-0.00185784,1,9.3167,0.382732,0,9.32456,0.5,0,10,2.69594,3.04311,1.20914,0.000637933,-0.000131106,1.20914,0,306,1
-0.0845611,-0.996417,-0.00147426,1,9.33631,0.381153,0,9.34409,0.5,0,10,3.00478,2.78082,1.2191,0.00435894,0.000354317,1.21911,0,307,1
0.733377,-0.657611,0.172354,1,6.90088,0.42,0,6.91365,0.5,0,10,-38.6941,9.67237,0.924195,-0.218301,0.223798,0.975642,0,308,1
-0.0200459,-0.999799,-0.000369462,1,8.38252,0.42,0,8.39304,0.5,0,10,1.70576,6.92476,0.828517,0.00321525,-0.000494725,0.828523,0,309,1
-0.0199491,-0.999801,-0.000521747,1,8.39507,0.419728,0,8.40555,0.5,0,10,1.70703,6.95064,0.830289,0.00302299,-0.00030838,0.830295,0,310,1
-0.0200135,-0.999799,-0.000731037,1,8.41467,0.419305,0,8.42512,0.5,0,10,1.70818,6.98931,0.833088,0.00292256,7.86731e-05,0.833094,0,311,1
-0.0203444,-0.999793,-0.000874518,1,8.43428,0.418882,0,8.44468,0.5,0,10,1.70893,7.023,0.835978,0.00307724,0.00059667,0.835984,0,312,1
-0.020722,-0.999785,-0.000892291,1,8.45389,0.418451,0,8.46424,0.5,0,10,1.70858,7.04619,0.839144,0.00332412,0.00107473,0.839152,0,313,1
-0.0210287,-0.999779,-0.000830767,1,8.4735,0.418019,0,8.48381,0.5,0,10,1.70723,7.06357,0.842537,0.00360468,0.00146659,0.842546,0,314,1
-0.0215439,-0.999768,-0.000665627,1,8.49311,0.417582,0,8.50337,0.5,0,10,1.7044,7.07352,0.846237,0.00390762,0.00169071,0.846247,0,315,1
-0.0220667,-0.999756,-0.000387242,1,8.51272,0.417134,0,8.52293,0.5,0,10,1.70122,7.06967,0.850649,0.00419125,0.0017327,0.850661,0,316,1
-0.0225479,-0.999746,-7.91657e-05,1,8.53233,0.416682,0,8.5425,0.5,0,10,1.69521,7.05834,0.855476,0.00440819,0.00171894,0.855489,0,317,1
-0.0232364,-0.99973,0.000248396,1,8.55194,0.416221,0,8.56206,0.5,0,10,1.68392,7.03787,0.860814,0.00449534,0.00164884,0.860827,0,318,1
-0.0237649,-0.999717,0.000512293,1,8.57155,0.415747,0,8.58163,0.5,0,10,1.67136,7.01203,0.866443,0.00444452,0.00156699,0.866456,0,319,1
