Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.10346,0.994607,0.00722359,1,14.056,-0.423008,0,14.0624,0.5,0,10,1.77508,-6.89809,0.761366,0.0480532,-0.00738059,0.762916,0,26,1
0.102398,0.994714,0.00760399,1,14.0756,-0.424772,0,14.082,0.5,0,10,0.619439,-7.78846,0.738523,0.0462133,-0.00811634,0.740012,0,27,1
0.0873124,0.996154,0.00729494,1,14.0952,-0.426432,0,14.1017,0.5,0,10,-0.848638,-8.65834,0.715611,0.0397119,-0.0100441,0.716783,0,28,1
0.0554166,0.998447,0.00577871,1,14.1148,-0.427648,0,14.1213,0.5,0,10,-2.56427,-9.34155,0.69838,0.0256143,-0.0137815,0.698986,0,29,1
0.0221617,0.999748,0.00360769,1,14.1344,-0.428245,0,14.1409,0.5,0,10,-3.38806,-9.69834,0.689982,0.00875124,-0.0182069,0.690278,0,30,1
-0.0166499,0.999861,0.00111805,1,14.154,-0.428371,0,14.1605,0.5,0,10,-3.42269,-9.81365,0.688816,-0.00899346,-0.0228247,0.689252,0,31,1
-0.0567885,0.998385,-0.00145229,1,14.1736,-0.427701,0,14.18,0.5,0,10,-1.84685,-9.52846,0.700116,-0.0249119,-0.0269536,0.701077,0,32,1
-0.0815121,0.996666,-0.00356505,1,14.1932,-0.426514,0,14.1996,0.5,0,10,-0.249333,-9.02337,0.719226,-0.0360142,-0.0301158,0.720756,0,33,1
-0.098521,0.995121,-0.00524251,1,14.2128,-0.425019,0,14.2191,0.5,0,10,1.14742,-8.39684,0.742285,-0.0435544,-0.0327111,0.744281,0,34,1
-0.104793,0.994475,-0.00606542,1,14.2324,-0.423229,0,14.2387,0.5,0,10,1.66816,-7.70672,0.768473,-0.0446077,-0.0345112,0.77054,0,35,1
-0.0998769,0.99498,-0.00622024,1,14.252,-0.421443,0,14.2582,0.5,0,10,1.83942,-7.08785,0.793373,-0.0419717,-0.0359834,0.795297,0,36,1
-0.0906192,0.995867,-0.00601398,1,14.2683,-0.42,0,14.2745,0.5,0,10,1.83181,-6.61801,0.812758,-0.0380441,-0.0370518,0.814491,0,37,1
0.0202276,0.999792,0.00256032,1,14.5459,-0.420358,0,14.5519,0.5,0,10,1.26915,-7.84422,0.837444,0.0101181,0.00999152,0.837565,0,38,1
0.0307076,0.999527,0.00181061,1,14.5297,-0.42,0,14.5358,0.5,0,10,1.01544,-8.38458,0.820596,0.0148304,-0.0153601,0.820873,0,39,1
0.00694557,0.99997,0.0035012,1,14.5655,-0.420649,0,14.5715,0.5,0,10,1.15321,-8.10927,0.831333,0.00395098,0.00979351,0.8314,0,40,1
-0.0120811,0.999917,0.00441366,1,14.5851,-0.420606,0,14.5911,0.5,0,10,1.3045,-8.23175,0.830806,-0.00327364,0.0100933,0.830873,0,41,1
-0.027352,0.999613,0.00504295,1,14.6046,-0.420218,0,14.6107,0.5,0,10,1.65207,-8.20421,0.836511,-0.0102419,0.0109562,0.836645,0,42,1
-0.03212,0.999471,0.00518655,1,14.6118,-0.42,0,14.6178,0.5,0,10,1.80515,-8.16191,0.839993,-0.012575,0.011391,0.840164,0,43,1
0.676473,0.730153,-0.0962319,1,13.3506,-0.405955,0,13.3568,0.5,0,10,29.7427,-2.9434,1.06693,0.128088,-0.0670582,1.07668,0,44,1
0.617697,0.784603,-0.0533704,1,13.3419,-0.4,0,13.3479,0.5,0,10,23.286,-1.94941,1.13044,0.0860103,-0.0817876,1.13665,0,45,1
-0.218638,0.975769,-0.00846418,1,13.5466,-0.418887,0,13.553,0.5,0,10,5.07508,-4.69685,0.811002,-0.0830645,-0.0182926,0.81545,0,46,1
-0.156012,0.987734,-0.00647063,1,13.5662,-0.414842,0,13.5725,0.5,0,10,3.86433,-3.53876,0.839588,-0.0609568,-0.0147294,0.841927,0,47,1
-0.0974553,0.995228,-0.00478769,1,13.5858,-0.412458,0,13.592,0.5,0,10,2.7605,-2.8941,0.854515,-0.0407498,-0.0114744,0.855563,0,48,1
-0.0593107,0.998233,-0.00350262,1,13.6054,-0.410975,0,13.6116,0.5,0,10,2.13251,-2.45882,0.861133,-0.0222227,-0.0088114,0.861464,0,49,1
-0.0172035,0.999849,-0.00245363,1,13.6249,-0.410139,0,13.6311,0.5,0,10,1.81576,-2.21468,0.862181,-0.00468808,-0.00645635,0.862218,0,50,1
0.0238149,0.999715,-0.00176217,1,13.6445,-0.410303,0,13.6507,0.5,0,10,2.06723,-2.22643,0.854177,0.0120692,-0.00426941,0.854273,0,51,1
0.0524414,0.998623,-0.0013217,1,13.6641,-0.411065,0,13.6703,0.5,0,10,2.43173,-2.42466,0.841059,0.0293368,-0.00252167,0.841574,0,52,1
0.0861762,0.996279,-0.00107385,1,13.6837,-0.412346,0,13.6899,0.5,0,10,2.87083,-2.78253,0.823365,0.0464267,-0.00104932,0.824673,0,53,1
0.118729,0.992926,-0.000862675,1,13.7033,-0.414479,0,13.7096,0.5,0,10,3.16798,-3.52424,0.79874,0.0613587,-0.000913308,0.801093,0,54,1
0.137234,0.990539,-0.000382538,1,13.7229,-0.417095,0,13.7293,0.5,0,10,2.84242,-4.56946,0.770038,0.0706906,-0.00217465,0.773279,0,55,1
-0.0565594,0.998397,-0.0020875,1,13.9189,-0.418979,0,13.9252,0.5,0,10,2.73968,-5.31146,0.79115,-0.0253745,-0.0268953,0.792014,0,56,1
-0.0309997,0.999519,-0.00119341,1,13.9385,-0.418064,0,13.9447,0.5,0,10,2.4612,-4.99272,0.804324,-0.0134681,-0.0232434,0.804773,0,57,1
-0.00847092,0.999964,-3.22197e-05,1,13.958,-0.417685,0,13.9643,0.5,0,10,2.37852,-4.84743,0.811547,-0.000885151,-0.0195169,0.811783,0,58,1
0.0187738,0.999823,0.00131562,1,13.9776,-0.417713,0,13.9839,0.5,0,10,2.41769,-4.8381,0.814354,0.0119538,-0.0158244,0.814595,0,59,1
0.0487391,0.998807,0.00289016,1,13.9972,-0.418466,0,14.0035,0.5,0,10,2.5654,-5.05743,0.809506,0.024055,-0.0126341,0.809962,0,60,1
0.0704236,0.997507,0.00448139,1,14.0168,-0.419763,0,14.0231,0.5,0,10,2.5799,-5.46584,0.799006,0.034461,-0.0102197,0.799814,0,61,1
-0.0888654,0.996026,-0.00597614,1,14.2716,-0.419662,0,14.2777,0.5,0,10,1.82416,-6.52811,0.816219,-0.0369812,-0.0370717,0.817897,0,62,1
-0.0723505,0.997365,-0.00534412,1,14.2911,-0.417948,0,14.2973,0.5,0,10,1.65978,-6.14311,0.833364,-0.028856,-0.0366561,0.834669,0,63,1
-0.056775,0.998377,-0.00457502,1,14.3107,-0.416649,0,14.3168,0.5,0,10,1.53722,-5.88516,0.846091,-0.0207287,-0.0356706,0.847096,0,64,1
-0.0402531,0.999182,-0.00376726,1,14.3303,-0.415636,0,14.3364,0.5,0,10,1.45036,-5.71088,0.85595,-0.0127453,-0.0342558,0.85673,0,65,1
-0.0219918,0.999754,-0.00296766,1,14.3499,-0.415028,0,14.3559,0.5,0,10,1.42138,-5.65351,0.862026,-0.00541343,-0.0319504,0.862635,0,66,1
-0.00801929,0.999965,-0.00231206,1,14.3695,-0.414758,0,14.3755,0.5,0,10,1.48798,-5.69101,0.864966,0.00121673,-0.0289519,0.865451,0,67,1
0.00563349,0.999983,-0.00176709,1,14.3891,-0.41471,0,14.3951,0.5,0,10,1.62667,-5.79502,0.865831,0.00732726,-0.0256466,0.866242,0,68,1
0.0200207,0.999799,-0.00141525,1,14.4087,-0.414982,0,14.4147,0.5,0,10,1.89125,-6.00125,0.863575,0.0125885,-0.0222321,0.863953,0,69,1
0.0302689,0.999541,-0.00112958,1,14.4283,-0.415507,0,14.4343,0.5,0,10,2.15026,-6.29457,0.858987,0.0168845,-0.019563,0.859376,0,70,1
0.038997,0.999239,-0.000832761,1,14.4479,-0.416193,0,14.4539,0.5,0,10,2.35278,-6.64488,0.852822,0.0203627,-0.0175642,0.853246,0,71,1
0.0455051,0.998964,-0.0004243,1,14.4675,-0.417082,0,14.4735,0.5,0,10,2.36193,-7.07365,0.8448,0.0223343,-0.0169044,0.845264,0,72,1
0.0470672,0.998892,0.000155058,1,14.4871,-0.41805,0,14.4931,0.5,0,10,2.07943,-7.54856,0.835802,0.0221007,-0.017436,0.836276,0,73,1
0.0443048,0.999018,0.000843976,1,14.5067,-0.419029,0,14.5127,0.5,0,10,1.62537,-8.03559,0.826222,0.0202635,-0.0187138,0.826682,0,74,1
0.0329269,0.999456,0.00165268,1,14.5263,-0.41991,0,14.5323,0.5,0,10,0.959324,-8.50081,0.816979,0.0158629,-0.0208399,0.817399,0,75,1
-0.0403212,0.999172,0.0054376,1,14.6242,-0.419556,0,14.6303,0.5,0,10,2.05789,-8.0894,0.845414,-0.0163337,0.0120587,0.845658,0,76,1
-0.0517166,0.998647,0.00543979,1,14.6438,-0.418556,0,14.6498,0.5,0,10,2.46152,-7.86313,0.858247,-0.020543,0.0134256,0.858598,0,77,1
-0.0569595,0.998364,0.00507939,1,14.6634,-0.417404,0,14.6694,0.5,0,10,2.73755,-7.58736,0.872777,-0.0225764,0.0152262,0.873202,0,78,1
-0.058474,0.998279,0.00453492,1,14.683,-0.416225,0,14.6889,0.5,0,10,2.92716,-7.29609,0.887355,-0.0232997,0.0172643,0.887828,0,79,1
-0.0565002,0.998395,0.00378951,1,14.7026,-0.415049,0,14.7085,0.5,0,10,2.98657,-7.00811,0.901205,-0.0221775,0.0197322,0.901693,0,80,1
-0.0519216,0.998646,0.00304748,1,14.7222,-0.413977,0,14.728,0.5,0,10,2.96449,-6.74761,0.912602,-0.0197055,0.0221646,0.913084,0,81,1
-0.0461208,0.998933,0.00237107,1,14.7418,-0.413005,0,14.7476,0.5,0,10,2.93261,-6.5049,0.922003,-0.0164171,0.0244221,0.922472,0,82,1
-0.0380263,0.999275,0.00181328,1,14.7614,-0.412174,0,14.7672,0.5,0,10,2.92638,-6.29155,0.928418,-0.0120385,0.0262977,0.928868,0,83,1
-0.030494,0.999534,0.00137761,1,14.781,-0.411525,0,14.7867,0.5,0,10,2.87977,-6.15289,0.93161,-0.00665198,0.027541,0.932041,0,84,1
-0.0236251,0.99972,0.00102158,1,14.8006,-0.410993,0,14.8063,0.5,0,10,2.80211,-6.06997,0.933091,-0.00129872,0.0282938,0.933521,0,85,1
-0.0160837,0.99987,0.000774611,1,14.8202,-0.410611,0,14.8259,0.5,0,10,2.66997,-6.0713,0.932619,0.00321844,0.0281937,0.933051,0,86,1
-0.0102251,0.999947,0.000652179,1,14.8398,-0.410371,0,14.8454,0.5,0,10,2.70349,-6.09746,0.931098,0.0058157,0.0272108,0.931514,0,87,1
-0.00505825,0.999987,0.000591291,1,14.8594,-0.410217,0,14.865,0.5,0,10,2.87483,-6.12487,0.929056,0.00772568,0.0259316,0.92945,0,88,1
0.000967798,0.999999,0.000599765,1,14.879,-0.410176,0,14.8846,0.5,0,10,3.26724,-6.13925,0.926411,0.0091873,0.0244646,0.926779,0,89,1
0.00572945,0.999983,0.000608578,1,14.8986,-0.410254,0,14.9042,0.5,0,10,3.7096,-6.18921,0.922734,0.011397,0.0235109,0.923103,0,90,1
0.00957059,0.999954,0.000619407,1,14.9181,-0.410397,0,14.9238,0.5,0,10,4.0706,-6.2846,0.918323,0.0137932,0.0229412,0.918713,0,91,1
0.012804,0.999918,0.000633399,1,14.9377,-0.410623,0,14.9434,0.5,0,10,4.22056,-6.46236,0.912818,0.0162012,0.0229615,0.91325,0,92,1
0.0130711,0.999914,0.000642387,1,14.9573,-0.410891,0,14.963,0.5,0,10,4.08274,-6.70205,0.906654,0.0168879,0.0231951,0.907108,0,93,1
0.00979262,0.999952,0.000645925,1,14.9769,-0.411127,0,14.9826,0.5,0,10,3.89115,-6.91559,0.901257,0.0169188,0.023429,0.90172,0,94,1
0.0142944,0.999898,0.000640241,1,14.9965,-0.411268,0,15.0022,0.5,0,10,3.72882,-7.04485,0.897986,0.0163746,0.0235345,0.898443,0,95,1
0.0118043,0.99993,0.00055656,1,15.0161,-0.411681,0,15.0218,0.5,0,10,2.68264,-7.50063,0.895965,0.0119461,-0.000487561,0.896045,0,96,1
0.00149271,0.999999,0.000557675,1,15.0357,-0.411721,0,15.0414,0.5,0,10,2.64217,-7.5675,0.89581,0.0101421,-0.000943649,0.895868,0,97,1
-0.00289944,0.999996,0.000539262,1,15.0553,-0.411739,0,15.0609,0.5,0,10,2.56641,-7.65107,0.896469,0.00733677,-0.00190239,0.896501,0,98,1
-0.00912864,0.999958,0.000469903,1,15.0749,-0.411609,0,15.0805,0.5,0,10,2.49905,-7.65698,0.900176,0.00425203,-0.0035632,0.900193,0,99,1
-0.0147072,0.999892,0.000387492,1,15.0945,-0.411387,0,15.1001,0.5,0,10,2.46441,-7.60788,0.905508,0.00131111,-0.00545235,0.905526,0,100,1
-0.0211313,0.999777,0.000298895,1,15.1141,-0.411043,0,15.1197,0.5,0,10,2.49202,-7.48135,0.912784,-0.00122742,-0.00751247,0.912816,0,101,1
-0.0260705,0.99966,0.000217803,1,15.1337,-0.410572,0,15.1393,0.5,0,10,2.48829,-7.32761,0.921196,-0.00234274,-0.00916577,0.921245,0,102,1
-0.0300088,0.99955,0.000141508,1,15.1533,-0.410036,0,15.1588,0.5,0,10,2.44456,-7.19083,0.92995,-0.00312181,-0.010226,0.930012,0,103,1
-0.0352856,0.999377,6.76822e-05,1,15.1729,-0.409412,0,15.1784,0.5,0,10,2.33168,-7.09609,0.939103,-0.00376248,-0.010349,0.939168,0,104,1
-0.0401903,0.999192,-2.45214e-05,1,15.1925,-0.40867,0,15.198,0.5,0,10,2.17455,-7.03959,0.948556,-0.00518033,-0.00866694,0.94861,0,105,1
-0.0440226,0.999031,-0.000151278,1,15.2121,-0.407858,0,15.2175,0.5,0,10,2.02535,-6.99158,0.958134,-0.00678686,-0.00612508,0.958178,0,106,1
-0.0475937,0.998867,-0.000334978,1,15.2317,-0.406963,0,15.2371,0.5,0,10,1.90629,-6.94914,0.967798,-0.00844502,-0.00259051,0.967838,0,107,1
-0.0498769,0.998755,-0.000637161,1,15.2512,-0.406004,0,15.2566,0.5,0,10,1.78541,-6.91313,0.977393,-0.00966467,0.000721717,0.977441,0,108,1
-0.0511518,0.99869,-0.00101988,1,15.2708,-0.405007,0,15.2762,0.5,0,10,1.63175,-6.87412,0.987504,-0.0106906,0.00329533,0.987567,0,109,1
-0.0512272,0.998686,-0.00150368,1,15.2904,-0.40398,0,15.2958,0.5,0,10,1.43037,-6.82875,0.998231,-0.0114475,0.00470963,0.998308,0,110,1
-0.0504294,0.998726,-0.00203152,1,15.31,-0.402958,0,15.3153,0.5,0,10,1.31612,-6.76127,1.01024,-0.0117899,0.00456097,1.01032,0,111,1
-0.0493815,0.998777,-0.00253934,1,15.3296,-0.401935,0,15.3349,0.5,0,10,1.23428,-6.67949,1.02321,-0.0119943,0.00399306,1.02328,0,112,1
-0.0472024,0.998881,-0.00298971,1,15.3492,-0.400925,0,15.3545,0.5,0,10,1.19217,-6.57978,1.03717,-0.0119651,0.00305472,1.03725,0,113,1
-0.0451303,0.998976,-0.00327562,1,15.368,-0.4,0,15.3732,0.5,0,10,1.19252,-6.47076,1.05135,-0.0116762,0.00252064,1.05141,0,114,1
0.570779,0.821104,0.000121938,1,13.331,-0.393726,0,13.3369,0.5,0,10,15.6893,-1.22548,1.17595,0.0333065,-0.0907603,1.17992,0,115,1
0.677833,0.735214,0.00135723,1,13.314,-0.38,0,13.3195,0.5,0,10,-2.92175,-0.153491,1.26912,-0.0154721,-0.0743443,1.27139,0,116,1
-0.0450436,0.99898,-0.00328828,1,15.3688,-0.399966,0,15.374,0.5,0,10,1.1924,-6.46574,1.05179,-0.0116427,0.00249378,1.05185,0,117,1
-0.0435146,0.999047,-0.00351408,1,15.3884,-0.399167,0,15.3936,0.5,0,10,1.23533,-6.34021,1.06267,-0.0107391,0.00214115,1.06272,0,118,1
-0.0414978,0.999132,-0.00364,1,15.408,-0.398413,0,15.4131,0.5,0,10,1.3405,-6.20977,1.07356,-0.00972896,0.00216122,1.07361,0,119,1
-0.0399903,0.999193,-0.0036302,1,15.4276,-0.397709,0,15.4327,0.5,0,10,1.43081,-6.0712,1.08429,-0.00854569,0.00259154,1.08432,0,120,1
-0.0391373,0.999227,-0.00356937,1,15.4472,-0.397026,0,15.4523,0.5,0,10,1.50941,-5.93037,1.09447,-0.00731648,0.00290263,1.0945,0,121,1
-0.0386806,0.999246,-0.00345794,1,15.4668,-0.396366,0,15.4719,0.5,0,10,1.57315,-5.79024,1.1039,-0.0060744,0.00300268,1.10392,0,122,1
-0.0306313,0.999526,-0.00323117,1,15.4864,-0.395712,0,15.4914,0.5,0,10,1.67647,-5.62749,1.11353,-0.00450675,0.00300535,1.11354,0,123,1
-0.0112256,0.999828,-0.0147626,1,15.506,-0.395328,0,15.511,0.5,0,10,1.72976,-5.51789,1.12486,-0.00360914,0.00334956,1.12487,0,124,1
0.00421853,0.998988,-0.0447757,1,15.5256,-0.395341,0,15.5306,0.5,0,10,1.70274,-5.49391,1.13877,-0.00382248,0.00421616,1.13878,0,125,1
-0.0138496,0.994958,-0.0993313,1,15.5452,-0.39548,0,15.5502,0.5,0,10,1.64144,-5.47488,1.15318,-0.00545072,0.00504786,1.1532,0,126,1
-0.0672408,0.992384,-0.103213,1,15.5648,-0.394842,0,15.5698,0.5,0,10,1.65794,-5.39574,1.15876,-0.00493604,0.00538149,1.15879,0,127,1
-0.0845978,0.995617,-0.0398706,1,15.5843,-0.393223,0,15.5893,0.5,0,10,1.79483,-5.22549,1.15365,-0.00144786,0.00526007,1.15366,0,128,1
-0.0697854,0.997467,-0.0137458,1,15.6039,-0.391928,0,15.6089,0.5,0,10,1.781,-5.10845,1.15241,0.00175464,0.00512411,1.15242,0,129,1
-0.0568212,0.998382,-0.00229121,1,15.6235,-0.390877,0,15.6284,0.5,0,10,1.74089,-5.00658,1.15501,0.00340506,0.00486537,1.15502,0,130,1
-0.0530939,0.998587,-0.0022832,1,15.6431,-0.390035,0,15.648,0.5,0,10,1.68485,-4.92338,1.16103,0.00314192,0.00431742,1.16105,0,131,1
-0.0535286,0.998563,-0.00260518,1,15.6627,-0.389124,0,15.6676,0.5,0,10,1.73872,-4.76104,1.16649,0.00116038,0.00388269,1.16649,0,132,1
-0.0508853,0.998687,-0.00590379,1,15.6823,-0.38825,0,15.6871,0.5,0,10,1.81023,-4.5814,1.17307,-0.00161369,0.00366657,1.17308,0,133,1
-0.053629,0.998488,-0.0120954,1,15.7019,-0.387405,0,15.7067,0.5,0,10,1.89783,-4.3894,1.18067,-0.00524115,0.00365203,1.18068,0,134,1
-0.0601536,0.998042,-0.0171665,1,15.7215,-0.386413,0,15.7263,0.5,0,10,2.16586,-4.0864,1.188,-0.00727583,0.00348123,1.18803,0,135,1
-0.0655271,0.997739,-0.0149548,1,15.7411,-0.385299,0,15.7458,0.5,0,10,2.59104,-3.75117,1.19438,-0.00778921,0.00389797,1.19441,0,136,1
-0.0742778,0.997209,-0.0075105,1,15.7607,-0.384063,0,15.7654,0.5,0,10,3.18627,-3.40377,1.19871,-0.00635336,0.00505527,1.19874,0,137,1
-0.0799085,0.996798,-0.00284021,1,15.7803,-0.38257,0,15.7849,0.5,0,10,3.72941,-3.21569,1.19885,-0.00631434,0.00720276,1.19889,0,138,1
-0.0835846,0.9965,-0.000905137,1,15.7999,-0.380986,0,15.8045,0.5,0,10,3.97296,-3.10749,1.1946,-0.0075765,0.00890421,1.19466,0,139,1
-0.0868525,0.996221,-0.000557168,1,15.8111,-0.38,0,15.8157,0.5,0,10,3.90253,-3.05252,1.19173,-0.00945953,0.00963042,1.19181,0,140,1
0.683009,0.730406,0.00253359,1,13.2919,-0.361773,0,13.2968,0.5,0,10,-10.8341,0.0112426,1.33334,-0.0609172,0.0217771,1.33491,0,141,1
0.681928,0.731413,0.0030363,1,13.2899,-0.36,0,13.2948,0.5,0,10,-10.5595,0.0703083,1.33676,-0.0641649,0.0316371,1.33867,0,142,1
0.682561,0.730828,0.00137092,1,13.3114,-0.377528,0,13.3168,0.5,0,10,-4.74971,-0.163061,1.28001,-0.0214485,-0.0641096,1.28179,0,143,1
-0.0900761,0.995935,-0.000308656,1,15.8195,-0.379299,0,15.824,0.5,0,10,3.77982,-3.03268,1.18918,-0.00992923,0.0100286,1.18927,0,144,1
-0.0999035,0.994997,-0.000587764,1,15.8391,-0.377515,0,15.8436,0.5,0,10,2.87209,-2.94671,1.18978,-0.00957518,0.0100653,1.18986,0,145,1
-0.107506,0.994204,-0.000907215,1,15.8587,-0.375676,0,15.8631,0.5,0,10,2.02151,-2.88054,1.1939,-0.00889702,0.00990221,1.19398,0,146,1
-0.117298,0.993096,-0.00122304,1,15.8783,-0.373774,0,15.8827,0.5,0,10,1.29967,-2.80828,1.20186,-0.00748644,0.00958587,1.20193,0,147,1
-0.127123,0.991886,-0.00119019,1,15.8978,-0.371732,0,15.9022,0.5,0,10,1.15221,-2.79042,1.21285,-0.00476104,0.00924403,1.21289,0,148,1
-0.134213,0.990952,-0.0010571,1,15.9174,-0.369604,0,15.9217,0.5,0,10,1.08071,-2.74854,1.22504,-0.00258576,0.00902327,1.22508,0,149,1
-0.142647,0.989773,-0.000826865,1,15.937,-0.367385,0,15.9413,0.5,0,10,1.05319,-2.6851,1.23858,-0.000509784,0.00895437,1.23862,0,150,1
-0.149098,0.988822,-0.000560828,1,15.9566,-0.364972,0,15.9608,0.5,0,10,1.01043,-2.55108,1.25153,0.000379276,0.00903059,1.25156,0,151,1
-0.150174,0.98866,-0.000290066,1,15.9762,-0.362444,0,15.9803,0.5,0,10,1.08986,-2.32677,1.2646,0.0013466,0.00925597,1.26464,0,152,1
-0.150456,0.988617,-4.82359e-05,1,15.9943,-0.36,0,15.9984,0.5,0,10,1.25832,-2.0518,1.2766,0.00246214,0.00954006,1.27664,0,153,1
0.672489,0.740042,0.00985543,1,13.2723,-0.34189,0,13.2767,0.5,0,10,-2.76879,0.403992,1.36713,-0.0921848,0.0822897,1.3727,0,154,1
0.677291,0.735644,0.0102188,1,13.2703,-0.34,0,13.2746,0.5,0,10,-1.74203,0.389492,1.36904,-0.0946856,0.0849786,1.37494,0,155,1
-0.150444,0.988619,-2.94384e-05,1,15.9958,-0.35976,0,15.9999,0.5,0,10,1.26789,-2.03739,1.27716,0.00272353,0.00951781,1.2772,0,156,1
-0.146077,0.989273,0.000147615,1,16.0154,-0.356587,0,16.0194,0.5,0,10,1.33673,-1.83211,1.27989,0.00561291,0.00895164,1.27994,0,157,1
-0.141244,0.989975,0.000332741,1,16.035,-0.353716,0,16.0389,0.5,0,10,1.41392,-1.63526,1.28225,0.0066857,0.00818101,1.2823,0,158,1
-0.143653,0.989628,0.000551528,1,16.0546,-0.350974,0,16.0584,0.5,0,10,1.48972,-1.43425,1.28443,0.00508767,0.00716916,1.28446,0,159,1
