Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
2.03954,-0.313971,0,2.06357,0.5,0
2.04102,-0.314806,0,2.06515,0.5,1
2.03876,-0.3125,0,2.06258,0.5,2
2.04932,-0.32373,0,2.07473,0.5,3
2.05078,-0.324501,0,2.0763,0.5,4
2.04849,-0.322266,0,2.07368,0.5,5
2.0444,-0.318885,0,2.06912,0.5,6
2.0459,-0.319717,0,2.07073,0.5,7
2.04356,-0.317383,0,2.06806,0.5,8
2.04262,-0.315778,0,2.06689,0.5,9
2.04751,-0.320657,0,2.07246,0.5,10
2.05938,-0.333197,0,2.08616,0.5,11
2.06055,-0.333702,0,2.08739,0.5,12
2.05875,-0.332031,0,2.08535,0.5,13
2.06996,-0.342151,0,2.09805,0.5,14
2.07031,-0.34226,0,2.09841,0.5,15
2.0698,-0.341797,0,2.09783,0.5,16
2.06458,-0.337767,0,2.09202,0.5,17
2.06543,-0.338086,0,2.09292,0.5,18
2.06415,-0.336914,0,2.09146,0.5,19
2.06251,-0.334954,0,2.08953,0.5,20
2.06761,-0.339621,0,2.09531,0.5,21
2.05431,-0.328506,0,2.08041,0.5,22
2.05566,-0.329165,0,2.08185,0.5,23
2.05354,-0.327148,0,2.07944,0.5,24
2.05245,-0.325476,0,2.0781,0.5,25
2.05746,-0.33024,0,2.08379,0.5,26
2.08323,-0.353291,0,2.11298,0.5,27
2.08496,-0.354145,0,2.11482,0.5,28
2.08176,-0.351562,0,2.11124,0.5,29
2.08868,-0.35761,0,2.11907,0.5,30
2.08984,-0.358042,0,2.12029,0.5,31
2.08786,-0.356445,0,2.11807,0.5,32
2.08654,-0.35487,0,2.1165,0.5,33
2.10864,-0.371831,0,2.14117,0.5,34
2.10938,-0.372042,0,2.14193,0.5,35
2.10809,-0.371094,0,2.1405,0.5,36
2.09448,-0.36157,0,2.12546,0.5,37
2.09473,-0.361631,0,2.12571,0.5,38
2.09435,-0.361328,0,2.12529,0.5,39
2.09734,-0.363597,0,2.12862,0.5,40
2.09961,-0.365022,0,2.1311,0.5,41
2.09192,-0.359254,0,2.12254,0.5,42
2.10283,-0.367875,0,2.13476,0.5,43
2.10449,-0.368604,0,2.13653,0.5,44
2.10117,-0.366211,0,2.13285,0.5,45
2.10051,-0.36531,0,2.13204,0.5,46
2.10621,-0.369378,0,2.13835,0.5,47
2.07275,-0.344246,0,2.10114,0.5,48
2.0752,-0.346211,0,2.10388,0.5,49
2.07795,-0.348804,0,2.10703,0.5,50
2.08008,-0.350153,0,2.10934,0.5,51
2.07574,-0.34668,0,2.10449,0.5,52
2.07556,-0.346319,0,2.10425,0.5,53
2.08111,-0.350534,0,2.11042,0.5,54
2.14185,-0.392332,0,2.17748,0.5,55
2.14355,-0.392988,0,2.17928,0.5,56
2.1394,-0.390625,0,2.17477,0.5,57
2.14829,-0.395653,0,2.18442,0.5,58
2.14844,-0.395678,0,2.18457,0.5,59
2.14816,-0.395508,0,2.18427,0.5,60
2.14535,-0.393712,0,2.18118,0.5,61
2.15782,-0.40077,0,2.19473,0.5,62
2.1582,-0.400841,0,2.19511,0.5,63
2.15742,-0.400391,0,2.19426,0.5,64
2.15139,-0.397435,0,2.1878,0.5,65
2.15332,-0.398236,0,2.18984,0.5,66
2.15491,-0.398799,0,2.1915,0.5,67
2.16107,-0.402408,0,2.19822,0.5,68
2.16309,-0.403232,0,2.20035,0.5,69
2.16762,-0.405619,0,2.20525,0.5,70
2.16797,-0.405679,0,2.2056,0.5,71
