Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
18.3167,-0.159848,0,18.3174,0.5,0
18.3203,-0.162044,0,18.321,0.5,1
18.3154,-0.15625,0,18.3161,0.5,2
18.352,-0.20268,0,18.3531,0.5,3
18.3594,-0.208775,0,18.3606,0.5,4
18.3478,-0.195312,0,18.3489,0.5,5
18.3341,-0.181496,0,18.335,0.5,6
18.3398,-0.185747,0,18.3408,0.5,7
18.3315,-0.175781,0,18.3323,0.5,8
18.3275,-0.168554,0,18.3283,0.5,9
18.3453,-0.189808,0,18.3463,0.5,10
18.3905,-0.24229,0,18.3921,0.5,11
18.3984,-0.245952,0,18.4001,0.5,12
18.3837,-0.234375,0,18.3852,0.5,13
18.4167,-0.255159,0,18.4185,0.5,14
18.418,-0.25532,0,18.4197,0.5,15
18.4151,-0.253906,0,18.4169,0.5,16
18.4043,-0.248089,0,18.4059,0.5,17
18.4327,-0.258715,0,18.4345,0.5,18
18.4375,-0.259393,0,18.4393,0.5,19
18.3705,-0.223229,0,18.3719,0.5,20
18.3789,-0.22988,0,18.3803,0.5,21
18.3648,-0.214844,0,18.366,0.5,22
18.3632,-0.210979,0,18.3645,0.5,23
18.382,-0.231263,0,18.3835,0.5,24
18.2961,-0.121879,0,18.2965,0.5,25
18.3008,-0.131191,0,18.3013,0.5,26
18.2951,-0.117188,0,18.2955,0.5,27
18.3096,-0.147446,0,18.3102,0.5,28
18.3032,-0.136719,0,18.3037,0.5,29
18.3028,-0.134721,0,18.3033,0.5,30
18.2928,-0.105589,0,18.2932,0.5,31
18.2914,-0.0976562,0,18.2916,0.5,32
18.2903,-0.0886421,0,18.2905,0.5,33
18.289,-0.078125,0,18.2892,0.5,34
18.2886,-0.070753,0,18.2888,0.5,35
18.288,-0.0585938,0,18.2881,0.5,36
18.2884,-0.051408,0,18.2885,0.5,37
18.2892,-0.0390625,0,18.2892,0.5,38
18.2907,-0.029594,0,18.2907,0.5,39
18.2924,-0.0195312,0,18.2924,0.5,40
18.2936,-0.00714597,0,18.2936,0.5,41
18.2944,0,0,18.2944,0.5,42
18.6487,-0.316105,0,18.6514,0.5,43
18.6523,-0.317298,0,18.655,0.5,44
18.6468,-0.3125,0,18.6494,0.5,45
18.6614,-0.322995,0,18.6642,0.5,46
18.6719,-0.329971,0,18.6748,0.5,47
18.685,-0.338465,0,18.688,0.5,48
18.6914,-0.340553,0,18.6945,0.5,49
18.6753,-0.332031,0,18.6783,0.5,50
18.6735,-0.330358,0,18.6765,0.5,51
18.6996,-0.34341,0,18.7027,0.5,52
18.7109,-0.347607,0,18.7142,0.5,53
18.7279,-0.354162,0,18.7312,0.5,54
18.7305,-0.354627,0,18.7338,0.5,55
18.722,-0.351562,0,18.7253,0.5,56
18.7422,-0.359373,0,18.7456,0.5,57
18.75,-0.36207,0,18.7535,0.5,58
18.7143,-0.348213,0,18.7175,0.5,59
18.4518,-0.259122,0,18.4536,0.5,60
18.457,-0.25902,0,18.4588,0.5,61
18.475,-0.255518,0,18.4767,0.5,62
18.4766,-0.255254,0,18.4783,0.5,63
18.4816,-0.253906,0,18.4833,0.5,64
18.4961,-0.250142,0,18.4978,0.5,65
18.5006,-0.249409,0,18.5023,0.5,66
18.5156,-0.246898,0,18.5173,0.5,67
18.5227,-0.246853,0,18.5243,0.5,68
18.5352,-0.246774,0,18.5368,0.5,69
18.5414,-0.24762,0,18.5431,0.5,70
18.5547,-0.249406,0,18.5564,0.5,71
18.5734,-0.254772,0,18.5751,0.5,72
18.5742,-0.254876,0,18.576,0.5,73
18.5709,-0.253906,0,18.5727,0.5,74
18.5585,-0.250044,0,18.5602,0.5,75
18.5864,-0.261215,0,18.5883,0.5,76
18.5938,-0.26448,0,18.5956,0.5,77
18.6082,-0.278532,0,18.6103,0.5,78
18.6133,-0.280997,0,18.6154,0.5,79
18.6048,-0.273438,0,18.6068,0.5,80
18.6278,-0.297937,0,18.6302,0.5,81
18.6328,-0.300324,0,18.6352,0.5,82
18.6254,-0.292969,0,18.6277,0.5,83
18.6206,-0.285615,0,18.6228,0.5,84
18.6002,-0.267021,0,18.6021,0.5,85
18.6402,-0.305087,0,18.6427,0.5,86
18.75,-0.0358954,0,18.75,0.5,87
18.7435,-0.0260151,0,18.7435,0.5,88
18.7415,-0.0195312,0,18.7415,0.5,89
18.7398,-0.0102082,0,18.7398,0.5,90
18.7379,0,0,18.7379,0.5,91
18.757,-0.364111,0,18.7605,0.5,92
18.7695,-0.368137,0,18.7731,0.5,93
18.7889,-0.371226,0,18.7926,0.5,94
18.7891,-0.371231,0,18.7927,0.5,95
18.7882,-0.371094,0,18.7919,0.5,96
18.7722,-0.368454,0,18.7758,0.5,97
18.8076,-0.372081,0,18.8113,0.5,98
18.8086,-0.3721,0,18.8123,0.5,99
18.8269,-0.372363,0,18.8305,0.5,100
18.8281,-0.372371,0,18.8318,0.5,101
18.8462,-0.372541,0,18.8499,0.5,102
18.8477,-0.372545,0,18.8513,0.5,103
18.8654,-0.372852,0,18.8691,0.5,104
18.8672,-0.372869,0,18.8709,0.5,105
18.8848,-0.373006,0,18.8885,0.5,106
18.8867,-0.373016,0,18.8904,0.5,107
18.9053,-0.372005,0,18.909,0.5,108
18.9062,-0.371972,0,18.9099,0.5,109
18.9147,-0.371094,0,18.9184,0.5,110
18.9258,-0.36995,0,18.9294,0.5,111
18.927,-0.369842,0,18.9306,0.5,112
18.9453,-0.367955,0,18.9489,0.5,113
18.9488,-0.367637,0,18.9523,0.5,114
18.9648,-0.36614,0,18.9684,0.5,115
18.9702,-0.365702,0,18.9738,0.5,116
18.9844,-0.364554,0,18.9879,0.5,117
18.9913,-0.364212,0,18.9947,0.5,118
19.0039,-0.363584,0,19.0074,0.5,119
19.0116,-0.363435,0,19.015,0.5,120
19.0234,-0.363205,0,19.0269,0.5,121
19.0316,-0.362948,0,19.035,0.5,122
19.043,-0.362589,0,19.0464,0.5,123
19.0524,-0.361671,0,19.0558,0.5,124
19.0625,-0.360686,0,19.0659,0.5,125
18.8477,-0.171274,0,18.8484,0.5,126
18.8403,-0.163621,0,18.841,0.5,127
18.8372,-0.15625,0,18.8379,0.5,128
18.8672,-0.19168,0,18.8682,0.5,129
18.8579,-0.185065,0,18.8588,0.5,130
18.8512,-0.175781,0,18.8521,0.5,131
18.8503,-0.173095,0,18.8511,0.5,132
18.8867,-0.204612,0,18.8878,0.5,133
18.8799,-0.202171,0,18.8809,0.5,134
18.8722,-0.195312,0,18.8732,0.5,135
18.9062,-0.210981,0,18.9074,0.5,136
18.8945,-0.207109,0,18.8956,0.5,137
18.8699,-0.192579,0,18.8709,0.5,138
18.7891,-0.0804442,0,18.7892,0.5,139
18.7875,-0.079733,0,18.7876,0.5,140
18.7869,-0.078125,0,18.7871,0.5,141
18.8281,-0.138693,0,18.8286,0.5,142
18.8272,-0.137686,0,18.8277,0.5,143
18.827,-0.136719,0,18.8275,0.5,144
18.8204,-0.124937,0,18.8208,0.5,145
18.817,-0.117188,0,18.8173,0.5,146
18.8086,-0.104957,0,18.8089,0.5,147
18.8047,-0.101592,0,18.8049,0.5,148
18.8033,-0.0976562,0,18.8035,0.5,149
18.7978,-0.0888781,0,18.7981,0.5,150
18.8147,-0.111087,0,18.815,0.5,151
18.7695,-0.0602613,0,18.7696,0.5,152
18.7683,-0.0598311,0,18.7684,0.5,153
18.7678,-0.0585938,0,18.7679,0.5,154
18.7592,-0.0493718,0,18.7593,0.5,155
18.7519,-0.0390625,0,18.7519,0.5,156
18.779,-0.0686912,0,18.7791,0.5,157
18.7515,-0.0375472,0,18.7516,0.5,158
18.8348,-0.149606,0,18.8354,0.5,159
18.9258,-0.211699,0,18.927,0.5,160
18.91,-0.211102,0,18.9112,0.5,161
18.9453,-0.208706,0,18.9465,0.5,162
18.9295,-0.21116,0,18.9306,0.5,163
18.9648,-0.205529,0,18.966,0.5,164
18.9526,-0.207537,0,18.9538,0.5,165
18.9844,-0.203553,0,18.9855,0.5,166
18.9752,-0.20448,0,18.9763,0.5,167
19.0039,-0.203463,0,19.005,0.5,168
18.9957,-0.203501,0,18.9968,0.5,169
19.0234,-0.202268,0,19.0245,0.5,170
19.0161,-0.202697,0,19.0171,0.5,171
19.0398,-0.195312,0,19.0408,0.5,172
19.043,-0.193753,0,19.044,0.5,173
19.0625,-0.187454,0,19.0634,0.5,174
19.045,-0.193294,0,19.046,0.5,175
19.0753,-0.358316,0,19.0786,0.5,176
19.082,-0.357069,0,19.0854,0.5,177
19.1008,-0.35231,0,19.1041,0.5,178
19.1016,-0.352157,0,19.1048,0.5,179
19.1032,-0.351562,0,19.1064,0.5,180
19.1211,-0.34544,0,19.1242,0.5,181
19.1333,-0.339332,0,19.1363,0.5,182
19.1406,-0.335989,0,19.1436,0.5,183
19.1459,-0.332031,0,19.1488,0.5,184
19.1554,-0.317296,0,19.158,0.5,185
19.1588,-0.3125,0,19.1614,0.5,186
19.0732,-0.175781,0,19.074,0.5,187
19.082,-0.163858,0,19.0827,0.5,188
19.0888,-0.15625,0,19.0895,0.5,189
19.1602,-0.311243,0,19.1627,0.5,190
19.1636,-0.309078,0,19.1661,0.5,191
19.1797,-0.297682,0,19.182,0.5,192
19.1875,-0.292969,0,19.1898,0.5,193
19.1992,-0.284474,0,19.2013,0.5,194
19.2109,-0.281281,0,19.213,0.5,195
19.2188,-0.278998,0,19.2208,0.5,196
19.0962,-0.142118,0,19.0967,0.5,197
19.0991,-0.136719,0,19.0996,0.5,198
19.1016,-0.12974,0,19.102,0.5,199
19.1058,-0.117188,0,19.1062,0.5,200
19.1071,-0.111695,0,19.1074,0.5,201
19.1102,-0.0976562,0,19.1105,0.5,202
19.1116,-0.087616,0,19.1118,0.5,203
19.1129,-0.078125,0,19.1131,0.5,204
19.1148,-0.0648627,0,19.1149,0.5,205
19.1157,-0.0585938,0,19.1158,0.5,206
19.1199,-0.0402863,0,19.1199,0.5,207
19.1201,-0.0390625,0,19.1201,0.5,208
19.1211,-0.0363292,0,19.1211,0.5,209
19.127,-0.0195312,0,19.127,0.5,210
19.1284,-0.0122214,0,19.1284,0.5,211
19.1309,0,0,19.1309,0.5,212
19.2334,-0.278278,0,19.2355,0.5,213
19.2383,-0.278038,0,19.2403,0.5,214
19.2526,-0.278652,0,19.2546,0.5,215
19.2578,-0.278875,0,19.2598,0.5,216
19.2709,-0.279869,0,19.2729,0.5,217
19.2773,-0.280357,0,19.2794,0.5,218
19.2893,-0.281054,0,19.2913,0.5,219
19.2969,-0.281499,0,19.2989,0.5,220
19.3079,-0.281966,0,19.3099,0.5,221
19.3164,-0.282328,0,19.3185,0.5,222
19.3259,-0.283488,0,19.328,0.5,223
19.3359,-0.284721,0,19.338,0.5,224
19.3426,-0.286303,0,19.3447,0.5,225
19.3555,-0.290354,0,19.3576,0.5,226
19.3703,-0.297663,0,19.3726,0.5,227
19.375,-0.297663,0,19.3773,0.5,228
19.361,-0.292969,0,19.3632,0.5,229
19.3577,-0.290734,0,19.3599,0.5,230
19.4107,-0.31588,0,19.4133,0.5,231
19.4141,-0.316498,0,19.4166,0.5,232
19.4042,-0.3125,0,19.4068,0.5,233
19.4261,-0.319988,0,19.4287,0.5,234
19.4336,-0.321872,0,19.4363,0.5,235
19.4418,-0.323807,0,19.4445,0.5,236
19.4531,-0.326595,0,19.4559,0.5,237
19.4577,-0.327461,0,19.4605,0.5,238
19.4727,-0.331932,0,19.4755,0.5,239
19.4868,-0.337377,0,19.4898,0.5,240
19.4922,-0.338778,0,19.4951,0.5,241
19.4729,-0.332031,0,19.4757,0.5,242
19.4727,-0.331941,0,19.4756,0.5,243
19.5275,-0.355264,0,19.5308,0.5,244
19.5312,-0.356134,0,19.5345,0.5,245
19.5216,-0.351562,0,19.5248,0.5,246
19.5014,-0.342385,0,19.5044,0.5,247
19.5117,-0.346852,0,19.5148,0.5,248
19.5155,-0.347764,0,19.5186,0.5,249
19.5417,-0.360677,0,19.545,0.5,250
19.5508,-0.364222,0,19.5542,0.5,251
19.5698,-0.371571,0,19.5734,0.5,252
19.5703,-0.371625,0,19.5738,0.5,253
19.569,-0.371094,0,19.5725,0.5,254
19.5562,-0.365697,0,19.5596,0.5,255
