Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
2.49735,-0.472621,0,2.54168,0.5,0,0
2.49756,-0.472858,0,2.54193,0.5,0,1
2.49729,-0.472412,0,2.54158,0.5,0,2
2.49599,-0.470318,0,2.53991,0.5,0,3
2.49506,-0.46875,0,2.53872,0.5,0,4
2.50011,-0.477181,0,2.54525,0.5,0,5
2.50122,-0.478209,0,2.54652,0.5,0,6
2.4996,-0.476074,0,2.54453,0.5,0,7
2.50197,-0.478989,0,2.54741,0.5,0,8
2.50488,-0.479527,0,2.55037,0.5,0,9
2.49879,-0.474842,0,2.54351,0.5,0,10
2.51002,-0.48559,0,2.55656,0.5,0,11
2.51221,-0.486465,0,2.55887,0.5,0,12
2.5097,-0.483398,0,2.55583,0.5,0,13
2.51271,-0.48656,0,2.55938,0.5,0,14
2.51587,-0.487001,0,2.56257,0.5,0,15
2.51593,-0.487002,0,2.56263,0.5,0,16
2.51953,-0.486724,0,2.56611,0.5,0,17
2.50616,-0.482121,0,2.55211,0.5,0,18
2.50648,-0.483398,0,2.55267,0.5,0,19
2.50488,-0.482078,0,2.55085,0.5,0,20
2.52015,-0.486442,0,2.56667,0.5,0,21
2.52319,-0.485429,0,2.56946,0.5,0,22
2.52522,-0.485036,0,2.57138,0.5,0,23
2.52686,-0.484441,0,2.57287,0.5,0,24
2.5278,-0.483398,0,2.57361,0.5,0,25
2.52925,-0.483398,0,2.57503,0.5,0,26
2.53418,-0.480439,0,2.57932,0.5,0,27
2.53418,-0.481108,0,2.57944,0.5,0,28
2.53645,-0.479736,0,2.58142,0.5,0,29
2.53784,-0.478805,0,2.58261,0.5,0,30
2.53926,-0.478321,0,2.58391,0.5,0,31
2.5415,-0.477261,0,2.58593,0.5,0,32
2.54357,-0.476074,0,2.58774,0.5,0,33
2.54517,-0.475126,0,2.58913,0.5,0,34
2.54682,-0.474419,0,2.59063,0.5,0,35
2.54883,-0.473534,0,2.59244,0.5,0,36
2.5509,-0.472412,0,2.59428,0.5,0,37
2.55249,-0.471352,0,2.59565,0.5,0,38
2.55406,-0.470846,0,2.59709,0.5,0,39
2.55615,-0.469933,0,2.59899,0.5,0,40
2.55723,-0.46875,0,2.59983,0.5,0,41
2.48896,-0.45538,0,2.53027,0.5,0,42
2.49023,-0.457129,0,2.53184,0.5,0,43
2.48897,-0.454102,0,2.53006,0.5,0,44
2.48883,-0.451843,0,2.52951,0.5,0,45
2.48881,-0.454102,0,2.5299,0.5,0,46
2.4888,-0.450439,0,2.52923,0.5,0,47
2.48755,-0.449463,0,2.52783,0.5,0,48
2.48682,-0.446777,0,2.52664,0.5,0,49
2.48616,-0.443525,0,2.52541,0.5,0,50
2.48657,-0.445528,0,2.52617,0.5,0,51
2.48596,-0.443115,0,2.52515,0.5,0,52
2.48529,-0.440739,0,2.52406,0.5,0,53
2.48528,-0.439453,0,2.52384,0.5,0,54
2.48679,-0.446558,0,2.52657,0.5,0,55
2.48489,-0.437475,0,2.5231,0.5,0,56
2.48291,-0.43651,0,2.52099,0.5,0,57
2.48393,-0.432129,0,2.52124,0.5,0,58
