Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.38547,0.922653,-0.0111192,1,4.52911,-0.482376,0,4.55473,0.5,0,13,-2826.61,-129.513,0,-0.527729,0.494794,-0.00693379,0.723441,0,0,1
0.431299,0.902123,-0.0124573,1,4.52747,-0.481618,0,4.55301,0.5,0,13,-1689.7,-117.812,0,-0.379121,0.557534,-0.00784951,0.674269,0,1,1
0.0780791,0.996642,0.0246709,1,4.53278,-0.483228,0,4.55846,0.5,0,13,-4474.7,-141.922,0,-0.63913,0.339345,-0.00403199,0.723643,0,2,1
-0.313551,0.920024,0.235037,1,4.53644,-0.482639,0,4.56205,0.5,0,12,-3307.47,-110.935,0,-0.555395,-0.0255961,-0.0030339,0.555993,0,3,1
0.216691,0.863609,0.455219,1,4.53898,-0.481618,0,4.56446,0.5,0,12,-2919.44,-110.725,0,-0.531124,-0.0999705,-0.00153471,0.540453,0,4,1
0.0242071,0.9982,-0.054864,1,4.54378,-0.483478,0,4.56943,0.5,0,12.494,-3454.35,-115.906,0,-0.596494,-0.279325,0.00280465,0.658662,0,5,1
0.407711,0.807413,0.426445,1,4.54038,-0.481618,0,4.56586,0.5,0,12.0743,-2901.95,-111.378,0,-0.538688,-0.149928,-0.000429524,0.559163,0,6,1
-0.384534,0.923111,-0.000412419,1,4.54744,-0.482758,0,4.573,0.5,0,12.6898,-2157.83,-105.315,0,-0.489015,-0.443775,0.00306541,0.660364,0,7,1
-0.512855,0.858457,0.00557277,1,4.55035,-0.481618,0,4.57576,0.5,0,13,-824.026,-91.6154,0,-0.342837,-0.540041,0.00202559,0.639677,0,8,1
0.516328,0.856299,-0.0125138,1,4.52545,-0.480534,0,4.55089,0.5,0,13,-119.916,-88.3274,0,-0.241749,0.643247,-0.00678591,0.687209,0,9,1
0.573517,0.819152,-0.00821939,1,4.52239,-0.477941,0,4.54757,0.5,0,13,1306.49,-29.3275,0,-0.0183081,0.671741,-0.00328007,0.671999,0,10,1
0.401471,0.79511,0.454555,1,4.54011,-0.481296,0,4.56555,0.5,0,12,-2646.96,-105.984,0,-0.507967,-0.132033,-0.000816455,0.524847,0,11,1
-0.523072,0.852269,0.00571475,1,4.55111,-0.481018,0,4.57646,0.5,0,13,-182.925,-81.3141,0,-0.31526,-0.541156,0.00148574,0.626292,0,12,1
