Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.222245,0.974984,-0.00365184,1,2.37485,-0.456637,0,2.41835,0.5,0,13,-148.901,-44.1094,0,0.021532,-0.075892,0.00122554,0.0788969,0,0,1
0.236609,0.971595,-0.00444841,1,2.37219,-0.455882,0,2.4156,0.5,0,13,-256.425,-48.9891,0,0.00674595,-0.0579922,0.00155623,0.058404,0,1,1
0.164894,0.986307,-0.00293997,1,2.37852,-0.457289,0,2.42208,0.5,0,13,-70.6247,-38.749,0,0.0393209,-0.0932151,0.000808887,0.101172,0,2,1
0.123393,0.992355,-0.0024789,1,2.38218,-0.45771,0,2.42575,0.5,0,13,-8.71425,-34.2916,0,0.0550378,-0.100625,0.000812428,0.114696,0,3,1
0.108967,0.993928,-0.0152732,1,2.38585,-0.458012,0,2.42941,0.5,0,13,15.9287,-32.0484,0,0.0674988,-0.100952,0.00196061,0.121455,0,4,1
0.110902,0.99178,-0.0638215,1,2.38951,-0.458312,0,2.43307,0.5,0,13,9.95699,-31.6164,0,0.0767582,-0.10056,0.0020603,0.126524,0,5,1
0.0942259,0.991082,-0.0942227,1,2.39318,-0.458637,0,2.43673,0.5,0,13,-0.572369,-31.4344,0,0.0859156,-0.100738,-0.00130531,0.132406,0,6,1
0.0607325,0.998116,0.00872002,1,2.39684,-0.458877,0,2.44037,0.5,0,13,-13.7166,-31.3038,0,0.0942878,-0.101767,-0.00412076,0.138793,0,7,1
0.0373128,0.999303,0.00111556,1,2.40051,-0.459039,0,2.44401,0.5,0,13,-32.3238,-31.254,0,0.103209,-0.105633,-0.00319709,0.147718,0,8,1
0.0192652,0.999811,0.00248254,1,2.40417,-0.459154,0,2.44763,0.5,0,13,-35.0568,-30.3902,0,0.114691,-0.112361,-0.00134377,0.160565,0,9,1
-0.000378281,0.999995,0.00303201,1,2.40784,-0.459191,0,2.45123,0.5,0,13,-15.1953,-28.355,0,0.127092,-0.118038,-0.000516058,0.173453,0,10,1
-0.017191,0.999848,0.00299116,1,2.41151,-0.45915,0,2.45483,0.5,0,13,8.65005,-25.908,0,0.13921,-0.119854,-0.000696834,0.183698,0,11,1
-0.176885,0.984227,-0.002949,1,2.41517,-0.459059,0,2.45841,0.5,0,13,25.7567,-23.7317,0,0.150423,-0.119089,-0.00107202,0.19186,0,12,1
