Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.46533,0.835975,0.290884,1,4.71243,-0.478954,0,4.73671,0.5,0,12,-4320.77,-117.25,0,-0.489983,0.281945,0.00110757,0.565312,0,0,1
0.527181,0.822104,0.215,1,4.71134,-0.477941,0,4.73552,0.5,0,12.2984,-4261.3,-132.71,0,-0.420907,0.403898,0.00122243,0.58335,0,1,1
-0.256476,0.934213,0.247924,1,4.7161,-0.479234,0,4.74038,0.5,0,12,-4249.74,-115.729,0,-0.493672,0.163658,0.000509947,0.520093,0,2,1
-0.346159,0.931688,0.11014,1,4.71818,-0.477941,0,4.74232,0.5,0,12.5682,-7017.02,-164.624,0,-0.602832,-0.0503491,0.00459741,0.604949,0,3,1
0.551585,0.834104,0.00495144,1,4.7051,-0.474751,0,4.72899,0.5,0,13,64.0903,-82.9969,0,-0.143411,0.800941,0.00102645,0.813679,0,4,1
0.591308,0.806429,0.00515055,1,4.70459,-0.474265,0,4.72844,0.5,0,12.8606,116.172,-76.8785,0,-0.0858445,0.794994,0.00220795,0.799619,0,5,1
0.464843,0.88539,-0.00247861,1,4.70877,-0.475886,0,4.73275,0.5,0,13,-2253.6,-126.623,0,-0.320689,0.747815,0.00189184,0.813678,0,6,1
-0.295618,0.955262,-0.00919147,1,4.71976,-0.477218,0,4.74383,0.5,0,12.8033,-7940.55,-180.587,0,-0.629903,-0.181339,0.00598684,0.655513,0,7,1
-0.215549,0.976493,-0.000795026,1,4.72343,-0.476955,0,4.74745,0.5,0,12.7317,-5134.78,-150.978,0,-0.446076,-0.402331,0.00392684,0.600724,0,8,1
-0.415222,0.909718,0.00198715,1,4.72709,-0.475706,0,4.75097,0.5,0,13,-2016.9,-121.291,0,-0.319242,-0.594738,0.00354543,0.675012,0,9,1
-0.418129,0.908384,0.00245031,1,4.73076,-0.474903,0,4.75453,0.5,0,13,123.432,-97.3161,0,-0.224885,-0.6436,0.00324234,0.681765,0,10,1
-0.466041,0.884761,0.00184128,1,4.73171,-0.474265,0,4.75542,0.5,0,12.7394,102.605,-86.387,0,-0.153165,-0.6272,0.0027848,0.645637,0,11,1
