Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.363902,0.892226,-0.267411,1,2.29278,-0.449513,0,2.33643,0.5,0,12,-5.93108,-11.1655,0,0.358043,0.00374294,8.37992e-05,0.358063,0,0,1
0.40571,0.912578,-0.0510037,1,2.29151,-0.448529,0,2.33499,0.5,0,12.3474,-4.54074,-11.8659,0,0.362241,0.00469397,5.81813e-05,0.362271,0,1,1
-0.00948271,0.964146,-0.265204,1,2.29645,-0.44948,0,2.34002,0.5,0,12,-4.72544,-11.0635,0,0.358706,0.0017587,0.000152979,0.358711,0,2,1
0.0105091,0.999553,0.027977,1,2.30012,-0.449453,0,2.34362,0.5,0,12,-3.50704,-10.9459,0,0.359283,-0.000166222,0.000223775,0.359283,0,3,1
0.0327739,0.998794,0.0365656,1,2.30378,-0.449548,0,2.34723,0.5,0,12,-2.41751,-10.7398,0,0.358938,-0.00131271,0.000286778,0.35894,0,4,1
0.0589325,0.995539,-0.0736825,1,2.30745,-0.449658,0,2.35085,0.5,0,12,-1.40798,-10.5356,0,0.35849,-0.00235764,0.000326918,0.358498,0,5,1
-0.0244283,0.995425,-0.09237,1,2.31112,-0.449898,0,2.3545,0.5,0,12,-0.770959,-10.2088,0,0.357039,-0.0021763,0.000179507,0.357046,0,6,1
-0.00468359,0.999246,0.0385371,1,2.31478,-0.449615,0,2.35804,0.5,0,13,0.0283833,-11.1115,0,0.353208,-0.00875451,2.73076e-05,0.353316,0,7,1
0.0778029,0.996444,0.0323396,1,2.31845,-0.449798,0,2.36168,0.5,0,13,-0.85586,-11.2775,0,0.352551,-0.00847953,0.000652221,0.352654,0,8,1
0.0808877,0.996537,-0.019261,1,2.32211,-0.450122,0,2.36534,0.5,0,12,-2.14474,-10.3466,0,0.354298,-0.003534,-0.000192347,0.354316,0,9,1
0.00707854,0.999869,-0.0145314,1,2.32578,-0.450141,0,2.36894,0.5,0,12,-2.39199,-10.4261,0,0.353937,-0.00649234,-0.000235831,0.353997,0,10,1
0.0144138,0.999851,-0.00946504,1,2.32945,-0.450167,0,2.37255,0.5,0,12,-2.48251,-10.4627,0,0.353553,-0.00927949,-0.000284946,0.353674,0,11,1
0.0201913,0.999787,-0.00433046,1,2.33311,-0.450232,0,2.37616,0.5,0,12,-1.04844,-10.0857,0,0.35293,-0.0104474,-0.000388754,0.353085,0,12,1
0.0184561,0.99983,-0.000526034,1,2.33678,-0.450296,0,2.37977,0.5,0,12,0.217135,-9.73307,0,0.352331,-0.0114506,-0.00048438,0.352517,0,13,1
0.0268604,0.999637,-0.00195645,1,2.34044,-0.450347,0,2.38338,0.5,0,12,-0.0592707,-9.59368,0,0.351685,-0.0108612,-0.000536942,0.351853,0,14,1
0.0111531,0.999933,-0.00315782,1,2.34411,-0.450413,0,2.38699,0.5,0,13,-0.300367,-10.2353,0,0.350605,-0.0107938,-0.000627092,0.350772,0,15,1
0.0076548,0.99997,-0.00104014,1,2.34778,-0.450425,0,2.39059,0.5,0,13,-3.46673,-10.4802,0,0.350996,-0.0123755,-0.000305653,0.351215,0,16,1
0.00655437,0.999972,0.00348919,1,2.35144,-0.450448,0,2.3942,0.5,0,13,-5.95085,-10.5102,0,0.352453,-0.0152144,-0.000239697,0.352782,0,17,1
-0.000663612,0.999998,0.00183413,1,2.35511,-0.450458,0,2.3978,0.5,0,13,-1.91606,-9.66203,0,0.353444,-0.0174684,-0.000512265,0.353876,0,18,1
-0.00631884,0.99998,0.000727829,1,2.35878,-0.450439,0,2.4014,0.5,0,12,2.12704,-8.69566,0,0.355615,-0.0130023,-0.000599588,0.355853,0,19,1
