Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
3.25883,-0.234827,0,3.26728,0.5,0,0
3.25928,-0.234987,0,3.26774,0.5,0,1
3.25879,-0.234375,0,3.2672,0.5,0,2
3.26327,-0.237707,0,3.27192,0.5,0,3
3.2666,-0.240124,0,3.27542,0.5,0,4
3.27981,-0.250466,0,3.28936,0.5,0,5
3.28125,-0.250463,0,3.2908,0.5,0,6
3.27942,-0.249023,0,3.28886,0.5,0,7
3.27155,-0.244075,0,3.28064,0.5,0,8
3.27393,-0.244423,0,3.28304,0.5,0,9
3.26863,-0.241699,0,3.27756,0.5,0,10
3.26766,-0.240642,0,3.27651,0.5,0,11
3.27605,-0.246896,0,3.28534,0.5,0,12
3.27619,-0.249023,0,3.28564,0.5,0,13
3.27393,-0.246936,0,3.28323,0.5,0,14
3.22117,-0.206566,0,3.22778,0.5,0,15
3.22266,-0.206601,0,3.22927,0.5,0,16
3.22106,-0.205078,0,3.22758,0.5,0,17
3.20664,-0.1918,0,3.21237,0.5,0,18
3.20801,-0.191904,0,3.21374,0.5,0,19
3.20663,-0.19043,0,3.21228,0.5,0,20
3.19616,-0.176639,0,3.20104,0.5,0,21
3.19702,-0.17773,0,3.20196,0.5,0,22
3.19579,-0.175781,0,3.20062,0.5,0,23
3.20026,-0.179864,0,3.20531,0.5,0,24
3.20068,-0.182154,0,3.20586,0.5,0,25
3.19983,-0.179443,0,3.20485,0.5,0,26
3.19774,-0.178724,0,3.20273,0.5,0,27
3.2039,-0.187212,0,3.20937,0.5,0,28
3.20419,-0.19043,0,3.20985,0.5,0,29
3.20287,-0.186768,0,3.20831,0.5,0,30
3.20181,-0.185638,0,3.20719,0.5,0,31
3.20088,-0.183105,0,3.20611,0.5,0,32
3.20086,-0.182927,0,3.20609,0.5,0,33
3.20086,-0.183105,0,3.2061,0.5,0,34
3.20068,-0.182918,0,3.20591,0.5,0,35
3.21426,-0.198829,0,3.2204,0.5,0,36
3.21533,-0.199785,0,3.22153,0.5,0,37
3.21331,-0.197754,0,3.21939,0.5,0,38
3.21065,-0.195115,0,3.21657,0.5,0,39
3.21167,-0.196059,0,3.21765,0.5,0,40
3.20801,-0.194886,0,3.21392,0.5,0,41
3.21261,-0.196812,0,3.21863,0.5,0,42
3.21795,-0.202456,0,3.22432,0.5,0,43
3.21816,-0.205078,0,3.22468,0.5,0,44
3.21701,-0.201416,0,3.2233,0.5,0,45
3.21627,-0.200479,0,3.22251,0.5,0,46
3.19205,-0.169764,0,3.19656,0.5,0,47
3.19336,-0.171952,0,3.19799,0.5,0,48
3.19132,-0.168457,0,3.19576,0.5,0,49
3.18949,-0.165001,0,3.19376,0.5,0,50
3.1897,-0.165311,0,3.19398,0.5,0,51
3.18933,-0.164795,0,3.19359,0.5,0,52
3.18792,-0.162906,0,3.19208,0.5,0,53
3.1875,-0.161133,0,3.19157,0.5,0,54
3.19088,-0.167273,0,3.19526,0.5,0,55
3.18588,-0.157625,0,3.18978,0.5,0,56
3.18604,-0.157893,0,3.18995,0.5,0,57
3.18585,-0.157471,0,3.18974,0.5,0,58
3.18491,-0.15493,0,3.18868,0.5,0,59
3.18492,-0.153809,0,3.18863,0.5,0,60
3.18266,-0.14986,0,3.18619,0.5,0,61
3.18355,-0.153809,0,3.18727,0.5,0,62
3.18112,-0.146484,0,3.18449,0.5,0,63
3.18704,-0.160126,0,3.19106,0.5,0,64
3.17662,-0.133922,0,3.17945,0.5,0,65
3.17871,-0.139112,0,3.18175,0.5,0,66
3.17671,-0.131836,0,3.17944,0.5,0,67
3.17471,-0.124851,0,3.17716,0.5,0,68
3.17505,-0.126415,0,3.17756,0.5,0,69
3.17466,-0.124512,0,3.1771,0.5,0,70
3.17505,-0.13183,0,3.17779,0.5,0,71
3.17506,-0.131836,0,3.17779,0.5,0,72
3.1755,-0.128174,0,3.17808,0.5,0,73
3.17536,-0.127867,0,3.17793,0.5,0,74
3.17402,-0.121882,0,3.17636,0.5,0,75
3.17281,-0.12085,0,3.17511,0.5,0,76
3.17289,-0.119347,0,3.17513,0.5,0,77
3.17307,-0.117188,0,3.17524,0.5,0,78
3.18051,-0.144688,0,3.1838,0.5,0,79
3.17873,-0.13916,0,3.18177,0.5,0,80
