Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.0783272,0.996912,-0.00565393,1,6.13841,-0.463689,0,6.1559,0.5,0,13,-1419.16,-84.3248,0,-0.179571,0.0545321,0.0018655,0.187678,0,0,1
0.108416,0.994092,-0.0052118,1,6.13563,-0.463235,0,6.1531,0.5,0,13,-1385.51,-83.5687,0,-0.151444,0.126807,0.00291583,0.197544,0,1,1
-0.0407316,0.999153,-0.00582894,1,6.14208,-0.463761,0,6.15956,0.5,0,13,-1366.47,-83.3476,0,-0.190351,-0.0288523,0.00193294,0.192535,0,2,1
-0.138635,0.99033,-0.00525673,1,6.14574,-0.463342,0,6.16318,0.5,0,13,-1427.84,-86.0646,0,-0.168514,-0.108472,0.00175994,0.200415,0,3,1
-0.138445,0.990357,-0.00499181,1,6.14623,-0.463235,0,6.16366,0.5,0,13,-1432.67,-86.3758,0,-0.162766,-0.120533,0.00178138,0.202544,0,4,1
0.393198,0.919448,-0.00327212,1,6.12009,-0.460534,0,6.13739,0.5,0,12.7349,-64.6026,-38.0236,0,0.154919,0.363322,-0.00567162,0.395013,0,5,1
0.488455,0.872582,-0.00341954,1,6.11757,-0.459559,0,6.1348,0.5,0,13,-20.9356,-34.825,0,0.247925,0.39065,-0.00547305,0.462714,0,6,1
0.383511,0.92353,-0.00331158,1,6.12375,-0.461924,0,6.14115,0.5,0,13,-167.348,-50.7508,0,0.0718091,0.347578,-0.00285358,0.35493,0,7,1
0.187096,0.982339,-0.00241578,1,6.12742,-0.462235,0,6.14483,0.5,0,13,-608.847,-63.6642,0,0.00594907,0.313369,0.00159203,0.31343,0,8,1
0.130622,0.991411,0.00653649,1,6.13108,-0.462881,0,6.14853,0.5,0,12.9036,-1078.34,-74.6352,0,-0.0566384,0.234411,0.00483717,0.241204,0,9,1
0.114694,0.993397,-0.00271954,1,6.13475,-0.463133,0,6.1522,0.5,0,12.9722,-1348.09,-82.3329,0,-0.134082,0.148505,0.00317938,0.200105,0,10,1
-0.147639,0.989037,-0.00281706,1,6.14941,-0.462818,0,6.1668,0.5,0,12.8866,-1334.45,-83.2818,0,-0.0880592,-0.189726,0.00193334,0.209175,0,11,1
-0.186017,0.982546,-0.00110753,1,6.15307,-0.4623,0,6.17041,0.5,0,13,-822.937,-73.8622,0,-0.0426149,-0.289063,0.00188232,0.292193,0,12,1
-0.362747,0.931888,-0.000339767,1,6.15673,-0.461895,0,6.17404,0.5,0,13,-406.15,-65.8942,0,0.0144819,-0.317536,0.00180452,0.317871,0,13,1
-0.26272,0.964872,-0.000339484,1,6.1604,-0.460734,0,6.1776,0.5,0,12.6803,-416.237,-62.2599,0,0.0826024,-0.344589,0.00130069,0.354353,0,14,1
-0.374756,0.927123,-0.0010928,1,6.16406,-0.460141,0,6.18121,0.5,0,12.8418,-478.198,-62.6702,0,0.150129,-0.400534,0.00039521,0.427746,0,15,1
-0.44829,0.893887,-0.00161743,1,6.16543,-0.459559,0,6.18254,0.5,0,13,-346.012,-59.5626,0,0.19568,-0.417499,3.8603e-05,0.461081,0,16,1
0.547475,0.836817,-0.00276222,1,6.11642,-0.458692,0,6.1336,0.5,0,13,-7.65509,-32.3492,0,0.25724,0.404018,-0.00456233,0.478982,0,17,1
0.52593,0.850527,-0.000956794,1,6.11285,-0.455882,0,6.12982,0.5,0,13,126.476,-18.2794,0,0.313973,0.427799,0.0023855,0.530657,0,18,1
-0.508972,0.86078,-0.00249667,1,6.16773,-0.458041,0,6.18471,0.5,0,13,39.7069,-46.0858,0,0.235779,-0.420301,0.000459694,0.481918,0,19,1
-0.556803,0.830633,-0.00430027,1,6.17105,-0.455882,0,6.18787,0.5,0,13,63.0772,-39.5827,0,0.271562,-0.399847,0.00152635,0.483348,0,20,1
0.47824,0.743531,0.467384,1,6.42425,-0.456665,0,6.44046,0.5,0,12,-341.129,-37.6017,0,0.0725085,0.0887788,-0.00288814,0.114663,0,21,1
0.4984,0.72839,0.470154,1,6.42355,-0.455882,0,6.4397,0.5,0,12.1913,-365.436,-40.5832,0,0.090608,0.106875,-0.00412908,0.140176,0,22,1
-0.466119,0.750935,0.467793,1,6.42791,-0.456837,0,6.44413,0.5,0,12,-360.052,-38.1401,0,0.0673795,0.0519222,-0.002519,0.0851014,0,23,1
-0.519708,0.750469,0.408289,1,6.42868,-0.455882,0,6.44483,0.5,0,12.2095,-405.992,-42.232,0,0.0796929,0.0432865,-0.00334019,0.0907515,0,24,1
0.510588,0.859825,-0.00116629,1,6.10543,-0.45315,0,6.12222,0.5,0,12.7431,147.51,-3.45202,0,0.436064,0.391736,0.00113929,0.586183,0,25,1
0.552598,0.833446,-0.00165317,1,6.10428,-0.452206,0,6.12101,0.5,0,13,145.438,1.28584,0,0.477113,0.387542,0.00219717,0.614679,0,26,1
0.429435,0.903098,-0.000386029,1,6.10909,-0.454195,0,6.12596,0.5,0,12.541,122.661,-14.1514,0,0.392425,0.431966,0.00225963,0.583607,0,27,1
0.525663,0.850692,-0.000927492,1,6.11276,-0.455814,0,6.12973,0.5,0,12.9815,127.588,-18.13,0,0.317056,0.428404,0.00246036,0.532973,0,28,1
-0.551895,0.833902,-0.00434052,1,6.17139,-0.455712,0,6.1882,0.5,0,12.9536,61.4258,-38.3443,0,0.283306,-0.395955,0.00155353,0.486873,0,29,1
-0.405059,0.914288,-0.0023296,1,6.17506,-0.454281,0,6.19174,0.5,0,12.5646,12.1773,-33.3533,0,0.389916,-0.379415,0.00181239,0.544053,0,30,1
-0.425613,0.904905,-0.000600114,1,6.17872,-0.453393,0,6.19533,0.5,0,12.3229,64.0034,-26.4916,0,0.427541,-0.362993,0.00168076,0.560854,0,31,1
-0.662967,0.748648,-0.000742836,1,6.18063,-0.452206,0,6.19715,0.5,0,12.5201,70.654,-25.6438,0,0.455892,-0.356107,0.00173332,0.578491,0,32,1
0.34426,0.938851,-0.00663382,1,6.40959,-0.452643,0,6.42555,0.5,0,12.881,-0.514056,-22.3147,0,0.253096,0.291126,-0.00465404,0.385789,0,33,1
0.36403,0.931381,-0.00342215,1,6.40832,-0.452206,0,6.42425,0.5,0,13,39.6022,-18.9607,0,0.287344,0.305896,-0.00468122,0.419715,0,34,1
0.182681,0.982541,-0.0352292,1,6.41326,-0.453507,0,6.42927,0.5,0,12.6461,-75.5316,-27.96,0,0.193638,0.246077,-0.00391981,0.313153,0,35,1
-0.0312597,0.985604,0.166158,1,6.41692,-0.453569,0,6.43293,0.5,0,13,-157.44,-35.6316,0,0.157408,0.214435,-0.00609135,0.266076,0,36,1
0.274514,0.960112,0.0531626,1,6.42058,-0.453331,0,6.43657,0.5,0,13,-341.267,-44.511,0,0.123587,0.179041,-0.00757477,0.217685,0,37,1
-0.21963,0.97486,-0.0375473,1,6.43158,-0.45403,0,6.44758,0.5,0,12.4962,-461.26,-46.9726,0,0.110599,0.00569726,-0.00358097,0.110804,0,38,1
-0.0900983,0.995909,0.00683016,1,6.43524,-0.454187,0,6.45125,0.5,0,12.5389,-482.376,-48.0472,0,0.112991,-0.0426473,-0.00261791,0.1208,0,39,1
-0.204352,0.97044,-0.128401,1,6.43891,-0.453342,0,6.45485,0.5,0,13,-457.567,-55.3134,0,0.0921444,-0.12012,-0.00580504,0.151503,0,40,1
0.0760923,0.990574,0.113903,1,6.44257,-0.453549,0,6.45852,0.5,0,13,-447.651,-54.876,0,0.100475,-0.154346,-0.00391826,0.184209,0,41,1
-0.0484633,0.998345,0.0309587,1,6.44624,-0.453768,0,6.46219,0.5,0,12.5752,-423.773,-50.1568,0,0.11398,-0.198535,0.00092044,0.228929,0,42,1
-0.254937,0.966874,-0.0127396,1,6.4499,-0.453389,0,6.46582,0.5,0,12.6782,-449.403,-51.0445,0,0.134767,-0.243269,0.00197351,0.278111,0,43,1
-0.386009,0.92249,-0.00318436,1,6.45357,-0.452328,0,6.4694,0.5,0,12.9669,-305.113,-48.9576,0,0.184282,-0.301106,0.00175569,0.353027,0,44,1
-0.389355,0.921082,-0.00317733,1,6.45392,-0.452206,0,6.46974,0.5,0,13,-286.179,-48.5048,0,0.189924,-0.304365,0.00180107,0.358765,0,45,1
0.599485,0.800383,-0.00219435,1,6.10177,-0.450015,0,6.11834,0.5,0,13,172.697,2.1322,0,0.508549,0.378747,0.00284191,0.634097,0,46,1
0.554479,0.832194,-0.00264196,1,6.09983,-0.448529,0,6.1163,0.5,0,13,172.837,3.93384,0,0.536589,0.366152,0.00270138,0.649617,0,47,1
