Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.352553,0.935792,0.000483483,1,3.02684,-0.460712,0,3.06171,0.5,0,13,-1350.33,-94.0787,0,0.0232949,0.456535,-0.00603055,0.457169,0,0,1
0.392995,0.91954,0.00104747,1,3.02386,-0.459559,0,3.05858,0.5,0,13,-275.832,-72.2641,0,0.198259,0.558774,-0.0104626,0.592996,0,1,1
0.16445,0.986385,-0.000438331,1,3.03051,-0.461369,0,3.06543,0.5,0,13,-3308.35,-123.007,0,-0.0913049,0.305186,-0.000989752,0.318553,0,2,1
0.0678562,0.997694,-0.00152709,1,3.03418,-0.461704,0,3.0691,0.5,0,13,-5264.28,-146.975,0,-0.166221,0.0866096,-0.0031105,0.187458,0,3,1
-0.262537,0.963049,0.0600952,1,3.03784,-0.461753,0,3.07274,0.5,0,13,-5972.43,-155.026,0,-0.172573,-0.14688,-0.00599419,0.226696,0,4,1
-0.25428,0.966946,0.0188963,1,3.04151,-0.460726,0,3.07621,0.5,0,12.6825,-4768.51,-136.701,0,-0.0899382,-0.409917,-0.00374872,0.419684,0,5,1
-0.348231,0.933948,0.0804702,1,3.04517,-0.460089,0,3.07973,0.5,0,12.8558,-3316.92,-121.929,0,0.0134253,-0.592676,-0.000771502,0.592829,0,6,1
-0.424122,0.901653,0.0845065,1,3.04659,-0.459559,0,3.08106,0.5,0,13,-2678.8,-114.225,0,0.0783007,-0.645376,-0.000141742,0.650108,0,7,1
0.272449,0.96217,-0.000214779,1,3.22113,-0.460437,0,3.25388,0.5,0,12.7613,-512.434,-54.6863,0,0.0361619,0.400781,-0.00398872,0.402429,0,8,1
0.427495,0.904018,-0.000380412,1,3.21771,-0.459559,0,3.25036,0.5,0,13,-199.042,-44.1275,0,0.173786,0.478097,-0.00281435,0.50871,0,9,1
0.219123,0.975697,-0.000577325,1,3.2248,-0.461329,0,3.25763,0.5,0,13,-963.567,-70.2606,0,-0.060304,0.305307,-0.00212516,0.311213,0,10,1
