Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
-0.28382,0.87605,-0.389849,1,9.558,-0.456525,0,9.5689,0.5,0,12,-270.708,-36.0408,0,0.0469721,0.0771213,-0.00109683,0.0903066,0,0,1
-0.0274664,0.925855,-0.376881,1,9.55674,-0.455882,0,9.56761,0.5,0,12,-279.441,-37.5082,0,0.0580854,0.0930813,-0.0012392,0.109725,0,1,1
-0.335701,0.881161,-0.332958,1,9.55858,-0.455882,0,9.56945,0.5,0,12.1583,-307.857,-39.3564,0,0.0527067,0.0709625,-0.00105572,0.0884012,0,2,1
0.378298,0.925653,-0.00752419,1,9.23912,-0.45308,0,9.25022,0.5,0,12.7621,-1913.94,-119.57,0,-0.00846962,0.545765,-0.0129116,0.545983,0,3,1
0.511595,0.859178,-0.00915572,1,9.23701,-0.452206,0,9.24807,0.5,0,13,-93.3118,-97.0758,0,0.199941,0.693617,-0.0103958,0.721934,0,4,1
0.140286,0.990102,-0.00428101,1,9.24279,-0.453665,0,9.25391,0.5,0,12.6031,-5551.28,-151.309,0,-0.192206,0.275735,-0.0127716,0.336357,0,5,1
-0.0493642,0.998777,-0.00271261,1,9.24645,-0.453761,0,9.25758,0.5,0,12.577,-8422.78,-172.416,0,-0.2398,-0.01229,-0.00845261,0.240263,0,6,1
-0.276657,0.960967,-0.00181458,1,9.25012,-0.453433,0,9.26122,0.5,0,12.6661,-8442.94,-175.427,0,-0.212732,-0.353397,-0.00491841,0.412515,0,7,1
-0.534213,0.845349,-0.00107746,1,9.25371,-0.452206,0,9.26475,0.5,0,13,-5370.96,-156.645,0,-0.077643,-0.649525,-0.00265787,0.654155,0,8,1
0.318834,0.947809,0.00165589,1,9.54701,-0.453871,0,9.55779,0.5,0,12.5472,-184.588,-33.9271,0,0.124953,0.210096,-0.000238596,0.244445,0,9,1
0.550508,0.833947,0.0383821,1,9.54453,-0.452206,0,9.55523,0.5,0,12.3231,-142.106,-31.3625,0,0.157662,0.246842,-0.000190896,0.292896,0,10,1
0.0300158,0.996044,-0.0836388,1,9.55067,-0.453977,0,9.56146,0.5,0,12.5182,-265.574,-38.2991,0,0.0917058,0.165613,-0.00448692,0.189361,0,11,1
0.37184,0.928289,-0.00384027,1,9.55434,-0.45405,0,9.56512,0.5,0,12,-275.551,-38.1862,0,0.0877441,0.122207,-0.00115851,0.150449,0,12,1
-0.150428,0.988617,0.00285914,1,9.56167,-0.45419,0,9.57245,0.5,0,12.5396,-379.284,-45.1815,0,0.0701011,0.0350006,-0.000355038,0.0783539,0,13,1
0.0132576,0.999911,-0.00131742,1,9.56533,-0.454418,0,9.57612,0.5,0,12.6017,-336.061,-44.2847,0,0.064062,-0.00447305,-0.00103405,0.0642263,0,14,1
-0.103896,0.994449,0.016658,1,9.569,-0.454252,0,9.57977,0.5,0,12.5565,-355.88,-45.0126,0,0.0646881,-0.042977,-0.00125208,0.0776733,0,15,1
0.0423323,0.998785,0.0252301,1,9.57266,-0.453994,0,9.58342,0.5,0,12.4865,-385.899,-46.0631,0,0.0737302,-0.0848307,-0.000994029,0.112398,0,16,1
0.172009,0.828219,-0.533354,1,9.57633,-0.455311,0,9.58715,0.5,0,12,-316.547,-39.7669,0,0.0671834,-0.123051,-0.000686675,0.140198,0,17,1
-0.0139837,0.999891,0.00484325,1,9.58,-0.453095,0,9.5907,0.5,0,12,-297.644,-40.0554,0,0.109126,-0.162514,-0.00125014,0.195757,0,18,1
-0.129554,0.99156,0.00497978,1,9.58366,-0.45391,0,9.5944,0.5,0,12.5366,-369.015,-47.7963,0,0.087831,-0.205629,-0.000677778,0.223603,0,19,1
-0.34224,0.939608,-0.00292799,1,9.58733,-0.453016,0,9.59802,0.5,0,12.7796,-343.481,-47.8695,0,0.127283,-0.255211,-0.000400774,0.285191,0,20,1
-0.384902,0.922952,-0.00310088,1,9.59011,-0.452206,0,9.60076,0.5,0,13,-200.44,-44.2428,0,0.165291,-0.286495,-0.000281781,0.330757,0,21,1
0.64218,0.766497,-0.00933185,1,9.23179,-0.4488,0,9.24269,0.5,0,13,1016.19,-34.7544,0,0.513005,0.789515,0.00589338,0.941564,0,22,1
0.640358,0.767952,-0.0138338,1,9.23153,-0.448529,0,9.24242,0.5,0,12.9293,973.969,-33.5987,0,0.524538,0.784483,0.00652301,0.943714,0,23,1
0.550303,0.834917,-0.00901957,1,9.23546,-0.451055,0,9.24646,0.5,0,13,940.338,-72.4992,0,0.310113,0.761412,-0.00639278,0.822168,0,24,1
-0.537423,0.843312,-0.00104444,1,9.25378,-0.452146,0,9.26482,0.5,0,13,-5243.71,-155.668,0,-0.0734777,-0.653762,-0.0026439,0.657884,0,25,1
-0.546749,0.837296,-0.00104593,1,9.25745,-0.449514,0,9.26835,0.5,0,13,-2938.91,-130.09,0,0.11622,-0.745788,-0.00292222,0.754795,0,26,1
-0.550901,0.83457,-0.00103871,1,9.25882,-0.448529,0,9.26967,0.5,0,13,-2597.91,-123.557,0,0.196912,-0.776376,-0.00326135,0.800965,0,27,1
0.406485,0.913654,0.00257454,1,9.53601,-0.448834,0,9.54657,0.5,0,13,67.1623,-11.2317,0,0.256672,0.314385,-0.00642974,0.405906,0,28,1
0.379887,0.92503,0.00230238,1,9.53525,-0.448529,0,9.54579,0.5,0,13,68.7624,-10.4182,0,0.261916,0.315183,-0.0068798,0.409863,0,29,1
0.320496,0.946942,0.0241393,1,9.53968,-0.450772,0,9.55032,0.5,0,12,-82.8369,-25.9931,0,0.183591,0.28403,-0.000780499,0.3382,0,30,1
0.522021,0.851789,0.044153,1,9.54334,-0.450772,0,9.55398,0.5,0,12,-123.094,-29.0882,0,0.174414,0.265794,-0.000536277,0.31791,0,31,1
-0.384251,0.923225,-0.00281815,1,9.59099,-0.451762,0,9.60162,0.5,0,13,-128.343,-41.4526,0,0.174838,-0.291024,-0.000496349,0.339505,0,32,1
-0.365895,0.930655,-0.00159182,1,9.59466,-0.450412,0,9.60522,0.5,0,13,20.4923,-32.7524,0,0.200308,-0.28812,-0.000542524,0.350908,0,33,1
-0.357908,0.933756,-0.00114372,1,9.59832,-0.448899,0,9.60881,0.5,0,13,-25.6622,-33.0917,0,0.22569,-0.284654,0.000137703,0.363268,0,34,1
-0.326938,0.945045,-0.000941197,1,9.59933,-0.448529,0,9.6098,0.5,0,13,-25.538,-32.4536,0,0.239259,-0.287882,0.000197953,0.374327,0,35,1
0.528352,0.825611,0.198017,1,9.22812,-0.446255,0,9.23891,0.5,0,12.6187,872.595,-16.3177,0,0.673871,0.754512,0.0074196,1.01166,0,36,1
0.689173,0.703045,0.175409,1,9.22583,-0.444853,0,9.23655,0.5,0,13,955.538,3.40728,0,0.809358,0.768127,-0.000328746,1.11583,0,37,1
-0.619698,0.78484,-0.00070972,1,9.26111,-0.446986,0,9.27189,0.5,0,13,-1339.6,-101.817,0,0.353162,-0.812065,-0.00406878,0.885545,0,38,1
-0.684481,0.729031,4.13732e-05,1,9.26397,-0.444853,0,9.27465,0.5,0,13,-243.843,-83.0025,0,0.498482,-0.806079,-0.00438921,0.94777,0,39,1
0.407676,0.913123,-0.0025421,1,9.52502,-0.445853,0,9.53545,0.5,0,13,29.3261,-2.28884,0,0.357343,0.291336,-0.00511968,0.461083,0,40,1
0.452587,0.890461,0.0473759,1,9.52353,-0.444853,0,9.53391,0.5,0,12.5938,28.6539,-4.41491,0,0.370626,0.294352,-0.00386086,0.473309,0,41,1
0.370717,0.928746,9.75365e-05,1,9.52868,-0.446541,0,9.53914,0.5,0,13,51.1523,-1.99012,0,0.340625,0.300626,-0.0074061,0.454375,0,42,1
0.310961,0.950422,0.00100188,1,9.53235,-0.447812,0,9.54286,0.5,0,12.8048,55.1651,-10.3223,0,0.290084,0.31913,-0.00756544,0.431335,0,43,1
-0.256545,0.966301,-0.0211431,1,9.60199,-0.44795,0,9.61243,0.5,0,12.8423,-20.6713,-28.4129,0,0.29342,-0.28967,0.000482635,0.412315,0,44,1
-0.279142,0.96025,9.65992e-05,1,9.60565,-0.447018,0,9.61605,0.5,0,13,38.1499,-23.9456,0,0.319987,-0.288705,0.00061171,0.430979,0,45,1
-0.341914,0.939731,0.000154315,1,9.60932,-0.446542,0,9.61969,0.5,0,13,21.6463,-23.9125,0,0.340642,-0.280184,0.000542951,0.441067,0,46,1
-0.380669,0.924711,0.000380271,1,9.61298,-0.44533,0,9.62329,0.5,0,12.8703,21.1507,-22.4117,0,0.375438,-0.282953,-1.28856e-05,0.470123,0,47,1
