Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.377659,0.918031,-0.120799,1,10.0481,-0.452493,0,10.0583,0.5,0,12.9218,-344.345,-44.5611,0,0.256067,0.299407,-0.00130776,0.393975,0,0,1
0.395966,0.911515,-0.111138,1,10.0474,-0.452206,0,10.0575,0.5,0,13,-320.411,-43.1827,0,0.280839,0.309339,-0.00105302,0.417806,0,1,1
0.340345,0.939053,-0.0484196,1,10.0518,-0.453473,0,10.062,0.5,0,12.3447,-264.731,-43.25,0,0.204326,0.254721,-0.00616976,0.326603,0,2,1
0.206644,0.978413,0.00252265,1,10.0554,-0.454329,0,10.0657,0.5,0,12.5774,-375.829,-48.506,0,0.173651,0.219245,-0.00322845,0.279702,0,3,1
0.149796,0.988309,-0.0283981,1,10.0591,-0.454612,0,10.0693,0.5,0,12.6546,-576.78,-54.9914,0,0.13775,0.170072,-0.00319115,0.218882,0,4,1
0.174729,0.98461,-0.00357637,1,10.0627,-0.455019,0,10.073,0.5,0,12.7652,-647.247,-58.1192,0,0.0965983,0.109751,-0.00346683,0.146248,0,5,1
0.137045,0.990554,-0.00468951,1,10.0664,-0.455433,0,10.0767,0.5,0,12.8777,-608.985,-58.2947,0,0.0633789,0.0552581,-0.00255756,0.0841242,0,6,1
0.0629946,0.998007,-0.00356549,1,10.0701,-0.455713,0,10.0804,0.5,0,12.9538,-590.53,-58.9467,0,0.0398276,0.00288318,-0.00201364,0.0399826,0,7,1
-0.0211822,0.999772,-0.00254343,1,10.0737,-0.455774,0,10.084,0.5,0,12.9705,-476.088,-56.9675,0,0.0342123,-0.0438192,-0.0011851,0.0556058,0,8,1
-0.098937,0.995085,-0.00408608,1,10.0774,-0.455596,0,10.0877,0.5,0,12.9222,-357.056,-53.6015,0,0.0507585,-0.0754549,0.000407574,0.0909397,0,9,1
-0.153681,0.988107,-0.00521955,1,10.0811,-0.455251,0,10.0913,0.5,0,12.8284,-387.496,-53.399,0,0.0833491,-0.102737,-0.000256627,0.132295,0,10,1
-0.227477,0.973782,-0.00182248,1,10.0847,-0.454847,0,10.095,0.5,0,12.7185,-459.999,-54.5892,0,0.124866,-0.138495,-0.00140265,0.186478,0,11,1
-0.22706,0.97388,-0.0011362,1,10.0884,-0.454135,0,10.0986,0.5,0,12.5248,-380.174,-51.1583,0,0.173785,-0.176629,0.000129579,0.247789,0,12,1
-0.0135788,0.999907,-0.00119321,1,10.0921,-0.453712,0,10.1023,0.5,0,12.4096,-294.321,-47.9827,0,0.185219,-0.205039,0.00134173,0.276313,0,13,1
-0.168642,0.985676,-0.00137556,1,10.0957,-0.454145,0,10.1059,0.5,0,12.4725,-317.949,-49.1664,0,0.156167,-0.232357,0.00127944,0.279963,0,14,1
-0.389559,0.920999,-0.0023596,1,10.0994,-0.453125,0,10.1096,0.5,0,12.75,-337.272,-51.6687,0,0.198656,-0.275536,0.00127128,0.339685,0,15,1
-0.434352,0.900739,-0.00285103,1,10.1019,-0.452206,0,10.1121,0.5,0,13,-177.065,-48.196,0,0.251235,-0.298691,0.000880152,0.390303,0,16,1
0.43979,0.898099,-0.00181459,1,10.0408,-0.449542,0,10.0508,0.5,0,13,82.1596,-19.863,0,0.357436,0.345301,-0.00293346,0.496993,0,17,1
0.572705,0.819759,-0.00203128,1,10.0385,-0.448529,0,10.0485,0.5,0,13,100.468,-16.5724,0,0.384181,0.338439,-0.0038449,0.512007,0,18,1
0.416152,0.909292,-0.0022887,1,10.0444,-0.451216,0,10.0546,0.5,0,13,-121.643,-31.9829,0,0.330212,0.346093,-0.00189931,0.478355,0,19,1
-0.441406,0.897303,-0.00275076,1,10.1031,-0.451533,0,10.1131,0.5,0,13,-59.2793,-44.0055,0,0.265443,-0.302233,0.000918318,0.402251,0,20,1
-0.462736,0.88649,-0.00322487,1,10.1067,-0.449885,0,10.1167,0.5,0,13,-3.95276,-38.287,0,0.287865,-0.2908,0.000682713,0.409184,0,21,1
-0.428295,0.903628,-0.00444543,1,10.1088,-0.448529,0,10.1188,0.5,0,13,-52.6921,-39.5865,0,0.31142,-0.294204,0.000823158,0.428415,0,22,1
0.401003,0.916059,0.00570873,1,10.0334,-0.445947,0,10.0433,0.5,0,12.7023,95.3082,-10.3268,0,0.450413,0.313727,-0.00405909,0.54892,0,23,1
