Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.378029,0.925736,-0.0103848,1,6.93512,-0.460325,0,6.95038,0.5,0,12.7917,-2115.94,-126.055,0,0.0177847,0.704325,-0.00830579,0.704598,0,0,1
0.49242,0.870278,-0.0117489,1,6.93322,-0.459559,0,6.94844,0.5,0,13,-470.693,-102.197,0,0.215894,0.838948,-0.012578,0.866373,0,1,1
0.142828,0.989718,-0.0076518,1,6.93878,-0.460938,0,6.95408,0.5,0,12.6247,-6032.51,-162.362,0,-0.199185,0.397792,-0.00690667,0.444928,0,2,1
-0.0693221,0.997575,-0.00614628,1,6.94245,-0.461034,0,6.95774,0.5,0,12.5987,-10194.9,-193.442,0,-0.294172,0.0642384,-0.00524507,0.30115,0,3,1
-0.330979,0.943625,-0.00499484,1,6.94611,-0.460594,0,6.96137,0.5,0,12.7184,-12126.4,-210.568,0,-0.243682,-0.318756,-0.00330486,0.401244,0,4,1
-0.531636,0.846961,-0.00453965,1,6.94876,-0.459559,0,6.96394,0.5,0,13,-10807.3,-208.418,0,-0.115912,-0.619313,-0.0066786,0.630102,0,5,1
0.540705,0.84114,-0.0110664,1,6.93145,-0.45829,0,6.94659,0.5,0,13,791.767,-69.4244,0,0.326391,0.909812,-0.0132728,0.966678,0,6,1
0.577041,0.816638,-0.0111838,1,6.92793,-0.455882,0,6.94291,0.5,0,13,1421.88,-16.7729,0,0.509154,0.89797,-0.0190223,1.03245,0,7,1
-0.593719,0.804663,-0.00379286,1,6.94978,-0.458708,0,6.9649,0.5,0,13,-8841.33,-193.467,0,-0.045215,-0.713102,-0.00779797,0.714577,0,8,1
-0.675246,0.737592,-0.000391251,1,6.95247,-0.455882,0,6.9674,0.5,0,13,-4535.86,-153.739,0,0.137665,-0.800896,-0.00869428,0.812688,0,9,1
