Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.496653,0.867899,-0.00931034,1,4.94704,-0.466927,0,4.96902,0.5,0,12.9958,-4004.88,-168.982,0,-0.0942229,0.734224,-0.00271328,0.74025,0,0,1
0.498197,0.867014,-0.00931525,1,4.94701,-0.466912,0,4.96899,0.5,0,13,-3963.76,-168.693,0,-0.0900549,0.736461,-0.00269926,0.741952,0,1,1
0.190291,0.981711,-0.0058145,1,4.9507,-0.467992,0,4.97277,0.5,0,12.7062,-11677.8,-212.72,0,-0.418911,0.286672,-0.00266304,0.507616,0,2,1
-0.113837,0.993493,-0.00369465,1,4.95437,-0.468083,0,4.97643,0.5,0,12.6815,-13262.4,-216.205,0,-0.472071,-0.156814,-0.000146983,0.497435,0,3,1
-0.410566,0.911826,-0.00293717,1,4.95804,-0.467333,0,4.98001,0.5,0,12.8855,-9700.8,-196.615,0,-0.39579,-0.578842,0.00209579,0.701222,0,4,1
-0.464529,0.885553,-0.00284321,1,4.95899,-0.466912,0,4.98092,0.5,0,13,-8757.5,-190.779,0,-0.343381,-0.662651,0.0025682,0.74634,0,5,1
0.589099,0.808038,-0.00609187,1,4.94337,-0.464296,0,4.96513,0.5,0,13,2221.61,-73.0485,0,0.233368,0.834909,0.000312295,0.86691,0,6,1
0.604508,0.796588,-0.00409482,1,4.94193,-0.463235,0,4.9636,0.5,0,13,2120.79,-57.7749,0,0.336418,0.816446,-0.00176336,0.883042,0,7,1
-0.544897,0.838501,-0.00165512,1,4.9617,-0.465071,0,4.98345,0.5,0,13,-3820.12,-146.085,0,-0.198305,-0.794668,0.00252714,0.819041,0,8,1
-0.503069,0.864245,-0.00130471,1,4.96421,-0.463235,0,4.98577,0.5,0,13,-2051.25,-121.028,0,-0.042433,-0.830677,0.00232131,0.831764,0,9,1
0.272261,0.955327,-0.115,1,5.20466,-0.463235,0,5.22524,0.5,0,13,-303.716,-43.0478,0,-0.0578816,0.186448,-0.00299472,0.195249,0,10,1
0.290317,0.951878,-0.0982086,1,5.20733,-0.464224,0,5.22798,0.5,0,13,-302.912,-44.0152,0,-0.080404,0.157183,-0.00237197,0.17657,0,11,1
0.181176,0.983447,-0.00260743,1,5.211,-0.464825,0,5.23169,0.5,0,13,-241.422,-44.427,0,-0.094633,0.122914,-0.000953929,0.155126,0,12,1
0.14243,0.989804,0.0010346,1,5.21466,-0.465306,0,5.23538,0.5,0,13,-299.058,-50.275,0,-0.116871,0.0911576,-0.000172737,0.148218,0,13,1
0.100086,0.994977,0.00169073,1,5.21833,-0.465692,0,5.23907,0.5,0,13,-561.127,-58.4643,0,-0.143299,0.0457887,-0.00109594,0.150441,0,14,1
0.0415153,0.999137,0.00129431,1,5.222,-0.465921,0,5.24274,0.5,0,13,-598.698,-58.5913,0,-0.154956,-0.012806,-0.00244565,0.155503,0,15,1
-0.0169053,0.999857,0.00059472,1,5.22566,-0.465959,0,5.2464,0.5,0,13,-453.733,-54.9881,0,-0.153404,-0.0542883,-0.00300777,0.162755,0,16,1
-0.0693265,0.997594,-0.000202794,1,5.22933,-0.465811,0,5.25003,0.5,0,13,-374.851,-52.0933,0,-0.14144,-0.0895682,-0.0027315,0.167437,0,17,1
-0.10666,0.994295,-0.000734916,1,5.23299,-0.465523,0,5.25366,0.5,0,13,-243.572,-47.449,0,-0.124077,-0.120545,-0.0021871,0.173006,0,18,1
-0.131364,0.991334,-0.000896255,1,5.23666,-0.465166,0,5.25728,0.5,0,13,-120.628,-42.3379,0,-0.104553,-0.136808,-0.00190146,0.172195,0,19,1
-0.170752,0.985313,-0.00105813,1,5.24033,-0.46473,0,5.26089,0.5,0,13,-129.61,-41.1817,0,-0.0837143,-0.1481,-0.00180293,0.170132,0,20,1
-0.228113,0.973634,-0.0012446,1,5.24399,-0.464068,0,5.26449,0.5,0,13,-149.967,-40.8434,0,-0.056005,-0.168328,-0.0018171,0.17741,0,21,1
-0.266985,0.9637,-0.0011161,1,5.24692,-0.463235,0,5.26733,0.5,0,13,-115.254,-39.2269,0,-0.0319637,-0.183676,-0.00202292,0.186447,0,22,1
0.679109,0.734034,-0.00230317,1,4.93971,-0.461715,0,4.96124,0.5,0,13,1870.19,-36.8937,0,0.495651,0.778957,-0.00749875,0.923309,0,23,1
0.785568,0.61877,-0.00246594,1,4.93807,-0.459559,0,4.95941,0.5,0,12.553,1192.62,-28.2033,0,0.657473,0.726332,-0.0119176,0.979781,0,24,1
-0.49879,0.866722,-0.0011076,1,4.96537,-0.462702,0,4.98688,0.5,0,12.855,-1051.27,-104.371,0,0.0806113,-0.814361,0.00227204,0.818344,0,25,1
-0.692636,0.721287,-0.000967252,1,4.96903,-0.460299,0,4.99031,0.5,0,13,142.199,-77.2366,0,0.248552,-0.824087,0.00160885,0.860756,0,26,1
-0.710467,0.70373,-0.00101394,1,4.96998,-0.459559,0,4.99118,0.5,0,13,171.662,-74.5765,0,0.297872,-0.816566,0.000999445,0.8692,0,27,1
0.382444,0.923979,0.000431208,1,5.189,-0.460246,0,5.20937,0.5,0,12.813,-12.4746,-20.9011,0,0.125155,0.296617,0.00159956,0.321945,0,28,1
0.455961,0.889998,0.00170522,1,5.18733,-0.459559,0,5.20764,0.5,0,13,0.741458,-19.6018,0,0.163859,0.309808,0.000859837,0.350473,0,29,1
0.311158,0.946257,-0.0881966,1,5.19267,-0.460898,0,5.21308,0.5,0,12.6357,-28.0851,-23.4499,0,0.0671599,0.277709,0.00207129,0.285722,0,30,1
