Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.432611,0.901581,-0.000314409,1,4.39076,-0.471941,0,4.41606,0.5,0,12,-406.663,-44.7522,0,-0.200985,0.116119,-0.00068052,0.232119,0,0,1
0.486971,0.873416,-0.00189263,1,4.38929,-0.470588,0,4.41444,0.5,0,12.4022,-570.203,-54.0952,0,-0.160617,0.162432,0.000182326,0.228433,0,1,1
0.122447,0.992475,-0.000182068,1,4.39443,-0.471941,0,4.4197,0.5,0,12,-436.107,-46.0497,0,-0.199357,0.083404,-0.00072439,0.216101,0,2,1
0.114706,0.993399,-0.000905976,1,4.3981,-0.472455,0,4.4234,0.5,0,13,-572.555,-62.9679,0,-0.263186,0.0218834,-0.00182011,0.264101,0,3,1
0.0577509,0.998331,-0.000872639,1,4.40176,-0.472701,0,4.42707,0.5,0,13,-539.419,-62.9362,0,-0.269554,-0.0213149,-0.00200743,0.270403,0,4,1
-0.000713903,0.999999,-0.000932268,1,4.40543,-0.472785,0,4.43072,0.5,0,13,-496.184,-62.4526,0,-0.271216,-0.0619781,-0.00309709,0.278225,0,5,1
-0.0540829,0.998536,-0.00120136,1,4.40909,-0.472697,0,4.43436,0.5,0,13,-389.531,-59.4742,0,-0.265486,-0.0983767,-0.00327194,0.283146,0,6,1
-0.0957756,0.995402,-0.00163215,1,4.41276,-0.472476,0,4.43798,0.5,0,13,-279.055,-56.216,0,-0.250906,-0.122985,-0.00286764,0.279442,0,7,1
-0.145463,0.989362,-0.00174461,1,4.41642,-0.472135,0,4.44159,0.5,0,13,-260.587,-54.8694,0,-0.229371,-0.145007,-0.00197131,0.27137,0,8,1
-0.217744,0.976005,-0.00129136,1,4.42009,-0.471562,0,4.44517,0.5,0,13,-182.894,-51.9322,0,-0.205221,-0.169476,-0.00105518,0.266156,0,9,1
-0.288505,0.957478,-0.000523119,1,4.42355,-0.470588,0,4.44851,0.5,0,13,-63.5249,-47.6855,0,-0.175424,-0.180739,-0.000647005,0.251874,0,10,1
0.629942,0.776632,-0.00403525,1,4.3761,-0.467785,0,4.40103,0.5,0,12,-47.0852,-29.5157,0,-0.0473061,0.249588,0.00266012,0.254045,0,11,1
0.649988,0.75896,-0.0386743,1,4.3754,-0.466912,0,4.40024,0.5,0,12.1929,-46.0244,-30.1413,0,-0.0154961,0.25318,0.00178805,0.253661,0,12,1
-0.0856147,0.996328,-0.000902369,1,4.37977,-0.469765,0,4.40489,0.5,0,12,-63.7987,-30.4811,0,-0.0901691,0.238232,0.00164016,0.25473,0,13,1
0.0284992,0.999591,-0.00235626,1,4.38343,-0.468665,0,4.40842,0.5,0,12.4768,-325.967,-45.6762,0,-0.0957088,0.229522,0.000959381,0.248679,0,14,1
0.391014,0.920381,-0.00275391,1,4.3871,-0.469304,0,4.41213,0.5,0,12.6506,-635.285,-57.6907,0,-0.132517,0.205031,0.000977647,0.24413,0,15,1
-0.288913,0.957354,-0.0013341,1,4.42376,-0.470541,0,4.44871,0.5,0,12.9871,-55.6405,-47.134,0,-0.170397,-0.181036,-0.000607238,0.248615,0,16,1
-0.273489,0.961749,-0.0155815,1,4.42742,-0.469751,0,4.45227,0.5,0,12.7722,-135.565,-44.2337,0,-0.083624,-0.183658,-0.000210052,0.2018,0,17,1
-0.281529,0.959246,-0.0242695,1,4.43109,-0.469174,0,4.45586,0.5,0,12.6152,-123.316,-41.3929,0,-0.0147003,-0.207942,-0.000320613,0.208461,0,18,1
-0.271433,0.962251,-0.0199067,1,4.43475,-0.468408,0,4.45942,0.5,0,12.407,-2.82397,-33.6181,0,0.0374954,-0.21122,-0.000303049,0.214522,0,19,1
-0.154294,0.988025,-0.000460823,1,4.43842,-0.467846,0,4.46301,0.5,0,12.2542,21.5711,-29.2248,0,0.0526618,-0.211806,-7.27865e-05,0.218255,0,20,1
-0.286933,0.957951,-4.02495e-05,1,4.44208,-0.467909,0,4.46666,0.5,0,12.7287,30.2788,-32.6965,0,0.0566586,-0.219109,-8.80286e-05,0.226316,0,21,1
-0.372412,0.928067,-0.000315964,1,4.44413,-0.466912,0,4.46859,0.5,0,13,65.1647,-32.1164,0,0.101184,-0.222896,-9.43711e-05,0.244787,0,22,1
0.517453,0.841297,-0.156403,1,4.36877,-0.463703,0,4.39331,0.5,0,13,-1.57426,-25.2271,0,0.051341,0.266443,-0.00302139,0.271361,0,23,1
0.516026,0.849472,-0.110069,1,4.36811,-0.463235,0,4.39261,0.5,0,13,-7.12152,-25.1089,0,0.0641835,0.267091,-0.00217238,0.274703,0,24,1
0.467894,0.87957,-0.0862099,1,4.37244,-0.465026,0,4.3971,0.5,0,13,-2.61734,-28.1205,0,0.0311727,0.260887,-0.00312814,0.262761,0,25,1
-0.406412,0.91369,-0.000473085,1,4.44575,-0.466041,0,4.47011,0.5,0,13,103.053,-27.9547,0,0.11964,-0.216901,0.000102619,0.24771,0,26,1
-0.3254,0.945576,-0.001227,1,4.44942,-0.464697,0,4.47362,0.5,0,13,95.8229,-25.224,0,0.133386,-0.194236,0.00111546,0.235629,0,27,1
-0.304039,0.952657,-0.00220066,1,4.45308,-0.463936,0,4.47718,0.5,0,13,36.6049,-26.6467,0,0.139592,-0.181655,0.00166539,0.229101,0,28,1
-0.375082,0.926685,-0.0238337,1,4.45529,-0.463235,0,4.47931,0.5,0,12.3966,29.7036,-22.4476,0,0.173522,-0.177926,0.00138773,0.248535,0,29,1
0.467772,0.883824,-0.00662988,1,4.36144,-0.460324,0,4.38566,0.5,0,13,-17.3141,-17.0901,0,0.156062,0.279316,0.000454741,0.319957,0,30,1
0.499017,0.866571,-0.00611099,1,4.36018,-0.459559,0,4.38434,0.5,0,13,-7.41177,-15.3074,0,0.171301,0.282123,-0.000513196,0.330057,0,31,1
0.435629,0.899408,0.0359367,1,4.36511,-0.461501,0,4.38943,0.5,0,13,-21.6875,-20.2312,0,0.135994,0.268214,0.00230976,0.300729,0,32,1
-0.405446,0.913245,-0.0399716,1,4.45675,-0.462492,0,4.48068,0.5,0,12,24.2362,-19.2003,0,0.205486,-0.1754,0.0011757,0.270168,0,33,1
-0.399633,0.913352,-0.077983,1,4.46041,-0.460907,0,4.48416,0.5,0,12,22.7008,-18.7734,0,0.226658,-0.177295,0.00125146,0.287765,0,34,1
-0.3333,0.883975,0.327872,1,4.46342,-0.459559,0,4.48702,0.5,0,12,27.1395,-17.0828,0,0.25118,-0.170623,0.00125296,0.303653,0,35,1
