Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.297599,0.954439,0.0219531,1,6.4199,-0.468007,0,6.43693,0.5,0,12.7022,-917.146,-65.2543,0,-0.220684,0.247774,0.00146867,0.331806,0,0,1
0.468777,0.883316,-0.000659051,1,6.41649,-0.466912,0,6.43345,0.5,0,13,-580.212,-61.4856,0,-0.102913,0.316405,0.000600823,0.332721,0,1,1
0.201855,0.979415,0.000423734,1,6.42356,-0.468829,0,6.44065,0.5,0,13,-1224.88,-78.1089,0,-0.261443,0.135017,0.00199098,0.294255,0,2,1
0.0925672,0.995626,-0.0126582,1,6.42722,-0.468735,0,6.44429,0.5,0,13,-1167.59,-81.5705,0,-0.26025,0.0691755,0.00199319,0.269294,0,3,1
0.166279,0.985393,-0.0367785,1,6.43089,-0.469521,0,6.44801,0.5,0,12.2902,-780.497,-64.7629,0,-0.235891,-0.0514655,0.000654793,0.241441,0,4,1
-0.154448,0.953195,-0.259931,1,6.43455,-0.469529,0,6.45166,0.5,0,12.2881,-687.95,-63.342,0,-0.226306,-0.08463,0.000837801,0.241614,0,5,1
-0.150223,0.971001,-0.185983,1,6.43822,-0.468764,0,6.45526,0.5,0,13,-587.633,-73.0222,0,-0.190878,-0.154993,0.00344136,0.245904,0,6,1
-0.203065,0.97916,0.00336955,1,6.44188,-0.46849,0,6.4589,0.5,0,13,-796.356,-74.5595,0,-0.156369,-0.192236,0.00399868,0.247835,0,7,1
-0.145295,0.988982,0.0283693,1,6.44555,-0.467871,0,6.46251,0.5,0,12.7391,-858.27,-70.584,0,-0.122812,-0.256828,0.000684074,0.284682,0,8,1
-0.25847,0.965953,0.0112943,1,6.44921,-0.467592,0,6.46614,0.5,0,12.815,-536.203,-65.2217,0,-0.0797235,-0.319554,-0.000435423,0.329349,0,9,1
-0.367278,0.930109,0.00207117,1,6.45122,-0.466912,0,6.4681,0.5,0,13,-289.56,-61.5813,0,-0.0302121,-0.345391,-0.00028885,0.34671,0,10,1
0.505718,0.862698,-0.000837049,1,6.41257,-0.464554,0,6.42937,0.5,0,13,-262.938,-53.0385,0,-0.0552427,0.357407,-0.000456813,0.361651,0,11,1
0.453016,0.891503,-0.000122497,1,6.41049,-0.463235,0,6.4272,0.5,0,13,-204.562,-51.7557,0,0.00921391,0.384406,-0.00132467,0.384518,0,12,1
0.48232,0.875995,-0.000740961,1,6.41623,-0.466738,0,6.43318,0.5,0,13,-544.441,-60.4743,0,-0.100334,0.321527,0.000670737,0.336819,0,13,1
-0.412014,0.911176,0.00147847,1,6.45288,-0.46603,0,6.46968,0.5,0,13,9.4418,-52.9905,0,-0.00329868,-0.347248,-0.000102004,0.347264,0,14,1
-0.373708,0.927546,0.000963966,1,6.45654,-0.464594,0,6.47324,0.5,0,13,139.008,-42.7925,0,0.0280638,-0.33023,0.000393114,0.33142,0,15,1
-0.377486,0.926015,0.000806386,1,6.46007,-0.463235,0,6.47666,0.5,0,13,81.893,-37.8695,0,0.0801578,-0.321614,0.000523123,0.331453,0,16,1
0.534727,0.845022,0.00195196,1,6.40524,-0.460759,0,6.42179,0.5,0,13,16.3983,-32.4442,0,0.163337,0.41118,-0.00303941,0.442445,0,17,1
0.534895,0.844912,0.00346042,1,6.40169,-0.459559,0,6.41817,0.5,0,13,51.9487,-25.5535,0,0.184871,0.398087,-0.00177634,0.438923,0,18,1
0.433284,0.901257,0.00022857,1,6.4089,-0.462608,0,6.42558,0.5,0,12.8292,-188.651,-50.0195,0,0.0892878,0.401695,-0.00224833,0.411505,0,19,1
-0.377702,0.925927,0.000797947,1,6.46021,-0.463177,0,6.47679,0.5,0,13,80.2202,-37.6113,0,0.0830701,-0.321404,0.00052209,0.331966,0,20,1
-0.471732,0.881742,0.00048214,1,6.46387,-0.462066,0,6.48036,0.5,0,13,130.947,-32.7066,0,0.146363,-0.308634,0.000483049,0.34158,0,21,1
