Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.443134,0.896454,0.00140955,1,2.74836,-0.468568,0,2.78802,0.5,0,13,-1995.78,-118.358,0,-0.0241786,0.74426,0.0123465,0.744755,0,0,1
0.527677,0.849442,-0.00216435,1,2.74509,-0.466912,0,2.78452,0.5,0,13,1076.04,-61.293,0,0.256221,0.830822,0.014813,0.86956,0,1,1
0.187149,0.982321,0.00449507,1,2.75203,-0.469371,0,2.79177,0.5,0,13,-7980.17,-183.671,0,-0.215492,0.47871,0.00778047,0.525034,0,2,1
-0.00465026,0.999968,0.00645944,1,2.75569,-0.469722,0,2.79544,0.5,0,13,-11095,-209.066,0,-0.327902,0.0768786,0.016692,0.337207,0,3,1
-0.222748,0.974847,0.00756073,1,2.75936,-0.469345,0,2.79899,0.5,0,13,-9231.22,-190.539,0,-0.286855,-0.271705,0.0219814,0.395718,0,4,1
-0.39086,0.920421,0.00727103,1,2.76303,-0.468352,0,2.80244,0.5,0,13,-6057.54,-161.826,0,-0.160835,-0.520811,0.010448,0.54518,0,5,1
-0.510893,0.859615,0.00710224,1,2.76601,-0.466912,0,2.80515,0.5,0,13,-3879.16,-140.555,0,-0.0216586,-0.684006,0.00278481,0.684354,0,6,1
0.547458,0.83683,-0.00237092,1,2.7447,-0.466622,0,2.78408,0.5,0,13,1462.26,-53.7993,0,0.279872,0.839715,0.0148623,0.885252,0,7,1
0.603042,0.797709,-0.000445022,1,2.74152,-0.463235,0,2.78038,0.5,0,13,1701.31,-19.5829,0,0.492664,0.845821,0.00769682,0.978872,0,8,1
-0.530657,0.847558,0.00694458,1,2.76669,-0.466523,0,2.80575,0.5,0,13,-3121.21,-132.89,0,0.0105696,-0.713331,0.00113073,0.713411,0,9,1
-0.563639,0.826005,0.00512892,1,2.77036,-0.464252,0,2.80899,0.5,0,13,-564.934,-94.4124,0,0.187838,-0.755194,-0.00156811,0.778206,0,10,1
-0.618276,0.785947,0.00467025,1,2.77191,-0.463235,0,2.81035,0.5,0,13,-399.895,-88.5972,0,0.252004,-0.752649,-0.0020921,0.79372,0,11,1
0.598879,0.800839,-0.000313579,1,2.74103,-0.462953,0,2.77985,0.5,0,12.9232,1675.63,-18.0061,0,0.525407,0.847273,0.00601381,0.996976,0,12,1
0.780012,0.625761,0.00212527,1,2.73737,-0.459559,0,2.77568,0.5,0,12.9983,1497.29,17.3667,0,0.760261,0.789725,0.00456123,1.09621,0,13,1
-0.655801,0.754922,0.00419979,1,2.77402,-0.461844,0,2.81221,0.5,0,13,-96.9167,-74.9517,0,0.343476,-0.742892,-0.00245842,0.818456,0,14,1
-0.597019,0.802217,0.00407099,1,2.77702,-0.459559,0,2.81479,0.5,0,13,79.6232,-60.3326,0,0.48386,-0.717799,-0.00187131,0.865655,0,15,1
0.780008,0.625766,0.00213132,1,2.73736,-0.459549,0,2.77567,0.5,0,13,1499.49,17.5156,0,0.760453,0.789594,0.00455989,1.09625,0,16,1
0.63673,0.771072,0.00483105,1,2.73386,-0.455882,0,2.77161,0.5,0,13,917.905,31.7453,0,0.886645,0.745007,0.014383,1.15818,0,17,1
-0.611859,0.790956,0.00411629,1,2.77769,-0.458891,0,2.81534,0.5,0,13,194.315,-55.6565,0,0.502454,-0.71104,-0.00180105,0.870656,0,18,1
-0.655777,0.754925,0.00669313,1,2.78096,-0.455882,0,2.81807,0.5,0,13,424.447,-41.3091,0,0.574242,-0.668165,-0.00147185,0.881023,0,19,1
0.636072,0.771615,0.00478918,1,2.7337,-0.455781,0,2.77143,0.5,0,12.9726,894.579,31.0707,0,0.890187,0.745786,0.0146095,1.1614,0,20,1
0.810058,0.586333,0.00452382,1,2.73036,-0.452206,0,2.76756,0.5,0,12.9103,443.598,35.9683,0,0.988022,0.686384,0.0127824,1.20311,0,21,1
-0.644419,0.764647,0.00629614,1,2.78136,-0.455462,0,2.8184,0.5,0,12.8856,425.707,-38.0872,0,0.592265,-0.653309,-0.00116325,0.881812,0,22,1
-0.608103,0.793846,0.00437854,1,2.78502,-0.453142,0,2.82165,0.5,0,12.7455,305.484,-23.7204,0,0.655017,-0.574348,-0.000723515,0.871162,0,23,1
-0.632234,0.774762,0.00492103,1,2.78602,-0.452206,0,2.82249,0.5,0,13,270.487,-23.2132,0,0.685328,-0.568089,-0.000712947,0.890168,0,24,1
0.347435,0.873944,0.339868,1,3.40092,-0.453473,0,3.43101,0.5,0,11.3447,4.46676,-6.48045,0,0.268486,0.00230835,-0.0134014,0.26883,0,25,1
0.576346,0.768067,0.279102,1,3.39909,-0.452206,0,3.42904,0.5,0,11.4969,4.51293,-6.47548,0,0.269918,0.000559943,-0.0104938,0.270123,0,26,1
-0.00357916,0.934199,0.356735,1,3.40458,-0.453447,0,3.43465,0.5,0,11.3376,4.45784,-6.49642,0,0.268453,0.00259794,-0.0133788,0.268799,0,27,1
0.00863483,0.934136,0.356812,1,3.40825,-0.453457,0,3.43828,0.5,0,11.3403,4.37262,-6.52659,0,0.268394,0.00264119,-0.0135572,0.268749,0,28,1
-0.343594,0.8762,0.33796,1,3.41191,-0.453485,0,3.44192,0.5,0,11.3479,4.24794,-6.56445,0,0.26832,0.00257097,-0.0138369,0.268689,0,29,1
-0.574882,0.770495,0.275405,1,3.41376,-0.452206,0,3.44358,0.5,0,11.5038,4.07122,-6.58928,0,0.269436,0.00154701,-0.0108322,0.269658,0,30,1
0.424043,0.905642,0.000675439,1,3.75285,-0.453085,0,3.78011,0.5,0,11.2391,4.91051,-7.35546,0,0.251722,0.00516655,-0.00149688,0.251779,0,31,1
0.58161,0.813467,0.000860492,1,3.7516,-0.452206,0,3.77875,0.5,0,11.3427,4.64148,-7.55288,0,0.254659,0.00660707,-0.00198057,0.254753,0,32,1
-0.00425273,0.999991,0.000642905,1,3.75652,-0.453044,0,3.78374,0.5,0,11.2281,5.05967,-7.29722,0,0.250678,0.00450183,-0.00153672,0.250723,0,33,1
0.0159871,0.999872,0.000661614,1,3.76019,-0.453067,0,3.78738,0.5,0,11.2341,5.27983,-7.26491,0,0.250998,0.00431567,-0.00162255,0.25104,0,34,1
-0.423033,0.906114,0.000650531,1,3.76385,-0.453109,0,3.79103,0.5,0,11.2458,5.53566,-7.2379,0,0.251746,0.00423614,-0.00173257,0.251788,0,35,1
-0.583436,0.812159,0.000335391,1,3.76513,-0.452206,0,3.79219,0.5,0,11.3496,5.96749,-7.36164,0,0.253285,0.00413592,-0.00173264,0.253325,0,36,1
