Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.45107,0.892481,0.00366634,1,7.68361,-0.46033,0,7.69739,0.5,0,13,-296.139,-62.5803,0,0.14805,0.499816,0.00377769,0.521296,0,0,1
0.468098,0.883657,0.00596229,1,7.68227,-0.459559,0,7.696,0.5,0,13,-190.105,-58.4398,0,0.229972,0.525754,0.00353925,0.573862,0,1,1
0.379028,0.925385,0.000811732,1,7.68727,-0.461352,0,7.70111,0.5,0,13,-820.345,-76.8863,0,0.0442861,0.453041,-0.00162562,0.455203,0,2,1
0.17807,0.984016,0.0018806,1,7.69094,-0.462332,0,7.70482,0.5,0,12.7542,-1757.35,-95.6984,0,-0.0222422,0.334097,-0.00638717,0.334897,0,3,1
0.116642,0.993172,0.00214614,1,7.69461,-0.462539,0,7.7085,0.5,0,12.8105,-2510.43,-106.818,0,-0.129187,0.204236,-0.000546252,0.241665,0,4,1
0.0816366,0.996656,0.00363038,1,7.69827,-0.462938,0,7.71218,0.5,0,12.9193,-2828.07,-113.531,0,-0.223395,0.0775379,0.00542231,0.236531,0,5,1
-0.0837479,0.996477,0.00450558,1,7.70194,-0.46294,0,7.71584,0.5,0,12.9196,-2873.66,-115.083,0,-0.232425,-0.0612561,0.00386346,0.240393,0,6,1
-0.195499,0.980691,0.00501813,1,7.7056,-0.462529,0,7.71947,0.5,0,12.8078,-2491.16,-108.695,0,-0.141121,-0.192041,0.00104038,0.238319,0,7,1
-0.254317,0.96669,0.0288833,1,7.70927,-0.462021,0,7.7231,0.5,0,12.6698,-1738.56,-97.0988,0,-0.0186264,-0.296221,0.000698755,0.296807,0,8,1
-0.396003,0.918244,0.00319009,1,7.71293,-0.460851,0,7.72669,0.5,0,13,-1216.3,-91.9115,0,0.0560085,-0.390131,-0.0008139,0.394132,0,9,1
-0.340055,0.940401,0.00288763,1,7.7166,-0.460242,0,7.73031,0.5,0,13,-868.277,-82.1118,0,0.133214,-0.451675,-0.00105516,0.470911,0,10,1
-0.381701,0.92428,0.00329606,1,7.71809,-0.459559,0,7.73176,0.5,0,13,-616.333,-76.0017,0,0.180011,-0.476085,-0.00083743,0.508981,0,11,1
0.663173,0.74815,0.0217458,1,7.67628,-0.456678,0,7.68985,0.5,0,13,360.929,-26.6683,0,0.403602,0.57634,-0.00336317,0.703615,0,12,1
0.703871,0.710106,0.0177282,1,7.67542,-0.455882,0,7.68895,0.5,0,12.7658,365.267,-24.7942,0,0.421598,0.566969,-0.00417239,0.706552,0,13,1
0.504731,0.86318,0.0128721,1,7.67994,-0.458032,0,7.69359,0.5,0,13,55.4174,-45.932,0,0.320319,0.564412,0.000513269,0.648973,0,14,1
-0.462945,0.88638,0.00341951,1,7.72027,-0.458509,0,7.73387,0.5,0,13,-90.218,-62.3349,0,0.23089,-0.498845,-0.000824781,0.549688,0,15,1
-0.604421,0.796653,0.00429764,1,7.72393,-0.456157,0,7.73739,0.5,0,13,164.487,-47.5332,0,0.291886,-0.476656,-0.00185672,0.558929,0,16,1
-0.601775,0.798654,0.00419887,1,7.7242,-0.455882,0,7.73764,0.5,0,13,149.879,-47.6671,0,0.298293,-0.475323,-0.00195685,0.561173,0,17,1
0.563862,0.825842,0.00669013,1,7.67261,-0.453704,0,7.68601,0.5,0,12.5925,411.016,-11.3113,0,0.52326,0.547332,-0.00350999,0.757222,0,18,1
0.617133,0.786799,0.00967894,1,7.67083,-0.452206,0,7.68414,0.5,0,13,471.549,0.204003,0,0.619777,0.533254,-0.00132735,0.817609,0,19,1
-0.443249,0.896396,0.00207517,1,7.7276,-0.454299,0,7.74094,0.5,0,12.5692,90.3036,-39.7717,0,0.435809,-0.437067,-0.00120198,0.617218,0,20,1
-0.482401,0.87595,0.000160026,1,7.73126,-0.453341,0,7.74454,0.5,0,12.3089,153.447,-31.496,0,0.480346,-0.409087,-0.000851582,0.63094,0,21,1
-0.716542,0.697544,-9.09122e-05,1,7.73284,-0.452206,0,7.74605,0.5,0,12.4293,133.623,-30.7611,0,0.514109,-0.389845,-0.000726463,0.645204,0,22,1
0.67781,0.735195,0.00781261,1,7.66895,-0.449863,0,7.68213,0.5,0,13,475.633,3.23468,0,0.662088,0.513337,0.00360691,0.837788,0,23,1
0.647199,0.762282,0.0076759,1,7.66762,-0.448529,0,7.68073,0.5,0,13,448.135,4.97996,0,0.693048,0.502798,0.00386277,0.856234,0,24,1
-0.634203,0.773166,-0.000561734,1,7.73493,-0.449556,0,7.74798,0.5,0,13,111.527,-31.4842,0,0.518782,-0.366946,-0.000913823,0.635441,0,25,1
-0.464339,0.885657,-0.000845339,1,7.73694,-0.448529,0,7.74993,0.5,0,13,80.9071,-31.1171,0,0.54191,-0.365676,-0.000836948,0.653748,0,26,1
0.675616,0.737215,0.00754218,1,7.66528,-0.44655,0,7.67828,0.5,0,13,362.065,8.33185,0,0.747,0.486212,0.00498735,0.891312,0,27,1
0.681163,0.72711,-0.0856014,1,7.66307,-0.444853,0,7.67597,0.5,0,13,318.497,11.6361,0,0.789191,0.46939,0.00409588,0.918241,0,28,1
-0.398076,0.917352,-0.000838509,1,7.7386,-0.447602,0,7.75153,0.5,0,12.7478,81.6364,-27.6872,0,0.580813,-0.359444,-0.000632147,0.68304,0,29,1
-0.387426,0.921901,-0.000823199,1,7.74226,-0.446774,0,7.75514,0.5,0,12.4775,106.408,-21.5139,0,0.603092,-0.325916,-0.00036346,0.685523,0,30,1
-0.558532,0.829483,-0.000709146,1,7.74593,-0.445216,0,7.75871,0.5,0,12.9012,107.266,-21.0027,0,0.642016,-0.309035,-0.000844612,0.712522,0,31,1
-0.561112,0.827739,-0.000775617,1,7.74633,-0.444853,0,7.75909,0.5,0,12.8906,105.14,-20.7245,0,0.647954,-0.306075,-0.000832346,0.716608,0,32,1
0.397576,0.917561,-0.00392474,1,8.18215,-0.445028,0,8.19424,0.5,0,12.9524,-453.809,-48.7435,0,0.284776,0.312558,-0.00407233,0.422855,0,33,1
0.405412,0.914127,-0.00372082,1,8.18167,-0.444853,0,8.19375,0.5,0,13,-431.281,-48.0681,0,0.299824,0.322096,-0.00401361,0.440064,0,34,1
0.280573,0.959823,-0.00437926,1,8.18581,-0.445949,0,8.19795,0.5,0,12.7019,-569.106,-49.9426,0,0.206196,0.227002,-0.00345948,0.30669,0,35,1
0.230238,0.973129,-0.00321121,1,8.18948,-0.44648,0,8.20164,0.5,0,12.5573,-518.159,-47.15,0,0.16612,0.154378,-0.00262604,0.226794,0,36,1
0.0135543,0.999906,-0.00201922,1,8.19315,-0.447066,0,8.20533,0.5,0,12.398,-447.161,-44.3873,0,0.159843,0.0962238,-0.00214117,0.186583,0,37,1
-0.311488,0.950249,-0.00130368,1,8.19681,-0.446025,0,8.20894,0.5,0,12.3188,-496.496,-48.1011,0,0.192567,0.0320601,-0.00241831,0.195233,0,38,1
0.247684,0.96884,-0.000856527,1,8.20048,-0.445816,0,8.21259,0.5,0,12.2619,-519.103,-48.9464,0,0.190956,-0.0243903,-0.00172977,0.192515,0,39,1
0.183124,0.98309,-0.000518449,1,8.20414,-0.447328,0,8.21633,0.5,0,12.3267,-499.421,-47.9841,0,0.149672,-0.0963221,-0.000897496,0.17799,0,40,1
-0.163618,0.986524,-0.00038093,1,8.20781,-0.446975,0,8.21997,0.5,0,12.4229,-410.92,-46.339,0,0.15495,-0.145793,-0.000290188,0.212756,0,41,1
-0.143634,0.989631,-0.000525891,1,8.21147,-0.44658,0,8.22361,0.5,0,12.5301,-334.737,-44.4529,0,0.176161,-0.192246,0.000382515,0.260752,0,42,1
-0.131912,0.991261,-0.000448491,1,8.21514,-0.446372,0,8.22726,0.5,0,12.5867,-261.8,-40.6723,0,0.208494,-0.228436,0.000803816,0.309279,0,43,1
-0.19124,0.981543,-0.000227086,1,8.21881,-0.446034,0,8.2309,0.5,0,12.6787,-149.816,-36.2266,0,0.242377,-0.26068,0.00107222,0.355952,0,44,1
-0.260467,0.965483,6.90617e-05,1,8.22247,-0.445496,0,8.23453,0.5,0,12.8251,-26.1726,-30.5624,0,0.280497,-0.282903,0.00143869,0.39839,0,45,1
