Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.396478,0.918044,-0.00066289,1,5.75252,-0.459733,0,5.77087,0.5,0,12.9525,-649.36,-70.2555,0,0.139586,0.480227,-0.00419138,0.50012,0,0,1
0.401004,0.916074,-0.00207467,1,5.75226,-0.459559,0,5.77059,0.5,0,13,-588.006,-69.2665,0,0.16116,0.489967,-0.00390079,0.515806,0,1,1
0.268897,0.962964,0.0198763,1,5.75619,-0.460494,0,5.77458,0.5,0,12.7457,-1507.15,-85.5743,0,-0.00297899,0.371882,-0.00875159,0.371997,0,2,1
0.212019,0.976417,0.0407213,1,5.75986,-0.460862,0,5.77826,0.5,0,12.3545,-1895.91,-92.8611,0,-0.0108103,0.223274,-0.00511923,0.223594,0,3,1
0.120488,0.99229,0.0290532,1,5.76352,-0.461603,0,5.78198,0.5,0,12.5561,-2363.82,-102.261,0,-0.0675024,0.117742,0.00209954,0.135736,0,4,1
-0.0529201,0.998597,0.00180575,1,5.76719,-0.461306,0,5.78561,0.5,0,13,-3486.14,-125.93,0,-0.147869,-0.071997,0.00245618,0.164484,0,5,1
-0.193804,0.981038,0.00189985,1,5.77085,-0.461499,0,5.78927,0.5,0,13,-4229.65,-133.28,0,-0.150212,-0.210571,0.000518228,0.258658,0,6,1
-0.301566,0.953445,0.00102542,1,5.77452,-0.460627,0,5.79286,0.5,0,12.7095,-2875.08,-113.086,0,-0.0649855,-0.430624,-0.000249841,0.4355,0,7,1
-0.466278,0.884637,0.000977237,1,5.77789,-0.459559,0,5.79613,0.5,0,13,-1610.08,-102.216,0,0.0517451,-0.544594,0.000599643,0.547047,0,8,1
0.567256,0.823541,-0.000292567,1,5.74886,-0.457203,0,5.76701,0.5,0,13,213.635,-43.1277,0,0.26755,0.561273,0.00117057,0.621781,0,9,1
0.504332,0.86351,-7.49242e-05,1,5.74724,-0.455882,0,5.76529,0.5,0,13,302.208,-31.2474,0,0.32466,0.575536,0.00225109,0.660795,0,10,1
-0.48237,0.875967,0.00093292,1,5.77818,-0.459364,0,5.79641,0.5,0,13,-1408.93,-99.4293,0,0.061487,-0.550829,0.000590242,0.554251,0,11,1
-0.450193,0.892931,0.000723118,1,5.78185,-0.457087,0,5.79989,0.5,0,13,-523.225,-80.9553,0,0.143663,-0.575386,0.000309227,0.59305,0,12,1
-0.588403,0.808567,0.000526229,1,5.78551,-0.456176,0,5.80347,0.5,0,13,-360.082,-73.9059,0,0.196684,-0.608498,0.00039252,0.639495,0,13,1
-0.602399,0.798195,0.000460797,1,5.78588,-0.455882,0,5.80381,0.5,0,12.9001,-347.694,-71.3265,0,0.211902,-0.600091,0.000326847,0.636405,0,14,1
0.530664,0.847582,0.000129427,1,5.74153,-0.453327,0,5.7594,0.5,0,12.695,354.856,-5.99696,0,0.510029,0.526728,0.00248823,0.733197,0,15,1
0.597857,0.801603,0.000326644,1,5.73998,-0.452206,0,5.75777,0.5,0,13,350.309,3.54229,0,0.579347,0.515416,0.00218685,0.775436,0,16,1
0.453207,0.891405,-3.87073e-05,1,5.74519,-0.454539,0,5.76315,0.5,0,12.6346,236.594,-26.6492,0,0.435234,0.569025,0.00211599,0.716395,0,17,1
-0.448437,0.893814,-0.000310965,1,5.78918,-0.454086,0,5.80696,0.5,0,12.4887,-115.166,-49.9878,0,0.333028,-0.557817,-0.000125497,0.649667,0,18,1
-0.600391,0.799707,-0.000652317,1,5.79238,-0.452206,0,5.81001,0.5,0,13,108.851,-45.5115,0,0.429148,-0.584379,-7.42466e-05,0.725028,0,19,1
0.231216,0.972852,0.00986821,1,5.99443,-0.452656,0,6.01149,0.5,0,12.8775,-1012.37,-68.7321,0,0.0518202,0.169514,0.00375299,0.177298,0,20,1
0.290946,0.956734,0.00326911,1,5.99252,-0.452206,0,6.00955,0.5,0,13,-920.843,-68.341,0,0.0941772,0.220689,0.00488234,0.239993,0,21,1
0.119223,0.99256,0.0247079,1,5.99809,-0.453092,0,6.01518,0.5,0,12.7591,-1042.12,-67.9679,0,0.0171348,0.0792839,-0.00103241,0.0811209,0,22,1
0.0348575,0.99899,0.0283514,1,6.00176,-0.453262,0,6.01885,0.5,0,12.7129,-1016.11,-67.0622,0,0.00945169,-0.00380305,0.00140659,0.0102848,0,23,1
