Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.193488,0.981081,0.00011008,0.999979,2.44525,-0.470959,0,2.49019,135.164,0.5,0,12,-4270.9,-135.164,-0.502746,0.324661,0.0013493,0.598465,0,0,1
0.217501,0.975729,0.000230408,0.999677,2.44427,-0.470701,0,2.48918,131.311,0.5,0,12,-3952.2,-131.311,-0.48106,0.370701,0.00112019,0.607321,0,1,1
0.241497,0.970382,9.26722e-05,0.999981,2.4433,-0.470443,0,2.48818,127.461,0.5,0,12,-3633.75,-127.461,-0.459394,0.416705,0.00136164,0.620232,0,2,1
0.032527,0.999448,0.000168049,0.999977,2.45013,-0.471471,0,2.49508,140.932,0.5,0,12,-4751.22,-140.932,-0.534239,0.0692445,0.0012965,0.538709,0,3,1
0.113011,0.990267,-1.39186e-06,0.996694,2.44769,-0.471215,0,2.49264,138.048,0.5,0,12,-4511.11,-138.048,-0.518499,0.196961,0.0018808,0.554652,0,4,1
-0.134038,0.990952,0.000230012,0.999976,2.45502,-0.471247,0,2.49984,138.215,0.5,0,12,-4321.28,-138.215,-0.492653,-0.173863,0.00121117,0.522434,0,5,1
-0.0507556,0.995203,0.000100482,0.996496,2.45258,-0.471359,0,2.49746,139.577,0.5,0,12,-4536.57,-139.577,-0.513461,-0.0523052,0.00182376,0.516121,0,6,1
-0.184066,0.981569,0.000197207,0.998678,2.45699,-0.470845,0,2.5017,133.213,0.5,0,12,-3790.17,-133.213,-0.451518,-0.261499,0.000606696,0.521776,0,7,1
-0.234192,0.972166,0.000264713,0.999977,2.45897,-0.470443,0,2.50357,128.206,0.5,0,12,-3258.36,-128.206,-0.410359,-0.349318,0.00111005,0.538905,0,8,1
0.508022,0.861329,6.08254e-05,0.999987,2.43058,-0.466005,0,2.47485,56.7218,0.5,0,12,-143.165,-56.7218,-0.0790198,0.735144,0.00156687,0.73938,0,9,1
0.512918,0.858403,0.000109601,0.999971,2.43018,-0.465761,0,2.47441,55.2007,0.5,0,12,-111.288,-55.2007,-0.0608519,0.739309,0.00157578,0.741811,0,10,1
0.517811,0.85548,6.22051e-05,0.999987,2.42978,-0.465517,0,2.47397,53.6791,0.5,0,12,-79.4383,-53.6791,-0.0427021,0.743479,0.00158915,0.744706,0,11,1
0.400928,0.916097,4.67021e-05,0.999988,2.43547,-0.468175,0,2.48006,77.1326,0.5,0,12,-718.577,-77.1326,-0.249903,0.656043,0.00144616,0.70203,0,12,1
0.454477,0.888712,0.000234208,0.998177,2.43303,-0.46709,0,2.47746,66.9257,0.5,0,12,-430.849,-66.9257,-0.164472,0.695619,0.00175973,0.7148,0,13,1
0.303293,0.952881,6.29576e-05,0.999985,2.44036,-0.469698,0,2.48515,108.691,0.5,0,12,-2366.45,-108.691,-0.39132,0.547368,0.0013882,0.672864,0,14,1
0.352119,0.934487,-0.00030525,0.998625,2.43791,-0.468937,0,2.48261,92.912,0.5,0,12,-1542.51,-92.912,-0.320619,0.601722,0.00182128,0.681813,0,15,1
0.272408,0.961629,-0.000272948,0.999468,2.44183,-0.470071,0,2.48666,118.073,0.5,0,12,-2999.89,-118.073,-0.42535,0.482062,0.00172474,0.642891,0,16,1
-0.244069,0.96968,0.000338408,0.999924,2.45944,-0.470345,0,2.50401,125.942,0.5,0,12,-3083.72,-125.942,-0.398441,-0.368917,0.00122291,0.543007,0,17,1
-0.254011,0.967178,0.000267336,0.999977,2.45991,-0.470246,0,2.50445,123.662,0.5,0,12,-2907.86,-123.662,-0.386435,-0.388638,0.00107656,0.548062,0,18,1
-0.315411,0.948939,0.000246591,0.999984,2.4648,-0.468942,0,2.50901,99.134,0.5,0,12,-1359.52,-99.134,-0.246147,-0.488121,0.000944533,0.546673,0,19,1
-0.284708,0.958059,0.000816528,0.999468,2.46235,-0.469594,0,2.50673,111.392,0.5,0,12,-2133.35,-111.392,-0.316328,-0.438412,0.00135011,0.54062,0,20,1
-0.411985,0.91117,0.000275626,0.999981,2.46968,-0.467438,0,2.51353,87.703,0.5,0,12,-849.592,-87.703,-0.0990026,-0.557145,0.000916758,0.565874,0,21,1
-0.363692,0.930057,-2.10137e-05,0.998638,2.46724,-0.46819,0,2.51127,93.4145,0.5,0,12,-1104.54,-93.4145,-0.172641,-0.522658,0.00109912,0.550434,0,22,1
-0.43873,0.898105,0.000202702,0.999538,2.47176,-0.466478,0,2.5154,83.7694,0.5,0,12,-666.535,-83.7694,-0.0298023,-0.581589,0.000922807,0.582353,0,23,1
-0.465497,0.885029,0.000273784,0.999982,2.47385,-0.465517,0,2.51726,79.8302,0.5,0,12,-483.685,-79.8302,0.0393714,-0.606131,0.00100036,0.607409,0,24,1
0.551963,0.833858,6.80545e-05,0.999991,2.4257,-0.463171,0,2.46952,33.5117,0.5,0,12,340.604,-33.5117,0.095826,0.776902,0.00173035,0.782791,0,25,1
0.574703,0.817879,6.04826e-05,0.999605,2.42373,-0.461881,0,2.46734,25.0633,0.5,0,12,448.986,-24.3517,0.168744,0.775467,0.00183791,0.793617,0,26,1
0.59744,0.801902,8.57259e-05,0.999991,2.42176,-0.460591,0,2.46517,16.6151,0.5,0,12,557.382,-15.1896,0.241609,0.774046,0.00190345,0.810879,0,27,1
0.534889,0.844668,-0.000365965,0.999785,2.42774,-0.464344,0,2.47175,43.592,0.5,0,12,130.59,-43.592,0.0265458,0.76021,0.00175498,0.760675,0,28,1
-0.466518,0.884491,0.000340783,0.999982,2.47421,-0.46533,0,2.51759,78.059,0.5,0,12,-427.913,-78.059,0.0515799,-0.607878,0.0010257,0.610063,0,29,1
-0.467544,0.88395,0.000268317,0.999983,2.47457,-0.465143,0,2.51791,76.2793,0.5,0,12,-371.848,-76.2793,0.0638322,-0.609615,0.00100887,0.612949,0,30,1
-0.486615,0.873597,0.00029522,0.999983,2.47946,-0.462906,0,2.5223,60.2691,0.5,0,12,8.82128,-60.2691,0.199796,-0.599725,0.00110215,0.632131,0,31,1
-0.477067,0.87878,0.000284591,0.999924,2.47702,-0.464024,0,2.5201,68.2724,0.5,0,12,-181.21,-68.2724,0.131904,-0.604684,0.00109311,0.618905,0,32,1
-0.50292,0.864106,0.000389083,0.999804,2.48162,-0.461749,0,2.52421,56.8349,0.5,0,12,61.667,-56.8349,0.256102,-0.595354,0.00111914,0.648102,0,33,1
-0.51924,0.854607,0.0003292,0.999982,2.48378,-0.460591,0,2.52612,53.3949,0.5,0,12,115.423,-53.3949,0.312647,-0.590882,0.00110873,0.668499,0,34,1
0.634646,0.772793,0.000102564,0.999992,2.41592,-0.456419,0,2.45866,10.0245,0.5,0,12,582.938,7.88329,0.410318,0.749244,0.00228329,0.854244,0,35,1
0.637393,0.77052,9.78054e-05,0.999986,2.41547,-0.456042,0,2.45814,10.5527,0.5,0,12,571.342,9.1664,0.425142,0.744459,0.00234808,0.857304,0,36,1
0.640137,0.76825,0.000103905,0.999992,2.41501,-0.455665,0,2.45762,11.0812,0.5,0,12,559.782,10.4487,0.439955,0.739683,0.0023774,0.860637,0,37,1
0.60371,0.797193,8.88486e-05,0.999991,2.42081,-0.459897,0,2.46411,13.0884,0.5,0,12,606.217,-11.0525,0.268506,0.776241,0.0019518,0.82137,0,38,1
0.619177,0.784993,-3.25134e-05,0.999797,2.41836,-0.458158,0,2.46138,11.5603,0.5,0,12,594.677,-1.58671,0.339407,0.762757,0.00213834,0.834866,0,39,1
0.600576,0.799547,8.15901e-05,0.999983,2.42128,-0.460244,0,2.46464,14.8515,0.5,0,12,581.818,-13.1206,0.255058,0.775145,0.00194108,0.816032,0,40,1
