Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.30087,0.953642,-0.000587305,0.999978,12.2006,-0.476156,0,12.2099,119.322,0.5,0,12,-3153.45,-119.322,-0.590372,0.441126,-0.000509695,0.736975,0,0,1
0.323557,0.945882,-0.000477816,0.999691,12.1995,-0.475764,0,12.2088,115.536,0.5,0,12,-2867.55,-115.536,-0.558001,0.484596,-0.000894155,0.739053,0,1,1
0.346348,0.938084,-0.000568649,0.999979,12.1984,-0.475369,0,12.2077,111.735,0.5,0,12,-2581.03,-111.735,-0.52556,0.528241,-0.00057765,0.745152,0,2,1
0.151713,0.988403,-0.00054588,0.999979,12.2055,-0.477131,0,12.2148,126.088,0.5,0,12,-3747,-126.088,-0.662972,0.217855,-0.000349053,0.697849,0,3,1
0.226307,0.971021,-0.000487655,0.997044,12.203,-0.476644,0,12.2123,122.708,0.5,0,12,-3450.61,-122.708,-0.626683,0.32945,0.000324955,0.708003,0,4,1
-0.000311044,0.99998,-0.000478307,0.99998,12.2104,-0.477412,0,12.2197,127.357,0.5,0,12,-3785.41,-127.357,-0.666478,0.0107046,-0.000303245,0.666565,0,5,1
0.0756998,0.994195,-0.000442826,0.997072,12.2079,-0.477271,0,12.2172,126.722,0.5,0,12,-3766.03,-126.722,-0.66471,0.114235,0.000351202,0.674455,0,6,1
-0.143084,0.989688,-0.000403864,0.999978,12.2153,-0.477128,0,12.2246,125.55,0.5,0,12,-3460.18,-125.55,-0.604168,-0.188653,-0.000348345,0.632937,0,7,1
-0.0716948,0.994837,-0.000583921,0.997417,12.2128,-0.47727,0,12.2221,126.45,0.5,0,12,-3622.38,-126.45,-0.635309,-0.0890012,0.000346192,0.641513,0,8,1
-0.271524,0.962406,-0.000284198,0.999975,12.2201,-0.476238,0,12.2294,113.499,0.5,0,12,-2312.88,-113.499,-0.482337,-0.377729,-0.000390618,0.61264,0,9,1
-0.207291,0.976054,-0.000551238,0.997823,12.2177,-0.476683,0,12.227,119.523,0.5,0,12,-2886.12,-119.523,-0.543247,-0.283202,0.000348961,0.612634,0,10,1
-0.290961,0.956492,-0.000412384,0.999768,12.2215,-0.475803,0,12.2308,107.986,0.5,0,12,-1904.35,-107.986,-0.440177,-0.409286,-0.000697241,0.601059,0,11,1
-0.310364,0.950594,-0.000185884,0.999978,12.2229,-0.475369,0,12.2321,102.483,0.5,0,12,-1495.97,-102.483,-0.398068,-0.440808,-0.000442268,0.593945,0,12,1
0.483644,0.875249,-0.000394013,0.999986,12.1908,-0.472426,0,12.2,62.9678,0.5,0,12,-296.061,-62.9678,-0.286276,0.715179,-0.000557347,0.770348,0,13,1
0.513759,0.857201,-0.000390748,0.999371,12.1891,-0.471435,0,12.1982,56.2784,0.5,0,12,-168.722,-56.2784,-0.217113,0.736189,-0.000728228,0.767537,0,14,1
0.543925,0.839117,-0.000270839,0.999986,12.1874,-0.470443,0,12.1964,49.5614,0.5,0,12,-40.2103,-49.5614,-0.147872,0.75722,-0.000466302,0.771523,0,15,1
0.390767,0.920471,-0.000509854,0.999983,12.1957,-0.474385,0,12.2049,93.7169,0.5,0,12,-1564.87,-93.7169,-0.445075,0.628021,-0.000640632,0.769742,0,16,1
0.437201,0.897859,-0.000732817,0.998648,12.1933,-0.473405,0,12.2024,78.3403,0.5,0,12,-930.532,-78.3403,-0.365695,0.671643,-0.000187831,0.764746,0,17,1
0.368529,0.929287,-0.000850733,0.999694,12.1971,-0.474878,0,12.2063,102.743,0.5,0,12,-2074.18,-102.743,-0.485406,0.578063,-0.000312527,0.754835,0,18,1
-0.319724,0.947439,0.000128672,0.999932,12.2239,-0.475029,0,12.2332,95.0342,0.5,0,12,-1070.96,-95.0342,-0.363532,-0.459305,-0.000218415,0.585762,0,19,1
-0.32907,0.944285,-9.88315e-05,0.999981,12.225,-0.474688,0,12.2342,87.5936,0.5,0,12,-646.808,-87.5936,-0.329052,-0.477774,-0.000441143,0.580123,0,20,1
-0.378029,0.925777,9.78003e-05,0.999985,12.2299,-0.473179,0,12.2391,69.5256,0.5,0,12,-21.3895,-69.5256,-0.192763,-0.481903,-0.000589769,0.519027,0,21,1
-0.353553,0.935033,0.000297825,0.999643,12.2275,-0.473934,0,12.2366,78.5683,0.5,0,12,-334.429,-78.5683,-0.260895,-0.479855,-0.000402691,0.546193,0,22,1
-0.448171,0.893927,0.000274441,0.999982,12.2348,-0.471292,0,12.2439,63.4924,0.5,0,12,-52.7394,-63.4924,-0.0496976,-0.503691,-0.000815507,0.506137,0,23,1
-0.413111,0.909851,-6.54636e-05,0.999245,12.2324,-0.472236,0,12.2415,66.5129,0.5,0,12,-37.5456,-66.5129,-0.121202,-0.492857,-0.000586889,0.507541,0,24,1
-0.451942,0.892017,0.000247439,0.999973,12.2357,-0.470868,0,12.2447,62.1236,0.5,0,12,-30.2499,-62.1236,-0.0238064,-0.505066,-0.000855551,0.505628,0,25,1
-0.45572,0.890103,0.000315596,0.999982,12.2365,-0.470443,0,12.2456,60.746,0.5,0,12,-7.47264,-60.746,0.00214293,-0.506487,-0.000907873,0.506492,0,26,1
0.608645,0.793426,0.00011984,0.999987,12.181,-0.466464,0,12.19,17.6233,0.5,0,12,430.042,-17.1873,0.0577597,0.794399,-0.000382358,0.796496,0,27,1
0.614631,0.788764,0.000194883,0.99996,12.1804,-0.46599,0,12.1893,15.8698,0.5,0,12,433.494,-15.0789,0.0803384,0.790928,-0.000340518,0.794998,0,28,1
0.620608,0.784105,0.000186789,0.999988,12.1798,-0.465517,0,12.1887,14.1371,0.5,0,12,436.86,-12.9785,0.102898,0.787399,-0.00027649,0.794094,0,29,1
0.558047,0.829792,-0.000205906,0.999986,12.1859,-0.469531,0,12.195,42.2066,0.5,0,12,121.935,-42.2066,-0.10118,0.774676,-0.000468192,0.781255,0,30,1
0.583348,0.811603,-0.000160726,0.999497,12.1835,-0.467997,0,12.1925,29.9163,0.5,0,12,276.128,-29.686,-0.0217008,0.784452,-0.000292375,0.784752,0,31,1
0.550985,0.834454,-0.000273738,0.999949,12.1866,-0.469987,0,12.1957,45.8817,0.5,0,12,41.0533,-45.8817,-0.124537,0.765938,-0.000385911,0.775997,0,32,1
-0.454825,0.890562,0.000580818,0.999983,12.2381,-0.469698,0,12.2471,55.0024,0.5,0,12,82.6227,-55.0024,0.0431636,-0.500336,-0.000894498,0.502196,0,33,1
-0.45394,0.891015,0.000386376,0.999985,12.2397,-0.468951,0,12.2487,49.272,0.5,0,12,172.079,-49.272,0.0842446,-0.494132,-0.00094863,0.501263,0,34,1
-0.483842,0.875135,0.000584918,0.999983,12.2446,-0.466801,0,12.2535,41.9372,0.5,0,12,187.128,-41.9372,0.189721,-0.464382,-0.00102287,0.501643,0,35,1
-0.46889,0.883078,0.000281812,0.999842,12.2421,-0.467877,0,12.2511,45.5889,0.5,0,12,180.004,-45.5889,0.136945,-0.47927,-0.000934737,0.498452,0,36,1
-0.486394,0.873714,0.000595385,0.999978,12.2458,-0.46616,0,12.2546,40.9591,0.5,0,12,176.512,-40.9591,0.216924,-0.459993,-0.00102205,0.508577,0,37,1
-0.488961,0.872286,0.000644659,0.999983,12.247,-0.465517,0,12.2558,39.9622,0.5,0,12,166.137,-39.9622,0.244179,-0.455581,-0.00102684,0.516893,0,38,1
0.128491,0.991688,0.000240444,0.999977,12.6257,-0.466125,0,12.6343,38.7244,0.5,0,12,-244.6,-38.7244,-0.139857,0.129828,0.000225379,0.190828,0,39,1
0.143463,0.989517,0.000269361,0.999863,12.6236,-0.465821,0,12.6322,37.6402,0.5,0,12,-228.945,-37.6402,-0.133592,0.148527,0.00022511,0.199768,0,40,1
0.158394,0.987354,0.000188001,0.999978,12.6214,-0.465517,0,12.63,36.5615,0.5,0,12,-213.432,-36.5615,-0.127347,0.16722,0.000265724,0.21019,0,41,1
0.0888325,0.996024,0.000231335,0.999977,12.6306,-0.466594,0,12.6392,40.1642,0.5,0,12,-259.036,-40.1642,-0.147568,0.087755,0.000165347,0.17169,0,42,1
0.10864,0.993858,0.000235624,0.999778,12.6282,-0.46636,0,12.6368,39.4466,0.5,0,12,-251.885,-39.4466,-0.143717,0.108791,0.000234599,0.180251,0,43,1
0.0483232,0.998809,0.000120672,0.999978,12.6355,-0.466875,0,12.6441,40.9516,0.5,0,12,-259.825,-40.9516,-0.149053,0.047225,0.000145958,0.156355,0,44,1
0.0685528,0.997417,0.000192753,0.99977,12.633,-0.466735,0,12.6417,40.5588,0.5,0,12,-259.445,-40.5588,-0.148308,0.0674847,0.000213985,0.16294,0,45,1
0.00859714,0.999941,-8.16446e-05,0.999978,12.6404,-0.466988,0,12.649,41.2086,0.5,0,12,-250.57,-41.2086,-0.144178,0.00895459,0.000178643,0.144456,0,46,1
0.0284426,0.999373,2.45417e-05,0.999778,12.6379,-0.466931,0,12.6466,41.0815,0.5,0,12,-255.226,-41.0815,-0.146605,0.0280803,0.000232522,0.14927,0,47,1
-0.0300847,0.999525,-0.000328262,0.999978,12.6453,-0.466944,0,12.6539,41.1945,0.5,0,12,-240.063,-41.1945,-0.133038,-0.0271808,0.000222725,0.135786,0,48,1
-0.0107459,0.99973,-0.000219156,0.999787,12.6428,-0.466966,0,12.6514,41.2036,0.5,0,12,-245.376,-41.2036,-0.138592,-0.00913366,0.000269328,0.138893,0,49,1
-0.0674568,0.997699,-0.000547081,0.999977,12.6501,-0.466745,0,12.6588,41.0226,0.5,0,12,-231.256,-41.0226,-0.115955,-0.0622775,0.000254643,0.131621,0,50,1
-0.0487534,0.99861,-0.000470364,0.9998,12.6477,-0.466844,0,12.6563,41.1085,0.5,0,12,-235.67,-41.1085,-0.124478,-0.0447612,0.000288218,0.132282,0,51,1
-0.10248,0.994711,-0.000660807,0.999977,12.655,-0.466386,0,12.6636,40.4212,0.5,0,12,-215.079,-40.4212,-0.0934144,-0.0968649,0.000271788,0.13457,0,52,1
-0.0849341,0.996207,-0.0006414,0.999821,12.6526,-0.466566,0,12.6612,40.7168,0.5,0,12,-223.052,-40.7168,-0.104669,-0.0796026,0.000278402,0.1315,0,53,1
-0.133171,0.991069,-0.000616936,0.999977,12.6599,-0.465856,0,12.6685,39.1581,0.5,0,12,-182.371,-39.1581,-0.0664887,-0.12952,0.000280093,0.145589,0,54,1
-0.117785,0.992896,-0.000641333,0.999858,12.6575,-0.466121,0,12.6661,39.7786,0.5,0,12,-198.463,-39.7786,-0.0799433,-0.113202,0.000250092,0.138585,0,55,1
-0.139004,0.99025,-0.000603758,0.999959,12.6611,-0.465686,0,12.6697,38.6506,0.5,0,12,-169.668,-38.6506,-0.0589542,-0.136336,0.000304545,0.148537,0,56,1
-0.144768,0.989442,-0.000524505,0.999977,12.6623,-0.465517,0,12.6708,38.1345,0.5,0,12,-156.829,-38.1345,-0.0514773,-0.14307,0.000284076,0.152049,0,57,1
0.647551,0.762008,0.000443303,0.99999,12.1762,-0.462634,0,12.1849,7.13668,0.5,0,12,521.527,-1.82321,0.20453,0.773496,-0.000123036,0.80008,0,58,1
0.655211,0.755366,0.000558071,0.99994,12.175,-0.461612,0,12.1837,8.65782,0.5,0,12,516.365,1.03049,0.243461,0.767997,-0.000111056,0.805662,0,59,1
0.662854,0.748734,0.000617015,0.99999,12.1738,-0.460591,0,12.1825,10.1684,0.5,0,12,510.59,3.84974,0.282365,0.762444,-8.88517e-05,0.813051,0,60,1
0.634085,0.773049,0.000120398,0.999834,12.178,-0.464075,0,12.1868,10.6501,0.5,0,12,479.086,-7.40974,0.153775,0.78034,-0.000197303,0.795347,0,61,1
-0.485672,0.874114,0.000795634,0.999976,12.2482,-0.46487,0,12.257,37.226,0.5,0,12,172.065,-37.226,0.266498,-0.447945,-0.00095269,0.521226,0,62,1
-0.48238,0.875944,0.000683888,0.999984,12.2495,-0.46422,0,12.2582,34.4975,0.5,0,12,177.665,-34.4975,0.288918,-0.440319,-0.000954836,0.526645,0,63,1
-0.494851,0.868957,0.000879402,0.999982,12.2543,-0.461942,0,12.263,28.7643,0.5,0,12,159.999,-28.7643,0.362869,-0.404046,-0.000808514,0.543073,0,64,1
-0.488612,0.872454,0.000614703,0.999959,12.2519,-0.463081,0,12.2606,31.6147,0.5,0,12,169.04,-31.6147,0.32586,-0.422103,-0.000892967,0.53325,0,65,1
-0.495044,0.868847,0.000864309,0.999982,12.2556,-0.461268,0,12.2643,28.0008,0.5,0,12,151.444,-28.0008,0.382691,-0.397279,-0.000720704,0.551619,0,66,1
-0.495264,0.868722,0.000911268,0.999983,12.2569,-0.460591,0,12.2655,27.2201,0.5,0,12,142.826,-27.2201,0.40253,-0.390384,-0.000699897,0.560741,0,67,1
0.301187,0.953545,-5.28565e-05,0.999981,12.5964,-0.460791,0,12.6048,15.8806,0.5,0,12,-0.0926113,-15.8806,0.0319498,0.27744,0.000462398,0.279274,0,68,1
0.300446,0.953779,-1.195e-05,0.999981,12.5961,-0.460691,0,12.6045,15.6114,0.5,0,12,1.26619,-15.6114,0.034708,0.278338,0.000459184,0.280494,0,69,1
0.299707,0.954012,-5.20702e-05,0.999981,12.5958,-0.460591,0,12.6042,15.3422,0.5,0,12,2.61703,-15.3422,0.0374661,0.279219,0.000463296,0.281722,0,70,1
