Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.57994,0.814382,0.0171023,0.99992,14.8404,-0.464554,0,14.8477,104.107,0.5,0,12.7852,-2010.87,-104.107,-0.139284,0.656847,-0.00194502,0.671455,0,0,1
0.619188,0.783655,0.0174679,0.998907,14.8394,-0.463731,0,14.8466,101.797,0.5,0,12.8963,-1764.65,-101.797,-0.0336271,0.685202,-0.0011369,0.686027,0,1,1
0.65463,0.755648,0.0178133,0.999931,14.8384,-0.462963,0,14.8457,100.084,0.5,0,13,-1546.54,-100.084,0.0641534,0.71175,0.000809592,0.714635,0,2,1
0.182755,0.983139,0.00377213,0.999988,14.8477,-0.466465,0,14.855,136.238,0.5,0,12.5272,-4968.66,-136.238,-0.419707,0.190759,-0.0149729,0.461267,0,3,1
0.381462,0.897686,0.0145932,0.975482,14.844,-0.465486,0,14.8513,120.667,0.5,0,12.6594,-3507.93,-120.667,-0.276905,0.422054,-0.00457927,0.504804,0,4,1
-0.0383152,0.999257,0.00115276,0.999992,14.855,-0.46658,0,14.8624,122.357,0.5,0,12.5116,-3574.51,-122.357,-0.351281,-0.238554,-0.0145993,0.424876,0,5,1
0.073134,0.990855,0.00239399,0.993554,14.8514,-0.46652,0,14.8587,129.155,0.5,0,12.5198,-4262.32,-129.155,-0.384958,-0.0244117,-0.0139292,0.385983,0,6,1
-0.240084,0.970728,-0.00267709,0.99998,14.8624,-0.466138,0,14.8697,82.1655,0.5,0,12.5714,-553.31,-82.1655,-0.250499,-0.503036,-0.0112348,0.562069,0,7,1
-0.139757,0.984688,-0.00178522,0.994558,14.8587,-0.466355,0,14.866,102.02,0.5,0,12.542,-2057.13,-102.02,-0.30057,-0.370378,-0.0134253,0.477182,0,8,1
-0.630651,0.775924,-0.00980499,0.999938,14.8697,-0.463894,0,14.8769,53.9072,0.5,0,12.8744,328.457,-53.9072,-0.0569399,-0.551184,-0.0100118,0.554207,0,9,1
-0.434613,0.873137,-0.00893589,0.975365,14.866,-0.464999,0,14.8733,68.1067,0.5,0,12.7251,-114.041,-68.1067,-0.152643,-0.526155,-0.010905,0.547958,0,10,1
