Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.615533,0.782122,-0.0655352,0.997442,6.41394,-0.464422,0,6.43073,48.3912,0.5,0,12.8031,-230.705,-48.3912,-0.0305467,0.39966,0.00125879,0.400828,0,0,1
0.635996,0.766549,-0.0579852,0.997723,6.4132,-0.463691,0,6.42994,48.7328,0.5,0,12.8012,-218.283,-48.7328,0.00337732,0.40725,0.0013909,0.407266,0,1,1
0.655017,0.750674,-0.0575862,0.997935,6.41248,-0.462963,0,6.42917,48.9979,0.5,0,12.8007,-202.213,-48.9979,0.0400337,0.41522,0.0013389,0.417147,0,2,1
0.330798,0.943697,0.00240936,0.999998,6.42127,-0.466308,0,6.43818,62.3724,0.5,0,12.5484,-973.313,-62.3724,-0.229695,0.251879,0.00185264,0.340891,0,3,1
0.475316,0.863847,0.00357796,0.985987,6.4176,-0.465366,0,6.43445,55.56,0.5,0,12.6756,-617.016,-55.56,-0.129748,0.326719,0.00198517,0.351544,0,4,1
0.115715,0.993279,-0.000871556,0.999997,6.4286,-0.468133,0,6.44562,53.6879,0.5,0,12.302,-541.72,-53.6879,-0.23627,0.10856,0.00283513,0.260032,0,5,1
0.22321,0.968301,0.000277228,0.993695,6.42494,-0.467217,0,6.4419,57.9867,0.5,0,12.4257,-755.959,-57.9867,-0.233121,0.178306,0.00317733,0.293511,0,6,1
-0.111572,0.99372,-0.000631045,0.999964,6.43593,-0.467105,0,6.45286,69.4547,0.5,0,12.5592,-921.321,-69.4547,-0.152794,-0.0486329,0.00220687,0.160362,0,7,1
0.00315527,0.993423,-0.00404515,0.993436,6.43227,-0.46762,0,6.44924,61.6324,0.5,0,12.4303,-732.399,-61.6324,-0.194393,0.0302797,0.00390319,0.196776,0,8,1
-0.033233,0.999351,5.32866e-05,0.999903,6.44327,-0.467056,0,6.46017,62.8141,0.5,0,12.5526,-620.183,-62.8141,-0.101455,-0.174738,0.00180838,0.202064,0,9,1
-0.0725085,0.996517,-0.0029959,0.999156,6.4396,-0.467082,0,6.45652,66.0702,0.5,0,12.5561,-768.21,-66.0702,-0.127436,-0.111958,0.000130791,0.169631,0,10,1
-0.163791,0.986401,6.9805e-05,0.999907,6.4506,-0.466843,0,6.46747,53.2505,0.5,0,12.4762,-258.462,-53.2505,-0.0743522,-0.251364,0.00202457,0.262138,0,11,1
-0.098666,0.992866,0.000216521,0.997757,6.44693,-0.466949,0,6.46382,58.0025,0.5,0,12.5143,-438.196,-58.0025,-0.0879936,-0.213129,0.00385166,0.230611,0,12,1
-0.341111,0.939991,0.000145878,0.99997,6.45793,-0.465631,0,6.4747,43.7207,0.5,0,12.6398,-27.2218,-43.7207,-0.0275989,-0.298461,0.00212686,0.299742,0,13,1
-0.252441,0.963193,0.00301454,0.995729,6.45427,-0.466237,0,6.47108,48.4769,0.5,0,12.558,-141.864,-48.4769,-0.0510104,-0.274987,0.00120063,0.279681,0,14,1
-0.457788,0.879159,0.00565384,0.991223,6.46128,-0.464297,0,6.47794,42.8986,0.5,0,12.8199,-4.97833,-42.8986,0.0330392,-0.316384,0.00154323,0.318108,0,15,1
-0.574434,0.818335,0.000176328,0.999824,6.46463,-0.462963,0,6.48118,42.1683,0.5,0,13,16.8367,-42.1683,0.0935194,-0.334031,0.00167572,0.346879,0,16,1
0.586244,0.809962,0.0160522,0.999989,6.40661,-0.458756,0,6.42301,22.9817,0.5,0,12.5679,98.8529,-22.9817,0.177989,0.436621,0.00095064,0.471507,0,17,1
