Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.167865,0.985762,-0.00975196,1,10.8313,-0.471345,0,10.8416,0.5,0,13,-8857.61,-193.936,0,-0.629084,0.298063,-0.0166483,0.696323,0,0,1
0.203608,0.978092,0.0433648,1,10.8288,-0.470588,0,10.839,0.5,0,13,-6306.15,-175.962,0,-0.491997,0.51256,-0.0234108,0.710863,0,1,1
-0.0794664,0.996803,-0.0083282,1,10.835,-0.471528,0,10.8452,0.5,0,13,-11215.7,-210.489,0,-0.686732,-0.0280857,-0.00659288,0.687338,0,2,1
-0.270336,0.962741,-0.00699498,1,10.8386,-0.470724,0,10.8489,0.5,0,13,-10284.8,-205.093,0,-0.548791,-0.420475,-0.00343899,0.691363,0,3,1
-0.28083,0.959733,-0.00689993,1,10.839,-0.470588,0,10.8492,0.5,0,13,-9964.6,-201.781,0,-0.527808,-0.445563,-0.00359688,0.690739,0,4,1
0.640335,0.756924,0.13053,1,10.8203,-0.467038,0,10.8304,0.5,0,12.9657,2128.04,-41.834,0,0.278087,0.843745,-0.00791153,0.888426,0,5,1
0.641151,0.756372,0.129717,1,10.8202,-0.466912,0,10.8302,0.5,0,13,2221.67,-39.8992,0,0.297265,0.847814,-0.0079545,0.898453,0,6,1
0.452411,0.878394,0.154107,1,10.824,-0.469711,0,10.8342,0.5,0,12.2386,-1694.47,-103.213,0,-0.0221997,0.684253,-0.0102771,0.68469,0,7,1
0.23134,0.971668,0.0484137,1,10.8276,-0.470223,0,10.8378,0.5,0,12.9006,-4702.2,-160.912,0,-0.371337,0.601217,-0.0257905,0.70712,0,8,1
-0.442152,0.896931,-0.00404424,1,10.8423,-0.46939,0,10.8525,0.5,0,13,-4989.84,-154.377,0,-0.272346,-0.689106,-0.00786892,0.741014,0,9,1
-0.553106,0.833107,0.00246347,1,10.846,-0.467857,0,10.8561,0.5,0,13,-1079.11,-111.015,0,-0.0761308,-0.75978,-0.00718087,0.763618,0,10,1
-0.565784,0.824547,0.00327828,1,10.8473,-0.466912,0,10.8573,0.5,0,13,-701.213,-102.942,0,0.0208994,-0.771963,-0.00752743,0.772282,0,11,1
0.704078,0.71007,-0.00867452,1,10.8167,-0.463235,0,10.8266,0.5,0,13,2282.63,-1.47783,0,0.554673,0.783738,-0.00533462,0.960175,0,12,1
-0.588408,0.808556,0.00355975,1,10.8496,-0.465044,0,10.8596,0.5,0,13,311.787,-80.376,0,0.155356,-0.752058,-0.00500173,0.767952,0,13,1
-0.693855,0.720108,0.00329129,1,10.8523,-0.463235,0,10.8622,0.5,0,13,458.188,-69.2237,0,0.256494,-0.724988,-0.00475834,0.769038,0,14,1
0.710473,0.703685,-0.00749282,1,10.813,-0.460227,0,10.8228,0.5,0,13,1318.44,17.9604,0,0.733822,0.736288,-0.00444139,1.03954,0,15,1
0.730755,0.682608,-0.00668476,1,10.8124,-0.459559,0,10.8222,0.5,0,12.8509,1182.85,19.092,0,0.764684,0.708666,-0.00245201,1.04257,0,16,1
0.704064,0.710083,-0.00869644,1,10.8166,-0.463222,0,10.8266,0.5,0,13,2282.6,-1.31864,0,0.555589,0.783488,-0.00534163,0.960501,0,17,1
-0.713979,0.70016,0.00324721,1,10.8533,-0.462546,0,10.8632,0.5,0,13,515.45,-63.0556,0,0.293197,-0.71164,-0.00457033,0.769686,0,18,1
-0.658692,0.752411,0.00190044,1,10.8565,-0.459559,0,10.8663,0.5,0,13,498.8,-44.2667,0,0.457012,-0.626989,-0.005448,0.775889,0,19,1
0.792386,0.610017,-0.00164895,1,10.8104,-0.455882,0,10.82,0.5,0,12.3005,765.509,17.0364,0,0.862048,0.653665,0.00325673,1.08186,0,20,1
