Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.0934403,0.9956,-5.78146e-05,0.999975,6.60191,-0.48058,0,6.61938,96.5139,0.5,0,12,-1890.15,-95.3547,-0.828467,0.172038,2.47841e-05,0.846141,0,0,1
0.109511,0.993829,-4.71936e-05,0.999845,6.60079,-0.480438,0,6.61826,94.7868,0.5,0,12,-1828.54,-94.207,-0.826026,0.202256,-9.79151e-05,0.850427,0,1,1
0.125595,0.992057,-7.37936e-05,0.999976,6.59968,-0.480296,0,6.61713,93.0586,0.5,0,12,-1766.86,-93.0586,-0.823582,0.232523,1.07823e-05,0.855777,0,2,1
0.0218372,0.999736,-6.65176e-05,0.999975,6.6068,-0.480841,0,6.62427,97.9037,0.5,0,12,-1851.95,-96.3432,-0.81266,0.0448879,3.46128e-05,0.813898,0,3,1
0.0576298,0.997669,-9.12989e-05,0.999332,6.60435,-0.48071,0,6.62183,97.2105,0.5,0,12,-1871.07,-95.8506,-0.820563,0.108473,0.000264023,0.827701,0,4,1
-0.0465476,0.998891,-0.000101222,0.999975,6.61168,-0.48078,0,6.62914,95.875,0.5,0,12,-1608.85,-94.8729,-0.772922,-0.0710267,2.87568e-06,0.776178,0,5,1
-0.0123571,0.999313,-9.12331e-05,0.999389,6.60924,-0.480811,0,6.6267,96.8922,0.5,0,12,-1730.52,-95.6109,-0.79279,-0.0130638,0.000234682,0.792897,0,6,1
-0.108667,0.994053,-0.000125401,0.999975,6.61657,-0.48041,0,6.63399,91.9665,0.5,0,12,-1260.08,-91.7683,-0.712676,-0.1736,-3.22756e-05,0.733515,0,7,1
-0.0776015,0.996472,-8.68125e-05,0.999489,6.61412,-0.480595,0,6.63156,93.9241,0.5,0,12,-1434.59,-93.3241,-0.742795,-0.122314,0.000147932,0.752798,0,8,1
-0.113068,0.993553,-0.000137946,0.999965,6.61698,-0.480353,0,6.6344,91.4084,0.5,0,12,-1221.39,-91.3095,-0.705893,-0.180907,-5.98857e-05,0.728706,0,9,1
-0.117441,0.993055,-0.000123966,0.999975,6.6174,-0.480296,0,6.6348,90.854,0.5,0,12,-1182.91,-90.854,-0.699143,-0.188176,-3.7158e-05,0.724025,0,10,1
0.380249,0.924863,-0.000193283,0.999981,6.57748,-0.475505,0,6.59465,39.4953,0.5,0,12,-94.2324,-39.0282,-0.4828,0.594476,7.81107e-05,0.765832,0,11,1
0.380498,0.924761,-0.000162179,0.999981,6.57732,-0.475437,0,6.59448,39.0512,0.5,0,12,-89.0262,-38.6604,-0.479055,0.596189,6.53912e-05,0.764811,0,12,1
0.38075,0.924657,-0.000189017,0.999981,6.57716,-0.475369,0,6.59432,38.6047,0.5,0,12,-83.8033,-38.2907,-0.475284,0.597913,8.1056e-05,0.763803,0,13,1
0.325825,0.945411,-0.000204523,0.999982,6.58237,-0.477183,0,6.59964,48.4804,0.5,0,12,-183.286,-44.7131,-0.578215,0.503715,3.25288e-05,0.766852,0,14,1
0.353054,0.93513,-9.76061e-05,0.999558,6.57993,-0.476344,0,6.59715,43.9903,0.5,0,12,-138.956,-41.8736,-0.53052,0.549053,0.000297303,0.763486,0,15,1
0.240469,0.970641,-0.000165331,0.999985,6.58726,-0.478295,0,6.6046,51.2241,0.5,0,12,-270.938,-49.7141,-0.667668,0.456658,-8.30993e-06,0.808899,0,16,1
0.283149,0.958026,8.99225e-05,0.998994,6.58481,-0.477739,0,6.60212,49.8476,0.5,0,12,-226.999,-47.2089,-0.622945,0.480142,0.000347942,0.786509,0,17,1
0.196408,0.980504,-0.00013059,0.999982,6.59214,-0.479159,0,6.60953,66.8563,0.5,0,12,-810.751,-66.8563,-0.746975,0.40688,-2.19005e-05,0.850602,0,18,1
0.218437,0.975574,-0.000389488,0.999729,6.5897,-0.478727,0,6.60706,59.0334,0.5,0,12,-540.51,-58.277,-0.707316,0.431757,0.000446006,0.82868,0,19,1
0.158955,0.987263,-8.98375e-05,0.999977,6.59703,-0.479966,0,6.61446,86.6243,0.5,0,12,-1545.85,-86.6243,-0.808522,0.301751,-5.24747e-06,0.862996,0,20,1
0.177682,0.983884,-0.000507148,0.999799,6.59458,-0.479563,0,6.612,76.7368,0.5,0,12,-1178.16,-76.7368,-0.777744,0.354331,0.000509136,0.854656,0,21,1
0.142262,0.989662,-0.000194642,0.999834,6.59835,-0.480131,0,6.6158,89.8437,0.5,0,12,-1656.41,-89.8437,-0.816056,0.267126,0.000217656,0.858664,0,22,1
