Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.510743,0.858503,0.030566,0.99941,12.7456,-0.465074,0,12.7541,49.7842,0.5,0,12.7151,438.579,-49.7842,0.105541,0.665859,0.00813364,0.674221,0,0,1
0.576767,0.811361,0.0302742,0.995933,12.7442,-0.463839,0,12.7526,46.3653,0.5,0,12.6825,507.564,-46.3653,0.221801,0.682079,0.00818297,0.717283,0,1,1
0.616422,0.786462,0.00684118,0.999272,12.7428,-0.462963,0,12.7512,39.6386,0.5,0,12.8008,625.991,-37.237,0.325,0.702719,0.0098686,0.774298,0,2,1
0.131414,0.990959,-0.00150896,0.999636,12.7529,-0.466319,0,12.7615,117.058,0.5,0,12.547,-3108.77,-117.058,-0.168475,0.393961,0.00706204,0.428531,0,3,1
0.306506,0.926608,0.0319068,0.976507,12.7493,-0.465513,0,12.7578,80.3827,0.5,0,12.6557,-1253.4,-80.3827,-0.0217784,0.534809,0.0101062,0.535347,0,4,1
-0.100885,0.994895,0.000208248,0.999997,12.7603,-0.466415,0,12.7688,149.819,0.5,0,12.5339,-6180.58,-149.819,-0.178611,-0.0650657,0.0041975,0.190139,0,5,1
0.0293327,0.991224,-0.00193829,0.991659,12.7566,-0.46637,0,12.7651,132.847,0.5,0,12.5401,-4524.68,-132.847,-0.172801,0.168894,0.00897734,0.241798,0,6,1
-0.419613,0.905778,0.00348079,0.998259,12.7676,-0.465309,0,12.7761,120.262,0.5,0,12.6833,-3101.77,-120.262,-0.104897,-0.500462,0.00261754,0.511344,0,7,1
-0.287341,0.938056,-0.00197955,0.98108,12.7639,-0.465867,0,12.7724,136.569,0.5,0,12.608,-4826.53,-136.569,-0.138855,-0.279838,0.00337645,0.312412,0,8,1
-0.53217,0.84362,0.00342528,0.997452,12.7703,-0.46414,0,12.7788,103.524,0.5,0,12.4698,-2345.55,-103.524,0.0472947,-0.535035,-0.000136833,0.537122,0,9,1
-0.597726,0.799573,-0.0337472,0.998865,12.772,-0.462963,0,12.7804,99.1915,0.5,0,12.6286,-1951.46,-99.1915,0.151069,-0.594891,0.000361499,0.613773,0,10,1
0.626488,0.77865,-0.0260892,0.999732,12.7383,-0.459625,0,12.7466,21.5984,0.5,0,12.744,678.498,-6.55471,0.513698,0.673671,0.00949623,0.847236,0,11,1
0.635967,0.770802,-0.0264398,0.999645,12.7359,-0.457729,0,12.7441,21.9468,0.5,0,13,549.766,13.7542,0.607851,0.670487,0.0102227,0.905064,0,12,1
0.656214,0.754398,0.00559954,0.999883,12.7335,-0.455556,0,12.7416,26.5608,0.5,0,13,373.315,23.5212,0.688264,0.648461,0.0113788,0.945695,0,13,1
0.635033,0.771592,-0.0267294,0.999668,12.7405,-0.461432,0,12.7488,31.115,0.5,0,12.8008,648.065,-22.7605,0.413733,0.681096,0.00845736,0.796956,0,14,1
-0.618852,0.780877,-0.0473796,0.997493,12.774,-0.461489,0,12.7823,76.239,0.5,0,12.6286,-718.736,-76.239,0.252057,-0.61629,-0.000317419,0.665842,0,15,1
-0.6485,0.757332,-0.0480513,0.998205,12.7749,-0.460883,0,12.7832,65.2372,0.5,0,12.5817,-183.102,-65.2372,0.300379,-0.622073,-0.00126363,0.6908,0,16,1
-0.646819,0.758742,-0.046542,0.998113,12.7774,-0.457785,0,12.7856,59.0404,0.5,0,13,142.202,-59.0404,0.401476,-0.64065,-0.000325531,0.756052,0,17,1
-0.632896,0.773917,0.00501429,0.999765,12.7798,-0.455556,0,12.7879,53.246,0.5,0,13,161.967,-53.246,0.500914,-0.619892,-0.000482409,0.796983,0,18,1
0.654876,0.755663,0.00547275,0.99996,12.731,-0.453144,0,12.739,24.489,0.5,0,12.6745,309.253,21.5905,0.741016,0.632855,0.012317,0.974557,0,19,1
0.677065,0.735186,0.00319304,0.999463,12.7277,-0.450635,0,12.7357,26.1405,0.5,0,12.7765,309.134,24.1174,0.782061,0.584232,0.00912212,0.976232,0,20,1
