Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
2.92064,-0.411884,0,2.94954,0.5,0,0
2.92236,-0.413341,0,2.95145,0.5,0,1
2.91943,-0.410156,0,2.9481,0.5,0,2
2.92755,-0.419614,0,2.95747,0.5,0,3
2.92969,-0.419685,0,2.9596,0.5,0,4
2.92756,-0.41748,0,2.95718,0.5,0,5
2.92448,-0.415365,0,2.95383,0.5,0,6
2.92484,-0.41748,0,2.95448,0.5,0,7
2.89755,-0.383705,0,2.92284,0.5,0,8
2.90039,-0.387081,0,2.92611,0.5,0,9
2.89635,-0.380859,0,2.92128,0.5,0,10
2.88453,-0.367425,0,2.90784,0.5,0,11
2.88574,-0.367653,0,2.90907,0.5,0,12
2.88394,-0.366211,0,2.9071,0.5,0,13
2.87545,-0.354532,0,2.89722,0.5,0,14
2.87842,-0.358525,0,2.90066,0.5,0,15
2.87329,-0.351562,0,2.89472,0.5,0,16
2.88173,-0.362903,0,2.90449,0.5,0,17
2.87869,-0.358887,0,2.90097,0.5,0,18
2.87861,-0.35869,0,2.90088,0.5,0,19
2.89277,-0.377498,0,2.91729,0.5,0,20
2.89307,-0.377832,0,2.91763,0.5,0,21
2.89263,-0.377197,0,2.91712,0.5,0,22
2.8912,-0.375401,0,2.91547,0.5,0,23
2.88973,-0.373535,0,2.91377,0.5,0,24
2.88798,-0.371299,0,2.91175,0.5,0,25
2.8894,-0.37311,0,2.91339,0.5,0,26
2.88574,-0.371178,0,2.90952,0.5,0,27
2.88963,-0.373305,0,2.91365,0.5,0,28
2.89431,-0.379616,0,2.9191,0.5,0,29
2.89431,-0.380859,0,2.91926,0.5,0,30
2.90743,-0.39579,0,2.93425,0.5,0,31
2.90771,-0.396001,0,2.93456,0.5,0,32
2.90731,-0.395508,0,2.93409,0.5,0,33
2.91396,-0.40391,0,2.94182,0.5,0,34
2.91504,-0.404887,0,2.94302,0.5,0,35
2.91333,-0.402832,0,2.94105,0.5,0,36
2.91079,-0.399757,0,2.93811,0.5,0,37
2.90418,-0.391714,0,2.93048,0.5,0,38
2.90131,-0.388184,0,2.92716,0.5,0,39
2.90101,-0.387566,0,2.92678,0.5,0,40
2.91749,-0.407701,0,2.94584,0.5,0,41
2.84164,-0.300453,0,2.85748,0.5,0,42
2.8418,-0.300691,0,2.85766,0.5,0,43
2.84164,-0.300293,0,2.85746,0.5,0,44
2.8418,-0.299836,0,2.85757,0.5,0,45
