Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
6.52173,-0.469239,0,6.53859,0.5,0,0
6.52222,-0.469367,0,6.53908,0.5,0,1
6.52082,-0.46875,0,6.53764,0.5,0,2
6.52432,-0.470306,0,6.54125,0.5,0,3
6.52588,-0.470911,0,6.54285,0.5,0,4
6.5272,-0.471092,0,6.54418,0.5,0,5
6.52954,-0.47194,0,6.54657,0.5,0,6
6.533,-0.472611,0,6.55008,0.5,0,7
6.5332,-0.472628,0,6.55028,0.5,0,8
6.53185,-0.472412,0,6.54891,0.5,0,9
6.52987,-0.472087,0,6.54691,0.5,0,10
6.53628,-0.473001,0,6.55337,0.5,0,11
6.53687,-0.473204,0,6.55397,0.5,0,12
6.53964,-0.473295,0,6.55675,0.5,0,13
6.54053,-0.473123,0,6.55762,0.5,0,14
6.5437,-0.472903,0,6.56076,0.5,0,15
6.54419,-0.472899,0,6.56125,0.5,0,16
6.5464,-0.472412,0,6.56342,0.5,0,17
6.54785,-0.472115,0,6.56485,0.5,0,18
6.5484,-0.471861,0,6.56538,0.5,0,19
6.55151,-0.470822,0,6.56841,0.5,0,20
6.55326,-0.470668,0,6.57014,0.5,0,21
6.55518,-0.470089,0,6.57201,0.5,0,22
6.55646,-0.46875,0,6.57319,0.5,0,23
6.44448,-0.381695,0,6.45577,0.5,0,24
6.44531,-0.381883,0,6.45662,0.5,0,25
6.44448,-0.380859,0,6.45572,0.5,0,26
6.42964,-0.352582,0,6.4393,0.5,0,27
6.43066,-0.353191,0,6.44036,0.5,0,28
6.42965,-0.351562,0,6.43925,0.5,0,29
6.43709,-0.367111,0,6.44755,0.5,0,30
6.43799,-0.36895,0,6.44855,0.5,0,31
6.43669,-0.366211,0,6.4471,0.5,0,32
6.44083,-0.374357,0,6.4517,0.5,0,33
6.44165,-0.375739,0,6.4526,0.5,0,34
6.44053,-0.373535,0,6.45135,0.5,0,35
6.44363,-0.378876,0,6.45476,0.5,0,36
6.44432,-0.380859,0,6.45557,0.5,0,37
6.44298,-0.377197,0,6.45401,0.5,0,38
6.44219,-0.376662,0,6.45319,0.5,0,39
6.4396,-0.371927,0,6.45033,0.5,0,40
6.43843,-0.369873,0,6.44905,0.5,0,41
6.43833,-0.369534,0,6.44892,0.5,0,42
6.4334,-0.35981,0,6.44346,0.5,0,43
6.43433,-0.361641,0,6.44448,0.5,0,44
6.43311,-0.358887,0,6.44311,0.5,0,45
6.43624,-0.364299,0,6.44654,0.5,0,46
6.4349,-0.362549,0,6.44511,0.5,0,47
6.43464,-0.362238,0,6.44482,0.5,0,48
6.43227,-0.357278,0,6.44219,0.5,0,49
6.43066,-0.35723,0,6.44058,0.5,0,50
6.41538,-0.308254,0,6.42278,0.5,0,51
6.41602,-0.311109,0,6.42355,0.5,0,52
6.41527,-0.307617,0,6.42264,0.5,0,53
6.41346,-0.30285,0,6.4206,0.5,0,54
6.41363,-0.300293,0,6.42066,0.5,0,55
6.41235,-0.297648,0,6.41926,0.5,0,56
6.41196,-0.300293,0,6.41898,0.5,0,57
6.41255,-0.296631,0,6.4194,0.5,0,58
6.41252,-0.296462,0,6.41937,0.5,0,59
6.4132,-0.292969,0,6.41989,0.5,0,60
6.42679,-0.344449,0,6.43601,0.5,0,61
6.427,-0.344945,0,6.43625,0.5,0,62
6.42675,-0.344238,0,6.43596,0.5,0,63
6.42929,-0.349274,0,6.43877,0.5,0,64
6.42955,-0.351562,0,6.43916,0.5,0,65
6.42896,-0.3479,0,6.43837,0.5,0,66
6.42779,-0.347111,0,6.43716,0.5,0,67
6.42577,-0.341803,0,6.43486,0.5,0,68
6.42334,-0.340857,0,6.43238,0.5,0,69
6.42383,-0.336914,0,6.43266,0.5,0,70
6.42334,-0.339243,0,6.43229,0.5,0,71
