Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
3.08882,-0.236376,0,3.09785,0.5,0,0
3.09082,-0.237279,0,3.09991,0.5,0,1
3.08879,-0.234375,0,3.09767,0.5,0,2
3.10499,-0.25683,0,3.11559,0.5,0,3
3.10547,-0.257198,0,3.1161,0.5,0,4
3.10477,-0.256348,0,3.11534,0.5,0,5
3.1018,-0.252688,0,3.11208,0.5,0,6
3.0993,-0.249023,0,3.10929,0.5,0,7
3.09386,-0.242324,0,3.10333,0.5,0,8
3.09448,-0.242993,0,3.10401,0.5,0,9
3.09352,-0.241699,0,3.10295,0.5,0,10
3.09687,-0.24664,0,3.10667,0.5,0,11
3.09814,-0.248151,0,3.10807,0.5,0,12
3.09619,-0.245361,0,3.1059,0.5,0,13
3.09551,-0.244335,0,3.10514,0.5,0,14
3.09236,-0.240161,0,3.10167,0.5,0,15
3.09082,-0.240161,0,3.10014,0.5,0,16
3.09856,-0.248608,0,3.10852,0.5,0,17
3.09856,-0.249023,0,3.10855,0.5,0,18
3.16103,-0.325299,0,3.17772,0.5,0,19
3.16406,-0.329214,0,3.18114,0.5,0,20
3.15866,-0.322266,0,3.17506,0.5,0,21
3.14779,-0.309246,0,3.16294,0.5,0,22
3.14941,-0.309826,0,3.16462,0.5,0,23
3.14682,-0.307617,0,3.16182,0.5,0,24
3.14148,-0.300906,0,3.15585,0.5,0,25
3.14209,-0.301416,0,3.15651,0.5,0,26
3.14118,-0.300293,0,3.1555,0.5,0,27
3.13828,-0.296779,0,3.15228,0.5,0,28
3.13524,-0.292969,0,3.14889,0.5,0,29
3.14489,-0.304815,0,3.15963,0.5,0,30
3.15435,-0.317334,0,3.17027,0.5,0,31
3.15674,-0.319986,0,3.17291,0.5,0,32
3.15378,-0.314941,0,3.16946,0.5,0,33
3.15127,-0.313083,0,3.16679,0.5,0,34
3.15126,-0.314941,0,3.16696,0.5,0,35
3.14941,-0.313059,0,3.16494,0.5,0,36
3.15796,-0.32104,0,3.17424,0.5,0,37
3.1118,-0.264665,0,3.12303,0.5,0,38
3.11279,-0.264665,0,3.12402,0.5,0,39
3.1118,-0.263672,0,3.12295,0.5,0,40
3.11841,-0.272707,0,3.13031,0.5,0,41
3.12012,-0.272712,0,3.13201,0.5,0,42
3.11841,-0.270996,0,3.13016,0.5,0,43
3.11526,-0.268527,0,3.12681,0.5,0,44
3.11599,-0.270996,0,3.12775,0.5,0,45
3.11279,-0.266708,0,3.1242,0.5,0,46
3.12504,-0.280721,0,3.13762,0.5,0,47
3.12744,-0.280897,0,3.14003,0.5,0,48
3.12504,-0.27832,0,3.13741,0.5,0,49
3.13438,-0.289697,0,3.14773,0.5,0,50
3.13477,-0.291463,0,3.14829,0.5,0,51
3.13381,-0.289307,0,3.14713,0.5,0,52
3.13171,-0.288699,0,3.14499,0.5,0,53
3.13147,-0.285645,0,3.14447,0.5,0,54
3.12896,-0.284126,0,3.14183,0.5,0,55
3.12899,-0.285645,0,3.142,0.5,0,56
3.12744,-0.283898,0,3.1403,0.5,0,57
3.12222,-0.276222,0,3.13441,0.5,0,58
3.12243,-0.27832,0,3.13481,0.5,0,59
3.12012,-0.275434,0,3.13225,0.5,0,60
3.1084,-0.260736,0,3.11932,0.5,0,61
3.11006,-0.263672,0,3.12121,0.5,0,62
3.1351,-0.292637,0,3.14873,0.5,0,63
3.13477,-0.292624,0,3.14839,0.5,0,64
3.19187,-0.367703,0,3.21298,0.5,0,65
3.19336,-0.367815,0,3.21447,0.5,0,66
3.19187,-0.366211,0,3.21281,0.5,0,67
3.18315,-0.354445,0,3.20283,0.5,0,68
3.18604,-0.358255,0,3.20611,0.5,0,69
3.181,-0.351562,0,3.20036,0.5,0,70
3.18804,-0.364205,0,3.20878,0.5,0,71
3.19116,-0.366211,0,3.21211,0.5,0,72
3.18651,-0.358887,0,3.20666,0.5,0,73
3.18638,-0.358546,0,3.20649,0.5,0,74
3.20519,-0.38368,0,3.22807,0.5,0,75
3.20801,-0.38738,0,3.23131,0.5,0,76
3.20308,-0.380859,0,3.22565,0.5,0,77
3.2144,-0.396441,0,3.23875,0.5,0,78
3.21533,-0.396599,0,3.2397,0.5,0,79
3.21399,-0.395508,0,3.23823,0.5,0,80
3.2206,-0.404885,0,3.24595,0.5,0,81
3.22266,-0.407006,0,3.24826,0.5,0,82
3.22042,-0.402832,0,3.24552,0.5,0,83
3.21777,-0.400397,0,3.24258,0.5,0,84
3.21774,-0.402832,0,3.24285,0.5,0,85
3.21533,-0.400133,0,3.24013,0.5,0,86
3.21155,-0.391967,0,3.23538,0.5,0,87
3.20862,-0.388184,0,3.23201,0.5,0,88
3.20844,-0.387754,0,3.23178,0.5,0,89
3.19882,-0.375396,0,3.22077,0.5,0,90
3.20068,-0.377644,0,3.22289,0.5,0,91
3.19336,-0.374354,0,3.21523,0.5,0,92
3.20219,-0.379358,0,3.22458,0.5,0,93
3.24972,-0.441685,0,3.2796,0.5,0,94
3.25195,-0.44251,0,3.28192,0.5,0,95
3.24939,-0.439453,0,3.27897,0.5,0,96
3.23666,-0.425452,0,3.2645,0.5,0,97
3.2373,-0.425485,0,3.26515,0.5,0,98
3.23666,-0.424805,0,3.26442,0.5,0,99
3.22733,-0.41281,0,3.25362,0.5,0,100
3.22998,-0.415734,0,3.25663,0.5,0,101
3.22535,-0.410156,0,3.25132,0.5,0,102
3.23308,-0.418042,0,3.26,0.5,0,103
3.23364,-0.420014,0,3.26081,0.5,0,104
3.23215,-0.41748,0,3.259,0.5,0,105
3.23517,-0.423275,0,3.26274,0.5,0,106
3.23636,-0.424805,0,3.26412,0.5,0,107
3.23403,-0.421143,0,3.26133,0.5,0,108
3.2338,-0.420983,0,3.26109,0.5,0,109
3.23093,-0.416533,0,3.25767,0.5,0,110
3.23093,-0.41748,0,3.25779,0.5,0,111
3.24349,-0.433265,0,3.2723,0.5,0,112
3.24463,-0.434555,0,3.2736,0.5,0,113
3.24264,-0.432129,0,3.2713,0.5,0,114
3.24018,-0.429251,0,3.26849,0.5,0,115
3.24097,-0.430068,0,3.26938,0.5,0,116
3.2373,-0.428617,0,3.26556,0.5,0,117
3.24201,-0.431083,0,3.27055,0.5,0,118
3.24679,-0.437289,0,3.27611,0.5,0,119
3.24678,-0.439453,0,3.27638,0.5,0,120
3.24565,-0.435791,0,3.27477,0.5,0,121
3.24528,-0.435143,0,3.27432,0.5,0,122
3.26412,-0.456584,0,3.2959,0.5,0,123
3.2666,-0.45734,0,3.29846,0.5,0,124
3.26298,-0.454102,0,3.29443,0.5,0,125
3.25528,-0.447115,0,3.28584,0.5,0,126
3.25562,-0.447356,0,3.28621,0.5,0,127
3.25507,-0.446777,0,3.28559,0.5,0,128
3.25879,-0.450928,0,3.28984,0.5,0,129
3.25928,-0.451327,0,3.29038,0.5,0,130
3.25848,-0.450439,0,3.28947,0.5,0,131
3.25709,-0.448964,0,3.28789,0.5,0,132
3.25356,-0.445172,0,3.28387,0.5,0,133
3.25195,-0.445172,0,3.28228,0.5,0,134
3.26062,-0.452763,0,3.2919,0.5,0,135
3.26062,-0.454102,0,3.29208,0.5,0,136
3.27241,-0.462938,0,3.305,0.5,0,137
3.27393,-0.463942,0,3.30663,0.5,0,138
3.27047,-0.461426,0,3.30286,0.5,0,139
3.26824,-0.459787,0,3.30042,0.5,0,140
3.27026,-0.461267,0,3.30263,0.5,0,141
3.2666,-0.459787,0,3.2988,0.5,0,142
3.27038,-0.461312,0,3.30275,0.5,0,143
3.27697,-0.465704,0,3.3099,0.5,0,144
3.27759,-0.466612,0,3.31064,0.5,0,145
3.27598,-0.465088,0,3.30883,0.5,0,146
3.27471,-0.464299,0,3.30747,0.5,0,147
3.2787,-0.467642,0,3.31188,0.5,0,148
3.28125,-0.467651,0,3.31441,0.5,0,149
3.22431,-0.408504,0,3.25008,0.5,0,150
3.17027,-0.338034,0,3.18824,0.5,0,151
3.17139,-0.338277,0,3.18938,0.5,0,152
3.16974,-0.336914,0,3.18759,0.5,0,153
3.17652,-0.34643,0,3.19535,0.5,0,154
3.17871,-0.348824,0,3.19779,0.5,0,155
3.17626,-0.344238,0,3.19486,0.5,0,156
3.17366,-0.341964,0,3.19203,0.5,0,157
3.17363,-0.344238,0,3.19224,0.5,0,158
3.17139,-0.341797,0,3.18975,0.5,0,159
3.16744,-0.333538,0,3.18495,0.5,0,160
3.16435,-0.32959,0,3.18147,0.5,0,161
3.16427,-0.32938,0,3.18137,0.5,0,162
3.18015,-0.350123,0,3.19937,0.5,0,163
3.0746,-0.206652,0,3.08153,0.5,0,164
3.07617,-0.210819,0,3.08339,0.5,0,165
3.07414,-0.205078,0,3.08097,0.5,0,166
3.07252,-0.201403,0,3.07912,0.5,0,167
3.07253,-0.197754,0,3.07889,0.5,0,168
3.0712,-0.195404,0,3.07741,0.5,0,169
3.07086,-0.197754,0,3.07722,0.5,0,170
3.06993,-0.194092,0,3.07606,0.5,0,171
3.06966,-0.193281,0,3.07574,0.5,0,172
3.07045,-0.19043,0,3.07635,0.5,0,173
3.07026,-0.189015,0,3.07608,0.5,0,174
3.06885,-0.188541,0,3.07463,0.5,0,175
3.06974,-0.183105,0,3.0752,0.5,0,176
3.06885,-0.184495,0,3.07439,0.5,0,177
3.06971,-0.182244,0,3.07511,0.5,0,178
3.06885,-0.182016,0,3.07424,0.5,0,179
3.06971,-0.175781,0,3.07473,0.5,0,180
3.06885,-0.176862,0,3.07394,0.5,0,181
3.08084,-0.222383,0,3.08886,0.5,0,182
3.0835,-0.226172,0,3.09178,0.5,0,183
3.08069,-0.219727,0,3.08851,0.5,0,184
3.08647,-0.231405,0,3.09513,0.5,0,185
3.08635,-0.234375,0,3.09524,0.5,0,186
3.08505,-0.230713,0,3.09366,0.5,0,187
3.08415,-0.230056,0,3.09272,0.5,0,188
3.0838,-0.227051,0,3.09215,0.5,0,189
3.08372,-0.226823,0,3.09205,0.5,0,190
3.0835,-0.226823,0,3.09183,0.5,0,191
3.07865,-0.21725,0,3.0863,0.5,0,192
3.07844,-0.219727,0,3.08627,0.5,0,193
3.07617,-0.216288,0,3.08377,0.5,0,194
3.07647,-0.212402,0,3.08379,0.5,0,195
3.07617,-0.214509,0,3.08364,0.5,0,196
3.07641,-0.212166,0,3.08372,0.5,0,197
3.07617,-0.212166,0,3.08348,0.5,0,198
3.06975,-0.174879,0,3.07473,0.5,0,199
3.06885,-0.174413,0,3.0738,0.5,0,200
3.07029,-0.168457,0,3.07491,0.5,0,201
3.06885,-0.170316,0,3.07357,0.5,0,202
3.07051,-0.166795,0,3.07504,0.5,0,203
3.0696,-0.164795,0,3.07402,0.5,0,204
3.0699,-0.163739,0,3.07427,0.5,0,205
3.07144,-0.161133,0,3.07566,0.5,0,206
3.07218,-0.157804,0,3.07623,0.5,0,207
3.07222,-0.157471,0,3.07625,0.5,0,208
3.07251,-0.156604,0,3.0765,0.5,0,209
3.07333,-0.153809,0,3.07718,0.5,0,210
3.07508,-0.151237,0,3.0788,0.5,0,211
3.0756,-0.150146,0,3.07926,0.5,0,212
3.07521,-0.147449,0,3.07874,0.5,0,213
3.07542,-0.146484,0,3.07891,0.5,0,214
3.07617,-0.14472,0,3.07957,0.5,0,215
3.07495,-0.146484,0,3.07844,0.5,0,216
3.07821,-0.13916,0,3.08135,0.5,0,217
3.07617,-0.14123,0,3.07941,0.5,0,218
3.07965,-0.135683,0,3.08264,0.5,0,219
3.0797,-0.135498,0,3.08267,0.5,0,220
3.07983,-0.135263,0,3.0828,0.5,0,221
3.08138,-0.131836,0,3.0842,0.5,0,222
3.08254,-0.129127,0,3.08525,0.5,0,223
3.08289,-0.128174,0,3.08556,0.5,0,224
3.0835,-0.127125,0,3.08612,0.5,0,225
3.08485,-0.124512,0,3.08737,0.5,0,226
3.08602,-0.121992,0,3.08843,0.5,0,227
3.08637,-0.12085,0,3.08873,0.5,0,228
3.08716,-0.119751,0,3.08948,0.5,0,229
3.08859,-0.117188,0,3.09081,0.5,0,230
3.08994,-0.114407,0,3.09206,0.5,0,231
3.0903,-0.113525,0,3.09239,0.5,0,232
3.09082,-0.112708,0,3.09287,0.5,0,233
3.09238,-0.109863,0,3.09433,0.5,0,234
3.09399,-0.106692,0,3.09583,0.5,0,235
3.09415,-0.106201,0,3.09598,0.5,0,236
3.09448,-0.105764,0,3.09629,0.5,0,237
3.09625,-0.102539,0,3.09794,0.5,0,238
3.09814,-0.0990377,0,3.09973,0.5,0,239
3.09826,-0.098877,0,3.09983,0.5,0,240
3.09833,-0.0986915,0,3.0999,0.5,0,241
3.10016,-0.0952148,0,3.10162,0.5,0,242
3.10181,-0.0922924,0,3.10318,0.5,0,243
3.10237,-0.0915527,0,3.10372,0.5,0,244
3.1027,-0.0906604,0,3.10402,0.5,0,245
3.10395,-0.0878906,0,3.10519,0.5,0,246
3.10547,-0.0851793,0,3.10664,0.5,0,247
3.1033,-0.0878906,0,3.10454,0.5,0,248
3.10776,-0.0805664,0,3.1088,0.5,0,249
3.10547,-0.0828056,0,3.10657,0.5,0,250
3.10913,-0.0780075,0,3.11011,0.5,0,251
3.10987,-0.0769043,0,3.11082,0.5,0,252
3.11017,-0.0758659,0,3.11109,0.5,0,253
