Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
2.68977,-0.470632,0,2.73063,0.5,0,0
2.69165,-0.471316,0,2.7326,0.5,0,1
2.68821,-0.46875,0,2.72877,0.5,0,2
2.69474,-0.472982,0,2.73594,0.5,0,3
2.69531,-0.473122,0,2.73652,0.5,0,4
2.69379,-0.472412,0,2.7349,0.5,0,5
2.69237,-0.471688,0,2.73338,0.5,0,6
2.6975,-0.473883,0,2.73881,0.5,0,7
2.69891,-0.476074,0,2.74058,0.5,0,8
2.69906,-0.476074,0,2.74072,0.5,0,9
2.70264,-0.474155,0,2.74391,0.5,0,10
2.7051,-0.473608,0,2.74625,0.5,0,11
2.7063,-0.473485,0,2.74741,0.5,0,12
2.70812,-0.472412,0,2.74902,0.5,0,13
2.70996,-0.471381,0,2.75065,0.5,0,14
2.70996,-0.471925,0,2.75075,0.5,0,15
2.71403,-0.46875,0,2.75421,0.5,0,16
2.63582,-0.389086,0,2.66438,0.5,0,17
2.63672,-0.390615,0,2.6655,0.5,0,18
2.63556,-0.388184,0,2.66399,0.5,0,19
2.63343,-0.384152,0,2.6613,0.5,0,20
2.63326,-0.380859,0,2.66066,0.5,0,21
2.6289,-0.366702,0,2.65436,0.5,0,22
2.62939,-0.369559,0,2.65524,0.5,0,23
2.62883,-0.366211,0,2.65421,0.5,0,24
2.63166,-0.378596,0,2.65875,0.5,0,25
2.63141,-0.380859,0,2.65883,0.5,0,26
2.62939,-0.377306,0,2.65633,0.5,0,27
2.63026,-0.373535,0,2.65665,0.5,0,28
2.62939,-0.376882,0,2.65627,0.5,0,29
2.63009,-0.372835,0,2.65639,0.5,0,30
2.62945,-0.369873,0,2.65534,0.5,0,31
2.62944,-0.369824,0,2.65532,0.5,0,32
2.62939,-0.365229,0,2.65464,0.5,0,33
2.62816,-0.360118,0,2.65272,0.5,0,34
2.62939,-0.360556,0,2.654,0.5,0,35
2.62826,-0.358887,0,2.65265,0.5,0,36
2.62743,-0.353529,0,2.65111,0.5,0,37
2.62732,-0.358887,0,2.65172,0.5,0,38
2.62755,-0.351562,0,2.65097,0.5,0,39
2.66403,-0.441443,0,2.70035,0.5,0,40
2.66602,-0.442289,0,2.70245,0.5,0,41
2.66398,-0.439453,0,2.69999,0.5,0,42
