0.00086872586872586890.20.009024856596558314
0.00318532818532818540.20.016061185468451228
0.0055019305019305020.20.021414913957934975
0.0066602316602316590.20.023709369024856597
0.0078764478764478740.20.02585086042065008
0.0090926640926640950.20.027992351816443585
0.010308880308880310.20.031051625239005724
0.0103957528957528970.20.0315869980879541
0.0116988416988417010.20.0347227533460803
0.0129150579150579150.20.03594646271510515
0.014189189189189190.20.03869980879541108
0.015666023166023170.20.043212237093690244
0.0185038610038610050.20.048718929254302094
0.022528957528957530.20.05552581261950286
