Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
3.59081,-0.315444,0,3.60463,0.5,0
3.59375,-0.31698,0,3.6077,0.5,1
3.58981,-0.3125,0,3.60339,0.5,2
3.67104,-0.391458,0,3.69185,0.5,3
3.67188,-0.391673,0,3.69271,0.5,4
3.67063,-0.390625,0,3.69136,0.5,5
3.62812,-0.356259,0,3.64557,0.5,6
3.63281,-0.358396,0,3.65045,0.5,7
3.62579,-0.351562,0,3.64279,0.5,8
3.60885,-0.336465,0,3.6245,0.5,9
3.61328,-0.338859,0,3.62914,0.5,10
3.60679,-0.332031,0,3.62204,0.5,11
3.60164,-0.324146,0,3.61619,0.5,12
3.62069,-0.344158,0,3.63701,0.5,13
3.64867,-0.374767,0,3.66787,0.5,14
3.65234,-0.376144,0,3.67166,0.5,15
3.64677,-0.371094,0,3.66561,0.5,16
3.64048,-0.363423,0,3.65858,0.5,17
3.66095,-0.382018,0,3.68083,0.5,18
3.68222,-0.399811,0,3.70386,0.5,19
3.69141,-0.405332,0,3.71359,0.5,20
3.70482,-0.416278,0,3.72813,0.5,21
3.71094,-0.418576,0,3.73447,0.5,22
3.69826,-0.410156,0,3.72094,0.5,23
3.69509,-0.406471,0,3.71738,0.5,24
3.7301,-0.43006,0,3.75481,0.5,25
3.73047,-0.430125,0,3.75518,0.5,26
3.72981,-0.429688,0,3.75448,0.5,27
3.7424,-0.437291,0,3.76786,0.5,28
3.75,-0.440347,0,3.77577,0.5,29
3.71859,-0.422037,0,3.74246,0.5,30
3.51225,-0.179154,0,3.51682,0.5,31
3.51562,-0.18565,0,3.52052,0.5,32
3.51157,-0.175781,0,3.51597,0.5,33
3.50744,-0.164435,0,3.51129,0.5,34
3.50473,-0.15625,0,3.50821,0.5,35
3.55034,-0.25825,0,3.55972,0.5,36
3.55469,-0.262531,0,3.56437,0.5,37
3.54904,-0.253906,0,3.55811,0.5,38
3.54426,-0.244801,0,3.55271,0.5,39
3.5385,-0.234375,0,3.54625,0.5,40
3.56595,-0.281708,0,3.57706,0.5,41
3.57422,-0.291663,0,3.5861,0.5,42
3.56175,-0.273438,0,3.57223,0.5,43
3.58334,-0.30338,0,3.59616,0.5,44
