Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
1.40313,-0.315617,0,1.43819,0.5,0
1.40625,-0.315747,0,1.44126,0.5,1
1.403,-0.3125,0,1.43738,0.5,2
1.44022,-0.356658,0,1.48372,0.5,3
1.44531,-0.359487,0,1.48935,0.5,4
1.43479,-0.351562,0,1.47724,0.5,5
1.41784,-0.33997,0,1.45803,0.5,6
1.42578,-0.345611,0,1.46707,0.5,7
1.40625,-0.336788,0,1.44602,0.5,8
1.43013,-0.347213,0,1.47168,0.5,9
1.46154,-0.3744,0,1.50873,0.5,10
1.46484,-0.377328,0,1.51266,0.5,11
1.45894,-0.371094,0,1.5054,0.5,12
1.45231,-0.364092,0,1.49726,0.5,13
1.47366,-0.381807,0,1.52232,0.5,14
1.48438,-0.390322,0,1.53484,0.5,15
1.51354,-0.400522,0,1.56564,0.5,16
1.52344,-0.406956,0,1.57686,0.5,17
1.50905,-0.390625,0,1.55878,0.5,18
1.53832,-0.414806,0,1.59326,0.5,19
1.54297,-0.419182,0,1.5989,0.5,20
1.52896,-0.410156,0,1.58302,0.5,21
1.5256,-0.407991,0,1.57921,0.5,22
1.5497,-0.422954,0,1.60638,0.5,23
1.5625,-0.418139,0,1.61748,0.5,24
1.4847,-0.390302,0,1.53514,0.5,25
1.48488,-0.390625,0,1.53541,0.5,26
1.48438,-0.390303,0,1.53483,0.5,27
1.30761,-0.196296,0,1.32226,0.5,28
1.30859,-0.197309,0,1.32339,0.5,29
1.30762,-0.195312,0,1.32212,0.5,30
1.32647,-0.216495,0,1.34402,0.5,31
1.32812,-0.234162,0,1.34861,0.5,32
1.32562,-0.214844,0,1.34291,0.5,33
1.31571,-0.207725,0,1.33201,0.5,34
1.30206,-0.182313,0,1.31476,0.5,35
1.28906,-0.175879,0,1.30101,0.5,36
1.29961,-0.15625,0,1.30897,0.5,37
1.28906,-0.175684,0,1.30098,0.5,38
1.36106,-0.279563,0,1.38948,0.5,39
1.36719,-0.285982,0,1.39678,0.5,40
1.35733,-0.273438,0,1.3846,0.5,41
1.343,-0.258566,0,1.36766,0.5,42
1.34766,-0.262529,0,1.37299,0.5,43
1.33718,-0.253906,0,1.36107,0.5,44
1.33386,-0.248169,0,1.35675,0.5,45
1.32815,-0.234375,0,1.34867,0.5,46
1.35364,-0.267454,0,1.37981,0.5,47
1.37859,-0.301096,0,1.41109,0.5,48
1.38155,-0.3125,0,1.41645,0.5,49
1.37219,-0.292969,0,1.40312,0.5,50
1.37084,-0.289312,0,1.40104,0.5,51
1.32815,-0.234346,0,1.34867,0.5,52
1.32815,-0.234375,0,1.34868,0.5,53
1.32812,-0.234339,0,1.34864,0.5,54
1.28475,-0.141031,0,1.29247,0.5,55
1.28906,-0.140673,0,1.29672,0.5,56
1.28408,-0.136719,0,1.29134,0.5,57
1.28226,-0.123987,0,1.28824,0.5,58
1.27995,-0.117188,0,1.28531,0.5,59
1.27802,-0.108696,0,1.28264,0.5,60
1.27458,-0.0976562,0,1.27831,0.5,61
1.27313,-0.0940568,0,1.2766,0.5,62
1.26958,-0.078125,0,1.27199,0.5,63
1.29885,-0.146461,0,1.30708,0.5,64
1.26698,-0.0611436,0,1.26846,0.5,65
1.26953,-0.0778068,0,1.27191,0.5,66
1.26608,-0.0585938,0,1.26744,0.5,67
1.2643,-0.044295,0,1.26507,0.5,68
1.26555,-0.0390625,0,1.26615,0.5,69
1.26958,-0.0780765,0,1.27198,0.5,70
1.26481,-0.0242573,0,1.26504,0.5,71
1.26037,-0.0195312,0,1.26052,0.5,72
1.26006,-0.00947364,0,1.26009,0.5,73
1.26457,0,0,1.26457,0.5,74
1.58156,-0.430157,0,1.63902,0.5,75
1.58203,-0.4302,0,1.63948,0.5,76
1.58156,-0.429688,0,1.63889,0.5,77
1.60029,-0.430956,0,1.65731,0.5,78
1.60156,-0.431301,0,1.65862,0.5,79
1.57259,-0.419596,0,1.62761,0.5,80
1.61983,-0.430949,0,1.67618,0.5,81
1.62109,-0.431494,0,1.67754,0.5,82
1.63139,-0.438923,0,1.6894,0.5,83
1.64062,-0.441372,0,1.69896,0.5,84
1.64621,-0.443631,0,1.70494,0.5,85
1.66016,-0.445975,0,1.71902,0.5,86
1.66281,-0.446569,0,1.72173,0.5,87
1.67969,-0.448308,0,1.73848,0.5,88
1.69905,-0.44939,0,1.75747,0.5,89
1.69922,-0.449392,0,1.75764,0.5,90
1.69598,-0.449219,0,1.75446,0.5,91
1.68053,-0.448381,0,1.73931,0.5,92
1.71824,-0.449725,0,1.77612,0.5,93
1.71875,-0.449731,0,1.77661,0.5,94
1.73773,-0.449775,0,1.79499,0.5,95
1.73828,-0.449776,0,1.79553,0.5,96
1.75725,-0.449776,0,1.8139,0.5,97
1.75781,-0.449776,0,1.81444,0.5,98
1.77679,-0.449776,0,1.83283,0.5,99
1.77734,-0.449776,0,1.83337,0.5,100
1.79632,-0.449776,0,1.85177,0.5,101
1.79688,-0.449776,0,1.85231,0.5,102
1.81585,-0.449776,0,1.87072,0.5,103
1.81641,-0.449776,0,1.87126,0.5,104
1.83538,-0.449776,0,1.88969,0.5,105
1.83594,-0.449776,0,1.89023,0.5,106
1.85491,-0.449776,0,1.90866,0.5,107
1.85547,-0.449776,0,1.9092,0.5,108
1.87444,-0.449776,0,1.92765,0.5,109
1.875,-0.449776,0,1.92819,0.5,110
1.89397,-0.449776,0,1.94665,0.5,111
1.89453,-0.449776,0,1.94719,0.5,112
1.9135,-0.449776,0,1.96566,0.5,113
1.91406,-0.449776,0,1.9662,0.5,114
1.93304,-0.449776,0,1.98467,0.5,115
1.93359,-0.449776,0,1.98522,0.5,116
1.95257,-0.449776,0,2.0037,0.5,117
1.95312,-0.449776,0,2.00424,0.5,118
1.9721,-0.449776,0,2.02274,0.5,119
1.97266,-0.449776,0,2.02328,0.5,120
1.99163,-0.449776,0,2.04179,0.5,121
1.99219,-0.449776,0,2.04233,0.5,122
2.01116,-0.449776,0,2.06084,0.5,123
2.01172,-0.449776,0,2.06139,0.5,124
2.03069,-0.449776,0,2.07991,0.5,125
2.03125,-0.449776,0,2.08045,0.5,126
2.05022,-0.449776,0,2.09898,0.5,127
2.05078,-0.449776,0,2.09952,0.5,128
2.06975,-0.449776,0,2.11806,0.5,129
2.07031,-0.449776,0,2.11861,0.5,130
2.08929,-0.449776,0,2.13715,0.5,131
2.08984,-0.449776,0,2.1377,0.5,132
2.10882,-0.449776,0,2.15625,0.5,133
2.10938,-0.449776,0,2.15679,0.5,134
2.12835,-0.449776,0,2.17535,0.5,135
2.12891,-0.449776,0,2.1759,0.5,136
2.14788,-0.449776,0,2.19447,0.5,137
2.14844,-0.449776,0,2.19501,0.5,138
2.16741,-0.449776,0,2.21359,0.5,139
2.16797,-0.449776,0,2.21413,0.5,140
2.18694,-0.449776,0,2.23271,0.5,141
2.1875,-0.449776,0,2.23326,0.5,142
2.20647,-0.449776,0,2.25185,0.5,143
2.20703,-0.449776,0,2.2524,0.5,144
2.226,-0.449776,0,2.27099,0.5,145
2.22656,-0.449776,0,2.27154,0.5,146
2.24568,-0.449632,0,2.29025,0.5,147
2.24609,-0.449629,0,2.29066,0.5,148
2.2655,-0.449348,0,2.30963,0.5,149
2.26562,-0.449346,0,2.30976,0.5,150
2.2784,-0.449219,0,2.32227,0.5,151
2.28516,-0.449151,0,2.32888,0.5,152
2.28522,-0.449151,0,2.32895,0.5,153
2.30469,-0.449121,0,2.34804,0.5,154
2.30479,-0.449121,0,2.34814,0.5,155
2.32422,-0.449151,0,2.36722,0.5,156
2.32429,-0.449151,0,2.36729,0.5,157
2.34375,-0.449151,0,2.3864,0.5,158
2.36999,-0.44251,0,2.41095,0.5,159
2.38281,-0.442488,0,2.42355,0.5,160
2.34375,-0.4491,0,2.38639,0.5,161
2.40907,-0.442488,0,2.44937,0.5,162
2.42188,-0.442488,0,2.46197,0.5,163
2.44814,-0.442488,0,2.4878,0.5,164
2.46094,-0.442488,0,2.5004,0.5,165
2.48449,-0.445194,0,2.52407,0.5,166
2.5,-0.445218,0,2.53933,0.5,167
2.50007,-0.449151,0,2.54009,0.5,168
2.51953,-0.449151,0,2.55925,0.5,169
2.5,-0.449117,0,2.54002,0.5,170
2.5196,-0.449151,0,2.55932,0.5,171
2.53906,-0.449121,0,2.57848,0.5,172
2.53916,-0.449121,0,2.57857,0.5,173
2.55859,-0.449151,0,2.59772,0.5,174
2.578,-0.449346,0,2.61687,0.5,175
2.57812,-0.449346,0,2.61699,0.5,176
2.56535,-0.449219,0,2.60438,0.5,177
2.55866,-0.449151,0,2.59778,0.5,178
2.59725,-0.449624,0,2.63588,0.5,179
2.59766,-0.449629,0,2.63628,0.5,180
2.61663,-0.449772,0,2.65501,0.5,181
2.61719,-0.449776,0,2.65555,0.5,182
2.63616,-0.449776,0,2.67426,0.5,183
2.63672,-0.449776,0,2.67481,0.5,184
2.65569,-0.449776,0,2.69351,0.5,185
2.65625,-0.449776,0,2.69406,0.5,186
2.67522,-0.449776,0,2.71277,0.5,187
2.67578,-0.449776,0,2.71332,0.5,188
2.69475,-0.449776,0,2.73203,0.5,189
2.69531,-0.449776,0,2.73258,0.5,190
2.71429,-0.449776,0,2.7513,0.5,191
2.71484,-0.449776,0,2.75185,0.5,192
2.73382,-0.449776,0,2.77057,0.5,193
2.73438,-0.449776,0,2.77112,0.5,194
2.75335,-0.449776,0,2.78984,0.5,195
2.75391,-0.449776,0,2.79039,0.5,196
2.77288,-0.449776,0,2.80912,0.5,197
2.77344,-0.449776,0,2.80967,0.5,198
2.79241,-0.449776,0,2.8284,0.5,199
2.79297,-0.449776,0,2.82895,0.5,200
2.81194,-0.449776,0,2.84769,0.5,201
2.8125,-0.449776,0,2.84824,0.5,202
2.83147,-0.449776,0,2.86697,0.5,203
2.83203,-0.449776,0,2.86753,0.5,204
2.851,-0.449776,0,2.88627,0.5,205
2.85156,-0.449776,0,2.88682,0.5,206
2.87054,-0.449776,0,2.90556,0.5,207
2.87109,-0.449776,0,2.90611,0.5,208
2.89007,-0.449776,0,2.92486,0.5,209
2.89062,-0.449776,0,2.92541,0.5,210
2.9096,-0.449776,0,2.94416,0.5,211
2.91016,-0.449776,0,2.94471,0.5,212
2.92913,-0.449776,0,2.96346,0.5,213
2.92969,-0.449776,0,2.96401,0.5,214
2.94866,-0.449776,0,2.98277,0.5,215
2.94922,-0.449776,0,2.98332,0.5,216
2.96819,-0.449776,0,3.00208,0.5,217
2.96875,-0.449776,0,3.00263,0.5,218
2.98772,-0.449776,0,3.02139,0.5,219
2.98828,-0.449776,0,3.02194,0.5,220
3.00725,-0.449776,0,3.0407,0.5,221
3.00781,-0.449776,0,3.04126,0.5,222
3.02679,-0.449776,0,3.06002,0.5,223
3.02734,-0.449776,0,3.06057,0.5,224
3.04632,-0.449776,0,3.07934,0.5,225
3.04688,-0.449776,0,3.07989,0.5,226
3.06585,-0.449776,0,3.09867,0.5,227
3.06641,-0.449776,0,3.09922,0.5,228
3.08538,-0.449776,0,3.11799,0.5,229
3.08594,-0.449776,0,3.11854,0.5,230
3.10491,-0.449776,0,3.13732,0.5,231
3.10547,-0.449776,0,3.13787,0.5,232
3.12445,-0.449769,0,3.15666,0.5,233
3.125,-0.449768,0,3.1572,0.5,234
3.14416,-0.449593,0,3.17614,0.5,235
3.14453,-0.44959,0,3.17651,0.5,236
3.15435,-0.449219,0,3.18618,0.5,237
3.16406,-0.448841,0,3.19574,0.5,238
3.16451,-0.448772,0,3.19617,0.5,239
3.18359,-0.447073,0,3.21483,0.5,240
3.18658,-0.446234,0,3.21767,0.5,241
3.20312,-0.443528,0,3.23369,0.5,242
3.21334,-0.439,0,3.24319,0.5,243
3.22266,-0.436349,0,3.25206,0.5,244
3.23586,-0.43601,0,3.26511,0.5,245
3.24219,-0.434344,0,3.27115,0.5,246
3.25812,-0.433291,0,3.2868,0.5,247
3.26172,-0.432428,0,3.29026,0.5,248
3.2792,-0.431735,0,3.3075,0.5,249
3.28125,-0.431503,0,3.3095,0.5,250
3.28125,-0.433193,0,3.30972,0.5,251
3.28476,-0.429688,0,3.31274,0.5,252
3.29219,-0.429688,0,3.32011,0.5,253
3.30078,-0.426881,0,3.32827,0.5,254
3.31244,-0.418027,0,3.33872,0.5,255
3.32031,-0.411126,0,3.34567,0.5,256
3.32247,-0.410156,0,3.34769,0.5,257
3.33984,-0.395798,0,3.36321,0.5,258
3.35618,-0.393818,0,3.37921,0.5,259
3.35938,-0.392745,0,3.38226,0.5,260
3.35938,-0.393595,0,3.38235,0.5,261
3.36235,-0.390625,0,3.38496,0.5,262
3.36955,-0.390625,0,3.39212,0.5,263
3.37891,-0.38781,0,3.40109,0.5,264
3.39218,-0.371094,0,3.41242,0.5,265
3.39844,-0.366047,0,3.41809,0.5,266
3.41479,-0.354745,0,3.43316,0.5,267
3.41797,-0.352542,0,3.4361,0.5,268
3.41933,-0.351562,0,3.43735,0.5,269
3.4375,-0.337243,0,3.454,0.5,270
3.44239,-0.332031,0,3.45836,0.5,271
3.45703,-0.318108,0,3.47164,0.5,272
3.46355,-0.3125,0,3.47762,0.5,273
3.47656,-0.297972,0,3.48931,0.5,274
3.48036,-0.292969,0,3.49267,0.5,275
3.49352,-0.276015,0,3.5044,0.5,276
3.49544,-0.273438,0,3.50612,0.5,277
3.49609,-0.272695,0,3.50671,0.5,278
3.4977,-0.271829,0,3.50825,0.5,279
3.51562,-0.259828,0,3.52521,0.5,280
3.51562,-0.252814,0,3.5247,0.5,281
3.53009,-0.234375,0,3.53786,0.5,282
3.52779,-0.234375,0,3.53557,0.5,283
3.53296,-0.21704,0,3.53962,0.5,284
3.53316,-0.214844,0,3.53969,0.5,285
3.53516,-0.212075,0,3.54151,0.5,286
3.54537,-0.195312,0,3.55074,0.5,287
3.55104,-0.179433,0,3.55557,0.5,288
3.55256,-0.175781,0,3.55691,0.5,289
3.55469,-0.163092,0,3.55843,0.5,290
3.55611,-0.15625,0,3.55954,0.5,291
3.55725,-0.153688,0,3.56057,0.5,292
3.56299,-0.136719,0,3.56561,0.5,293
3.57045,-0.120959,0,3.5725,0.5,294
3.57303,-0.117188,0,3.57496,0.5,295
3.57422,-0.111961,0,3.57597,0.5,296
3.57843,-0.0976562,0,3.57977,0.5,297
3.58176,-0.0901155,0,3.58289,0.5,298
3.58518,-0.078125,0,3.58603,0.5,299
3.59375,-0.0590122,0,3.59423,0.5,300
3.59375,-0.0569375,0,3.5942,0.5,301
3.60124,-0.0390625,0,3.60145,0.5,302
3.60124,-0.0315763,0,3.60137,0.5,303
3.60566,0,0,3.60566,0.5,304
1.26481,0.0148052,0,1.26489,0.5,305
1.26037,0.0195312,0,1.26052,0.5,306
1.26143,0.0309654,0,1.26181,0.5,307
1.26555,0.0390625,0,1.26615,0.5,308
1.26698,0.0560439,0,1.26822,0.5,309
1.26608,0.0585938,0,1.26744,0.5,310
1.26953,0.0778068,0,1.27191,0.5,311
1.26958,0.078125,0,1.27199,0.5,312
1.26961,0.0782071,0,1.27202,0.5,313
1.27458,0.0976562,0,1.27831,0.5,314
1.2762,0.104324,0,1.28046,0.5,315
1.27995,0.117188,0,1.28531,0.5,316
1.28205,0.129705,0,1.28859,0.5,317
1.28408,0.136719,0,1.29134,0.5,318
1.28484,0.152024,0,1.2938,0.5,319
1.28543,0.15625,0,1.29489,0.5,320
1.28906,0.162887,0,1.29931,0.5,321
1.28243,0.15625,0,1.29191,0.5,322
1.30762,0.195312,0,1.32212,0.5,323
1.28906,0.175879,0,1.30101,0.5,324
1.30859,0.197309,0,1.32339,0.5,325
1.32562,0.214844,0,1.34291,0.5,326
1.32812,0.223398,0,1.34678,0.5,327
1.33127,0.234375,0,1.35174,0.5,328
1.32812,0.230552,0,1.34799,0.5,329
1.33239,0.23864,0,1.35359,0.5,330
1.33044,0.234375,0,1.35093,0.5,331
1.33718,0.253906,0,1.36107,0.5,332
1.34766,0.262529,0,1.37299,0.5,333
1.35733,0.273438,0,1.3846,0.5,334
1.36719,0.285982,0,1.39678,0.5,335
1.37219,0.292969,0,1.40312,0.5,336
1.3751,0.300884,0,1.40764,0.5,337
1.3802,0.3125,0,1.41513,0.5,338
1.40625,0.332624,0,1.44505,0.5,339
1.38294,0.3125,0,1.41781,0.5,340
1.42578,0.345611,0,1.46707,0.5,341
1.41636,0.342139,0,1.4571,0.5,342
1.40625,0.336788,0,1.44602,0.5,343
1.43479,0.351562,0,1.47724,0.5,344
1.44531,0.359487,0,1.48935,0.5,345
1.45894,0.371094,0,1.5054,0.5,346
1.46484,0.377328,0,1.51266,0.5,347
1.48438,0.383017,0,1.53299,0.5,348
1.4722,0.378455,0,1.52007,0.5,349
1.49428,0.390625,0,1.54449,0.5,350
1.48438,0.38074,0,1.53243,0.5,351
1.52344,0.407997,0,1.57713,0.5,352
1.50751,0.390625,0,1.5573,0.5,353
1.52896,0.410156,0,1.58302,0.5,354
1.54297,0.419182,0,1.5989,0.5,355
1.5625,0.427742,0,1.61999,0.5,356
1.55866,0.425848,0,1.61579,0.5,357
1.57729,0.429688,0,1.63477,0.5,358
1.58203,0.4302,0,1.63948,0.5,359
1.60156,0.431301,0,1.65862,0.5,360
1.58269,0.430347,0,1.64015,0.5,361
1.62109,0.431494,0,1.67754,0.5,362
1.60385,0.43198,0,1.66101,0.5,363
1.64062,0.444868,0,1.69987,0.5,364
1.62392,0.432514,0,1.68053,0.5,365
1.66016,0.445975,0,1.71902,0.5,366
1.65772,0.446784,0,1.71687,0.5,367
1.67969,0.448389,0,1.73851,0.5,368
1.67855,0.448078,0,1.73732,0.5,369
1.69598,0.449219,0,1.75446,0.5,370
1.69922,0.449392,0,1.75764,0.5,371
1.71875,0.449731,0,1.77661,0.5,372
1.69939,0.449394,0,1.75781,0.5,373
1.73828,0.449776,0,1.79553,0.5,374
1.71926,0.449732,0,1.77711,0.5,375
1.75781,0.449776,0,1.81444,0.5,376
1.73884,0.449776,0,1.79607,0.5,377
1.77734,0.449776,0,1.83337,0.5,378
1.75837,0.449776,0,1.81498,0.5,379
1.79688,0.449776,0,1.85231,0.5,380
1.7779,0.449776,0,1.83391,0.5,381
1.81641,0.449776,0,1.87126,0.5,382
1.79743,0.449776,0,1.85285,0.5,383
1.83594,0.449776,0,1.89023,0.5,384
1.81696,0.449776,0,1.87181,0.5,385
1.85547,0.449776,0,1.9092,0.5,386
1.8365,0.449776,0,1.89077,0.5,387
1.875,0.449776,0,1.92819,0.5,388
1.85603,0.449776,0,1.90975,0.5,389
1.89453,0.449776,0,1.94719,0.5,390
1.87556,0.449776,0,1.92873,0.5,391
1.91406,0.449776,0,1.9662,0.5,392
1.89509,0.449776,0,1.94773,0.5,393
1.93359,0.449776,0,1.98522,0.5,394
1.91462,0.449776,0,1.96674,0.5,395
1.95312,0.449776,0,2.00424,0.5,396
1.93415,0.449776,0,1.98576,0.5,397
1.97266,0.449776,0,2.02328,0.5,398
1.95368,0.449776,0,2.00479,0.5,399
1.99219,0.449776,0,2.04233,0.5,400
1.97321,0.449776,0,2.02383,0.5,401
2.01172,0.449776,0,2.06139,0.5,402
1.99275,0.449776,0,2.04287,0.5,403
2.03125,0.449776,0,2.08045,0.5,404
2.01228,0.449776,0,2.06193,0.5,405
2.05078,0.449776,0,2.09952,0.5,406
2.03181,0.449776,0,2.081,0.5,407
2.07031,0.449776,0,2.11861,0.5,408
2.05134,0.449776,0,2.10007,0.5,409
2.08984,0.449776,0,2.1377,0.5,410
2.07087,0.449776,0,2.11915,0.5,411
2.10938,0.449776,0,2.15679,0.5,412
2.0904,0.449776,0,2.13824,0.5,413
2.12891,0.449776,0,2.1759,0.5,414
2.10993,0.449776,0,2.15734,0.5,415
2.14844,0.449776,0,2.19501,0.5,416
2.12946,0.449776,0,2.17645,0.5,417
2.16797,0.449776,0,2.21413,0.5,418
2.149,0.449776,0,2.19556,0.5,419
2.1875,0.449776,0,2.23326,0.5,420
2.16853,0.449776,0,2.21468,0.5,421
2.20703,0.449776,0,2.2524,0.5,422
2.18806,0.449776,0,2.23381,0.5,423
2.22656,0.449776,0,2.27154,0.5,424
2.20759,0.449776,0,2.25294,0.5,425
2.24609,0.449629,0,2.29066,0.5,426
2.22712,0.449772,0,2.27208,0.5,427
2.26562,0.449346,0,2.30976,0.5,428
2.2465,0.449624,0,2.29105,0.5,429
2.28516,0.449153,0,2.32888,0.5,430
2.28509,0.449154,0,2.32882,0.5,431
2.27856,0.449219,0,2.32242,0.5,432
2.26575,0.449346,0,2.30988,0.5,433
2.30469,0.449125,0,2.34804,0.5,434
2.30459,0.449123,0,2.34795,0.5,435
2.32422,0.449151,0,2.36722,0.5,436
2.32415,0.449152,0,2.36715,0.5,437
2.34375,0.449117,0,2.38639,0.5,438
2.34368,0.449151,0,2.38633,0.5,439
2.38281,0.466831,0,2.42811,0.5,440
2.38137,0.467311,0,2.42679,0.5,441
2.34375,0.445218,0,2.38566,0.5,442
2.42188,0.466831,0,2.46646,0.5,443
2.41996,0.466831,0,2.46457,0.5,444
2.46094,0.466831,0,2.50482,0.5,445
2.45902,0.466831,0,2.50294,0.5,446
2.5,0.467311,0,2.5433,0.5,447
2.49808,0.466831,0,2.54133,0.5,448
2.51953,0.449151,0,2.55925,0.5,449
2.51943,0.449117,0,2.55915,0.5,450
2.5,0.449117,0,2.54002,0.5,451
2.53906,0.449125,0,2.57848,0.5,452
2.53897,0.449123,0,2.57838,0.5,453
2.55859,0.449153,0,2.59772,0.5,454
2.55853,0.449154,0,2.59765,0.5,455
2.56519,0.449219,0,2.60422,0.5,456
2.57812,0.449346,0,2.61699,0.5,457
