Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
4.53072,-0.430215,0,4.5511,0.5,0
4.53125,-0.430521,0,4.55166,0.5,1
4.53061,-0.429688,0,4.55094,0.5,2
4.50895,-0.393398,0,4.52607,0.5,3
4.51172,-0.396658,0,4.52912,0.5,4
4.50903,-0.390625,0,4.52592,0.5,5
4.52276,-0.418647,0,4.54209,0.5,6
4.51881,-0.410156,0,4.53739,0.5,7
4.51708,-0.404797,0,4.53518,0.5,8
4.49202,-0.351731,0,4.50577,0.5,9
4.49219,-0.351987,0,4.50596,0.5,10
4.492,-0.351562,0,4.50574,0.5,11
4.4866,-0.337615,0,4.49929,0.5,12
4.48515,-0.332031,0,4.49742,0.5,13
4.48213,-0.322557,0,4.49372,0.5,14
4.47893,-0.3125,0,4.48982,0.5,15
4.50434,-0.378475,0,4.52021,0.5,16
4.49984,-0.371094,0,4.51512,0.5,17
4.49807,-0.365213,0,4.51287,0.5,18
4.56748,-0.471584,0,4.59176,0.5,19
4.57031,-0.472159,0,4.59464,0.5,20
4.56549,-0.46875,0,4.58949,0.5,21
4.58402,-0.474573,0,4.60852,0.5,22
4.58984,-0.475064,0,4.61436,0.5,23
4.60566,-0.472469,0,4.62983,0.5,24
4.60938,-0.47186,0,4.63346,0.5,25
4.6231,-0.46875,0,4.64681,0.5,26
4.54617,-0.453829,0,4.56877,0.5,27
4.55078,-0.4566,0,4.57363,0.5,28
4.54444,-0.449219,0,4.56658,0.5,29
4.53953,-0.440934,0,4.5609,0.5,30
4.55756,-0.461968,0,4.58092,0.5,31
4.62891,-0.467405,0,4.65244,0.5,32
4.63064,-0.467013,0,4.65413,0.5,33
4.64844,-0.462674,0,4.67141,0.5,34
4.65663,-0.460554,0,4.67935,0.5,35
4.66797,-0.457622,0,4.69035,0.5,36
4.68277,-0.453948,0,4.70472,0.5,37
4.6875,-0.452779,0,4.70932,0.5,38
4.44998,-0.198457,0,4.4544,0.5,39
4.45312,-0.212463,0,4.45819,0.5,40
4.44954,-0.195312,0,4.45382,0.5,41
4.44697,-0.181941,0,4.45069,0.5,42
4.44579,-0.175781,0,4.44926,0.5,43
4.44397,-0.165405,0,4.44705,0.5,44
4.44237,-0.15625,0,4.44512,0.5,45
4.46834,-0.277754,0,4.47696,0.5,46
4.47266,-0.291288,0,4.48213,0.5,47
4.46875,-0.273438,0,4.47711,0.5,48
4.47772,-0.307432,0,4.48827,0.5,49
4.47314,-0.292969,0,4.48273,0.5,50
4.4731,-0.29252,0,4.48266,0.5,51
4.46611,-0.260455,0,4.4737,0.5,52
