Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
8.67174,-0.332165,0,8.6781,0.5,0,0
8.67188,-0.332249,0,8.67824,0.5,0,1
8.67169,-0.332031,0,8.67804,0.5,0,2
8.66275,-0.321626,0,8.66872,0.5,0,3
8.65537,-0.3125,0,8.66101,0.5,0,4
8.72838,-0.392713,0,8.73721,0.5,0,5
8.73047,-0.393952,0,8.73935,0.5,0,6
8.72697,-0.390625,0,8.73571,0.5,0,7
8.74855,-0.411602,0,8.75823,0.5,0,8
8.75,-0.41241,0,8.75971,0.5,0,9
8.74761,-0.410156,0,8.75722,0.5,0,10
8.73885,-0.401774,0,8.74808,0.5,0,11
8.68985,-0.353117,0,8.69702,0.5,0,12
8.69141,-0.354169,0,8.69862,0.5,0,13
8.68901,-0.351562,0,8.69612,0.5,0,14
8.70869,-0.373337,0,8.71669,0.5,0,15
8.71094,-0.374819,0,8.719,0.5,0,16
8.70732,-0.371094,0,8.71522,0.5,0,17
8.69958,-0.362919,0,8.70715,0.5,0,18
8.68082,-0.34262,0,8.68758,0.5,0,19
8.71884,-0.382723,0,8.72724,0.5,0,20
8.5929,-0.215694,0,8.59561,0.5,0,21
8.59375,-0.216941,0,8.59649,0.5,0,22
8.59269,-0.214844,0,8.59538,0.5,0,23
8.58654,-0.202527,0,8.58892,0.5,0,24
8.58315,-0.195312,0,8.58537,0.5,0,25
8.56908,-0.161384,0,8.5706,0.5,0,26
8.57422,-0.174105,0,8.57599,0.5,0,27
8.56805,-0.15625,0,8.56948,0.5,0,28
8.5804,-0.189129,0,8.58249,0.5,0,29
8.57481,-0.175781,0,8.57661,0.5,0,30
8.57472,-0.175282,0,8.57651,0.5,0,31
8.55196,-0.100383,0,8.55255,0.5,0,32
8.55469,-0.113325,0,8.55544,0.5,0,33
8.55164,-0.0976562,0,8.5522,0.5,0,34
8.5488,-0.084008,0,8.54922,0.5,0,35
8.54768,-0.078125,0,8.54804,0.5,0,36
8.56437,-0.146563,0,8.56563,0.5,0,37
8.55469,-0.144899,0,8.55591,0.5,0,38
8.55545,-0.117188,0,8.55625,0.5,0,39
8.55469,-0.118671,0,8.55551,0.5,0,40
8.55536,-0.11651,0,8.55616,0.5,0,41
8.55469,-0.0592439,0,8.55489,0.5,0,42
8.54356,-0.0501889,0,8.54371,0.5,0,43
8.55469,-0.0582287,0,8.55489,0.5,0,44
8.54235,-0.0390625,0,8.54244,0.5,0,45
8.54459,-0.0296312,0,8.54464,0.5,0,46
8.54361,-0.0195312,0,8.54363,0.5,0,47
8.54075,-0.0139418,0,8.54076,0.5,0,48
8.54045,0,0,8.54045,0.5,0,49
8.62912,-0.277131,0,8.63357,0.5,0,50
8.63281,-0.281779,0,8.63741,0.5,0,51
8.62722,-0.273438,0,8.63155,0.5,0,52
