Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
16.5221,-0.313886,0,16.525,0.5,0
16.5234,-0.315348,0,16.5264,0.5,1
16.5218,-0.3125,0,16.5248,0.5,2
16.5529,-0.361135,0,16.5569,0.5,3
16.5625,-0.364653,0,16.5665,0.5,4
16.5443,-0.351562,0,16.5481,0.5,5
16.536,-0.338956,0,16.5395,0.5,6
16.543,-0.349998,0,16.5467,0.5,7
16.5322,-0.332031,0,16.5355,0.5,8
16.5298,-0.325628,0,16.533,0.5,9
16.5439,-0.35067,0,16.5476,0.5,10
16.5159,-0.300501,0,16.5186,0.5,11
16.5132,-0.292969,0,16.5158,0.5,12
16.5108,-0.286037,0,16.5133,0.5,13
16.5056,-0.273438,0,16.5078,0.5,14
16.4999,-0.257912,0,16.5019,0.5,15
16.5039,-0.268811,0,16.5061,0.5,16
16.4971,-0.253906,0,16.499,0.5,17
16.4949,-0.243387,0,16.4967,0.5,18
16.4982,-0.234375,0,16.4999,0.5,19
16.5054,-0.271985,0,16.5076,0.5,20
16.4954,-0.223374,0,16.4969,0.5,21
16.4954,-0.214844,0,16.4968,0.5,22
16.4944,-0.20478,0,16.4957,0.5,23
16.4941,-0.195312,0,16.4953,0.5,24
16.4938,-0.185844,0,16.4949,0.5,25
16.4927,-0.175781,0,16.4936,0.5,26
16.4927,-0.167491,0,16.4935,0.5,27
16.4917,-0.15625,0,16.4924,0.5,28
16.4783,-0.142812,0,16.4789,0.5,29
16.4844,-0.144103,0,16.485,0.5,30
16.4773,-0.136719,0,16.4779,0.5,31
16.4788,-0.122731,0,16.4793,0.5,32
16.4783,-0.117188,0,16.4787,0.5,33
16.4844,-0.0979762,0,16.4847,0.5,34
16.4818,-0.0806834,0,16.482,0.5,35
16.4844,-0.0966262,0,16.4847,0.5,36
16.4816,-0.078125,0,16.4818,0.5,37
16.4801,-0.0629176,0,16.4802,0.5,38
16.4798,-0.0585938,0,16.4799,0.5,39
16.4789,-0.0445805,0,16.4789,0.5,40
16.4787,-0.0390625,0,16.4787,0.5,41
16.4783,-0.0256469,0,16.4783,0.5,42
16.4782,-0.0195312,0,16.4782,0.5,43
16.4781,-0.0062526,0,16.4781,0.5,44
16.4781,0,0,16.4781,0.5,45
16.4917,-0.148966,0,16.4923,0.5,46
16.6784,-0.470061,0,16.685,0.5,47
